analysis,aggregation_level,predictor,profile,individual_sum,total_sum,pooled_allocation,n_models,signed_allocation,delta_from_signed,model_id,region,climatezone,age
spatial_spd,model,human,zero_truncated,0.065,0.4405,0.14755959137343927,1,0.14772727272727273,-1.6768135383346539e-4,analysis=spatial_spd|dataset_id=4150|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.0496,0.1706,0.29073856975381007,1,0.29005847953216374,6.800902216463345e-4,analysis=spatial_spd|dataset_id=41527|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.121,0.1706,0.7092614302461899,1,0.7076023391812865,0.001659091064903473,analysis=spatial_spd|dataset_id=41527|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.1328,0.21789999999999998,0.609453877925654,1,0.6091743119266055,2.795659990484367e-4,analysis=spatial_spd|dataset_id=41543|region=Europe|climatezone=Temperate_Dry_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.0851,0.21789999999999998,0.390546122074346,1,0.3903669724770642,1.7914959728182467e-4,analysis=spatial_spd|dataset_id=41543|region=Europe|climatezone=Temperate_Dry_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.1007,0.1571,0.6409929980903883,1,0.6414012738853503,-4.082757949619431e-4,analysis=spatial_spd|dataset_id=4154|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.0564,0.1571,0.3590070019096117,1,0.3592356687898089,-2.286668801971814e-4,analysis=spatial_spd|dataset_id=4154|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.1434,0.2883,0.49739854318418314,1,0.49791666666666673,-5.181234824835901e-4,analysis=spatial_spd|dataset_id=41585|region=North America|climatezone=Polar,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.1449,0.2883,0.5026014568158168,1,0.503125,-5.235431841832394e-4,analysis=spatial_spd|dataset_id=41585|region=North America|climatezone=Polar,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.2343,0.2619,0.8946162657502863,1,0.8942748091603053,3.414565899809707e-4,analysis=spatial_spd|dataset_id=41589|region=Europe|climatezone=Polar,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.0276,0.2619,0.10538373424971362,1,0.10534351145038168,4.0222799331940395e-5,analysis=spatial_spd|dataset_id=41589|region=Europe|climatezone=Polar,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.3652,0.5252,0.6953541507996954,1,0.6956190476190476,-2.6489681935215614e-4,analysis=spatial_spd|dataset_id=41606|region=North America|climatezone=Polar,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.16,0.5252,0.30464584920030463,1,0.30476190476190473,-1.1605556160010355e-4,analysis=spatial_spd|dataset_id=41606|region=North America|climatezone=Polar,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.0766,0.0766,1,1,1.1606060606060606,-0.16060606060606064,analysis=spatial_spd|dataset_id=41612|region=North America|climatezone=Polar,NA,NA,NA
spatial_spd,model,human,zero_truncated,0,0.0766,0,1,-0.16666666666666666,0.16666666666666666,analysis=spatial_spd|dataset_id=41612|region=North America|climatezone=Polar,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.3291,0.4663,0.7057688183572808,1,0.7062231759656652,-4.5435760838441475e-4,analysis=spatial_spd|dataset_id=41614|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.1372,0.4663,0.2942311816427193,1,0.2944206008583691,-1.894192156497998e-4,analysis=spatial_spd|dataset_id=41614|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.507,0.6056,0.8371862615587846,1,0.8366336633663367,5.525981924479062e-4,analysis=spatial_spd|dataset_id=41631|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.0986,0.6056,0.1628137384412153,1,0.1627062706270627,1.0746781415260642e-4,analysis=spatial_spd|dataset_id=41631|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.2327,0.2327,1,1,1.0723502304147465,-0.07235023041474653,analysis=spatial_spd|dataset_id=41634|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,zero_truncated,0,0.2327,0,1,-0.07419354838709677,0.07419354838709677,analysis=spatial_spd|dataset_id=41634|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.1178,0.1885,0.6249336870026525,1,0.6265957446808511,-0.001662057678198603,analysis=spatial_spd|dataset_id=4168|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.0707,0.1885,0.3750663129973475,1,0.376063829787234,-9.975167898865211e-4,analysis=spatial_spd|dataset_id=4168|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.5193,0.5193,1,1,1.0512145748987853,-0.05121457489878534,analysis=spatial_spd|dataset_id=4170|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0,0.5193,0,1,-0.05202429149797571,0.05202429149797571,analysis=spatial_spd|dataset_id=4170|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.43120000000000003,0.43120000000000003,1,1,1.041545893719807,-0.04154589371980699,analysis=spatial_spd|dataset_id=41748|region=Europe|climatezone=Polar,NA,NA,NA
spatial_spd,model,human,zero_truncated,0,0.43120000000000003,0,1,-0.0427536231884058,0.0427536231884058,analysis=spatial_spd|dataset_id=41748|region=Europe|climatezone=Polar,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.3385,0.33890000000000003,0.9988197108291531,1,0.9985250737463127,2.946370828403877e-4,analysis=spatial_spd|dataset_id=41756|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,4e-4,0.33890000000000003,0.0011802891708468574,1,0.0011799410029498525,3.4816789700495114e-7,analysis=spatial_spd|dataset_id=41756|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.3381,0.4446,0.7604588394062078,1,0.7597752808988765,6.835585073313721e-4,analysis=spatial_spd|dataset_id=41762|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.1065,0.4446,0.23954116059379216,1,0.2393258426966292,2.153178971629477e-4,analysis=spatial_spd|dataset_id=41762|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.0638,0.1457,0.4378860672614962,1,0.436986301369863,8.997658916332085e-4,analysis=spatial_spd|dataset_id=41764|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.0819,0.1457,0.5621139327385037,1,0.560958904109589,0.0011550286289147005,analysis=spatial_spd|dataset_id=41764|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.3247,0.48429999999999995,0.6704521990501755,1,0.6708677685950413,-4.1556954486576814e-4,analysis=spatial_spd|dataset_id=41770|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.1596,0.48429999999999995,0.3295478009498245,1,0.32975206611570246,-2.042651658779593e-4,analysis=spatial_spd|dataset_id=41770|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.3898,0.4577,0.8516495521083679,1,0.8510917030567685,5.578490515993906e-4,analysis=spatial_spd|dataset_id=41835|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.0679,0.4577,0.14835044789163207,1,0.1482532751091703,9.717278246176853e-5,analysis=spatial_spd|dataset_id=41835|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.371,0.5183,0.7158016592706926,1,0.7162162162162162,-4.145569455236142e-4,analysis=spatial_spd|dataset_id=4183|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.1473,0.5183,0.28419834072930733,1,0.2843629343629343,-1.6459363362697488e-4,analysis=spatial_spd|dataset_id=4183|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.2165,0.2816,0.7688210227272727,1,0.7677304964539008,0.0010905262733719168,analysis=spatial_spd|dataset_id=41842|region=Europe|climatezone=Polar,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.0651,0.2816,0.23117897727272727,1,0.23085106382978726,3.2791344294000324e-4,analysis=spatial_spd|dataset_id=41842|region=Europe|climatezone=Polar,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.6552,0.6652,0.9849669272399278,1,0.9852631578947368,-2.9623065480899324e-4,analysis=spatial_spd|dataset_id=4184|region=Europe|climatezone=Cold_Dry_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.01,0.6652,0.01503307276007216,1,0.015037593984962405,-4.521224890245701e-6,analysis=spatial_spd|dataset_id=4184|region=Europe|climatezone=Cold_Dry_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.2529,0.3538,0.7148106274731487,1,0.7144067796610171,4.0384781213165244e-4,analysis=spatial_spd|dataset_id=41909|region=Europe|climatezone=Temperate_Dry_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.1009,0.3538,0.28518937252685134,1,0.28502824858757064,1.6112393928069402e-4,analysis=spatial_spd|dataset_id=41909|region=Europe|climatezone=Temperate_Dry_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.0488,0.050600000000000006,0.9644268774703557,1,0.9568627450980394,0.007564132372316346,analysis=spatial_spd|dataset_id=41911|region=Europe|climatezone=Temperate_Dry_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.0018,0.050600000000000006,0.035573122529644265,1,0.03529411764705882,2.790048825854416e-4,analysis=spatial_spd|dataset_id=41911|region=Europe|climatezone=Temperate_Dry_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.1655,0.2525,0.6554455445544555,1,0.6567460317460317,-0.0013004871915762717,analysis=spatial_spd|dataset_id=4192|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.087,0.2525,0.3445544554455445,1,0.34523809523809523,-6.836397925507054e-4,analysis=spatial_spd|dataset_id=4192|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0,0.0582,0,1,-0.49743589743589745,0.49743589743589745,analysis=spatial_spd|dataset_id=4197|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.0582,0.0582,1,1,1.4923076923076923,-0.49230769230769234,analysis=spatial_spd|dataset_id=4197|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.0418,0.062299999999999994,0.6709470304975923,1,0.6741935483870968,-0.0032465178895044744,analysis=spatial_spd|dataset_id=4198|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.0205,0.062299999999999994,0.32905296950240775,1,0.3306451612903226,-0.001592191787914865,analysis=spatial_spd|dataset_id=4198|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.2748,0.565,0.48637168141592924,1,0.48637168141592924,0,analysis=spatial_spd|dataset_id=4200|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.2902,0.565,0.5136283185840709,1,0.5136283185840709,0,analysis=spatial_spd|dataset_id=4200|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.466,0.466,1,1,1.047191011235955,-0.04719101123595504,analysis=spatial_spd|dataset_id=4203|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0,0.466,0,1,-0.04696629213483146,0.04696629213483146,analysis=spatial_spd|dataset_id=4203|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.0679,0.2926,0.23205741626794257,1,0.23174061433447102,3.168019334715555e-4,analysis=spatial_spd|dataset_id=4209|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.2247,0.2926,0.7679425837320574,1,0.7668941979522185,0.0010483857798389007,analysis=spatial_spd|dataset_id=4209|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.0544,0.2782,0.1955427749820273,1,0.19568345323741004,-1.4067825538274792e-4,analysis=spatial_spd|dataset_id=4213|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.2238,0.2782,0.8044572250179727,1,0.8050359712230215,-5.787462050488301e-4,analysis=spatial_spd|dataset_id=4213|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.3003,0.3814,0.7873623492396434,1,0.7881889763779528,-8.266271383093882e-4,analysis=spatial_spd|dataset_id=4239|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.0811,0.3814,0.2126376507603566,1,0.21286089238845146,-2.232416280948668e-4,analysis=spatial_spd|dataset_id=4239|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.2644,0.5565,0.47511230907457325,1,0.47553956834532374,-4.2725927075049075e-4,analysis=spatial_spd|dataset_id=4251|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.2921,0.5565,0.5248876909254269,1,0.5253597122302158,-4.72021304788961e-4,analysis=spatial_spd|dataset_id=4251|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.3029,0.3029,1,1,1.0703180212014136,-0.07031802120141362,analysis=spatial_spd|dataset_id=42542|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0,0.3029,0,1,-0.07031802120141344,0.07031802120141344,analysis=spatial_spd|dataset_id=42542|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.2394,0.4537,0.5276614502975535,1,0.5273127753303964,3.486749671570699e-4,analysis=spatial_spd|dataset_id=42563|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.2143,0.4537,0.47233854970244654,1,0.47202643171806163,3.1211798438490757e-4,analysis=spatial_spd|dataset_id=42563|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.3054,0.5827,0.5241118929123048,1,0.5238421955403088,2.6969737199600274e-4,analysis=spatial_spd|dataset_id=42566|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.2773,0.5827,0.4758881070876952,1,0.4756432246998285,2.4488238786668504e-4,analysis=spatial_spd|dataset_id=42566|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.1985,0.2194,0.9047402005469463,1,0.906392694063927,-0.0016524935169807131,analysis=spatial_spd|dataset_id=4256|region=Europe|climatezone=Temperate_Dry_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.0209,0.2194,0.09525979945305377,1,0.09543378995433789,-1.739905012841242e-4,analysis=spatial_spd|dataset_id=4256|region=Europe|climatezone=Temperate_Dry_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.3917,0.5138,0.762358894511483,1,0.7620622568093385,2.966377021444977e-4,analysis=spatial_spd|dataset_id=42570|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.1221,0.5138,0.2376411054885169,1,0.2375486381322957,9.246735622120417e-5,analysis=spatial_spd|dataset_id=42570|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.1724,0.1724,1,1,2.5352941176470587,-1.5352941176470587,analysis=spatial_spd|dataset_id=4258|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0,0.1724,0,1,-1.538235294117647,1.538235294117647,analysis=spatial_spd|dataset_id=4258|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.3886,0.5125,0.7582439024390245,1,0.7589843749999999,-7.404725609754248e-4,analysis=spatial_spd|dataset_id=4259|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.1239,0.5125,0.24175609756097563,1,0.24199218749999998,-2.3608993902435316e-4,analysis=spatial_spd|dataset_id=4259|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.4758,0.5806,0.8194970719944884,1,0.8189328743545612,5.641976399272108e-4,analysis=spatial_spd|dataset_id=42649|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.1048,0.5806,0.18050292800551154,1,0.18037865748709125,1.2427051842028858e-4,analysis=spatial_spd|dataset_id=42649|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.2754,0.28709999999999997,0.9592476489028213,1,0.9595818815331011,-3.342326302797627e-4,analysis=spatial_spd|dataset_id=42668|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.0117,0.28709999999999997,0.04075235109717869,1,0.04076655052264809,-1.4199425469402227e-5,analysis=spatial_spd|dataset_id=42668|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.4336,0.48569999999999997,0.8927321391805642,1,0.8921810699588477,5.510692217164381e-4,analysis=spatial_spd|dataset_id=42671|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.0521,0.48569999999999997,0.10726786081943587,1,0.10720164609053498,6.621472890089297e-5,analysis=spatial_spd|dataset_id=42671|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.4857,0.49960000000000004,0.972177742193755,1,0.9714,7.777421937549267e-4,analysis=spatial_spd|dataset_id=42681|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.0139,0.49960000000000004,0.02782225780624499,1,0.0278,2.225780624499213e-5,analysis=spatial_spd|dataset_id=42681|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.4385,0.4385,1,1,1.031764705882353,-0.03176470588235292,analysis=spatial_spd|dataset_id=42683|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0,0.4385,0,1,-0.03129411764705882,0.03129411764705882,analysis=spatial_spd|dataset_id=42683|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.2729,0.2729,1,1,0.9996336996336995,3.66300366300476e-4,analysis=spatial_spd|dataset_id=42692|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0,0.2729,0,1,-0.0010989010989010987,0.0010989010989010987,analysis=spatial_spd|dataset_id=42692|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.4365,0.4524,0.9648541114058354,1,0.9657079646017699,-8.538531959344509e-4,analysis=spatial_spd|dataset_id=4269|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.0159,0.4524,0.035145888594164454,1,0.035176991150442476,-3.1102556278021776e-5,analysis=spatial_spd|dataset_id=4269|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.2541,0.2541,1,1,1.351595744680851,-0.3515957446808511,analysis=spatial_spd|dataset_id=42720|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0,0.2541,0,1,-0.3526595744680851,0.3526595744680851,analysis=spatial_spd|dataset_id=42720|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.2678,0.4385,0.6107183580387685,1,0.6114155251141552,-6.971670753866954e-4,analysis=spatial_spd|dataset_id=42722|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.1707,0.4385,0.38928164196123144,1,0.38972602739726026,-4.4438543602881575e-4,analysis=spatial_spd|dataset_id=42722|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.1153,0.1153,1,1,1.0114035087719297,-0.011403508771929749,analysis=spatial_spd|dataset_id=42745|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0,0.1153,0,1,-0.013157894736842105,0.013157894736842105,analysis=spatial_spd|dataset_id=42745|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.2715,0.41500000000000004,0.6542168674698795,1,0.6542168674698796,-1.1102230246251565e-16,analysis=spatial_spd|dataset_id=4279|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.1435,0.41500000000000004,0.34578313253012044,1,0.3457831325301205,-5.551115123125783e-17,analysis=spatial_spd|dataset_id=4279|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.0904,0.0904,1,1,1.3101449275362318,-0.3101449275362318,analysis=spatial_spd|dataset_id=4286|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0,0.0904,0,1,-0.30869565217391304,0.30869565217391304,analysis=spatial_spd|dataset_id=4286|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.5338,0.5338,1,1,1.0466666666666669,-0.046666666666666856,analysis=spatial_spd|dataset_id=4288|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0,0.5338,0,1,-0.046078431372549015,0.046078431372549015,analysis=spatial_spd|dataset_id=4288|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.279,0.34990000000000004,0.7973706773363818,1,0.7971428571428573,2.2782019352451943e-4,analysis=spatial_spd|dataset_id=4308|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.0709,0.34990000000000004,0.20262932266361816,1,0.2025714285714286,5.789409218956432e-5,analysis=spatial_spd|dataset_id=4308|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.3662,0.47350000000000003,0.773389651531151,1,0.7725738396624473,8.158118687037197e-4,analysis=spatial_spd|dataset_id=4311|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.1073,0.47350000000000003,0.226610348468849,1,0.22637130801687766,2.3904045197134516e-4,analysis=spatial_spd|dataset_id=4311|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.21,0.499,0.42084168336673344,1,0.42084168336673344,0,analysis=spatial_spd|dataset_id=4314|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.289,0.499,0.5791583166332664,1,0.5791583166332664,0,analysis=spatial_spd|dataset_id=4314|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.4811,0.5988,0.8034402137608551,1,0.8031719532554258,2.6826050542927415e-4,analysis=spatial_spd|dataset_id=4320|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.1177,0.5988,0.19655978623914497,1,0.1964941569282137,6.562931093126445e-5,analysis=spatial_spd|dataset_id=4320|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.1817,0.1897,0.9578281497100685,1,0.9563157894736842,0.0015123602363842359,analysis=spatial_spd|dataset_id=43295|region=Latin America|climatezone=Cold_Dry_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.008,0.1897,0.04217185028993147,1,0.042105263157894736,6.658713203673561e-5,analysis=spatial_spd|dataset_id=43295|region=Latin America|climatezone=Cold_Dry_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.4164,0.4164,1,1,1.048866498740554,-0.04886649874055404,analysis=spatial_spd|dataset_id=4330|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0,0.4164,0,1,-0.04861460957178841,0.04861460957178841,analysis=spatial_spd|dataset_id=4330|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.3469,0.4034,0.8599405057015369,1,0.8607940446650123,-8.535389634753976e-4,analysis=spatial_spd|dataset_id=43513|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.0565,0.4034,0.14005949429846307,1,0.1401985111662531,-1.390168677900261e-4,analysis=spatial_spd|dataset_id=43513|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.0963,0.3477,0.27696289905090593,1,0.2767241379310345,2.3876111987142234e-4,analysis=spatial_spd|dataset_id=43525|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,zero_truncated,0.2514,0.3477,0.723037100949094,1,0.7224137931034483,6.23307845645682e-4,analysis=spatial_spd|dataset_id=43525|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,zero_truncated,0.1293,0.2027,0.6378885051800691,1,0.6369458128078818,9.426923721873592e-4,analysis=spatial_spd|dataset_id=43533|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
