analysis,region,age,value,distance_km,n_records,n_connected,n_edges,moran_i,expected_i,p_greater,positive_autocorrelation,permutations,status,spatial_scope
temporal_events,Europe,2500,residual_axis_2,411.41119655714897,392,392,9241,0.014288189198649588,-0.0025575447570332483,0.045,TRUE,999,estimated,dbmem_connectivity
temporal_events,Europe,2500,residual_axis_3,411.41119655714897,392,392,9241,-0.004551480217735991,-0.0025575447570332483,0.55,FALSE,999,estimated,dbmem_connectivity
temporal_events,Europe,3000,residual_axis_1,250,387,382,4822,0.027504098782622798,-0.0025906735751295338,0.029,TRUE,999,estimated,fixed_250km
temporal_events,Europe,3000,residual_axis_2,250,387,382,4822,0.0426380291270162,-0.0025906735751295338,0.006,TRUE,999,estimated,fixed_250km
temporal_events,Europe,3000,residual_axis_3,250,387,382,4822,0.0031690986061276415,-0.0025906735751295338,0.291,FALSE,999,estimated,fixed_250km
temporal_events,Europe,3000,residual_axis_1,500,387,387,11506,0.01878107880548139,-0.0025906735751295338,0.018,TRUE,999,estimated,fixed_500km
temporal_events,Europe,3000,residual_axis_2,500,387,387,11506,0.004077538377426912,-0.0025906735751295338,0.17,FALSE,999,estimated,fixed_500km
temporal_events,Europe,3000,residual_axis_3,500,387,387,11506,-0.007317816466323208,-0.0025906735751295338,0.708,FALSE,999,estimated,fixed_500km
temporal_events,Europe,3000,residual_axis_1,412.1709840477786,387,387,9080,0.023391306807747776,-0.0025906735751295338,0.016,TRUE,999,estimated,dbmem_connectivity
temporal_events,Europe,3000,residual_axis_2,412.1709840477786,387,387,9080,0.012701605532654576,-0.0025906735751295338,0.069,FALSE,999,estimated,dbmem_connectivity
temporal_events,Europe,3000,residual_axis_3,412.1709840477786,387,387,9080,-0.003941223059345039,-0.0025906735751295338,0.532,FALSE,999,estimated,dbmem_connectivity
temporal_events,Europe,3500,residual_axis_1,250,382,376,4557,0.011447616157168642,-0.0026246719160104987,0.151,FALSE,999,estimated,fixed_250km
temporal_events,Europe,3500,residual_axis_2,250,382,376,4557,0.05029369004508382,-0.0026246719160104987,0.004,TRUE,999,estimated,fixed_250km
temporal_events,Europe,3500,residual_axis_3,250,382,376,4557,0.0034851979359019378,-0.0026246719160104987,0.298,FALSE,999,estimated,fixed_250km
temporal_events,Europe,3500,residual_axis_1,500,382,382,11111,0.01409496553917334,-0.0026246719160104987,0.029,TRUE,999,estimated,fixed_500km
temporal_events,Europe,3500,residual_axis_2,500,382,382,11111,0.014815834438757905,-0.0026246719160104987,0.028,TRUE,999,estimated,fixed_500km
temporal_events,Europe,3500,residual_axis_3,500,382,382,11111,-0.00632749962381614,-0.0026246719160104987,0.677,FALSE,999,estimated,fixed_500km
temporal_events,Europe,3500,residual_axis_1,411.41119655714897,382,382,8704,0.014822852185513564,-0.0026246719160104987,0.044,TRUE,999,estimated,dbmem_connectivity
temporal_events,Europe,3500,residual_axis_2,411.41119655714897,382,382,8704,0.033010305398480426,-0.0026246719160104987,0.005,TRUE,999,estimated,dbmem_connectivity
temporal_events,Europe,3500,residual_axis_3,411.41119655714897,382,382,8704,0.0014101077653261933,-0.0026246719160104987,0.287,FALSE,999,estimated,dbmem_connectivity
temporal_events,Europe,4000,residual_axis_1,250,387,382,4699,0.021154531712200775,-0.0025906735751295338,0.063,FALSE,999,estimated,fixed_250km
temporal_events,Europe,4000,residual_axis_2,250,387,382,4699,0.04369431422810768,-0.0025906735751295338,0.002,TRUE,999,estimated,fixed_250km
temporal_events,Europe,4000,residual_axis_3,250,387,382,4699,-0.008551415622600811,-0.0025906735751295338,0.684,FALSE,999,estimated,fixed_250km
temporal_events,Europe,4000,residual_axis_1,500,387,387,11382,0.01411335444711131,-0.0025906735751295338,0.036,TRUE,999,estimated,fixed_500km
temporal_events,Europe,4000,residual_axis_2,500,387,387,11382,0.007117039819992997,-0.0025906735751295338,0.095,FALSE,999,estimated,fixed_500km
temporal_events,Europe,4000,residual_axis_3,500,387,387,11382,-0.003769641949229854,-0.0025906735751295338,0.511,FALSE,999,estimated,fixed_500km
temporal_events,Europe,4000,residual_axis_1,411.41119655714897,387,387,8962,0.009132287515642976,-0.0025906735751295338,0.095,FALSE,999,estimated,dbmem_connectivity
temporal_events,Europe,4000,residual_axis_2,411.41119655714897,387,387,8962,0.02548954476165657,-0.0025906735751295338,0.009,TRUE,999,estimated,dbmem_connectivity
temporal_events,Europe,4000,residual_axis_3,411.41119655714897,387,387,8962,0.0021410340165262617,-0.0025906735751295338,0.253,FALSE,999,estimated,dbmem_connectivity
temporal_events,Europe,4500,residual_axis_1,250,388,383,4799,0.0056673636505916985,-0.002583979328165375,0.23,FALSE,999,estimated,fixed_250km
temporal_events,Europe,4500,residual_axis_2,250,388,383,4799,0.04968288952589876,-0.002583979328165375,0.001,TRUE,999,estimated,fixed_250km
temporal_events,Europe,4500,residual_axis_3,250,388,383,4799,-0.027620414618774684,-0.002583979328165375,0.995,FALSE,999,estimated,fixed_250km
temporal_events,Europe,4500,residual_axis_1,500,388,388,11536,0.004649961220843617,-0.002583979328165375,0.134,FALSE,999,estimated,fixed_500km
temporal_events,Europe,4500,residual_axis_2,500,388,388,11536,0.005903831204535273,-0.002583979328165375,0.124,FALSE,999,estimated,fixed_500km
temporal_events,Europe,4500,residual_axis_3,500,388,388,11536,-0.005530040391561213,-0.002583979328165375,0.635,FALSE,999,estimated,fixed_500km
temporal_events,Europe,4500,residual_axis_1,411.41119655714897,388,388,9077,0.006063266244676207,-0.002583979328165375,0.162,FALSE,999,estimated,dbmem_connectivity
temporal_events,Europe,4500,residual_axis_2,411.41119655714897,388,388,9077,0.007833805536767996,-0.002583979328165375,0.112,FALSE,999,estimated,dbmem_connectivity
temporal_events,Europe,4500,residual_axis_3,411.41119655714897,388,388,9077,0.0015591507460005084,-0.002583979328165375,0.275,FALSE,999,estimated,dbmem_connectivity
temporal_events,Europe,5000,residual_axis_1,250,382,378,4668,8.765128466577326e-4,-0.0026246719160104987,0.357,FALSE,999,estimated,fixed_250km
temporal_events,Europe,5000,residual_axis_2,250,382,378,4668,0.020824702222710136,-0.0026246719160104987,0.039,TRUE,999,estimated,fixed_250km
temporal_events,Europe,5000,residual_axis_3,250,382,378,4668,-0.022220970252927425,-0.0026246719160104987,0.968,FALSE,999,estimated,fixed_250km
temporal_events,Europe,5000,residual_axis_1,500,382,382,11342,0.0012633040902539814,-0.0026246719160104987,0.249,FALSE,999,estimated,fixed_500km
temporal_events,Europe,5000,residual_axis_2,500,382,382,11342,-0.0014286296226652883,-0.0026246719160104987,0.371,FALSE,999,estimated,fixed_500km
temporal_events,Europe,5000,residual_axis_3,500,382,382,11342,-0.01845337249362778,-0.0026246719160104987,0.994,FALSE,999,estimated,fixed_500km
temporal_events,Europe,5000,residual_axis_1,411.41119655714897,382,382,8905,-0.0031133603599782984,-0.0026246719160104987,0.467,FALSE,999,estimated,dbmem_connectivity
temporal_events,Europe,5000,residual_axis_2,411.41119655714897,382,382,8905,0.007694287826804435,-0.0026246719160104987,0.104,FALSE,999,estimated,dbmem_connectivity
temporal_events,Europe,5000,residual_axis_3,411.41119655714897,382,382,8905,-0.013904628488256314,-0.0026246719160104987,0.925,FALSE,999,estimated,dbmem_connectivity
temporal_events,Europe,5500,residual_axis_1,250,385,379,4742,0.004144339067640045,-0.0026041666666666665,0.254,FALSE,999,estimated,fixed_250km
temporal_events,Europe,5500,residual_axis_2,250,385,379,4742,0.0639315746063738,-0.0026041666666666665,0.001,TRUE,999,estimated,fixed_250km
temporal_events,Europe,5500,residual_axis_3,250,385,379,4742,0.020356824923817695,-0.0026041666666666665,0.042,TRUE,999,estimated,fixed_250km
temporal_events,Europe,5500,residual_axis_1,500,385,385,11283,0.007423756689226171,-0.0026041666666666665,0.095,FALSE,999,estimated,fixed_500km
temporal_events,Europe,5500,residual_axis_2,500,385,385,11283,0.0359222749592461,-0.0026041666666666665,0.002,TRUE,999,estimated,fixed_500km
temporal_events,Europe,5500,residual_axis_3,500,385,385,11283,0.0073674866001366525,-0.0026041666666666665,0.103,FALSE,999,estimated,fixed_500km
temporal_events,Europe,5500,residual_axis_1,411.41119655714897,385,385,8874,0.0031777158732394337,-0.0026041666666666665,0.215,FALSE,999,estimated,dbmem_connectivity
temporal_events,Europe,5500,residual_axis_2,411.41119655714897,385,385,8874,0.04331366355756246,-0.0026041666666666665,0.001,TRUE,999,estimated,dbmem_connectivity
temporal_events,Europe,5500,residual_axis_3,411.41119655714897,385,385,8874,0.008642247612177176,-0.0026041666666666665,0.097,FALSE,999,estimated,dbmem_connectivity
temporal_events,Europe,6000,residual_axis_1,250,387,383,4761,0.00978983528509558,-0.0025906735751295338,0.155,FALSE,999,estimated,fixed_250km
temporal_events,Europe,6000,residual_axis_2,250,387,383,4761,0.015914847339889075,-0.0025906735751295338,0.091,FALSE,999,estimated,fixed_250km
temporal_events,Europe,6000,residual_axis_3,250,387,383,4761,0.0011167523703651727,-0.0025906735751295338,0.337,FALSE,999,estimated,fixed_250km
temporal_events,Europe,6000,residual_axis_1,500,387,387,11494,0.008102540356462755,-0.0025906735751295338,0.09,FALSE,999,estimated,fixed_500km
temporal_events,Europe,6000,residual_axis_2,500,387,387,11494,0.010674798144573894,-0.0025906735751295338,0.054,FALSE,999,estimated,fixed_500km
temporal_events,Europe,6000,residual_axis_3,500,387,387,11494,-0.0116706209887582,-0.0025906735751295338,0.919,FALSE,999,estimated,fixed_500km
temporal_events,Europe,6000,residual_axis_1,411.41119655714897,387,387,9043,0.0015855681610377353,-0.0025906735751295338,0.27,FALSE,999,estimated,dbmem_connectivity
temporal_events,Europe,6000,residual_axis_2,411.41119655714897,387,387,9043,0.02005269679862112,-0.0025906735751295338,0.033,TRUE,999,estimated,dbmem_connectivity
temporal_events,Europe,6000,residual_axis_3,411.41119655714897,387,387,9043,-0.011878187634780076,-0.0025906735751295338,0.874,FALSE,999,estimated,dbmem_connectivity
temporal_events,Europe,6500,residual_axis_1,250,380,375,4471,0.009957075940431312,-0.002638522427440633,0.158,FALSE,999,estimated,fixed_250km
temporal_events,Europe,6500,residual_axis_2,250,380,375,4471,0.051500071735156715,-0.002638522427440633,0.005,TRUE,999,estimated,fixed_250km
temporal_events,Europe,6500,residual_axis_3,250,380,375,4471,-0.0063525134948840935,-0.002638522427440633,0.571,FALSE,999,estimated,fixed_250km
temporal_events,Europe,6500,residual_axis_1,500,380,380,10834,0.0128442502971457,-0.002638522427440633,0.035,TRUE,999,estimated,fixed_500km
temporal_events,Europe,6500,residual_axis_2,500,380,380,10834,0.019136246007171336,-0.002638522427440633,0.017,TRUE,999,estimated,fixed_500km
temporal_events,Europe,6500,residual_axis_3,500,380,380,10834,-0.005389647606735236,-0.002638522427440633,0.603,FALSE,999,estimated,fixed_500km
temporal_events,Europe,6500,residual_axis_1,411.41119655714897,380,380,8519,0.009297718230193434,-0.002638522427440633,0.105,FALSE,999,estimated,dbmem_connectivity
temporal_events,Europe,6500,residual_axis_2,411.41119655714897,380,380,8519,0.03717767676115166,-0.002638522427440633,0.005,TRUE,999,estimated,dbmem_connectivity
temporal_events,Europe,6500,residual_axis_3,411.41119655714897,380,380,8519,-0.006275258936422963,-0.002638522427440633,0.601,FALSE,999,estimated,dbmem_connectivity
temporal_events,Europe,7000,residual_axis_1,250,388,383,4666,0.013573136124209163,-0.002583979328165375,0.12,FALSE,999,estimated,fixed_250km
temporal_events,Europe,7000,residual_axis_2,250,388,383,4666,0.0542488969092246,-0.002583979328165375,0.002,TRUE,999,estimated,fixed_250km
temporal_events,Europe,7000,residual_axis_3,250,388,383,4666,-6.260672175309277e-4,-0.002583979328165375,0.389,FALSE,999,estimated,fixed_250km
temporal_events,Europe,7000,residual_axis_1,500,388,388,11242,0.010219890150288314,-0.002583979328165375,0.064,FALSE,999,estimated,fixed_500km
temporal_events,Europe,7000,residual_axis_2,500,388,388,11242,0.022814320555334944,-0.002583979328165375,0.009,TRUE,999,estimated,fixed_500km
temporal_events,Europe,7000,residual_axis_3,500,388,388,11242,2.702644967921627e-4,-0.002583979328165375,0.321,FALSE,999,estimated,fixed_500km
temporal_events,Europe,7000,residual_axis_1,411.41119655714897,388,388,8862,0.010265116508531121,-0.002583979328165375,0.091,FALSE,999,estimated,dbmem_connectivity
temporal_events,Europe,7000,residual_axis_2,411.41119655714897,388,388,8862,0.03866103175113387,-0.002583979328165375,0.001,TRUE,999,estimated,dbmem_connectivity
temporal_events,Europe,7000,residual_axis_3,411.41119655714897,388,388,8862,-0.002729194245125585,-0.002583979328165375,0.44,FALSE,999,estimated,dbmem_connectivity
temporal_events,Europe,7500,residual_axis_1,250,383,377,4622,0.022641121207876737,-0.002617801047120419,0.044,TRUE,999,estimated,fixed_250km
temporal_events,Europe,7500,residual_axis_2,250,383,377,4622,0.09080010889744655,-0.002617801047120419,0.001,TRUE,999,estimated,fixed_250km
temporal_events,Europe,7500,residual_axis_3,250,383,377,4622,0.0441466517828808,-0.002617801047120419,0.007,TRUE,999,estimated,fixed_250km
temporal_events,Europe,7500,residual_axis_1,500,383,383,11044,0.011135406735603629,-0.002617801047120419,0.049,TRUE,999,estimated,fixed_500km
temporal_events,Europe,7500,residual_axis_2,500,383,383,11044,0.0593063634946164,-0.002617801047120419,0.001,TRUE,999,estimated,fixed_500km
temporal_events,Europe,7500,residual_axis_3,500,383,383,11044,0.016064200780710726,-0.002617801047120419,0.019,TRUE,999,estimated,fixed_500km
temporal_events,Europe,7500,residual_axis_1,411.41119655714897,383,383,8713,0.014277077481294843,-0.002617801047120419,0.048,TRUE,999,estimated,dbmem_connectivity
temporal_events,Europe,7500,residual_axis_2,411.41119655714897,383,383,8713,0.06902905962764094,-0.002617801047120419,0.001,TRUE,999,estimated,dbmem_connectivity
temporal_events,Europe,7500,residual_axis_3,411.41119655714897,383,383,8713,0.021765983294463456,-0.002617801047120419,0.017,TRUE,999,estimated,dbmem_connectivity
temporal_events,Europe,8000,residual_axis_1,250,376,371,4669,0.016443953613267805,-0.0026666666666666666,0.068,FALSE,999,estimated,fixed_250km
temporal_events,Europe,8000,residual_axis_2,250,376,371,4669,0.02006961034182509,-0.0026666666666666666,0.057,FALSE,999,estimated,fixed_250km
temporal_events,Europe,8000,residual_axis_3,250,376,371,4669,-0.005845147313118989,-0.0026666666666666666,0.533,FALSE,999,estimated,fixed_250km
temporal_events,Europe,8000,residual_axis_1,500,376,376,10824,0.010732710339019333,-0.0026666666666666666,0.065,FALSE,999,estimated,fixed_500km
temporal_events,Europe,8000,residual_axis_2,500,376,376,10824,0.01995039612367225,-0.0026666666666666666,0.012,TRUE,999,estimated,fixed_500km
temporal_events,Europe,8000,residual_axis_3,500,376,376,10824,-0.004409292896882092,-0.0026666666666666666,0.545,FALSE,999,estimated,fixed_500km
temporal_events,Europe,8000,residual_axis_1,411.41119655714897,376,376,8607,0.0229889239963261,-0.0026666666666666666,0.018,TRUE,999,estimated,dbmem_connectivity
temporal_events,Europe,8000,residual_axis_2,411.41119655714897,376,376,8607,0.030757115810214695,-0.0026666666666666666,0.004,TRUE,999,estimated,dbmem_connectivity
temporal_events,Europe,8000,residual_axis_3,411.41119655714897,376,376,8607,-0.009646303311009317,-0.0026666666666666666,0.773,FALSE,999,estimated,dbmem_connectivity
temporal_events,Europe,8500,residual_axis_1,250,359,354,4314,-0.013491325236260614,-0.002793296089385475,0.781,FALSE,999,estimated,fixed_250km
temporal_events,Europe,8500,residual_axis_2,250,359,354,4314,0.03298221169944756,-0.002793296089385475,0.019,TRUE,999,estimated,fixed_250km
temporal_events,Europe,8500,residual_axis_3,250,359,354,4314,-0.013240113861862291,-0.002793296089385475,0.767,FALSE,999,estimated,fixed_250km
temporal_events,Europe,8500,residual_axis_1,500,359,359,9971,0.007044257531713201,-0.002793296089385475,0.108,FALSE,999,estimated,fixed_500km
temporal_events,Europe,8500,residual_axis_2,500,359,359,9971,0.02161196823931005,-0.002793296089385475,0.012,TRUE,999,estimated,fixed_500km
temporal_events,Europe,8500,residual_axis_3,500,359,359,9971,-0.007822375552743151,-0.002793296089385475,0.715,FALSE,999,estimated,fixed_500km
temporal_events,Europe,8500,residual_axis_1,411.41119655714897,359,359,7930,0.009361697538001418,-0.002793296089385475,0.097,FALSE,999,estimated,dbmem_connectivity
temporal_events,Europe,8500,residual_axis_2,411.41119655714897,359,359,7930,0.03576108387577224,-0.002793296089385475,0.005,TRUE,999,estimated,dbmem_connectivity
temporal_events,Europe,8500,residual_axis_3,411.41119655714897,359,359,7930,-0.011466791983673483,-0.002793296089385475,0.837,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,500,residual_axis_1,250,451,433,2579,0.19809088050093568,-0.0022222222222222222,0.001,TRUE,999,estimated,fixed_250km
temporal_events,North America,500,residual_axis_2,250,451,433,2579,0.06120946356077547,-0.0022222222222222222,0.003,TRUE,999,estimated,fixed_250km
temporal_events,North America,500,residual_axis_3,250,451,433,2579,0.021340776041854928,-0.0022222222222222222,0.11,FALSE,999,estimated,fixed_250km
temporal_events,North America,500,residual_axis_1,500,451,449,7442,0.07966507445901143,-0.0022222222222222222,0.001,TRUE,999,estimated,fixed_500km
temporal_events,North America,500,residual_axis_2,500,451,449,7442,0.031557571559310736,-0.0022222222222222222,0.007,TRUE,999,estimated,fixed_500km
temporal_events,North America,500,residual_axis_3,500,451,449,7442,-0.010065297625060173,-0.0022222222222222222,0.759,FALSE,999,estimated,fixed_500km
temporal_events,North America,500,residual_axis_1,890.1172404285654,451,451,16517,-0.009671095333987148,-0.0022222222222222222,0.906,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,500,residual_axis_2,890.1172404285654,451,451,16517,0.005858811733328338,-0.0022222222222222222,0.107,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,500,residual_axis_3,890.1172404285654,451,451,16517,-0.011970320102218431,-0.0022222222222222222,0.974,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,1000,residual_axis_1,250,519,502,3169,0.23411957678513964,-0.0019305019305019305,0.001,TRUE,999,estimated,fixed_250km
temporal_events,North America,1000,residual_axis_2,250,519,502,3169,0.14172441404806016,-0.0019305019305019305,0.001,TRUE,999,estimated,fixed_250km
temporal_events,North America,1000,residual_axis_3,250,519,502,3169,0.04421303248847528,-0.0019305019305019305,0.012,TRUE,999,estimated,fixed_250km
temporal_events,North America,1000,residual_axis_1,500,519,517,9180,0.10035701465413682,-0.0019305019305019305,0.001,TRUE,999,estimated,fixed_500km
temporal_events,North America,1000,residual_axis_2,500,519,517,9180,0.047515814113956625,-0.0019305019305019305,0.002,TRUE,999,estimated,fixed_500km
temporal_events,North America,1000,residual_axis_3,500,519,517,9180,0.012365972457283372,-0.0019305019305019305,0.071,FALSE,999,estimated,fixed_500km
temporal_events,North America,1000,residual_axis_1,1108.972917364936,519,519,27608,-0.02194149503655311,-0.0019305019305019305,1,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,1000,residual_axis_2,1108.972917364936,519,519,27608,0.004698942424825685,-0.0019305019305019305,0.088,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,1000,residual_axis_3,1108.972917364936,519,519,27608,-0.00962406560369608,-0.0019305019305019305,0.969,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,1500,residual_axis_1,250,539,520,3417,0.2988924310996665,-0.0018587360594795538,0.001,TRUE,999,estimated,fixed_250km
temporal_events,North America,1500,residual_axis_2,250,539,520,3417,0.1470563149624051,-0.0018587360594795538,0.001,TRUE,999,estimated,fixed_250km
temporal_events,North America,1500,residual_axis_3,250,539,520,3417,0.028277113851685805,-0.0018587360594795538,0.043,TRUE,999,estimated,fixed_250km
temporal_events,North America,1500,residual_axis_1,500,539,537,9937,0.12216062403749418,-0.0018587360594795538,0.001,TRUE,999,estimated,fixed_500km
temporal_events,North America,1500,residual_axis_2,500,539,537,9937,0.029706014426355135,-0.0018587360594795538,0.008,TRUE,999,estimated,fixed_500km
temporal_events,North America,1500,residual_axis_3,500,539,537,9937,0.012891841627337901,-0.0018587360594795538,0.057,FALSE,999,estimated,fixed_500km
temporal_events,North America,1500,residual_axis_1,1102.3683550552284,539,539,29721,-0.013907335223655837,-0.0018587360594795538,1,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,1500,residual_axis_2,1102.3683550552284,539,539,29721,2.594921404858851e-4,-0.0018587360594795538,0.28,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,1500,residual_axis_3,1102.3683550552284,539,539,29721,-0.007151750729360878,-0.0018587360594795538,0.886,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,2000,residual_axis_1,250,540,520,3429,0.23357412597126714,-0.0018552875695732839,0.001,TRUE,999,estimated,fixed_250km
temporal_events,North America,2000,residual_axis_2,250,540,520,3429,0.10958875045899737,-0.0018552875695732839,0.001,TRUE,999,estimated,fixed_250km
temporal_events,North America,2000,residual_axis_3,250,540,520,3429,0.003209908281842743,-0.0018552875695732839,0.344,FALSE,999,estimated,fixed_250km
temporal_events,North America,2000,residual_axis_1,500,540,538,9934,0.10641864446792616,-0.0018552875695732839,0.001,TRUE,999,estimated,fixed_500km
temporal_events,North America,2000,residual_axis_2,500,540,538,9934,0.031803515922475246,-0.0018552875695732839,0.004,TRUE,999,estimated,fixed_500km
temporal_events,North America,2000,residual_axis_3,500,540,538,9934,0.00136900640879352,-0.0018552875695732839,0.343,FALSE,999,estimated,fixed_500km
temporal_events,North America,2000,residual_axis_1,1102.3683550552284,540,540,29637,-0.027316859225834267,-0.0018552875695732839,1,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,2000,residual_axis_2,1102.3683550552284,540,540,29637,-0.005000185739113056,-0.0018552875695732839,0.707,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,2000,residual_axis_3,1102.3683550552284,540,540,29637,-0.008365073507443439,-0.0018552875695732839,0.942,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,2500,residual_axis_1,250,534,514,3377,0.26156726472513697,-0.001876172607879925,0.001,TRUE,999,estimated,fixed_250km
temporal_events,North America,2500,residual_axis_2,250,534,514,3377,0.13172560663680874,-0.001876172607879925,0.001,TRUE,999,estimated,fixed_250km
temporal_events,North America,2500,residual_axis_3,250,534,514,3377,0.00880901570537643,-0.001876172607879925,0.255,FALSE,999,estimated,fixed_250km
temporal_events,North America,2500,residual_axis_1,500,534,532,9777,0.111951840521829,-0.001876172607879925,0.001,TRUE,999,estimated,fixed_500km
temporal_events,North America,2500,residual_axis_2,500,534,532,9777,0.045081419350473224,-0.001876172607879925,0.001,TRUE,999,estimated,fixed_500km
temporal_events,North America,2500,residual_axis_3,500,534,532,9777,-0.002296203617059167,-0.001876172607879925,0.502,FALSE,999,estimated,fixed_500km
temporal_events,North America,2500,residual_axis_1,1102.3683550552284,534,534,29229,-0.02182914636007732,-0.001876172607879925,1,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,2500,residual_axis_2,1102.3683550552284,534,534,29229,0.001758791181911722,-0.001876172607879925,0.186,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,2500,residual_axis_3,1102.3683550552284,534,534,29229,-0.009231158604578515,-0.001876172607879925,0.97,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,3000,residual_axis_1,250,533,514,3418,0.23884063096864905,-0.0018796992481203006,0.001,TRUE,999,estimated,fixed_250km
temporal_events,North America,3000,residual_axis_2,250,533,514,3418,0.08616046696390628,-0.0018796992481203006,0.001,TRUE,999,estimated,fixed_250km
temporal_events,North America,3000,residual_axis_3,250,533,514,3418,0.034919754170663043,-0.0018796992481203006,0.029,TRUE,999,estimated,fixed_250km
temporal_events,North America,3000,residual_axis_1,500,533,531,9873,0.09871090531224037,-0.0018796992481203006,0.001,TRUE,999,estimated,fixed_500km
temporal_events,North America,3000,residual_axis_2,500,533,531,9873,0.01668757122732564,-0.0018796992481203006,0.053,FALSE,999,estimated,fixed_500km
temporal_events,North America,3000,residual_axis_3,500,533,531,9873,-0.001852468525913816,-0.0018796992481203006,0.459,FALSE,999,estimated,fixed_500km
temporal_events,North America,3000,residual_axis_1,1102.3683550552284,533,533,29243,-0.021337241413764318,-0.0018796992481203006,1,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,3000,residual_axis_2,1102.3683550552284,533,533,29243,0.002220432335519673,-0.0018796992481203006,0.196,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,3000,residual_axis_3,1102.3683550552284,533,533,29243,-0.011747587571113032,-0.0018796992481203006,0.997,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,3500,residual_axis_1,250,537,517,3480,0.3316089126620131,-0.0018656716417910447,0.001,TRUE,999,estimated,fixed_250km
temporal_events,North America,3500,residual_axis_2,250,537,517,3480,0.10890213119711455,-0.0018656716417910447,0.001,TRUE,999,estimated,fixed_250km
temporal_events,North America,3500,residual_axis_3,250,537,517,3480,0.05729982616946475,-0.0018656716417910447,0.004,TRUE,999,estimated,fixed_250km
temporal_events,North America,3500,residual_axis_1,500,537,535,10123,0.14787819973408758,-0.0018656716417910447,0.001,TRUE,999,estimated,fixed_500km
temporal_events,North America,3500,residual_axis_2,500,537,535,10123,0.05319772116373966,-0.0018656716417910447,0.001,TRUE,999,estimated,fixed_500km
temporal_events,North America,3500,residual_axis_3,500,537,535,10123,-0.0032178200618763857,-0.0018656716417910447,0.516,FALSE,999,estimated,fixed_500km
temporal_events,North America,3500,residual_axis_1,1102.3683550552284,537,537,29765,-0.014219655682704132,-0.0018656716417910447,1,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,3500,residual_axis_2,1102.3683550552284,537,537,29765,-0.002404335835109814,-0.0018656716417910447,0.484,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,3500,residual_axis_3,1102.3683550552284,537,537,29765,-0.0087611853212342,-0.0018656716417910447,0.976,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,4000,residual_axis_1,250,545,526,3538,0.35587275205772484,-0.001838235294117647,0.001,TRUE,999,estimated,fixed_250km
temporal_events,North America,4000,residual_axis_2,250,545,526,3538,0.13227544837129165,-0.001838235294117647,0.001,TRUE,999,estimated,fixed_250km
temporal_events,North America,4000,residual_axis_3,250,545,526,3538,0.062403043536076834,-0.001838235294117647,0.001,TRUE,999,estimated,fixed_250km
temporal_events,North America,4000,residual_axis_1,500,545,543,10238,0.14678073617663884,-0.001838235294117647,0.001,TRUE,999,estimated,fixed_500km
temporal_events,North America,4000,residual_axis_2,500,545,543,10238,0.06576373529565036,-0.001838235294117647,0.001,TRUE,999,estimated,fixed_500km
temporal_events,North America,4000,residual_axis_3,500,545,543,10238,-0.004059057505025894,-0.001838235294117647,0.566,FALSE,999,estimated,fixed_500km
temporal_events,North America,4000,residual_axis_1,1102.3683550552284,545,545,30402,-0.019788303641681475,-0.001838235294117647,1,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,4000,residual_axis_2,1102.3683550552284,545,545,30402,0.002575112850987996,-0.001838235294117647,0.178,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,4000,residual_axis_3,1102.3683550552284,545,545,30402,-0.007720431793775145,-0.001838235294117647,0.93,FALSE,999,estimated,dbmem_connectivity
temporal_events,North America,4500,residual_axis_1,250,541,521,3508,0.3148989924649012,-0.001851851851851852,0.001,TRUE,999,estimated,fixed_250km
temporal_events,North America,4500,residual_axis_2,250,541,521,3508,0.11700514084501071,-0.001851851851851852,0.001,TRUE,999,estimated,fixed_250km
temporal_events,North America,4500,residual_axis_3,250,541,521,3508,0.0709234418616365,-0.001851851851851852,0.002,TRUE,999,estimated,fixed_250km
temporal_events,North America,4500,residual_axis_1,500,541,539,10127,0.11261999791644968,-0.001851851851851852,0.001,TRUE,999,estimated,fixed_500km
