cohort,region,age,status__events,status__spd,status__spd_events,human_climate_only_balance__events,human_climate_only_balance__spd,human_climate_only_balance__spd_events,controlled_human__events,controlled_human__spd,controlled_human__spd_events,controlled_climate__events,controlled_climate__spd,controlled_climate__spd_events,controlled_balance__events,controlled_balance__spd,controlled_balance__spd_events,zero_allocation_human__events,zero_allocation_human__spd,zero_allocation_human__spd_events,zero_allocation_climate__events,zero_allocation_climate__spd,zero_allocation_climate__spd_events,zero_allocation_space__events,zero_allocation_space__spd,zero_allocation_space__spd_events,unique_adjusted_r2_pure_human__events,unique_adjusted_r2_pure_human__spd,unique_adjusted_r2_pure_human__spd_events,unique_adjusted_r2_pure_climate__events,unique_adjusted_r2_pure_climate__spd,unique_adjusted_r2_pure_climate__spd_events,unique_adjusted_r2_pure_space__events,unique_adjusted_r2_pure_space__spd,unique_adjusted_r2_pure_space__spd_events,controlled_ranking__events,controlled_ranking__spd,controlled_ranking__spd_events,human_climate_only_ranking__events,human_climate_only_ranking__spd,human_climate_only_ranking__spd_events,human_climate_only_balance__spd_events_minus_spd,human_climate_only_balance__events_minus_spd,controlled_human__spd_events_minus_spd,controlled_human__events_minus_spd,controlled_climate__spd_events_minus_spd,controlled_climate__events_minus_spd,controlled_balance__spd_events_minus_spd,controlled_balance__events_minus_spd,zero_allocation_human__spd_events_minus_spd,zero_allocation_human__events_minus_spd,zero_allocation_climate__spd_events_minus_spd,zero_allocation_climate__events_minus_spd,zero_allocation_space__spd_events_minus_spd,zero_allocation_space__events_minus_spd,unique_adjusted_r2_pure_human__spd_events_minus_spd,unique_adjusted_r2_pure_human__events_minus_spd,unique_adjusted_r2_pure_climate__spd_events_minus_spd,unique_adjusted_r2_pure_climate__events_minus_spd,unique_adjusted_r2_pure_space__spd_events_minus_spd,unique_adjusted_r2_pure_space__events_minus_spd,controlled_ranking__spd_events_vs_spd_reversal,controlled_ranking__events_vs_spd_reversal,human_climate_only_ranking__spd_events_vs_spd_reversal,human_climate_only_ranking__events_vs_spd_reversal,estimable__spd,estimable__spd_events,estimable__events,three_way_estimable,estimability_change__spd_events_vs_spd,estimability_change__events_vs_spd
as_coded,Europe,8000,spatial_model_estimated,spatial_model_estimated,spatial_model_estimated,-0.06799999999999999,-0.062000000000000006,-0.051500000000000004,0.009,0.0113,0.0254,0.0712,0.0746,0.0736,-0.0622,-0.0633,-0.0482,0.056568196103079824,0.06983930778739184,0.14750290360046459,0.4475172847265871,0.4610630407911001,0.4274099883855981,0.49591451917033313,0.469097651421508,0.4250871080139373,0.009963436617649313,0.007999613065893585,0.025489821908958543,0.06642973020262588,0.07255972418842949,0.07057287718194716,0.07161549412504276,0.06739720888701495,0.06463770165464333,climate,climate,climate,climate,climate,climate,0.010500000000000002,-0.0059999999999999845,0.0141,-0.0023,-0.0010000000000000009,-0.0034000000000000002,0.015099999999999995,0.0010999999999999968,0.07766359581307275,-0.013271111684312012,-0.03365305240550198,-0.013545756064513026,-0.04401054340757071,0.026816867748825135,0.017490208843064958,0.001963823551755728,-0.0019868470064823285,-0.006129993985803606,-0.0027595072323716163,0.004218285238027808,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
as_coded,Europe,8500,spatial_model_estimated,spatial_model_estimated,spatial_model_estimated,-0.0696,-0.0603,-0.05449999999999999,0.0027,0.0088,0.0118,0.0755,0.0688,0.0688,-0.0728,-0.06,-0.057,0.017976031957390146,0.058085808580858093,0.07722513089005235,0.5026631158455392,0.45412541254125416,0.4502617801047121,0.47936085219707053,0.48778877887788774,0.47251308900523564,0.0014292131296348431,0.002701484118592834,0.004143833643635242,0.07746125390374337,0.06245890651661534,0.06368095203699342,0.07207284366857858,0.074293250092337,0.07208297854860113,climate,climate,climate,climate,climate,climate,0.0058000000000000065,-0.009299999999999996,0.002999999999999999,-0.0061,0,0.006699999999999998,0.0029999999999999957,-0.012800000000000006,0.01913932230919426,-0.040109776623467944,-0.003863632436542086,0.048537703304285085,-0.015275689872652098,-0.00842792668081721,0.0014423495250424079,-0.0012722709889579908,0.001222045520378079,0.015002347387128023,-0.0022102715437358755,-0.0022204064237584253,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
as_coded,North America,2000,spatial_model_estimated,spatial_model_estimated,spatial_model_estimated,-0.09079999999999999,-0.0887,-0.082,0.0025,0.0038,0.0088,0.0578,0.0568,0.056,-0.055299999999999995,-0.053000000000000005,-0.0472,0.012481278082875686,0.018990504747626185,0.04210526315789474,0.28856714927608584,0.2838580709645177,0.2679425837320574,0.6989515726410385,0.697151424287856,0.6899521531100479,-7.358776301868986e-5,-2.317084619085641e-4,0.005994168523667631,0.019782820327128414,0.017043581756738146,0.018434015691645156,0.10258706165972509,0.10007182908852963,0.10892548750955988,climate,climate,climate,climate,climate,climate,0.006699999999999998,-0.0020999999999999908,0.005000000000000001,-0.0013,-8.000000000000021e-4,9.99999999999994e-4,0.0058000000000000065,-0.0022999999999999896,0.023114758410268558,-0.006509226664750499,-0.01591548723246028,0.004709078311568138,-0.007199271177808164,0.0018001483531824292,0.006225876985576195,1.5812069888987423e-4,0.0013904339349070094,0.0027392385703902677,0.008853658421030253,0.002515232571195458,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
as_coded,North America,2500,spatial_model_estimated,spatial_model_estimated,spatial_model_estimated,-0.08940000000000001,-0.0913,-0.082,0.0052,0.0068,0.0109,0.0591,0.0598,0.0584,-0.053900000000000003,-0.053,-0.0475,0.02411873840445269,0.03132197144173192,0.04983996342021033,0.2741187384044527,0.2754491017964072,0.26703246456332874,0.7017625231910947,0.6932289267618609,0.6831275720164609,0.0023819067961982077,0.00513091320230441,0.006771596237651112,0.020804352226063694,0.01991100470819618,0.019660396072106345,0.11382912507817922,0.10959446190436772,0.10996610482610325,climate,climate,climate,climate,climate,climate,0.009300000000000003,0.001899999999999999,0.0041,-0.0015999999999999999,-0.0013999999999999985,-6.999999999999992e-4,0.005499999999999998,-9.00000000000005e-4,0.018517991978478414,-0.007203233037279228,-0.00841663723307845,-0.00133036339195447,-0.01010135474539997,0.008533596429233792,0.0016406830353467017,-0.0027490064061062025,-2.5060863608983297e-4,8.933475178675154e-4,3.716429217355266e-4,0.004234663173811493,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
as_coded,North America,3000,spatial_model_estimated,spatial_model_estimated,spatial_model_estimated,-0.089,-0.0919,-0.0799,0.0067,0.0058,0.0124,0.057,0.059,0.057,-0.050300000000000004,-0.0532,-0.0446,0.03201146679407549,0.02815533980582524,0.05851816894761681,0.272336359292881,0.28640776699029125,0.2689948088721095,0.6956521739130435,0.6854368932038835,0.6724870221802737,0.0037038154474700047,0.0031023071058920992,0.006370351366264293,0.015299876335464813,0.017522176119982746,0.01575866318951713,0.10447194013086936,0.09666684457318142,0.09881361774520314,climate,climate,climate,climate,climate,climate,0.011999999999999997,0.0029,0.0066,9.000000000000006e-4,-0.001999999999999995,-0.001999999999999995,0.008599999999999997,0.002899999999999993,0.030362829141791566,0.003856126988250247,-0.01741295811818172,-0.014071407697410221,-0.012949871023609782,0.010215280709160002,0.0032680442603721938,6.015083415779054e-4,-0.001763512930465616,-0.0022222997845179338,0.002146773172021721,0.0078050955576879355,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
as_coded,North America,3500,spatial_model_estimated,spatial_model_estimated,spatial_model_estimated,-0.0882,-0.0959,-0.08310000000000001,0.0075,0.003,0.0105,0.0585,0.0598,0.0578,-0.051000000000000004,-0.056799999999999996,-0.047299999999999995,0.03766951280763435,0.015306122448979591,0.05231689088191331,0.293822199899548,0.3051020408163265,0.2879920279023418,0.6685082872928176,0.6795918367346939,0.6596910812157448,0.004694005190616801,0.0015074307337823445,0.006220925692082213,0.018318679636528223,0.0193120427830753,0.01770426818766213,0.09427563601285338,0.09284364621100627,0.09372156253000996,climate,climate,climate,climate,climate,climate,0.012799999999999992,0.0076999999999999985,0.007500000000000001,0.0045,-0.0020000000000000018,-0.0012999999999999956,0.0095000000000000015,0.005799999999999993,0.037010768432933716,0.02236339035865476,-0.01711001291398473,-0.011279840916778527,-0.019900755518949098,-0.011083549441876284,0.004713494958299869,0.0031865744568344567,-0.0016077745954131695,-9.933631465470771e-4,8.779163190036909e-4,0.0014319898018471111,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
as_coded,North America,4000,spatial_model_estimated,spatial_model_estimated,spatial_model_estimated,-0.0762,-0.0774,-0.0634,0.009,0.0078,0.0165,0.051,0.052,0.0501,-0.041999999999999996,-0.044199999999999996,-0.0336,0.048913043478260865,0.042763157894736836,0.08767268862911796,0.27717391304347827,0.2850877192982456,0.26620616365568545,0.6739130434782609,0.6721491228070176,0.6461211477151966,0.005858561827348785,0.004326835325254463,0.01006996211883493,0.013670027971997567,0.015328007687900658,0.013981407536036494,0.08749596512195967,0.08444677872930584,0.08470910196726866,climate,climate,climate,climate,climate,climate,0.013999999999999999,0.0011999999999999927,0.008700000000000001,0.0011999999999999997,-0.001899999999999999,-0.0010000000000000009,0.010599999999999998,0.0022000000000000006,0.04490953073438113,0.0061498855835240285,-0.018881555642560166,-0.007913806254767342,-0.026027975091820976,0.001763920671243313,0.005743126793580466,0.0015317265020943216,-0.0013466001518641635,-0.0016579797159030907,2.6232323796282486e-4,0.0030491863926538354,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
as_coded,North America,4500,spatial_model_estimated,spatial_model_estimated,spatial_model_estimated,-0.0865,-0.08750000000000001,-0.0756,0.0068,0.008,0.0148,0.0548,0.0564,0.0548,-0.048,-0.0484,-0.04,0.03299369238233867,0.03836930455635491,0.06964705882352942,0.2658903444929646,0.27050359712230215,0.2578823529411765,0.7011159631246968,0.6911270983213429,0.6724705882352942,0.0040518408908171155,0.006480085236499122,0.01050936442437933,0.013634412054745582,0.015682084569906163,0.014788308889395085,0.10374406774670641,0.10204375638740482,0.1019218972808954,climate,climate,climate,climate,climate,climate,0.011900000000000008,0.0010000000000000148,0.0068000000000000005,-0.0012000000000000005,-0.0015999999999999973,-0.0015999999999999973,0.008399999999999998,3.999999999999976e-4,0.03127775426717451,-0.005375612174016241,-0.012621244181125646,-0.004613252629337539,-0.01865651008604874,0.009988864803353925,0.004029279187880208,-0.002428244345682007,-8.937756805110775e-4,-0.0020476725151605812,-1.2185910650941434e-4,0.0017003113593015984,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
as_coded,North America,5000,spatial_model_estimated,spatial_model_estimated,spatial_model_estimated,-0.0882,-0.0933,-0.0813,0.0067,0.0044,0.0117,0.0562,0.0591,0.0567,-0.0495,-0.0547,-0.045,0.033483258370814596,0.024242424242424246,0.057409224730127585,0.28085957021489255,0.3256198347107438,0.27821393523061827,0.6856571714142928,0.650137741046832,0.6643768400392542,0.0034917975205954743,0.0023953103680505183,0.007239581898530689,0.014283330227623736,0.018451322345358623,0.015804769460658674,0.09453129745098043,0.0746256205763961,0.09141528550359457,climate,climate,climate,climate,climate,climate,0.011999999999999997,0.005099999999999993,0.0073,0.0023,-0.0023999999999999994,-0.0029,0.0097,0.005199999999999996,0.03316680048770334,0.00924083412839035,-0.047405899480125524,-0.04476026449585124,0.014239098992422261,0.03551943036746086,0.004844271530480171,0.001096487152544956,-0.0026465528846999486,-0.004167992117734887,0.016789664927198467,0.019905676874584333,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
as_coded,North America,5500,spatial_model_estimated,spatial_model_estimated,spatial_model_estimated,-0.074,-0.07450000000000001,-0.062200000000000005,0.0069,0.01,0.0167,0.0479,0.0525,0.0483,-0.040999999999999995,-0.042499999999999996,-0.0316,0.034328358208955224,0.04875670404680644,0.07967557251908397,0.2383084577114428,0.25597269624573377,0.23043893129770993,0.727363184079602,0.6952705997074597,0.6898854961832062,0.003677800313857116,0.008922574975615216,0.012427701320658291,0.01172086493050939,0.019409794565484972,0.013404322553047132,0.10908876887742847,0.10776727101139583,0.1066636208007391,climate,climate,climate,climate,climate,climate,0.012300000000000005,5.000000000000143e-4,0.006699999999999999,-0.0031000000000000003,-0.004199999999999995,-0.0046,0.010899999999999993,0.0015000000000000013,0.03091886847227753,-0.014428345837851214,-0.02553376494802384,-0.01766423853429097,-0.005385103524253587,0.03209258437214224,0.0035051263450430747,-0.0052447746617581,-0.00600547201243784,-0.007688929634975583,-0.0011036502106567259,0.0013214978660326393,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
as_coded,North America,6000,spatial_model_estimated,spatial_model_estimated,spatial_model_estimated,-0.0818,-0.0776,-0.0686,0.0052,0.0126,0.0178,0.0541,0.0572,0.0536,-0.0489,-0.0446,-0.0358,0.026078234704112337,0.06164383561643836,0.0841209829867675,0.27131394182547647,0.27984344422700586,0.25330812854442347,0.7026078234704113,0.6585127201565558,0.6625708884688091,0.0030838925458360755,0.012127905888862367,0.015362045820148329,0.019052887851635503,0.023678361024497607,0.018488072412747192,0.10483021999489095,0.10160116713431355,0.10532877622052239,climate,climate,climate,climate,climate,climate,0.009000000000000008,-0.004199999999999995,0.0052,-0.0074,-0.003599999999999999,-0.0030999999999999986,0.008800000000000002,-0.004299999999999998,0.02247714737032914,-0.03556560091232602,-0.026535315682582383,-0.008529502401529387,0.004058168312253252,0.044095103313855466,0.003234139931285962,-0.009044013343026291,-0.0051902886117504154,-0.004625473172862105,0.0037276090862088385,0.003229052860577397,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
as_coded,North America,6500,spatial_model_estimated,spatial_model_estimated,spatial_model_estimated,-0.0939,-0.0895,-0.0843,0.0022,0.0086,0.0108,0.0584,0.0592,0.0584,-0.0562,-0.050600000000000006,-0.0476,0.010357815442561208,0.039126478616924476,0.04904632152588556,0.27495291902071567,0.26933575978161967,0.2652134423251589,0.7146892655367232,0.6915377616014559,0.6857402361489554,4.863995973867219e-4,0.007818197731437104,0.008320304657983169,0.01914427251975248,0.0195579286008829,0.019285098126297973,0.11230807143623567,0.11157974780893598,0.11087387608104426,climate,climate,climate,climate,climate,climate,0.005199999999999996,-0.004400000000000001,0.0022000000000000006,-0.0063999999999999994,-8.000000000000021e-4,-8.000000000000021e-4,0.0030000000000000027,-0.005599999999999994,0.009919842908961085,-0.028768663174363267,-0.0041223174564607445,0.0056171592390960035,-0.005797525452500452,0.023151503935267326,5.021069265460643e-4,-0.007331798134050382,-2.728304745849286e-4,-4.136560811304202e-4,-7.058717278917159e-4,7.283236272996874e-4,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
as_coded,North America,7000,spatial_model_estimated,spatial_model_estimated,spatial_model_estimated,-0.0944,-0.0838,-0.081,5e-4,0.011,0.0114,0.0622,0.0621,0.0616,-0.0617,-0.051100000000000007,-0.0502,0.002370791844476055,0.05032021957913998,0.052341597796143245,0.29492650545282123,0.28408051235132664,0.2828282828282828,0.7027027027027026,0.6655992680695334,0.6648301193755739,-6.912251285784432e-4,0.009368433713600854,0.008623751753870312,0.028414683979287036,0.02785966361147585,0.027803076279236505,0.11430394489005125,0.11083142050882866,0.11042279555868972,climate,climate,climate,climate,climate,climate,0.002799999999999997,-0.010599999999999998,4.0000000000000105e-4,-0.010499999999999999,-5.000000000000004e-4,9.999999999999593e-5,9.00000000000005e-4,-0.010599999999999991,0.002021378217003267,-0.04794942773466392,-0.001252229523043824,0.010845993101494589,-7.691486939594983e-4,0.03710343463316923,-7.446819597305421e-4,-0.010059658842179298,-5.658733223934398e-5,5.550203678111876e-4,-4.0862495013893607e-4,0.003472524381222586,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
as_coded,North America,7500,spatial_model_estimated,spatial_model_estimated,spatial_model_estimated,-0.0843,-0.0737,-0.0701,9e-4,0.0109,0.0115,0.0583,0.0584,0.0582,-0.0574,-0.0475,-0.046700000000000005,0.005033557046979866,0.06085985482970408,0.06139882541377469,0.3260626398210291,0.3260748185371301,0.3107314468766685,0.668903803131991,0.6130653266331658,0.6278697277095568,-6.980305681115739e-4,0.009216707820407066,0.007851559109939843,0.029932003987612532,0.03041805380156548,0.031137818093988523,0.09095402855073476,0.08018931615836555,0.08828059623897178,climate,climate,climate,climate,climate,climate,0.003600000000000006,-0.010599999999999998,5.999999999999998e-4,-0.01,-1.999999999999988e-4,-1.0000000000000286e-4,7.999999999999952e-4,-0.009899999999999999,5.38970584070611e-4,-0.055826297782724216,-0.015343371660461624,-1.2178716100985643e-5,0.014804401076391027,0.05583847649882523,-0.0013651487104672233,-0.00991473838851864,7.197642924230419e-4,-4.86049813952949e-4,0.008091280080606222,0.010764712392369202,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
as_coded,North America,8000,spatial_model_estimated,spatial_model_estimated,spatial_model_estimated,-0.0974,-0.0952,-0.0894,0.002,0.0088,0.0111,0.0697,0.0712,0.0705,-0.0677,-0.0624,-0.059399999999999994,0.010875475802066341,0.04505888376856119,0.05683563748079877,0.379010331702012,0.3645673323092678,0.36098310291858676,0.6101141924959217,0.590373783922171,0.5821812596006144,4.8175276738504635e-5,0.008800613689336156,0.008899164001405113,0.03802699109097829,0.03831320495431623,0.03836411891159941,0.0797567757587444,0.08308105934554244,0.0814038893959752,climate,climate,climate,climate,climate,climate,0.0058000000000000135,-0.0021999999999999936,0.0023,-0.0068000000000000005,-7.000000000000062e-4,-0.0015000000000000013,0.0030000000000000027,-0.005299999999999999,0.011776753712237582,-0.03418340796649485,-0.0035842293906810374,0.014442999392744182,-0.008192524321556593,0.0197404085737507,9.855031206895681e-5,-0.008752438412597652,5.091395728318293e-5,-2.862138633379363e-4,-0.0016771699495672365,-0.003324283586798038,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
as_coded,North America,8500,spatial_model_estimated,spatial_model_estimated,spatial_model_estimated,-0.0955,-0.09359999999999999,-0.0896,0.0028,0.0037,0.0077,0.0637,0.0627,0.069,-0.06090000000000001,-0.059000000000000004,-0.06130000000000001,0.013645224171539962,0.018137254901960782,0.04155423637344846,0.31042884990253417,0.3073529411764706,0.372369131138694,0.6759259259259259,0.6745098039215686,0.5860766324878575,0.0022526821704894617,9.658513151902248e-4,0.0063716238195085095,0.028683097745265784,0.0253584832544973,0.039273032050927026,0.1037096067514105,0.10032997130888399,0.07940788788778741,climate,climate,climate,climate,climate,climate,0.00399999999999999,-0.0019000000000000128,0.004,-9.000000000000002e-4,0.0063,0.0010000000000000009,-0.0023000000000000034,-0.0019000000000000059,0.02341698147148768,-0.00449203073042082,0.06501618996222341,0.0030759087260635587,-0.0884331714337111,0.0014161220043573675,0.005405772504318285,0.001286830855299237,0.013914548796429727,0.003324614490768485,-0.020922083421096582,0.0033796354425265074,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
as_coded,Latin America,2000,spatial_model_estimated,spatial_model_estimated,spatial_model_estimated,-0.1452,-0.1466,-0.1385,0.0076,0.0048,0.0121,0.1414,0.1406,0.1348,-0.1338,-0.1358,-0.1227,0.04423748544819557,0.028537455410225916,0.07038976148923792,0.8230500582072177,0.8359096313912009,0.7841768470040722,0.13271245634458673,0.13555291319857313,0.14543339150668994,0.00437307549982302,7.592679839880656e-4,0.004465197980374369,0.12667654782692606,0.12574990488365723,0.11125770957668213,0.014938616375129388,0.015581677582610198,0.01711478949818035,climate,climate,climate,climate,climate,climate,0.008099999999999996,0.0014000000000000123,0.0073,0.0028000000000000004,-0.0058,7.999999999999952e-4,0.0131,0.0020000000000000018,0.04185230607901201,0.015700030037969655,-0.051732784387128694,-0.01285957318398323,0.009880478308116808,-0.0028404568539864006,0.0037059299963863035,0.0036138075158349547,-0.014492195306975098,9.266429432688295e-4,0.0015331119155701511,-6.430612074808106e-4,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
as_coded,Latin America,2500,spatial_model_estimated,spatial_model_estimated,no_spatial_terms_selected,-0.1252,-0.1416,-0.11250000000000002,0.018,0.0097,0.0225,0.1342,0.1409,0.135,-0.11620000000000001,-0.13119999999999998,-0.11250000000000002,0.09988901220865702,0.05350248207391065,0.14285714285714285,0.7447280799112097,0.7771649200220629,0.8571428571428572,0.15538290788013318,0.1693325979040265,0,0.004310795764642661,0.005439319712083224,0.003744399696917866,0.11146934809213915,0.1261148015020529,0.11627293260153626,0.022240875498003465,0.028798099413360978,0,climate,climate,climate,climate,climate,climate,0.029099999999999987,0.016399999999999998,0.012799999999999999,0.008299999999999998,-0.005899999999999989,-0.006699999999999984,0.018699999999999967,0.014999999999999972,0.0893546607832322,0.04638653013474637,0.07997793712079426,-0.03243684011085324,-0.1693325979040265,-0.013949690023893319,-0.0016949200151653576,-0.0011285239474405628,-0.009841868900516637,-0.014645453409913745,-0.028798099413360978,-0.006557223915357513,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
as_coded,Latin America,3000,spatial_model_estimated,spatial_model_estimated,spatial_model_estimated,-0.16,-0.1628,-0.1532,-7e-4,0.0133,0.0194,0.1307,0.1693,0.1582,-0.13140000000000002,-0.156,-0.1388,0,0.06646676661669165,0.0971457185778668,0.6467095497278575,0.8460769615192404,0.7921882824236354,0.3532904502721425,0.08745627186406797,0.11066599899849774,-0.00652651219751843,0.02377422603759871,0.023302114168675336,0.09613724381592281,0.17286603679238466,0.14776650515934275,0.04241947752470998,0.020078821282065507,0.02622059083856154,climate,climate,climate,climate,climate,climate,0.009599999999999997,0.002799999999999997,0.006100000000000001,-0.013999999999999999,-0.011099999999999999,-0.038599999999999995,0.017199999999999993,0.024599999999999983,0.03067895196117515,-0.06646676661669165,-0.05388867909560502,-0.19936741179138284,0.023209727134429772,0.26583417840807455,-4.72111868923375e-4,-0.03030073823511714,-0.025099531633041905,-0.07672879297646185,0.006141769556496035,0.022340656242644474,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
