cohort,proxy_variant,radius_km,spd_radius_specification,profile_id,aggregation_level,profile,adjusted_balance,n_records,weight_sum,region,climatezone,ranking,selection_status,requested_regional_events,retained_human_predictors,reference_category
as_coded,events,NA,not_applicable,human_event_as_coded_spatial_aggregation_events,region_climatezone,zero_truncated,-0.5246683250414593,8,1.9296,Latin America,Temperate_Without_dry_season,climate,no_spatial_signal,weak;strong,weak;strong,no_impact
as_coded,events,NA,not_applicable,human_event_as_coded_spatial_aggregation_events,region_climatezone,zero_truncated,-0.2969815825375171,9,2.3456,Latin America,Tropical,climate,no_spatial_signal,weak;strong,weak;strong,no_impact
as_coded,events,NA,not_applicable,human_event_as_coded_spatial_aggregation_events,region_climatezone,zero_truncated,-1,1,0.045,North America,Arid,climate,no_spatial_signal,fc;es,fc;es,bi
as_coded,events,NA,not_applicable,human_event_as_coded_spatial_aggregation_events,region_climatezone,zero_truncated,-0.6023429179978699,5,1.8780000000000001,North America,Cold_Without_dry_season_Hot_Summer,climate,no_spatial_signal,fc;es,fc;es,bi
as_coded,events,NA,not_applicable,human_event_as_coded_spatial_aggregation_events,region_climatezone,zero_truncated,-0.34628501827040187,17,4.926,North America,Cold_Without_dry_season_Warm_Summer,climate,no_spatial_signal,fc;es,fc;es,bi
as_coded,events,NA,not_applicable,human_event_as_coded_spatial_aggregation_events,region_climatezone,zero_truncated,1,1,0.0207,North America,Temperate_Dry_Summer,human,no_spatial_signal,fc;es,fc;es,bi
as_coded,events,NA,not_applicable,human_event_as_coded_spatial_aggregation_events,region_climatezone,zero_truncated,-0.5683453237410071,1,0.34750000000000003,North America,Temperate_Without_dry_season,climate,no_spatial_signal,fc;es,fc;es,bi
as_coded,events,NA,not_applicable,human_event_as_coded_spatial_aggregation_events,region_climatezone,zero_truncated,-0.18170347003154563,1,0.317,Oceania,Arid,climate,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
as_coded,events,NA,not_applicable,human_event_as_coded_spatial_aggregation_events,region_climatezone,zero_truncated,0.29633867276887865,1,0.1748,Oceania,Cold_Without_dry_season_Cold_Summer,human,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
as_coded,events,NA,not_applicable,human_event_as_coded_spatial_aggregation_events,region_climatezone,zero_truncated,-0.9999999999999998,1,0.1031,Oceania,Cold_Without_dry_season_Warm_Summer,climate,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
as_coded,events,NA,not_applicable,human_event_as_coded_spatial_aggregation_events,region_climatezone,zero_truncated,-0.8276050190943807,1,0.18330000000000002,Oceania,Polar,climate,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
as_coded,events,NA,not_applicable,human_event_as_coded_spatial_aggregation_events,region_climatezone,zero_truncated,0.38282504012841095,1,0.2492,Oceania,Temperate_Dry_Summer,human,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
as_coded,events,NA,not_applicable,human_event_as_coded_spatial_aggregation_events,region_climatezone,zero_truncated,-0.6528791565287915,1,0.1233,Oceania,Temperate_Dry_Winter,climate,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
as_coded,events,NA,not_applicable,human_event_as_coded_spatial_aggregation_events,region_climatezone,zero_truncated,-0.08959954984525932,13,5.3315,Oceania,Temperate_Without_dry_season,climate,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
as_coded,events,NA,not_applicable,human_event_as_coded_spatial_aggregation_events,region_climatezone,zero_truncated,-0.31713967034328905,2,0.8069,Oceania,Tropical,climate,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,overall,signed,-0.14419504709011666,869,377.062,All,All,climate,selected,continent_specific;see_regional_model_audit,continent_specific;see_regional_model_audit,continent_specific;see_regional_model_audit
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region,signed,-0.17113998621713314,94,37.728,Asia,All,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region,signed,-0.16059392813814388,140,61.342,Europe,All,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region,signed,-0.1666222195550895,70,31.605,Latin America,All,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region,signed,-0.13298189563014579,533,231.908,North America,All,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region,signed,-0.13515367119338967,32,14.479,Oceania,All,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.1739424011665586,18,6.172,Asia,Arid,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.279508480780964,4,1.639,Asia,Cold_Dry_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.1662709829165635,21,8.078,Asia,Cold_Dry_Winter,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.2422338527673294,8,3.722,Asia,Cold_Without_dry_season_Cold_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,0.042199999999999994,1,0.263,Asia,Cold_Without_dry_season_Hot_Summer,human,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.19047420480993021,13,5.156,Asia,Cold_Without_dry_season_Warm_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.13003943233654341,10,3.9459999999999997,Asia,Polar,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.14244216791979947,4,1.596,Asia,Temperate_Dry_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.02760339682539682,7,3.15,Asia,Temperate_Dry_Winter,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.22015494258612084,8,4.006,Asia,Temperate_Without_dry_season,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.19908617580580426,6,2.323,Europe,Arid,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.1779800773443731,34,13.956,Europe,Cold_Without_dry_season_Cold_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.1323313085267833,52,22.911,Europe,Cold_Without_dry_season_Warm_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.12831710637150792,8,3.422,Europe,Polar,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.245349680194616,7,2.919,Europe,Temperate_Dry_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.17188451899858026,33,15.811,Europe,Temperate_Without_dry_season,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.13848129753295818,5,2.137,Latin America,Arid,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.10546809329549367,2,0.717,Latin America,Cold_Dry_Summer,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.2005799582122024,23,10.54,Latin America,Polar,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.21281088114733085,8,3.16,Latin America,Temperate_Dry_Summer,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.1292397634300588,2,0.987,Latin America,Temperate_Dry_Winter,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.17834238538916786,15,6.544,Latin America,Temperate_Without_dry_season,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.10815328894194703,15,7.5200000000000005,Latin America,Tropical,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.09744148530444996,17,5.417,North America,Arid,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.09119312987574112,48,19.451,North America,Cold_Dry_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.1489651335324491,135,61.802,North America,Cold_Without_dry_season_Cold_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.1754804559559401,52,22.054,North America,Cold_Without_dry_season_Hot_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.12477226887597681,189,84.2,North America,Cold_Without_dry_season_Warm_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.182089625260645,36,15.727,North America,Polar,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.05089436711221204,17,6.966,North America,Temperate_Dry_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.1066514923165429,39,16.291,North America,Temperate_Without_dry_season,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.011455784982724308,1,0.441,Oceania,Arid,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.016911715634018477,1,0.138,Oceania,Cold_Without_dry_season_Cold_Summer,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.01674197306761588,2,1.183,Oceania,Cold_Without_dry_season_Warm_Summer,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.029746283144007214,1,0.219,Oceania,Temperate_Dry_Summer,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,0.32883246970295543,1,0.312,Oceania,Temperate_Dry_Winter,human,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.15988328355481415,22,10.381,Oceania,Temperate_Without_dry_season,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,signed,-0.20278745766841083,4,1.8050000000000002,Oceania,Tropical,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,overall,zero_truncated,-0.46186245445894664,869,222.9518,All,All,climate,selected,continent_specific;see_regional_model_audit,continent_specific;see_regional_model_audit,continent_specific;see_regional_model_audit
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region,zero_truncated,-0.6007264841916491,94,21.8587,Asia,All,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region,zero_truncated,-0.5558575125137786,140,33.5092,Europe,All,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region,zero_truncated,-0.5322980075953081,70,18.9689,Latin America,All,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region,zero_truncated,-0.4123052284278127,533,139.8716,North America,All,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region,zero_truncated,-0.39443755871573716,32,8.7434,Oceania,All,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.5609479064484483,18,3.8738,Asia,Arid,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.9999999999999999,4,0.9088999999999999,Asia,Cold_Dry_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.6212127798304721,21,4.601,Asia,Cold_Dry_Winter,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.80630291210496,8,2.2561,Asia,Cold_Without_dry_season_Cold_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,0.2971830985915493,1,0.14200000000000002,Asia,Cold_Without_dry_season_Hot_Summer,human,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.7443992213767475,13,2.8255,Asia,Cold_Without_dry_season_Warm_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.5398557258791703,10,2.218,Asia,Polar,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.7178378378378377,4,0.74,Asia,Temperate_Dry_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.07145414556800163,7,1.9551,Asia,Temperate_Dry_Winter,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.6169011675148612,8,2.3383,Asia,Temperate_Without_dry_season,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.8889049148739591,6,1.2003000000000001,Europe,Arid,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.6286705985965013,34,8.3011,Europe,Cold_Without_dry_season_Cold_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.4805745426080628,52,11.679,Europe,Cold_Without_dry_season_Warm_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.5684031571422146,8,1.3967,Europe,Polar,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.5914547480310914,7,1.9163,Europe,Temperate_Dry_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.53248818481355,33,9.0158,Europe,Temperate_Without_dry_season,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.3797336115763258,5,1.1934,Latin America,Arid,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.5713899243468948,2,0.3416,Latin America,Cold_Dry_Summer,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.6009722833057789,23,6.8527,Latin America,Polar,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.788371356130266,8,1.9222000000000001,Latin America,Temperate_Dry_Summer,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.38705236258638653,2,0.5662,Latin America,Temperate_Dry_Winter,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.6290023277019335,15,3.5342,Latin America,Temperate_Without_dry_season,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.3011642884304085,15,4.5586,Latin America,Tropical,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.299070007433073,17,2.9775,North America,Arid,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.33810101652113944,48,10.758,North America,Cold_Dry_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.4598889570676908,135,35.6126,North America,Cold_Without_dry_season_Cold_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.5203538499368863,52,13.3334,North America,Cold_Without_dry_season_Hot_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.37912787037312945,189,54.9256,North America,Cold_Without_dry_season_Warm_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.6402497583865956,36,8.9222,North America,Polar,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.08048082767586603,17,4.1437,North America,Temperate_Dry_Summer,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.3213904565473224,39,9.1986,North America,Temperate_Without_dry_season,climate,selected,,spd,bi
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.2835017913195239,1,0.24609999999999999,Oceania,Arid,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.7018859374247703,1,0.0341,Oceania,Cold_Without_dry_season_Cold_Summer,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.017029462622095964,2,0.48649999999999993,Oceania,Cold_Without_dry_season_Warm_Summer,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.670944880545805,1,0.14539999999999997,Oceania,Temperate_Dry_Summer,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,0.8980534971791556,1,0.1756,Oceania,Temperate_Dry_Winter,human,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.41242840165975697,22,6.7173,Oceania,Temperate_Without_dry_season,climate,selected,,spd,no_impact
observed_events_only,spd,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd,region_climatezone,zero_truncated,-0.678254392587192,4,0.9384,Oceania,Tropical,climate,selected,,spd,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,overall,signed,-0.11627848238461258,794,351.902,All,All,climate,selected,continent_specific;see_regional_model_audit,continent_specific;see_regional_model_audit,continent_specific;see_regional_model_audit
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region,signed,-0.11490300981098608,89,36.082,Asia,All,climate,selected,fi;fc;ei,spd;fi;fc;ei,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region,signed,-0.03573000202959364,73,35.512,Europe,All,climate,selected,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region,signed,-0.15215234122628193,70,31.885,Latin America,All,climate,selected,weak;strong,spd;weak;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region,signed,-0.1293440449483799,528,230.83,North America,All,climate,selected,fc;es,spd;fc;es,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region,signed,-0.045244869016112764,34,17.593,Oceania,All,climate,selected,weak;medium;strong,spd;weak;medium;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.11102376844930034,15,5.217,Asia,Arid,climate,selected,fi;fc;ei,spd;fi;fc;ei,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,0.025797697138869497,3,1.433,Asia,Cold_Dry_Summer,human,selected,fi;fc;ei,spd;fi;fc;ei,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.12274976473501736,20,8.076,Asia,Cold_Dry_Winter,climate,selected,fi;fc;ei,spd;fi;fc;ei,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.2119360478231446,10,4.433,Asia,Cold_Without_dry_season_Cold_Summer,climate,selected,fi;fc;ei,spd;fi;fc;ei,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.005770309278350504,2,0.485,Asia,Cold_Without_dry_season_Hot_Summer,climate,selected,fi;fc;ei,spd;fi;fc;ei,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.16173305936073062,13,5.475,Asia,Cold_Without_dry_season_Warm_Summer,climate,selected,fi;fc;ei,spd;fi;fc;ei,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.045159968806862495,11,3.847,Asia,Polar,climate,selected,fi;fc;ei,spd;fi;fc;ei,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.056403372811534465,8,3.884,Asia,Temperate_Dry_Winter,climate,selected,fi;fc;ei,spd;fi;fc;ei,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.12121277846534656,7,3.2319999999999998,Asia,Temperate_Without_dry_season,climate,selected,fi;fc;ei,spd;fi;fc;ei,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.07052173138003685,2,1.2280000000000002,Europe,Arid,climate,selected,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.18201115527175132,24,11.401,Europe,Cold_Without_dry_season_Cold_Summer,climate,selected,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,0.033384912375813675,29,14.09,Europe,Cold_Without_dry_season_Warm_Summer,human,selected,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,0.08477670986994246,4,1.489,Europe,Polar,human,selected,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,0.23424564146612803,1,0.262,Europe,Temperate_Dry_Summer,human,selected,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,0.033352419891693824,13,7.042,Europe,Temperate_Without_dry_season,human,selected,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.11474089845577916,5,2.137,Latin America,Arid,climate,selected,weak;strong,spd;weak;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.07268303571428568,2,0.784,Latin America,Cold_Dry_Summer,climate,selected,weak;strong,spd;weak;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.19772757224369594,24,10.866,Latin America,Polar,climate,selected,weak;strong,spd;weak;strong,no_impact
