cohort,proxy_variant,dataset_id,status,total_adjusted_r_squared,human,climate,time,signed_difference,signed_balance,zero_balance,signed_ranking,zero_ranking,unique_adjusted_r2_pure_human,unique_adjusted_r2_pure_climate,unique_adjusted_r2_pure_time,unique_adjusted_r2_shared,unique_adjusted_r2_total_explained,unique_adjusted_r2_unexplained,region,climatezone,requested_regional_events,retained_human_predictors,reference_category
as_coded,spd,41770,estimated,0.64,0.1377,0.1277,0.3747,0.009999999999999981,0.01562499999999997,0.03767897513187635,human,human,0.07025838802537288,-1.5973027276239282e-4,0.21827345111870555,0.35176619588516755,0.6401383047564836,0.3598616952435164,Europe,Temperate_Without_dry_season,,spd,bi
as_coded,spd,45101,estimated,0.366,0.0369,0.2141,0.1145,-0.17720000000000002,-0.4841530054644809,-0.7059760956175299,climate,climate,0.06943280383405459,0.08195614021458963,-0.01637557578812232,0.2304811413968093,0.3654945096573312,0.6345054903426688,Europe,Arid,,spd,bi
as_coded,spd,4288,estimated,0.573,-0.013,0.3636,0.222,-0.3766,-0.6572425828970332,-1,climate,climate,-0.01013471650387232,0.18576941947760006,0.06214738480583526,0.3347341877410043,0.5725162755205673,0.4274837244794327,Europe,Cold_Without_dry_season_Cold_Summer,,spd,bi
as_coded,spd,22814,estimated,0.162,-0.0061,0.0169,0.1509,-0.023,-0.1419753086419753,-1,climate,climate,-0.07990789873127346,-0.13423013456299815,-0.015571748255885809,0.39141038966331854,0.16170060811316112,0.8382993918868389,Europe,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,2951,estimated,0.128,0.0014,0.0684,0.0586,-0.067,-0.5234375,-0.9598853868194843,climate,climate,-0.05885020158823828,-0.011210428436951414,-0.03516716360034389,0.23375857770296493,0.12853078407743135,0.8714692159225687,North America,Cold_Without_dry_season_Cold_Summer,,spd,bi
as_coded,spd,4403,estimated,0.779,0.0529,0.2421,0.4843,-0.1892,-0.2428754813863928,-0.6413559322033898,climate,climate,0.07237044198711085,0.320296792851974,0.5598654078886923,-0.17319873883527648,0.7793339038925007,0.22066609610749932,Europe,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,1006,estimated,0.568,-0.0383,0.3446,0.2616,-0.3829,-0.6741197183098593,-1,climate,climate,-0.05045570904371954,0.10611913142141849,0.041638143876330025,0.47051321555824765,0.5678147818122766,0.4321852181877234,North America,Cold_Without_dry_season_Cold_Summer,,spd,bi
as_coded,spd,871,estimated,0.471,0.0468,0.2503,0.1734,-0.20350000000000001,-0.43205944798301493,-0.6849545607539549,climate,climate,-0.02857841362666025,0.07467400838769511,0.0013691910996294077,0.4231171821297245,0.47058196799038876,0.5294180320096112,North America,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,17371,estimated,0.6,-0.0183,0.3331,0.2848,-0.3514,-0.5856666666666667,-1,climate,climate,-0.04051281222054559,0.02432217259327063,0.03177074393648627,0.5840303767297007,0.599610481038912,0.400389518961088,Latin America,Polar,,spd,no_impact
as_coded,spd,21768,insufficient_unique_ages,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Latin America,Tropical,,spd,no_impact
as_coded,spd,1448,estimated,0.202,-0.0013,0.1072,0.0958,-0.1085,-0.537128712871287,-1,climate,climate,-0.06806436167722085,-0.03802523760293375,-0.04720408009735755,0.3549686974552325,0.20167501807772037,0.7983249819222796,North America,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,24155,estimated,0.554,0.0209,0.3742,0.1591,-0.3533,-0.637725631768953,-0.8942039989875982,climate,climate,0.04515382665660961,0.2907936427892418,0.10685720430331735,0.11137095963192267,0.5541756333810914,0.44582436661890856,Europe,Cold_Without_dry_season_Cold_Summer,,spd,bi
as_coded,spd,40454,estimated,0.461,0.011,0.1125,0.3379,-0.1015,-0.22017353579175705,-0.8218623481781377,climate,climate,0.026713998130553085,-0.03460935879561633,0.1932687198609655,0.2760667879134523,0.46144014710935455,0.5385598528906455,Europe,Temperate_Without_dry_season,,spd,bi
as_coded,spd,22817,estimated,0.57,-0.011,0.06,0.5212,-0.071,-0.12456140350877193,-1,climate,climate,-0.023090446286207822,-0.08357926823760997,0.39181963668987163,0.2850025442027706,0.5701524663688244,0.42984753363117556,Europe,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,25232,estimated,0.235,0.0776,0.1528,0.0047,-0.07519999999999999,-0.31999999999999995,-0.32638888888888884,climate,climate,-0.012993635748327126,0.0036571544581452953,-0.07796073007301318,0.3224415256409142,0.2351443142777192,0.7648556857222808,Europe,Temperate_Without_dry_season,,spd,bi
as_coded,spd,43525,estimated,0.473,0.1303,0.1412,0.2018,-0.010899999999999993,-0.0230443974630021,-0.04014732965009206,climate,climate,-0.007329328575398253,0.169706037641998,0.12564036275209023,0.18531927068593468,0.47333634250462464,0.5266636574953754,Europe,Temperate_Without_dry_season,,spd,bi
as_coded,spd,20046,estimated,0.561,0.0584,0.1181,0.3844,-0.059699999999999996,-0.10641711229946522,-0.33824362606232294,climate,climate,0.012917038306380912,-0.031538662084007685,0.20610171261275922,0.3733531496163851,0.5608332384515176,0.43916676154848244,Europe,Polar,,spd,bi
as_coded,spd,4209,estimated,0.377,0.1191,0.0119,0.2459,0.10719999999999999,0.2843501326259947,0.8183206106870228,human,human,-0.027541924323717493,-0.0852563288811945,0.08422775626112622,0.40540046221376114,0.37682996526997536,0.6231700347300246,Europe,Temperate_Without_dry_season,,spd,bi
as_coded,spd,1622,estimated,0.021,0.0236,-0.0089,0.0061,0.0325,1.5476190476190477,1,human,human,-0.0014961422563968263,-0.14669975426295156,-0.0487297103107478,0.21772451184494002,0.020798905014843827,0.9792010949851562,North America,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,4467,estimated,0.157,-0.0678,0.1756,0.049,-0.2434,-1.5503184713375797,-1,climate,climate,-0.08596577117950377,0.05723332705170614,-0.06779114788094187,0.2532868281009838,0.1567632360922443,0.8432367639077557,Europe,Cold_Without_dry_season_Cold_Summer,,spd,bi
as_coded,spd,15793,estimated,0.541,0.0219,0.2704,0.2484,-0.24849999999999997,-0.4593345656192236,-0.8501539514197742,climate,climate,-0.052226677821307965,0.055352238139243726,0.07087215964628257,0.4666150206772074,0.5406127406414257,0.4593872593585743,North America,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,15680,estimated,0.542,0.1799,0.1344,0.2273,0.04550000000000001,0.08394833948339485,0.14476614699331852,human,human,0.2194907845506322,-0.07673548289189602,0.05081588058338826,0.3480274566269981,0.5415986388691225,0.4584013611308775,North America,Cold_Dry_Summer,,spd,bi
as_coded,spd,3928,estimated,0.381,-0.0427,0.2329,0.1907,-0.2756,-0.7233595800524935,-1,climate,climate,-0.039754584259871106,0.18445108924578268,0.1325339403761363,0.10367822925344905,0.38090867461549693,0.6190913253845031,Europe,Cold_Without_dry_season_Cold_Summer,,spd,bi
as_coded,spd,4531,estimated,0.492,0.0211,0.2537,0.2169,-0.23259999999999997,-0.4727642276422764,-0.846433770014556,climate,climate,0.0010559723516178066,0.10250917792652581,0.07953480805468383,0.30865208281225487,0.4917520411450823,0.5082479588549177,Europe,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,2314,estimated,0.546,0.102,0.1141,0.3296,-0.0121,-0.02216117216117216,-0.05599259602036095,climate,climate,0.0015573369179663343,0.02956497926865953,0.25484600841194416,0.2596784109242469,0.545646735522817,0.45435326447718305,North America,Cold_Without_dry_season_Hot_Summer,,spd,bi
as_coded,spd,339,estimated,0.448,0.0655,0.2559,0.1271,-0.1904,-0.42500000000000004,-0.5924082140634723,climate,climate,-0.03438635516303079,0.14815883331447166,0.0033892814623587286,0.33126466071234384,0.44842642032614344,0.5515735796738566,North America,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,1807,estimated,0.333,-0.0379,0.2801,0.0911,-0.318,-0.954954954954955,-1,climate,climate,-0.02348288504682816,0.2732249707414568,0.10946273860018818,-0.025845295198924867,0.33335952909589195,0.666640470904108,North America,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,514,estimated,0.39,0.0881,0.2091,0.0927,-0.12100000000000001,-0.31025641025641026,-0.40713324360699865,climate,climate,-0.0340439059489035,0.03954107247470673,-0.06753416590946137,0.451996137049124,0.38995913766546586,0.6100408623345341,North America,Polar,,spd,bi
as_coded,spd,3125,estimated,0.64,0.1224,0.3409,0.1766,-0.21849999999999997,-0.34140624999999997,-0.4716166630692855,climate,climate,0.056084241078036,0.2552166222462544,0.07065839310893263,0.2579011542038401,0.6398604106370631,0.3601395893629369,North America,Cold_Without_dry_season_Cold_Summer,,spd,bi
as_coded,spd,20922,estimated,0.298,0.1475,0.0231,0.1271,0.1244,0.4174496644295302,0.7291910902696366,human,human,0.0806614601242368,-0.123972447879938,-0.008716796490414125,0.349765706390501,0.29773792214438566,0.7022620778556143,North America,Cold_Without_dry_season_Cold_Summer,,spd,bi
as_coded,spd,41606,estimated,0.728,0.0917,0.332,0.3046,-0.2403,-0.33008241758241763,-0.5671465659664857,climate,climate,-0.016200136254147735,0.2591363684590595,0.20304970609835715,0.28235037743577696,0.7283363157390459,0.2716636842609541,North America,Polar,,spd,bi
as_coded,spd,352,estimated,0.464,0.1153,0.158,0.1902,-0.0427,-0.09202586206896551,-0.15623856567874134,climate,climate,0.0849303988292982,0.04297484286885822,0.09763999544180113,0.23800546005897016,0.4635506971989277,0.5364493028010723,North America,Cold_Without_dry_season_Hot_Summer,,spd,bi
as_coded,spd,17304,estimated,0.535,0.1366,0.2,0.1989,-0.06340000000000001,-0.11850467289719628,-0.18835412953060016,climate,climate,-0.02692496538324507,0.042579087905518564,0.037023730148644574,0.4827311160215889,0.535408968692507,0.464591031307493,North America,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,22732,estimated,0.583,0.0915,0.2252,0.266,-0.1337,-0.22933104631217843,-0.42216608778023373,climate,climate,0.03532665588507822,0.031835106702129634,0.06966916242416521,0.44586858318201006,0.5826995081933831,0.4173004918066169,Europe,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,2609,estimated,0.447,0.0572,0.21,0.18,-0.1528,-0.34183445190156597,-0.5718562874251497,climate,climate,-0.02560261124764951,0.07209694507249564,0.015626019102928712,0.3851357430472112,0.44725609597498606,0.5527439040250139,North America,Cold_Without_dry_season_Hot_Summer,,spd,bi
as_coded,spd,48798,estimated,0.498,0.0257,0.1833,0.2888,-0.1576,-0.3164658634538152,-0.754066985645933,climate,climate,-5.670089695223313e-4,0.04714627708405261,0.1744130154290663,0.27675664696688396,0.4977489305104805,0.5022510694895195,Europe,Temperate_Without_dry_season,,spd,bi
as_coded,spd,21978,estimated,0.437,0.0168,0.296,0.1244,-0.2792,-0.6389016018306636,-0.8925831202046037,climate,climate,-0.05762786855933544,0.2337009897253962,0.06121817263724749,0.199964326056978,0.43725561986028627,0.5627443801397137,Latin America,Temperate_Without_dry_season,,spd,no_impact
as_coded,spd,22793,estimated,0.632,-0.0036,0.2845,0.3515,-0.28809999999999997,-0.45585443037974677,-1,climate,climate,-0.009663180062119192,0.10802760462616123,0.17825762476120655,0.35580200808911144,0.63242405741436,0.36757594258563997,Europe,Cold_Without_dry_season_Cold_Summer,,spd,bi
as_coded,spd,15766,estimated,0.053,0.0198,-0.016,0.0493,0.0358,0.6754716981132075,1,human,human,0.021326618213757587,-0.10172611097031414,-0.0014637138542252792,0.13493438295844185,0.05307117634766001,0.94692882365234,North America,Temperate_Dry_Summer,,spd,bi
as_coded,spd,46481,estimated,0.371,-0.0101,0.2519,0.1291,-0.262,-0.706199460916442,-1,climate,climate,0.06429861400188208,0.29222134280847345,0.14456699694798714,-0.13023456662804078,0.3708523871303019,0.6291476128696981,Europe,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,17713,estimated,0.595,0.0612,0.3567,0.1775,-0.29550000000000004,-0.49663865546218494,-0.7071069633883705,climate,climate,-0.04159091030737161,0.15021725834810906,-0.025819419768952967,0.5126319420702035,0.595438870341988,0.40456112965801205,North America,Cold_Without_dry_season_Cold_Summer,,spd,bi
as_coded,spd,20651,estimated,0.021,-0.0515,0.0243,0.0479,-0.07579999999999999,-3.609523809523809,-1,climate,climate,-0.09666205241491799,-0.0490182950763689,-0.018344347984724174,0.1847443661400574,0.02071967066404634,0.9792803293359537,North America,Polar,,spd,bi
as_coded,spd,47520,estimated,0.542,0.042,0.2851,0.2153,-0.2431,-0.4485239852398524,-0.7431977988382757,climate,climate,0.11325146141619535,0.13784302826528394,0.05977638545322783,0.23150819544895862,0.5423790705836657,0.45762092941633425,Europe,Cold_Without_dry_season_Cold_Summer,,spd,bi
as_coded,spd,4359,estimated,0.656,0.2597,0.1353,0.2608,0.12439999999999998,0.1896341463414634,0.3149367088607594,human,human,0.21814263353248342,0.11995350712811825,0.09019663019525337,0.227497078477648,0.655789849333503,0.34421015066649696,Europe,Temperate_Without_dry_season,,spd,bi
as_coded,spd,1788,estimated,0.312,0.0602,0.1664,0.0853,-0.10619999999999999,-0.34038461538461534,-0.46866725507502205,climate,climate,0.09427312016568401,0.12969026205726397,0.0608568861969222,0.027135711961897457,0.31195598038176764,0.6880440196182324,North America,Polar,,spd,bi
as_coded,spd,45648,insufficient_residual_df,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oceania,Temperate_Without_dry_season,,spd,no_impact
as_coded,spd,4183,estimated,0.505,0.1394,0.2327,0.1329,-0.0933,-0.18475247524752475,-0.2507390486428379,climate,climate,0.1394736461527034,0.10231904551586712,-0.013300879947617972,0.2765074667814321,0.5049992785023847,0.4950007214976153,Europe,Cold_Without_dry_season_Cold_Summer,,spd,bi
as_coded,spd,13055,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Latin America,Temperate_Dry_Winter,,spd,no_impact
as_coded,spd,816,estimated,0.657,0.1843,0.2481,0.2249,-0.0638,-0.09710806697108065,-0.14754856614246067,climate,climate,0.26922855159603154,0.07153532230224868,0.07886142304690469,0.23771018683468748,0.6573354837798724,0.3426645162201276,North America,Temperate_Dry_Summer,,spd,bi
as_coded,spd,3056,estimated,0.265,0.0603,0.034,0.1708,0.026299999999999997,0.09924528301886791,0.2788971367974549,human,human,0.021725701326896774,-0.027035583820443576,0.08865851363295307,0.18167884596227724,0.2650274771016835,0.7349725228983165,North America,Polar,,spd,bi
as_coded,spd,40803,estimated,0.444,0.1338,0.2361,0.0743,-0.1023,-0.2304054054054054,-0.27656123276561234,climate,climate,0.11400731662817998,0.1927949754839069,0.07109207348998281,0.06634425796442711,0.4442386235664968,0.5557613764335032,North America,Cold_Without_dry_season_Hot_Summer,,spd,bi
as_coded,spd,22652,estimated,0.062,-0.0043,-0.0047,0.0707,4.000000000000002e-4,0.006451612903225809,NA,human,NA,-0.04479429249149558,-0.13427274889062546,-0.03871152621956431,0.27949450962074984,0.061715942019064496,0.9382840579809355,Europe,Cold_Without_dry_season_Cold_Summer,,spd,bi
as_coded,spd,24956,insufficient_residual_df,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,16278,estimated,0.337,0.018,0.247,0.0716,-0.229,-0.6795252225519288,-0.8641509433962264,climate,climate,0.0011555822604680799,0.18815677237444017,0.04055115491592953,0.10682346291470413,0.3366869724655419,0.6633130275344581,North America,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,1632,estimated,0.491,0.1011,0.1683,0.2216,-0.06720000000000001,-0.1368635437881874,-0.24944320712694884,climate,climate,0.032778751686121654,0.23545957970493747,0.16532860967606933,0.05740582171227737,0.4909727627794058,0.5090272372205942,North America,Cold_Dry_Summer,,spd,bi
as_coded,spd,1904,estimated,0.631,0.0322,0.438,0.161,-0.4058,-0.6431061806656101,-0.8630370055295619,climate,climate,-0.0161661832953488,0.30115056397175843,0.030394093749585682,0.3158238307851178,0.6312023052111131,0.3687976947888869,North America,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,48948,estimated,0.138,-0.0274,0.1086,0.0564,-0.136,-0.9855072463768115,-1,climate,climate,-0.05908996223535956,-0.0010522209394792092,-0.047650116767620765,0.2453517519560463,0.13755945201358677,0.8624405479864132,Europe,Polar,,spd,bi
as_coded,spd,3977,estimated,0.052,-0.0034,-0.0427,0.0983,0.0393,0.7557692307692309,NA,human,NA,-0.04890852133063528,-0.1893328251712455,-0.02861932610787543,0.31905308325737347,0.05219241064761726,0.9478075893523827,Europe,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,25837,estimated,0.656,0.091,0.2664,0.2988,-0.17540000000000003,-0.2673780487804878,-0.49076664801343034,climate,climate,-0.0055641342539412,0.1557131374177323,0.34975933500752143,0.15625455595017246,0.656162894121485,0.343837105878515,Europe,Cold_Without_dry_season_Cold_Summer,,spd,bi
as_coded,spd,2961,estimated,0.482,0.1484,0.2405,0.0931,-0.09209999999999999,-0.19107883817427385,-0.23682180509128306,climate,climate,0.018666005271891772,-0.0447647450529326,-0.015052244711742602,0.5231069290340903,0.48195594454130686,0.5180440554586931,North America,Cold_Without_dry_season_Hot_Summer,,spd,bi
as_coded,spd,4145,estimated,0.523,-0.0095,0.2346,0.2983,-0.2441,-0.46673040152963674,-1,climate,climate,-0.01469495461374648,0.011958469015455386,0.09835450496351517,0.4278313618569558,0.5234493812221799,0.4765506187778201,Europe,Cold_Without_dry_season_Cold_Summer,,spd,bi
as_coded,spd,1152,estimated,0.426,0.107,0.202,0.117,-0.09500000000000001,-0.22300469483568078,-0.30744336569579295,climate,climate,0.1593918088599917,0.10779348470832883,0.09335730049757851,0.06547015251332078,0.42601274657921984,0.5739872534207802,North America,Cold_Without_dry_season_Cold_Summer,,spd,bi
as_coded,spd,3468,estimated,0.607,0.0613,0.2398,0.3056,-0.17850000000000002,-0.2940691927512356,-0.5928263035536366,climate,climate,-0.038724334589689824,0.15539503729012305,0.24442142279324797,0.24561605833592914,0.6067081838296103,0.39329181617038966,North America,Cold_Without_dry_season_Hot_Summer,,spd,bi
as_coded,spd,15586,estimated,0.502,0.0341,0.0664,0.4016,-0.0323,-0.06434262948207171,-0.32139303482587067,climate,climate,0.058605714296136924,0.07427002832475771,0.43356364768487443,-0.06426653982572106,0.502172850480048,0.497827149519952,North America,Cold_Dry_Summer,,spd,bi
as_coded,spd,22908,estimated,0.497,0.1827,0.1302,0.1844,0.05249999999999999,0.10563380281690139,0.1677852348993288,human,human,0.06763724943965177,-0.002183067246644077,0.03796988500811649,0.39391137628517403,0.4973354434862982,0.5026645565137018,Europe,Temperate_Without_dry_season,,spd,bi
as_coded,spd,1104,estimated,0.307,0.0052,0.1318,0.1704,-0.1266,-0.41237785016286643,-0.9240875912408758,climate,climate,-0.026541010675606658,-0.08956214591380995,-0.036919141659531474,0.4603983054761056,0.3073760072271575,0.6926239927728425,North America,Cold_Dry_Summer,,spd,bi
as_coded,spd,2623,estimated,0.505,0.0564,0.2228,0.2258,-0.1664,-0.32950495049504946,-0.5959885386819483,climate,climate,0.013047706656128422,0.13122623217465224,0.17281098612485468,0.1878370944008001,0.5049220193564354,0.49507798064356456,North America,Cold_Without_dry_season_Hot_Summer,,spd,bi
as_coded,spd,1626,estimated,0.446,0.1254,0.2531,0.067,-0.12769999999999998,-0.2863228699551569,-0.3373844121532364,climate,climate,0.03282991711251748,0.09159122146144494,-0.047006083804780774,0.36812741329113763,0.4455424680603193,0.5544575319396807,North America,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,24091,estimated,0.452,-0.0081,0.1323,0.3276,-0.1404,-0.31061946902654863,-1,climate,climate,-0.04905869279095887,-0.017261425047125134,0.20444343503347928,0.3137379143133894,0.45186123150878466,0.5481387684912153,Europe,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,45381,estimated,0.544,0.1878,0.1296,0.2266,0.0582,0.10698529411764705,0.1833648393194707,human,human,0.07657026120816757,0.10119765722029828,0.13070128894220057,0.23556514444147747,0.5440343518121439,0.4559656481878561,Europe,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,24303,estimated,0.615,0.0859,0.1134,0.4158,-0.027499999999999997,-0.04471544715447154,-0.13798294029101854,climate,climate,0.031010020519712356,0.17130970514248456,0.43291572444968185,-0.020174274063419984,0.6150611760484588,0.3849388239515412,Europe,Polar,,spd,bi
as_coded,spd,228,estimated,0.783,0.2244,0.3316,0.2274,-0.10720000000000002,-0.13690932311621967,-0.19280575539568348,climate,climate,0.416830579587979,0.3331095774919136,0.2541561073553934,-0.22065834251963612,0.7834379219156499,0.21656207808435013,North America,Temperate_Dry_Summer,,spd,bi
as_coded,spd,32,estimated,0.559,0.0903,0.3152,0.1534,-0.2249,-0.4023255813953488,-0.5546239210850802,climate,climate,0.041771629229885865,0.045274707488228594,0.028869793524150866,0.4430440543173282,0.5589601845595935,0.4410398154404065,Latin America,Polar,,spd,no_impact
as_coded,spd,1002,estimated,0.416,0.0221,0.2575,0.1368,-0.2354,-0.5658653846153846,-0.8419170243204578,climate,climate,-0.031443150003799825,0.21498497772091973,0.08140719356113191,0.1514814435038444,0.4164304647820962,0.5835695352179038,North America,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,2953,estimated,0.647,0.0837,0.3518,0.2113,-0.2681,-0.4143740340030912,-0.6156142365097589,climate,climate,0.02685632101533575,0.21367364185600646,0.11098494315357743,0.2952236075202588,0.6467385135451784,0.3532614864548216,North America,Temperate_Without_dry_season,,spd,bi
as_coded,spd,1648,estimated,0.648,0.1116,0.2943,0.2425,-0.1827,-0.28194444444444444,-0.45011086474501105,climate,climate,0.037995581510865795,0.0540211700835419,0.025091405814023693,0.5312956456653233,0.6484038030737547,0.35159619692624533,North America,Temperate_Without_dry_season,,spd,bi
as_coded,spd,15776,estimated,0.236,0.1356,-0.0135,0.1143,0.1491,0.6317796610169493,1,human,human,0.21909124330743557,0.009961046049487776,0.12297174154203627,-0.11561900458179741,0.2364050263171622,0.7635949736828378,North America,Temperate_Dry_Summer,,spd,bi
as_coded,spd,2593,estimated,0.379,0.0923,0.1762,0.1102,-0.0839,-0.22137203166226913,-0.3124767225325885,climate,climate,0.00855252689343855,0.022797963473107363,-0.047415832830887905,0.3947804602347553,0.37871511777041333,0.6212848822295867,North America,Cold_Without_dry_season_Hot_Summer,,spd,bi
as_coded,spd,45716,estimated,0.446,0.0883,0.2247,0.1331,-0.13640000000000002,-0.3058295964125561,-0.43578274760383395,climate,climate,0.06320481371846587,0.17532260436198321,0.029461030934037846,0.17811883306740828,0.4461072820818952,0.5538927179181048,Europe,Polar,,spd,bi
as_coded,spd,15394,estimated,0.531,0.096,0.2268,0.2085,-0.1308,-0.2463276836158192,-0.4052044609665428,climate,climate,-0.01218741182994254,-0.03199125339679176,-0.03461877818871284,0.6101702972398828,0.5313728538244357,0.46862714617556434,Latin America,Tropical,,spd,no_impact
as_coded,spd,1766,estimated,0.301,0.136,0.05,0.1153,0.08600000000000001,0.28571428571428575,0.4623655913978495,human,human,0.0676874495442853,-0.07172513706094008,-0.04747191828720465,0.3528350165909949,0.3013254107871355,0.6986745892128645,North America,Arid,,spd,bi
as_coded,spd,22851,estimated_residual_temporal_dependence,0.59,0.0801,0.2016,0.3086,-0.1215,-0.2059322033898305,-0.43130990415335463,climate,climate,0.0032214428432542075,0.04185190317047449,0.20912835573196475,0.33621247360113604,0.5904141753468295,0.4095858246531705,Europe,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,48925,estimated,0.353,-0.0156,0.2647,0.1038,-0.2803,-0.7940509915014164,-1,climate,climate,-0.07326766645482652,0.07010471963167753,-0.08595113279198507,0.44198794944343167,0.3528738698282976,0.6471261301717024,North America,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,17368,estimated,0.414,0.0716,0.0564,0.2864,0.015199999999999998,0.03671497584541063,0.11874999999999998,human,human,0.0394235150346367,-0.08492209461756439,0.12137535777996034,0.33851056917162614,0.4143873473686588,0.5856126526313412,Latin America,Polar,,spd,no_impact
as_coded,spd,4120,estimated,0.684,0.0127,0.238,0.4337,-0.2253,-0.32938596491228067,-0.8986836856800958,climate,climate,0.0025275668278945673,0.04882371408620356,0.29145060152180224,0.3416356938128682,0.6844375762487686,0.31556242375123145,Europe,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,18123,estimated,0.447,-0.0286,0.2511,0.2246,-0.2797,-0.6257270693512305,-1,climate,climate,-0.04943595482579932,0.18322042991803034,0.17369986573499774,0.13960358922579164,0.4470879300530204,0.5529120699469796,Latin America,Arid,,spd,no_impact
as_coded,spd,43295,estimated,0.214,0.0248,0.0216,0.1674,0.003199999999999998,0.014953271028037373,0.06896551724137927,human,human,0.06035405657908455,-0.11977836610065107,0.024199103655065057,0.24911082710812404,0.21388562124162258,0.7861143787583774,Latin America,Cold_Dry_Summer,,spd,no_impact
as_coded,spd,15259,estimated,0.572,0.0654,0.2502,0.2568,-0.18479999999999996,-0.32307692307692304,-0.585551330798479,climate,climate,0.054105180931510066,0.12318359139631596,0.07559352855176893,0.31956226044719005,0.572444561326785,0.427555438673215,Latin America,Polar,,spd,no_impact
as_coded,spd,15682,estimated,0.493,0.1538,0.175,0.1642,-0.021199999999999997,-0.043002028397565915,-0.06447688564476885,climate,climate,0.08094405328742693,0.030299085872592335,-0.006031762091189274,0.38777644421005697,0.49298782127888696,0.507012178721113,North America,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,24461,estimated,0.673,0.0279,0.4382,0.2066,-0.4103,-0.6096582466567607,-0.880283201029822,climate,climate,0.01750994779739612,0.28151764228465803,0.08119263587037429,0.292487603660346,0.6727078296127744,0.3272921703872256,Europe,Cold_Without_dry_season_Warm_Summer,,spd,bi
as_coded,spd,19995,estimated,0.382,0.0495,0.2193,0.1129,-0.1698,-0.4445026178010471,-0.6316964285714286,climate,climate,0.056717369783885085,0.17596616796363695,0.03817634914098278,0.11088529857326457,0.3817451854617694,0.6182548145382306,North America,Cold_Without_dry_season_Cold_Summer,,spd,bi
as_coded,spd,48782,estimated,0.366,0.0188,0.1159,0.2313,-0.0971,-0.2653005464480874,-0.7208611729769858,climate,climate,-0.02378150100368559,0.09621311978558467,0.18754496140110055,0.10609169139244534,0.36606827157544497,0.633931728424555,Europe,Temperate_Without_dry_season,,spd,bi
as_coded,spd,1970,estimated,0.235,0.0764,0.0345,0.124,0.04189999999999999,0.17829787234042552,0.3778178539224526,human,human,-0.004097799631171406,-0.11405009249534215,-0.02281379130037453,0.37585226874621147,0.23489058531932339,0.7651094146806766,North America,Arid,,spd,bi
as_coded,spd,41835,estimated,0.572,0.0417,0.2258,0.3042,-0.18409999999999999,-0.32185314685314687,-0.6882242990654205,climate,climate,0.006305880502416872,0.052616113680541754,0.11401519887989375,0.3987287024969143,0.5716658955597667,0.42833410444023334,Europe,Cold_Without_dry_season_Cold_Summer,,spd,bi
as_coded,spd,2328,insufficient_residual_df,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Latin America,Arid,,spd,no_impact
as_coded,spd,4436,estimated,0.56,0.1077,0.302,0.1501,-0.19429999999999997,-0.3469642857142856,-0.4742494508176714,climate,climate,0.17525224600628864,0.39906635164749515,0.25002882100427437,-0.26454791856654825,0.5597995000915099,0.4402004999084901,Europe,Temperate_Without_dry_season,,spd,bi
