cohort,proxy_variant,region,age,status,selection_status,human_climate_only_balance,controlled_human,controlled_climate,controlled_balance,human_climate_only_ranking,controlled_ranking,ranking_changed,zero_allocation_human,zero_allocation_climate,zero_allocation_space,unique_adjusted_r2_pure_human,unique_adjusted_r2_pure_climate,unique_adjusted_r2_pure_space,unique_adjusted_r2_shared,unique_adjusted_r2_total_explained,unique_adjusted_r2_unexplained,requested_regional_events,retained_human_predictors,reference_category
as_coded,spd_events,North America,5500,spatial_model_estimated,selected,-0.062200000000000005,0.0167,0.0483,-0.0316,climate,climate,FALSE,0.07967557251908397,0.23043893129770993,0.6898854961832062,0.012427701320658291,0.013404322553047132,0.1066636208007391,0.07712509736358775,0.20962074203803227,0.7903792579619677,fc;es,spd;fc;es,bi
as_coded,spd_events,North America,6000,spatial_model_estimated,selected,-0.0686,0.0178,0.0536,-0.0358,climate,climate,FALSE,0.0841209829867675,0.25330812854442347,0.6625708884688091,0.015362045820148329,0.018488072412747192,0.10532877622052239,0.07248876086000478,0.2116676553134227,0.7883323446865773,fc;es,spd;fc;es,bi
as_coded,spd_events,North America,6500,spatial_model_estimated,selected,-0.0843,0.0108,0.0584,-0.0476,climate,climate,FALSE,0.04904632152588556,0.2652134423251589,0.6857402361489554,0.008320304657983169,0.019285098126297973,0.11087387608104426,0.08172916414142362,0.22020844300674902,0.779791556993251,fc;es,spd;fc;es,bi
as_coded,spd_events,North America,7000,spatial_model_estimated,selected,-0.081,0.0114,0.0616,-0.0502,climate,climate,FALSE,0.052341597796143245,0.2828282828282828,0.6648301193755739,0.008623751753870312,0.027803076279236505,0.11042279555868972,0.07094335833375898,0.21779298192555552,0.7822070180744445,fc;es,spd;fc;es,bi
as_coded,spd_events,North America,7500,spatial_model_estimated,selected,-0.0701,0.0115,0.0582,-0.046700000000000005,climate,climate,FALSE,0.06139882541377469,0.3107314468766685,0.6278697277095568,0.007851559109939843,0.031137818093988523,0.08828059623897178,0.06010899032944128,0.18737896377234142,0.8126210362276586,fc;es,spd;fc;es,bi
as_coded,spd_events,North America,8000,spatial_model_estimated,selected,-0.0894,0.0111,0.0705,-0.059399999999999994,climate,climate,FALSE,0.05683563748079877,0.36098310291858676,0.5821812596006144,0.008899164001405113,0.03836411891159941,0.0814038893959752,0.06671540120784869,0.19538257351682842,0.8046174264831716,fc;es,spd;fc;es,bi
as_coded,spd_events,North America,8500,spatial_model_estimated,selected,-0.0896,0.0077,0.069,-0.06130000000000001,climate,climate,FALSE,0.04155423637344846,0.372369131138694,0.5860766324878575,0.0063716238195085095,0.039273032050927026,0.07940788788778741,0.06021214460595026,0.1852646883641732,0.8147353116358268,fc;es,spd;fc;es,bi
as_coded,spd_events,Latin America,2000,spatial_model_estimated,selected,-0.1385,0.0121,0.1348,-0.1227,climate,climate,FALSE,0.07038976148923792,0.7841768470040722,0.14543339150668994,0.004465197980374369,0.11125770957668213,0.01711478949818035,0.0390633480939091,0.17190104514914595,0.828098954850854,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,Latin America,2500,no_spatial_terms_selected,no_terms_selected,-0.11250000000000002,0.0225,0.135,-0.11250000000000002,climate,climate,FALSE,0.14285714285714285,0.8571428571428572,0,0.003744399696917866,0.11627293260153626,0,0.03754271239932505,0.15756004469777918,0.8424399553022208,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,Latin America,3000,spatial_model_estimated,selected,-0.1532,0.0194,0.1582,-0.1388,climate,climate,FALSE,0.0971457185778668,0.7921882824236354,0.11066599899849774,0.023302114168675336,0.14776650515934275,0.02622059083856154,0.0023478689983800205,0.19963707916495965,0.8003629208350403,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,Latin America,4000,spatial_model_estimated,selected,-0.1351,0.0544,0.1835,-0.1291,climate,climate,FALSE,0.21742605915267788,0.7334132693844925,0.04916067146282974,0.062005676982747504,0.18529728265466927,0.011483835077421234,-0.008587784392132036,0.250199010322706,0.749800989677294,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,Latin America,4500,spatial_model_estimated,selected,-0.14029999999999998,0.0275,0.135,-0.10750000000000001,climate,climate,FALSE,0.11298274445357435,0.5546425636811833,0.3323746918652424,0.019876077304940454,0.0943889713150059,0.03539691408565604,0.0937531319305297,0.2434150946361321,0.7565849053638679,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,Latin America,5000,spatial_model_estimated,selected,-0.1514,0.0204,0.1392,-0.11879999999999999,climate,climate,FALSE,0.08699360341151387,0.5936034115138593,0.31940298507462683,0.021061075510865335,0.10741342544210741,0.033463779831676255,0.07253111872156326,0.23446939950621226,0.7655306004937877,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,Latin America,5500,no_spatial_terms_selected,no_terms_selected,-0.1517,0.0043,0.156,-0.1517,climate,climate,FALSE,0.026824703680598878,0.9731752963194011,0,0.007069902448745613,0.1587793531435404,0,-0.005520226131724759,0.16032902946056127,0.8396709705394387,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,Latin America,6000,no_spatial_terms_selected,no_terms_selected,-0.1574,0.0064,0.1638,-0.1574,climate,climate,FALSE,0.03760282021151587,0.9623971797884842,0,0.015498322417945243,0.17282154128463023,0,-0.018133370409347593,0.17018649329322788,0.8298135067067721,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,Latin America,6500,no_spatial_terms_selected,no_terms_selected,-0.1644,-0.0029,0.1615,-0.1644,climate,climate,FALSE,0,1,0,-0.0046097807461752405,0.15979770447180486,0,0.003346659775218086,0.1585345835008477,0.8414654164991523,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,Latin America,7000,no_spatial_terms_selected,no_terms_selected,-0.1166,0.0068,0.1234,-0.1166,climate,climate,FALSE,0.0522273425499232,0.9477726574500769,0,0.004222589847627578,0.12088151056329999,0,0.005062909041648966,0.13016700945257653,0.8698329905474235,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,Latin America,7500,spatial_model_estimated,selected,-0.141,0.0049,0.1225,-0.1176,climate,climate,FALSE,0.028048082427017746,0.7012020606754437,0.27074985689753867,0.007461769256081996,0.10158487724980647,0.025205891121499513,0.040452128964778566,0.17470466659216655,0.8252953334078335,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,Latin America,8000,no_spatial_terms_selected,no_spatial_signal,-0.0693,0.053,0.1223,-0.0693,climate,climate,FALSE,0.30233884768967484,0.6976611523103251,0,0.06148499083932224,0.13084092797049984,0,-0.017047754956208028,0.17527816385361406,0.824721836146386,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,Latin America,8500,spatial_model_estimated,selected,-0.12259999999999999,0.0055,0.0956,-0.0901,climate,climate,FALSE,0.03252513305736251,0.5653459491425192,0.4021289178001183,0.010811391020550842,0.06849356071852863,0.035469876465682115,0.05429909651674247,0.16907392472150407,0.8309260752784959,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,Latin America,3500,spatial_model_estimated,selected,-0.13699999999999998,0.0316,0.1498,-0.11819999999999999,climate,climate,FALSE,0.13161182840483135,0.6239067055393586,0.24448146605581011,0.02114341264127928,0.12063327173377247,0.024074112674680626,0.07429936128423176,0.24015015833396414,0.7598498416660359,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,Oceania,2000,no_spatial_terms_selected,no_terms_selected,0.0268,0.0297,0.0029,0.0268,human,human,FALSE,0.911042944785276,0.08895705521472391,0,0.009982932582880966,-0.016784047671257518,0,0.03945867942535053,0.03265756433697398,0.967342435663026,weak;medium;strong,spd;weak;medium;strong,no_impact
as_coded,spd_events,Oceania,2500,no_spatial_terms_selected,no_terms_selected,-0.0464,0.0179,0.0643,-0.0464,climate,climate,FALSE,0.21776155717761558,0.7822384428223844,0,0.014694100849855785,0.06102987453781017,0,0.006476445515086193,0.08220042090275215,0.9177995790972479,weak;medium;strong,spd;weak;medium;strong,no_impact
as_coded,spd_events,Oceania,3000,no_spatial_terms_selected,no_terms_selected,-0.06670000000000001,0.0361,0.1028,-0.06670000000000001,climate,climate,FALSE,0.2598992080633549,0.7401007919366451,0,0.018559896428875122,0.08520841868896567,0,0.035133402629101695,0.1389017177469425,0.8610982822530575,weak;medium;strong,spd;weak;medium;strong,no_impact
as_coded,spd_events,Oceania,3500,spatial_model_estimated,selected,-0.1059,0.0099,0.1342,-0.12430000000000001,climate,climate,FALSE,0.0671186440677966,0.9098305084745762,0.023050847457627113,0.006215765343897339,0.14894816858090043,0.02515378363083598,-0.03289191660395596,0.1474258009516778,0.8525741990483222,weak;medium;strong,spd;weak;medium;strong,no_impact
as_coded,spd_events,Oceania,4000,no_spatial_terms_selected,no_terms_selected,-0.0761,-0.0061,0.07,-0.0761,climate,climate,FALSE,0,1,0,-0.018514252792344976,0.05757865653873162,0,0.024798399607449895,0.06386280335383654,0.9361371966461635,weak;medium;strong,spd;weak;medium;strong,no_impact
as_coded,spd_events,Oceania,4500,spatial_model_estimated,selected,-0.1138,0.0056,0.1265,-0.12090000000000001,climate,climate,FALSE,0.040668119099491654,0.9186637618010168,0.040668119099491654,4.3129298816468875e-4,0.12831858820765596,0.014398319450245056,-0.005377361206951314,0.1377708394391144,0.8622291605608856,weak;medium;strong,spd;weak;medium;strong,no_impact
as_coded,spd_events,Oceania,5000,no_spatial_terms_selected,no_spatial_signal,-0.0618,0.0016,0.0634,-0.0618,climate,climate,FALSE,0.024615384615384615,0.9753846153846153,0,-0.009272622955229681,0.052473868849698846,0,0.021787983608027695,0.06498922950249686,0.9350107704975031,weak;medium;strong,spd;weak;medium;strong,no_impact
as_coded,spd_events,Oceania,5500,no_spatial_terms_selected,no_spatial_signal,-0.052700000000000004,0.0058,0.0585,-0.052700000000000004,climate,climate,FALSE,0.09020217729393468,0.9097978227060655,0,-5.869979176701401e-4,0.05203762037512505,0,0.012846040712248263,0.06429666316970317,0.9357033368302968,weak;medium;strong,spd;weak;medium;strong,no_impact
as_coded,spd_events,Oceania,6000,no_spatial_terms_selected,no_spatial_signal,-0.0701,-0.0013,0.0688,-0.0701,climate,climate,FALSE,0,1,0,-0.00245768725440898,0.06763023140197644,0,0.002392127546723466,0.06756467169429092,0.9324353283057091,weak;medium;strong,spd;weak;medium;strong,no_impact
as_coded,spd_events,Oceania,7000,no_spatial_terms_selected,no_terms_selected,-0.0204,-0.0138,0.0066,-0.0204,climate,climate,FALSE,0,1,0,-0.016585569950388068,0.0038261790880251834,0,0.005564798818815886,-0.007194592043546999,1.007194592043547,weak;medium;strong,spd;weak;medium;strong,no_impact
as_coded,spd_events,Oceania,7500,no_spatial_terms_selected,no_terms_selected,-0.0581,-0.0149,0.0432,-0.0581,climate,climate,FALSE,0,1,0,-0.016861016607486512,0.04121803456624262,0,0.0039301444606776315,0.028287162419433742,0.9717128375805663,weak;medium;strong,spd;weak;medium;strong,no_impact
as_coded,spd_events,Asia,2000,no_spatial_terms_selected,no_terms_selected,0.013700000000000004,0.0748,0.0611,0.013700000000000004,human,human,FALSE,0.5504047093451067,0.44959529065489323,0,0.066585169366843,0.05293117727372343,0,0.0163335824166021,0.13584992905716853,0.8641500709428315,fi;fc;ei,spd;fi;fc;ei,bi
as_coded,spd_events,Asia,2500,spatial_model_estimated,selected,-0.023,0.0448,0.0712,-0.0264,climate,climate,FALSE,0.2959048877146631,0.47027741083223246,0.23381770145310435,0.027048256341375754,0.05681537731529118,0.03491874700872488,0.03252789455144489,0.1513102752168367,0.8486897247831633,fi;fc;ei,spd;fi;fc;ei,bi
as_coded,spd_events,Asia,3000,spatial_model_estimated,selected,-0.0237,0.05,0.0708,-0.0208,climate,climate,FALSE,0.31705770450221943,0.4489537095751427,0.23398858592263794,0.040685035232763456,0.05859946289367257,0.03425606492000011,0.0241085680113573,0.15764913105779343,0.8423508689422066,fi;fc;ei,spd;fi;fc;ei,bi
as_coded,spd_events,Asia,3500,no_spatial_terms_selected,no_terms_selected,-0.058499999999999996,0.0204,0.0789,-0.058499999999999996,climate,climate,FALSE,0.2054380664652568,0.7945619335347431,0,0.009014065335113175,0.06745324183673074,0,0.02281897869778149,0.0992862858696254,0.9007137141303746,fi;fc;ei,spd;fi;fc;ei,bi
as_coded,spd_events,Asia,4000,no_spatial_terms_selected,no_terms_selected,-0.052099999999999994,0.0156,0.0677,-0.052099999999999994,climate,climate,FALSE,0.18727490996398558,0.8127250900360143,0,0.011505255746103504,0.06360395142389241,0,0.008127696464511502,0.08323690363450742,0.9167630963654926,fi;fc;ei,spd;fi;fc;ei,bi
as_coded,spd_events,Asia,4500,spatial_model_estimated,selected,-0.0412,0.0317,0.0707,-0.039,climate,climate,FALSE,0.2210599721059972,0.4930264993026499,0.2859135285913529,0.01913186412380885,0.056014688679856706,0.04509442540241315,0.023184597316635802,0.1434255755227145,0.8565744244772855,fi;fc;ei,spd;fi;fc;ei,bi
as_coded,spd_events,Asia,5000,spatial_model_estimated,selected,-0.022599999999999995,0.0419,0.0625,-0.0206,climate,climate,FALSE,0.3143285821455364,0.46886721680420107,0.21680420105026255,0.025252624903603693,0.043727601455932685,0.030049813185770824,0.03424040679441265,0.13327044633971985,0.8667295536602801,fi;fc;ei,spd;fi;fc;ei,bi
as_coded,spd_events,Asia,5500,spatial_model_estimated,selected,-0.069,0.0171,0.0857,-0.0686,climate,climate,FALSE,0.12592047128129602,0.6310751104565537,0.24300441826215022,0.008982727518139888,0.07715656162898876,0.03401586825799219,0.01562787790659459,0.13578303531171543,0.8642169646882846,fi;fc;ei,spd;fi;fc;ei,bi
as_coded,spd_events,Asia,6000,no_spatial_terms_selected,no_terms_selected,-0.0549,0.0279,0.0828,-0.0549,climate,climate,FALSE,0.2520325203252033,0.7479674796747968,0,0.013933351133820882,0.06879776634919865,0,0.02793786480674143,0.11066898228976096,0.889331017710239,fi;fc;ei,spd;fi;fc;ei,bi
as_coded,spd_events,Asia,6500,no_spatial_terms_selected,no_spatial_signal,-0.089,0.0085,0.0975,-0.089,climate,climate,FALSE,0.08018867924528301,0.9198113207547169,0,-0.00259837274607011,0.08639385909416297,0,0.022209952458574156,0.10600543880666702,0.893994561193333,fi;fc;ei,spd;fi;fc;ei,bi
as_coded,spd_events,Asia,7000,no_spatial_terms_selected,no_spatial_signal,-0.0988,0.0109,0.1097,-0.0988,climate,climate,FALSE,0.09038142620232172,0.9096185737976782,0,0.0019491204039275845,0.10074329830912587,0,0.017875941042571286,0.12056835975562474,0.8794316402443753,fi;fc;ei,spd;fi;fc;ei,bi
as_coded,spd_events,Asia,7500,no_spatial_terms_selected,no_spatial_signal,-0.09759999999999999,0.0262,0.1238,-0.09759999999999999,climate,climate,FALSE,0.1746666666666667,0.8253333333333334,0,0.011007421556626373,0.10857536392210732,0,0.03044816688673191,0.1500309523654656,0.8499690476345344,fi;fc;ei,spd;fi;fc;ei,bi
as_coded,spd_events,Asia,8000,spatial_model_estimated,selected,-0.1362,0.0159,0.1466,-0.1307,climate,climate,FALSE,0.08576051779935275,0.790722761596548,0.12351672060409924,0.008683469910866881,0.13397983583633089,0.02253070671300783,0.020151979050682778,0.18534599151088837,0.8146540084891116,fi;fc;ei,spd;fi;fc;ei,bi
as_coded,spd_events,Asia,8500,spatial_model_estimated,selected,-0.1388,0.0154,0.1562,-0.1408,climate,climate,FALSE,0.08328826392644673,0.8447809626825311,0.07193077339102216,0.007069334322975629,0.1498731290057035,0.01675064387324643,0.011266321493686005,0.18495942869561155,0.8150405713043885,fi;fc;ei,spd;fi;fc;ei,bi
as_coded,spd_events,Oceania,6500,no_spatial_terms_selected,no_spatial_signal,-0.09899999999999999,-0.0124,0.0866,-0.09899999999999999,climate,climate,FALSE,0,1,0,-0.014284128788675687,0.0847416137721142,0,0.003720876068200374,0.07417836105163889,0.9258216389483611,weak;medium;strong,spd;weak;medium;strong,no_impact
as_coded,spd_events,Oceania,8000,no_spatial_terms_selected,no_terms_selected,-0.058499999999999996,8e-4,0.0593,-0.058499999999999996,climate,climate,FALSE,0.013311148086522463,0.9866888519134775,0,-0.0014825173685475423,0.05701414757543877,0,0.004472624516250301,0.060004254723141526,0.9399957452768585,weak;medium;strong,spd;weak;medium;strong,no_impact
as_coded,spd_events,Oceania,8500,spatial_model_estimated,selected,-0.06649999999999999,-0.001,0.056,-0.057,climate,climate,FALSE,0,0.5189990732159407,0.48100092678405937,-0.008040047758109958,0.039318414751736586,0.0380706989552162,0.03746612946278116,0.10681519541162399,0.893184804588376,weak;medium;strong,spd;weak;medium;strong,no_impact
observed_events_only,spd_events,North America,2000,spatial_model_estimated,selected,-0.08109999999999999,0.0085,0.0559,-0.0474,climate,climate,FALSE,0.04239401496259352,0.2788029925187032,0.6788029925187032,0.004522196026979675,0.018279311999351844,0.10050805760329162,0.0771330080269299,0.20044257365655305,0.799557426343447,fc;es,spd;fc;es,bi
observed_events_only,spd_events,North America,2500,spatial_model_estimated,selected,-0.0813,0.011,0.0589,-0.0479,climate,climate,FALSE,0.051789077212806026,0.2773069679849341,0.67090395480226,0.006313098091252911,0.02074489337338048,0.10397872132549935,0.08145932361723152,0.21249603640736425,0.7875039635926357,fc;es,spd;fc;es,bi
observed_events_only,spd_events,North America,3000,spatial_model_estimated,selected,-0.0793,0.0124,0.0569,-0.0445,climate,climate,FALSE,0.058823529411764705,0.2699240986717268,0.67125237191650855,0.005952383424974839,0.01564976786556105,0.09708644182389103,0.09198188456468948,0.2106704776791164,0.7893295223208836,fc;es,spd;fc;es,bi
observed_events_only,spd_events,North America,3500,spatial_model_estimated,selected,-0.0826,0.0105,0.0575,-0.047,climate,climate,FALSE,0.052552552552552555,0.2877877877877878,0.6596596596596597,0.006324554463685184,0.01766477455281168,0.09336539709353198,0.08242161118256996,0.1997763372925988,0.8002236627074012,fc;es,spd;fc;es,bi
observed_events_only,spd_events,North America,4000,spatial_model_estimated,selected,-0.0627,0.0167,0.0499,-0.0332,climate,climate,FALSE,0.08887706226716338,0.2655667908461948,0.6455561468866419,0.010451885033016306,0.014115409455742522,0.08492791418175338,0.07836478841880035,0.18785999708931256,0.8121400029106874,fc;es,spd;fc;es,bi
observed_events_only,spd_events,North America,4500,spatial_model_estimated,selected,-0.075,0.015,0.0545,-0.0395,climate,climate,FALSE,0.07075471698113207,0.25707547169811323,0.6721698113207547,0.010896585949257465,0.014748454092986862,0.10179864290485974,0.08453232730030136,0.21197601024740542,0.7880239897525946,fc;es,spd;fc;es,bi
observed_events_only,spd_events,North America,5000,spatial_model_estimated,selected,-0.0809,0.011,0.0581,-0.0471,climate,climate,FALSE,0.059076262083780876,0.31203007518796994,0.6288936627282492,0.005469988645396051,0.01871063939393791,0.07416221035407267,0.08781516291266467,0.1861580013060713,0.8138419986939287,fc;es,spd;fc;es,bi
observed_events_only,spd_events,North America,5500,spatial_model_estimated,selected,-0.061399999999999996,0.0186,0.0497,-0.031100000000000003,climate,climate,FALSE,0.09189723320158102,0.24555335968379446,0.6625494071146245,0.01624130671598567,0.01704447607435755,0.10048045679106798,0.06871438385278317,0.20248062343419437,0.7975193765658056,fc;es,spd;fc;es,bi
observed_events_only,spd_events,North America,6000,spatial_model_estimated,selected,-0.0681,0.0185,0.0516,-0.033100000000000004,climate,climate,FALSE,0.09073075036782736,0.25306522805296716,0.6562040215792055,0.017253403654311272,0.015350057098322267,0.09786543595197073,0.07352636787686073,0.203995264581465,0.796004735418535,fc;es,spd;fc;es,bi
observed_events_only,spd_events,North America,6500,spatial_model_estimated,selected,-0.0844,0.0109,0.0573,-0.0464,climate,climate,FALSE,0.0509822263797942,0.26800748362956034,0.6810102899906455,0.008608549883871275,0.017058685178306,0.10435478494249217,0.08374672581568843,0.21376874582035787,0.7862312541796421,fc;es,spd;fc;es,bi
observed_events_only,spd_events,North America,7000,spatial_model_estimated,selected,-0.0809,0.0117,0.0594,-0.0477,climate,climate,FALSE,0.05464736104624008,0.2774404483886035,0.6679121905651565,0.009470537723641148,0.023884981759121238,0.10714441878742276,0.07357875010019954,0.21407868837038468,0.7859213116296153,fc;es,spd;fc;es,bi
observed_events_only,spd_events,North America,7500,spatial_model_estimated,selected,-0.07,0.0116,0.0582,-0.0466,climate,climate,FALSE,0.062298603651987104,0.3125671321160043,0.6251342642320086,0.008163573272983338,0.03135783118251667,0.08750334823676753,0.059243665421402025,0.18626841811366956,0.8137315818863304,fc;es,spd;fc;es,bi
observed_events_only,spd_events,North America,8000,spatial_model_estimated,selected,-0.08929999999999999,0.0113,0.0696,-0.0583,climate,climate,FALSE,0.055310817425354875,0.3406754772393539,0.6040137053352913,0.009173669270972074,0.036593497745939674,0.09038559879187558,0.06820095380608104,0.20435371961486837,0.7956462803851316,fc;es,spd;fc;es,bi
observed_events_only,spd_events,North America,8500,spatial_model_estimated,selected,-0.0892,0.0078,0.0634,-0.0556,climate,climate,FALSE,0.03679245283018868,0.2990566037735849,0.6641509433962265,0.004974226577335483,0.026897757534932176,0.10567666482131477,0.074400788667908,0.21194943760149043,0.7880505623985096,fc;es,spd;fc;es,bi
observed_events_only,spd_events,Europe,2000,spatial_model_estimated,selected,-0.052099999999999994,0.0392,0.0876,-0.0484,climate,climate,FALSE,0.19570644033949078,0.43734398402396407,0.3669495756365452,0.024602405938608074,0.0692961517244004,0.05689869721339946,0.049461861995665046,0.20025911687207298,0.799740883127927,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,Europe,2500,spatial_model_estimated,selected,-0.023100000000000002,0.0485,0.0708,-0.0223,climate,climate,FALSE,0.27034559643255296,0.39464882943143814,0.3350055741360089,0.036554982136689285,0.05811417079788528,0.0533787506576735,0.031399611737041866,0.17944751532928993,0.8205524846707101,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,Europe,3000,spatial_model_estimated,selected,0.003499999999999996,0.0408,0.0412,-3.999999999999976e-4,human,climate,TRUE,0.3466440101954121,0.3500424808836024,0.3033135089209856,0.02951405979761379,0.033769826206087705,0.02915347033105653,0.025220888884350035,0.11765824521910806,0.8823417547808919,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,Europe,3500,spatial_model_estimated,selected,0.0235,0.0755,0.0523,0.0232,human,human,FALSE,0.3196443691786621,0.2214225232853514,0.45893310753598643,0.07996355136653754,0.057120342936442414,0.11046387229107169,-0.011383455803846587,0.23616431079020506,0.7638356892097949,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,Europe,4000,spatial_model_estimated,selected,-0.016,0.0382,0.0503,-0.0121,climate,climate,FALSE,0.22684085510688837,0.2986935866983373,0.4744655581947744,0.041930135316853856,0.050188301338760066,0.08450384786155352,-0.008306371925117628,0.1683159125920498,0.8316840874079502,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,Europe,4500,spatial_model_estimated,selected,-0.0617,0.0012,0.068,-0.0668,climate,climate,FALSE,0.006681514476614699,0.37861915367483295,0.6146993318485523,-4.796288910825508e-4,0.07136462689804057,0.11469870818835082,-0.005954249466444961,0.17962945672886388,0.8203705432711361,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,Europe,5000,spatial_model_estimated,selected,-0.0285,0.0216,0.0523,-0.030699999999999998,climate,climate,FALSE,0.18733738074588033,0.4535993061578491,0.3590633130962706,0.027494571367915777,0.060299967009759814,0.04885734034537503,-0.021353888337423577,0.11529799038562705,0.884702009614373,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,Europe,5500,spatial_model_estimated,selected,-0.065,0.0089,0.0756,-0.0667,climate,climate,FALSE,0.07189014539579967,0.6106623586429725,0.3174474959612278,0.013015800865154303,0.08159227191600948,0.04385190448349652,-0.014611604446345239,0.12384837281831507,0.8761516271816849,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,Europe,6000,spatial_model_estimated,selected,-0.0374,0.0228,0.0606,-0.0378,climate,climate,FALSE,0.20070422535211266,0.5334507042253521,0.2658450704225352,0.02357102026211988,0.06171906231025237,0.030304271430699137,-0.0020564295885671102,0.11353792441450428,0.8864620755854957,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,Europe,6500,spatial_model_estimated,selected,-0.010599999999999998,0.0242,0.0465,-0.0223,climate,climate,FALSE,0.189358372456964,0.363849765258216,0.44679186228482004,0.003818723418256398,0.037752435872179246,0.05561193575220813,0.0306248998500398,0.12780799489268357,0.8721920051073164,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,Europe,7000,spatial_model_estimated,selected,-0.0297,0.0272,0.0627,-0.035500000000000004,climate,climate,FALSE,0.20811017597551643,0.4797245600612089,0.31216526396327465,0.012856405408065541,0.054173613590967284,0.04160792090622145,0.02211083986111284,0.13074877976636712,0.8692512202336329,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,Europe,7500,spatial_model_estimated,selected,0.027300000000000005,0.0829,0.0528,0.030100000000000002,human,human,FALSE,0.4590254706533776,0.29235880398671094,0.24861572535991142,0.079072752065801,0.046249002070224976,0.054804025865268224,5.673406638655454e-4,0.18069312066515975,0.8193068793348403,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,Europe,8000,spatial_model_estimated,selected,-0.011000000000000003,0.0344,0.0533,-0.0189,climate,climate,FALSE,0.2285714285714286,0.3541528239202658,0.41727574750830565,0.026092935700269604,0.05288641900831981,0.04971478722435729,0.021693835899192493,0.1503879778321392,0.8496120221678608,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,Europe,8500,spatial_model_estimated,selected,-0.0143,0.0279,0.0397,-0.011799999999999998,climate,climate,FALSE,0.23764906303236796,0.338160136286201,0.42419080068143095,0.01650601486871095,0.025827820281163927,0.04883918107922203,0.02621290940195431,0.11738592563105121,0.8826140743689488,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,Latin America,2000,spatial_model_estimated,selected,-0.1385,0.0121,0.1348,-0.1227,climate,climate,FALSE,0.07038976148923792,0.7841768470040722,0.14543339150668994,0.004465197980374369,0.11125770957668213,0.01711478949818035,0.0390633480939091,0.17190104514914595,0.828098954850854,weak;strong,spd;weak;strong,no_impact
observed_events_only,spd_events,Latin America,2500,no_spatial_terms_selected,no_terms_selected,-0.11250000000000002,0.0225,0.135,-0.11250000000000002,climate,climate,FALSE,0.14285714285714285,0.8571428571428572,0,0.003744399696917866,0.11627293260153626,0,0.03754271239932505,0.15756004469777918,0.8424399553022208,weak;strong,spd;weak;strong,no_impact
observed_events_only,spd_events,Latin America,3000,spatial_model_estimated,selected,-0.1532,0.0194,0.1582,-0.1388,climate,climate,FALSE,0.0971457185778668,0.7921882824236354,0.11066599899849774,0.023302114168675336,0.14776650515934275,0.02622059083856154,0.0023478689983800205,0.19963707916495965,0.8003629208350403,weak;strong,spd;weak;strong,no_impact
observed_events_only,spd_events,Latin America,4000,spatial_model_estimated,selected,-0.1351,0.0544,0.1835,-0.1291,climate,climate,FALSE,0.21742605915267788,0.7334132693844925,0.04916067146282974,0.062005676982747504,0.18529728265466927,0.011483835077421234,-0.008587784392132036,0.250199010322706,0.749800989677294,weak;strong,spd;weak;strong,no_impact
observed_events_only,spd_events,Latin America,4500,spatial_model_estimated,selected,-0.14029999999999998,0.0275,0.135,-0.10750000000000001,climate,climate,FALSE,0.11298274445357435,0.5546425636811833,0.3323746918652424,0.019876077304940454,0.0943889713150059,0.03539691408565604,0.0937531319305297,0.2434150946361321,0.7565849053638679,weak;strong,spd;weak;strong,no_impact
