summary_level,metric,contrast,cohort,n_units,n_finite,minimum,lower_quartile,median,mean,upper_quartile,maximum,n_negative,n_zero,n_positive,region,climatezone
climate_zone_within_continent,signed_difference,events_minus_spd,as_coded,13,13,-0.22580000000000003,-0.02260000000000001,0.01609999999999999,0.018707692307692297,0.0528,0.2233,5,0,8,Europe,Temperate_Without_dry_season
climate_zone_within_continent,signed_difference,events_minus_spd,observed_events_only,13,13,-0.22580000000000003,-0.02260000000000001,0.01609999999999999,0.018707692307692297,0.0528,0.2233,5,0,8,Europe,Temperate_Without_dry_season
climate_zone_within_continent,signed_difference,spd_events_minus_spd,as_coded,13,13,-1.3877787807814457e-17,0.0547,0.0944,0.10613076923076924,0.16720000000000002,0.1972,1,0,12,Europe,Temperate_Without_dry_season
climate_zone_within_continent,signed_difference,spd_events_minus_spd,observed_events_only,13,13,-1.3877787807814457e-17,0.0547,0.0944,0.10613076923076924,0.16720000000000002,0.1972,1,0,12,Europe,Temperate_Without_dry_season
climate_zone_within_continent,unique_adjusted_r2_pure_climate,events_minus_spd,as_coded,13,13,-0.18896634232286935,-0.07322816124858444,0.013498276240937024,0.014705900173818077,0.11052408319331608,0.19075009930445652,6,0,7,Europe,Temperate_Without_dry_season
climate_zone_within_continent,unique_adjusted_r2_pure_climate,events_minus_spd,observed_events_only,13,13,-0.18896634232286935,-0.07322816124858444,0.013498276240937024,0.014705900173818077,0.11052408319331608,0.19075009930445652,6,0,7,Europe,Temperate_Without_dry_season
climate_zone_within_continent,unique_adjusted_r2_pure_climate,spd_events_minus_spd,as_coded,13,13,-0.17571176225228768,-0.058331879745566195,-0.03656120096256055,-0.036526464257951724,-0.02018047591079175,0.168940319732242,10,0,3,Europe,Temperate_Without_dry_season
climate_zone_within_continent,unique_adjusted_r2_pure_climate,spd_events_minus_spd,observed_events_only,13,13,-0.17571176225228768,-0.058331879745566195,-0.03656120096256055,-0.036526464257951724,-0.02018047591079175,0.168940319732242,10,0,3,Europe,Temperate_Without_dry_season
climate_zone_within_continent,unique_adjusted_r2_pure_human,events_minus_spd,as_coded,13,13,-0.17919972158012276,-0.0415866688511034,0.023655812478663107,0.007988382528000134,0.05851244481881679,0.21520638996544994,6,0,7,Europe,Temperate_Without_dry_season
climate_zone_within_continent,unique_adjusted_r2_pure_human,events_minus_spd,observed_events_only,13,13,-0.17919972158012276,-0.0415866688511034,0.023655812478663107,0.007988382528000134,0.05851244481881679,0.21520638996544994,6,0,7,Europe,Temperate_Without_dry_season
climate_zone_within_continent,unique_adjusted_r2_pure_human,spd_events_minus_spd,as_coded,13,13,-0.1561759258113704,-0.00583518340447986,0.0027003404791252628,0.03674996753003853,0.04074592813527489,0.33722720650887206,5,0,8,Europe,Temperate_Without_dry_season
climate_zone_within_continent,unique_adjusted_r2_pure_human,spd_events_minus_spd,observed_events_only,13,13,-0.1561759258113704,-0.00583518340447986,0.0027003404791252628,0.03674996753003853,0.04074592813527489,0.33722720650887206,5,0,8,Europe,Temperate_Without_dry_season
climate_zone_within_continent,zero_balance,events_minus_spd,as_coded,13,12,-0.8778551678762183,-0.28773460765739667,0.15132537009360914,0.0792121455289717,0.5565522097958536,0.713818105046629,4,0,8,Europe,Temperate_Without_dry_season
climate_zone_within_continent,zero_balance,events_minus_spd,observed_events_only,13,12,-0.8778551678762183,-0.28773460765739667,0.15132537009360914,0.0792121455289717,0.5565522097958536,0.713818105046629,4,0,8,Europe,Temperate_Without_dry_season
climate_zone_within_continent,zero_balance,spd_events_minus_spd,as_coded,13,12,-0.0027171581198680572,0.2194892808468232,0.3504214924278528,0.4260199270937768,0.6434707770662629,0.9249885843722303,1,0,11,Europe,Temperate_Without_dry_season
climate_zone_within_continent,zero_balance,spd_events_minus_spd,observed_events_only,13,12,-0.0027171581198680572,0.2194892808468232,0.3504214924278528,0.4260199270937768,0.6434707770662629,0.9249885843722303,1,0,11,Europe,Temperate_Without_dry_season
climate_zone_within_continent,climate,events_minus_spd,as_coded,1,1,-0.0806,-0.0806,-0.0806,-0.0806,-0.0806,-0.0806,1,0,0,Latin America,Cold_Dry_Summer
climate_zone_within_continent,climate,events_minus_spd,observed_events_only,1,1,-0.0806,-0.0806,-0.0806,-0.0806,-0.0806,-0.0806,1,0,0,Latin America,Cold_Dry_Summer
climate_zone_within_continent,climate,spd_events_minus_spd,as_coded,1,1,-0.058300000000000005,-0.058300000000000005,-0.058300000000000005,-0.058300000000000005,-0.058300000000000005,-0.058300000000000005,1,0,0,Latin America,Cold_Dry_Summer
climate_zone_within_continent,climate,spd_events_minus_spd,observed_events_only,1,1,-0.058300000000000005,-0.058300000000000005,-0.058300000000000005,-0.058300000000000005,-0.058300000000000005,-0.058300000000000005,1,0,0,Latin America,Cold_Dry_Summer
climate_zone_within_continent,human,events_minus_spd,as_coded,1,1,0.1322,0.1322,0.1322,0.1322,0.1322,0.1322,0,0,1,Latin America,Cold_Dry_Summer
climate_zone_within_continent,human,events_minus_spd,observed_events_only,1,1,0.1322,0.1322,0.1322,0.1322,0.1322,0.1322,0,0,1,Latin America,Cold_Dry_Summer
climate_zone_within_continent,human,spd_events_minus_spd,as_coded,1,1,0.15100000000000002,0.15100000000000002,0.15100000000000002,0.15100000000000002,0.15100000000000002,0.15100000000000002,0,0,1,Latin America,Cold_Dry_Summer
climate_zone_within_continent,human,spd_events_minus_spd,observed_events_only,1,1,0.15100000000000002,0.15100000000000002,0.15100000000000002,0.15100000000000002,0.15100000000000002,0.15100000000000002,0,0,1,Latin America,Cold_Dry_Summer
climate_zone_within_continent,signed_balance,events_minus_spd,as_coded,1,1,0.9896978917626604,0.9896978917626604,0.9896978917626604,0.9896978917626604,0.9896978917626604,0.9896978917626604,0,0,1,Latin America,Cold_Dry_Summer
climate_zone_within_continent,signed_balance,events_minus_spd,observed_events_only,1,1,0.9896978917626604,0.9896978917626604,0.9896978917626604,0.9896978917626604,0.9896978917626604,0.9896978917626604,0,0,1,Latin America,Cold_Dry_Summer
climate_zone_within_continent,signed_balance,spd_events_minus_spd,as_coded,1,1,0.74127448697908,0.74127448697908,0.74127448697908,0.74127448697908,0.74127448697908,0.74127448697908,0,0,1,Latin America,Cold_Dry_Summer
climate_zone_within_continent,signed_balance,spd_events_minus_spd,observed_events_only,1,1,0.74127448697908,0.74127448697908,0.74127448697908,0.74127448697908,0.74127448697908,0.74127448697908,0,0,1,Latin America,Cold_Dry_Summer
climate_zone_within_continent,signed_difference,events_minus_spd,as_coded,1,1,0.2128,0.2128,0.2128,0.2128,0.2128,0.2128,0,0,1,Latin America,Cold_Dry_Summer
climate_zone_within_continent,signed_difference,events_minus_spd,observed_events_only,1,1,0.2128,0.2128,0.2128,0.2128,0.2128,0.2128,0,0,1,Latin America,Cold_Dry_Summer
climate_zone_within_continent,signed_difference,spd_events_minus_spd,as_coded,1,1,0.2093,0.2093,0.2093,0.2093,0.2093,0.2093,0,0,1,Latin America,Cold_Dry_Summer
climate_zone_within_continent,signed_difference,spd_events_minus_spd,observed_events_only,1,1,0.2093,0.2093,0.2093,0.2093,0.2093,0.2093,0,0,1,Latin America,Cold_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_climate,events_minus_spd,as_coded,1,1,-0.1094594544255606,-0.1094594544255606,-0.1094594544255606,-0.1094594544255606,-0.1094594544255606,-0.1094594544255606,1,0,0,Latin America,Cold_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_climate,events_minus_spd,observed_events_only,1,1,-0.1094594544255606,-0.1094594544255606,-0.1094594544255606,-0.1094594544255606,-0.1094594544255606,-0.1094594544255606,1,0,0,Latin America,Cold_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_climate,spd_events_minus_spd,as_coded,1,1,-0.044242230733124166,-0.044242230733124166,-0.044242230733124166,-0.044242230733124166,-0.044242230733124166,-0.044242230733124166,1,0,0,Latin America,Cold_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_climate,spd_events_minus_spd,observed_events_only,1,1,-0.044242230733124166,-0.044242230733124166,-0.044242230733124166,-0.044242230733124166,-0.044242230733124166,-0.044242230733124166,1,0,0,Latin America,Cold_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,events_minus_spd,as_coded,1,1,0.0010170563835824042,0.0010170563835824042,0.0010170563835824042,0.0010170563835824042,0.0010170563835824042,0.0010170563835824042,0,0,1,Latin America,Cold_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,events_minus_spd,observed_events_only,1,1,0.0010170563835824042,0.0010170563835824042,0.0010170563835824042,0.0010170563835824042,0.0010170563835824042,0.0010170563835824042,0,0,1,Latin America,Cold_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,spd_events_minus_spd,as_coded,1,1,0.06733273916599902,0.06733273916599902,0.06733273916599902,0.06733273916599902,0.06733273916599902,0.06733273916599902,0,0,1,Latin America,Cold_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,spd_events_minus_spd,observed_events_only,1,1,0.06733273916599902,0.06733273916599902,0.06733273916599902,0.06733273916599902,0.06733273916599902,0.06733273916599902,0,0,1,Latin America,Cold_Dry_Summer
climate_zone_within_continent,zero_balance,events_minus_spd,as_coded,1,1,0.9310344827586208,0.9310344827586208,0.9310344827586208,0.9310344827586208,0.9310344827586208,0.9310344827586208,0,0,1,Latin America,Cold_Dry_Summer
climate_zone_within_continent,zero_balance,events_minus_spd,observed_events_only,1,1,0.9310344827586208,0.9310344827586208,0.9310344827586208,0.9310344827586208,0.9310344827586208,0.9310344827586208,0,0,1,Latin America,Cold_Dry_Summer
climate_zone_within_continent,zero_balance,spd_events_minus_spd,as_coded,1,1,0.9310344827586208,0.9310344827586208,0.9310344827586208,0.9310344827586208,0.9310344827586208,0.9310344827586208,0,0,1,Latin America,Cold_Dry_Summer
climate_zone_within_continent,zero_balance,spd_events_minus_spd,observed_events_only,1,1,0.9310344827586208,0.9310344827586208,0.9310344827586208,0.9310344827586208,0.9310344827586208,0.9310344827586208,0,0,1,Latin America,Cold_Dry_Summer
climate_zone_within_continent,climate,events_minus_spd,as_coded,7,7,-0.021900000000000003,0.008249999999999993,0.0441,0.03374285714285714,0.06184999999999998,0.0738,1,0,6,Latin America,Polar
climate_zone_within_continent,climate,events_minus_spd,observed_events_only,7,7,-0.021900000000000003,0.008249999999999993,0.0441,0.03374285714285714,0.06184999999999998,0.0738,1,0,6,Latin America,Polar
climate_zone_within_continent,climate,spd_events_minus_spd,as_coded,7,7,0.005099999999999993,0.006200000000000011,0.015200000000000019,0.021642857142857148,0.03534999999999999,0.048100000000000004,0,0,7,Latin America,Polar
climate_zone_within_continent,climate,spd_events_minus_spd,observed_events_only,7,7,0.005099999999999993,0.006200000000000011,0.015200000000000019,0.021642857142857148,0.03534999999999999,0.048100000000000004,0,0,7,Latin America,Polar
climate_zone_within_continent,human,events_minus_spd,as_coded,7,7,-0.0633,-0.03815,0.0075,0.04574285714285715,0.10045000000000001,0.2514,3,0,4,Latin America,Polar
climate_zone_within_continent,human,events_minus_spd,observed_events_only,7,7,-0.0633,-0.03815,0.0075,0.04574285714285715,0.10045000000000001,0.2514,3,0,4,Latin America,Polar
climate_zone_within_continent,human,spd_events_minus_spd,as_coded,7,7,-0.0586,-0.034300000000000004,0.017799999999999996,0.05007142857142857,0.11140000000000001,0.23709999999999998,3,0,4,Latin America,Polar
climate_zone_within_continent,human,spd_events_minus_spd,observed_events_only,7,7,-0.0586,-0.034300000000000004,0.017799999999999996,0.05007142857142857,0.11140000000000001,0.23709999999999998,3,0,4,Latin America,Polar
climate_zone_within_continent,signed_balance,events_minus_spd,as_coded,7,7,-0.21889320442606452,-0.18235869555353532,0.07871917146952989,0.7678872035683095,0.3609799954499566,5.1581418581418585,3,0,4,Latin America,Polar
climate_zone_within_continent,signed_balance,events_minus_spd,observed_events_only,7,7,-0.21889320442606452,-0.18235869555353532,0.07871917146952989,0.7678872035683095,0.3609799954499566,5.1581418581418585,3,0,4,Latin America,Polar
climate_zone_within_continent,signed_balance,spd_events_minus_spd,as_coded,7,7,-0.33083673073189673,-0.1632334657261822,0.060709708654914096,2.8802596015279276,0.40833697703328853,19.941737210158262,3,0,4,Latin America,Polar
climate_zone_within_continent,signed_balance,spd_events_minus_spd,observed_events_only,7,7,-0.33083673073189673,-0.1632334657261822,0.060709708654914096,2.8802596015279276,0.40833697703328853,19.941737210158262,3,0,4,Latin America,Polar
climate_zone_within_continent,signed_difference,events_minus_spd,as_coded,7,7,-0.11419999999999997,-0.05029999999999998,-0.029599999999999987,0.012000000000000021,0.07540000000000001,0.17760000000000004,4,0,3,Latin America,Polar
climate_zone_within_continent,signed_difference,events_minus_spd,observed_events_only,7,7,-0.11419999999999997,-0.05029999999999998,-0.029599999999999987,0.012000000000000021,0.07540000000000001,0.17760000000000004,4,0,3,Latin America,Polar
climate_zone_within_continent,signed_difference,spd_events_minus_spd,as_coded,7,7,-0.0651,-0.04444999999999999,-0.0015000000000000013,0.028428571428571428,0.08004999999999998,0.19440000000000002,4,0,3,Latin America,Polar
climate_zone_within_continent,signed_difference,spd_events_minus_spd,observed_events_only,7,7,-0.0651,-0.04444999999999999,-0.0015000000000000013,0.028428571428571428,0.08004999999999998,0.19440000000000002,4,0,3,Latin America,Polar
climate_zone_within_continent,unique_adjusted_r2_pure_climate,events_minus_spd,as_coded,7,7,-0.052195508681685765,0.01909443073702627,0.08934353185482524,0.059240688314189084,0.10108915471687474,0.13716962411838207,1,0,6,Latin America,Polar
climate_zone_within_continent,unique_adjusted_r2_pure_climate,events_minus_spd,observed_events_only,7,7,-0.052195508681685765,0.01909443073702627,0.08934353185482524,0.059240688314189084,0.10108915471687474,0.13716962411838207,1,0,6,Latin America,Polar
climate_zone_within_continent,unique_adjusted_r2_pure_climate,spd_events_minus_spd,as_coded,7,7,0.008285129175236827,0.015082946629502492,0.05146532745459942,0.05056459269799331,0.0686531821103129,0.12672943477648613,0,0,7,Latin America,Polar
climate_zone_within_continent,unique_adjusted_r2_pure_climate,spd_events_minus_spd,observed_events_only,7,7,0.008285129175236827,0.015082946629502492,0.05146532745459942,0.05056459269799331,0.0686531821103129,0.12672943477648613,0,0,7,Latin America,Polar
climate_zone_within_continent,unique_adjusted_r2_pure_human,events_minus_spd,as_coded,7,7,-0.026906923400950133,-0.014621839675745152,0.01441344161815139,0.11125615784727065,0.2286458347408999,0.36323859658338387,3,0,4,Latin America,Polar
climate_zone_within_continent,unique_adjusted_r2_pure_human,events_minus_spd,observed_events_only,7,7,-0.026906923400950133,-0.014621839675745152,0.01441344161815139,0.11125615784727065,0.2286458347408999,0.36323859658338387,3,0,4,Latin America,Polar
climate_zone_within_continent,unique_adjusted_r2_pure_human,spd_events_minus_spd,as_coded,7,7,-0.049750989362186915,-0.019490973230086306,0.029880721479698558,0.08742884969372748,0.1830726543173083,0.3047088535641368,2,0,5,Latin America,Polar
climate_zone_within_continent,unique_adjusted_r2_pure_human,spd_events_minus_spd,observed_events_only,7,7,-0.049750989362186915,-0.019490973230086306,0.029880721479698558,0.08742884969372748,0.1830726543173083,0.3047088535641368,2,0,5,Latin America,Polar
climate_zone_within_continent,zero_balance,events_minus_spd,as_coded,7,6,-0.24859550561797739,-0.07486788021139174,0,0.1139724794720568,0.0374765301960564,0.9822855158040986,2,2,2,Latin America,Polar
climate_zone_within_continent,zero_balance,events_minus_spd,observed_events_only,7,6,-0.24859550561797739,-0.07486788021139174,0,0.1139724794720568,0.0374765301960564,0.9822855158040986,2,2,2,Latin America,Polar
climate_zone_within_continent,zero_balance,spd_events_minus_spd,as_coded,7,6,-0.24859550561797739,0,0.045613745519242355,0.19096554999194734,0.18256256991683206,1.0901537183215622,1,2,3,Latin America,Polar
climate_zone_within_continent,zero_balance,spd_events_minus_spd,observed_events_only,7,6,-0.24859550561797739,0,0.045613745519242355,0.19096554999194734,0.18256256991683206,1.0901537183215622,1,2,3,Latin America,Polar
climate_zone_within_continent,climate,events_minus_spd,as_coded,5,5,-0.02140000000000003,-0.013600000000000001,-0.0126,-0.00424000000000001,-0.008400000000000019,0.0348,4,0,1,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,climate,events_minus_spd,observed_events_only,5,5,-0.02140000000000003,-0.013600000000000001,-0.0126,-0.00424000000000001,-0.008400000000000019,0.0348,4,0,1,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,climate,spd_events_minus_spd,as_coded,5,5,-0.023499999999999993,-0.022200000000000004,-0.0204,-0.0032600000000000086,0.012799999999999978,0.03699999999999998,3,0,2,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,climate,spd_events_minus_spd,observed_events_only,5,5,-0.023499999999999993,-0.022200000000000004,-0.0204,-0.0032600000000000086,0.012799999999999978,0.03699999999999998,3,0,2,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,human,events_minus_spd,as_coded,5,5,-0.1509,-0.03,-0.0058,-0.006519999999999998,0.07100000000000001,0.08310000000000001,3,0,2,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,human,events_minus_spd,observed_events_only,5,5,-0.1509,-0.03,-0.0058,-0.006519999999999998,0.07100000000000001,0.08310000000000001,3,0,2,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,human,spd_events_minus_spd,as_coded,5,5,-0.0569,-0.0431,-0.0291,0.0057399999999999994,0.054099999999999995,0.1037,3,0,2,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,human,spd_events_minus_spd,observed_events_only,5,5,-0.0569,-0.0431,-0.0291,0.0057399999999999994,0.054099999999999995,0.1037,3,0,2,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,signed_balance,events_minus_spd,as_coded,5,5,-0.8133191654860127,-0.13634540593096733,-0.0021950505424063183,-0.09939583207015548,0.19173014422100343,0.2631503173876055,3,0,2,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,signed_balance,events_minus_spd,observed_events_only,5,5,-0.8133191654860127,-0.13634540593096733,-0.0021950505424063183,-0.09939583207015548,0.19173014422100343,0.2631503173876055,3,0,2,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,signed_balance,spd_events_minus_spd,as_coded,5,5,-0.15549028610525928,-0.10358011100408236,-0.047333379424778776,0.037115923196937135,0.24108108108108103,0.25090231143772507,3,0,2,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,signed_balance,spd_events_minus_spd,observed_events_only,5,5,-0.15549028610525928,-0.10358011100408236,-0.047333379424778776,0.037115923196937135,0.24108108108108103,0.25090231143772507,3,0,2,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,signed_difference,events_minus_spd,as_coded,5,5,-0.18569999999999998,-0.008599999999999941,0.002599999999999991,-0.002279999999999982,0.08360000000000001,0.09670000000000001,2,0,3,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,signed_difference,events_minus_spd,observed_events_only,5,5,-0.18569999999999998,-0.008599999999999941,0.002599999999999991,-0.002279999999999982,0.08360000000000001,0.09670000000000001,2,0,3,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,signed_difference,spd_events_minus_spd,as_coded,5,5,-0.06609999999999999,-0.05589999999999995,-0.034699999999999995,0.009000000000000008,0.07759999999999999,0.12409999999999999,3,0,2,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,signed_difference,spd_events_minus_spd,observed_events_only,5,5,-0.06609999999999999,-0.05589999999999995,-0.034699999999999995,0.009000000000000008,0.07759999999999999,0.12409999999999999,3,0,2,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_climate,events_minus_spd,as_coded,5,5,-0.07428461217201876,-0.06949530770093071,-0.013474139699636178,-0.009158469124789926,0.041278153462176115,0.0701835604864599,3,0,2,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_climate,events_minus_spd,observed_events_only,5,5,-0.07428461217201876,-0.06949530770093071,-0.013474139699636178,-0.009158469124789926,0.041278153462176115,0.0701835604864599,3,0,2,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_climate,spd_events_minus_spd,as_coded,5,5,-0.07058253320199781,-0.05159215939740913,0.02408488019072541,0.009222984728101924,0.03258499897439171,0.11161973707479944,2,0,3,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_climate,spd_events_minus_spd,observed_events_only,5,5,-0.07058253320199781,-0.05159215939740913,0.02408488019072541,0.009222984728101924,0.03258499897439171,0.11161973707479944,2,0,3,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,events_minus_spd,as_coded,5,5,-0.1246965377449788,-0.07621426416781285,-0.005531671601523014,-0.019478744779128854,0.029303120949356165,0.07974562866931423,3,0,2,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,events_minus_spd,observed_events_only,5,5,-0.1246965377449788,-0.07621426416781285,-0.005531671601523014,-0.019478744779128854,0.029303120949356165,0.07974562866931423,3,0,2,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,spd_events_minus_spd,as_coded,5,5,-0.0791468442704577,-0.02491408997729394,0.03725673712576427,0.009010785906100138,0.05247373347626194,0.059384393176226125,2,0,3,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,spd_events_minus_spd,observed_events_only,5,5,-0.0791468442704577,-0.02491408997729394,0.03725673712576427,0.009010785906100138,0.05247373347626194,0.059384393176226125,2,0,3,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,zero_balance,events_minus_spd,as_coded,5,5,-1.1942363112391932,0,0,-0.07755703531603991,0.3652949061662199,0.4411562284927737,1,2,2,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,zero_balance,events_minus_spd,observed_events_only,5,5,-1.1942363112391932,0,0,-0.07755703531603991,0.3652949061662199,0.4411562284927737,1,2,2,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,zero_balance,spd_events_minus_spd,as_coded,5,5,-0.2048295315781761,0,0,0.13752717908469672,0.33596082779009606,0.5565045992115637,1,2,2,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,zero_balance,spd_events_minus_spd,observed_events_only,5,5,-0.2048295315781761,0,0,0.13752717908469672,0.33596082779009606,0.5565045992115637,1,2,2,Latin America,Temperate_Dry_Summer
climate_zone_within_continent,climate,events_minus_spd,as_coded,1,1,0.06520000000000001,0.06520000000000001,0.06520000000000001,0.06520000000000001,0.06520000000000001,0.06520000000000001,0,0,1,Latin America,Temperate_Dry_Winter
climate_zone_within_continent,climate,events_minus_spd,observed_events_only,1,1,0.06520000000000001,0.06520000000000001,0.06520000000000001,0.06520000000000001,0.06520000000000001,0.06520000000000001,0,0,1,Latin America,Temperate_Dry_Winter
climate_zone_within_continent,climate,spd_events_minus_spd,as_coded,1,1,0.04189999999999999,0.04189999999999999,0.04189999999999999,0.04189999999999999,0.04189999999999999,0.04189999999999999,0,0,1,Latin America,Temperate_Dry_Winter
climate_zone_within_continent,climate,spd_events_minus_spd,observed_events_only,1,1,0.04189999999999999,0.04189999999999999,0.04189999999999999,0.04189999999999999,0.04189999999999999,0.04189999999999999,0,0,1,Latin America,Temperate_Dry_Winter
climate_zone_within_continent,human,events_minus_spd,as_coded,1,1,0.014299999999999997,0.014299999999999997,0.014299999999999997,0.014299999999999997,0.014299999999999997,0.014299999999999997,0,0,1,Latin America,Temperate_Dry_Winter
climate_zone_within_continent,human,events_minus_spd,observed_events_only,1,1,0.014299999999999997,0.014299999999999997,0.014299999999999997,0.014299999999999997,0.014299999999999997,0.014299999999999997,0,0,1,Latin America,Temperate_Dry_Winter
climate_zone_within_continent,human,spd_events_minus_spd,as_coded,1,1,0.10949999999999999,0.10949999999999999,0.10949999999999999,0.10949999999999999,0.10949999999999999,0.10949999999999999,0,0,1,Latin America,Temperate_Dry_Winter
climate_zone_within_continent,human,spd_events_minus_spd,observed_events_only,1,1,0.10949999999999999,0.10949999999999999,0.10949999999999999,0.10949999999999999,0.10949999999999999,0.10949999999999999,0,0,1,Latin America,Temperate_Dry_Winter
climate_zone_within_continent,signed_balance,events_minus_spd,as_coded,1,1,-0.060584946236559245,-0.060584946236559245,-0.060584946236559245,-0.060584946236559245,-0.060584946236559245,-0.060584946236559245,1,0,0,Latin America,Temperate_Dry_Winter
climate_zone_within_continent,signed_balance,events_minus_spd,observed_events_only,1,1,-0.060584946236559245,-0.060584946236559245,-0.060584946236559245,-0.060584946236559245,-0.060584946236559245,-0.060584946236559245,1,0,0,Latin America,Temperate_Dry_Winter
climate_zone_within_continent,signed_balance,spd_events_minus_spd,as_coded,1,1,0.2614856068277159,0.2614856068277159,0.2614856068277159,0.2614856068277159,0.2614856068277159,0.2614856068277159,0,0,1,Latin America,Temperate_Dry_Winter
climate_zone_within_continent,signed_balance,spd_events_minus_spd,observed_events_only,1,1,0.2614856068277159,0.2614856068277159,0.2614856068277159,0.2614856068277159,0.2614856068277159,0.2614856068277159,0,0,1,Latin America,Temperate_Dry_Winter
climate_zone_within_continent,signed_difference,events_minus_spd,as_coded,1,1,-0.05090000000000003,-0.05090000000000003,-0.05090000000000003,-0.05090000000000003,-0.05090000000000003,-0.05090000000000003,1,0,0,Latin America,Temperate_Dry_Winter
climate_zone_within_continent,signed_difference,events_minus_spd,observed_events_only,1,1,-0.05090000000000003,-0.05090000000000003,-0.05090000000000003,-0.05090000000000003,-0.05090000000000003,-0.05090000000000003,1,0,0,Latin America,Temperate_Dry_Winter
climate_zone_within_continent,signed_difference,spd_events_minus_spd,as_coded,1,1,0.0676,0.0676,0.0676,0.0676,0.0676,0.0676,0,0,1,Latin America,Temperate_Dry_Winter
climate_zone_within_continent,signed_difference,spd_events_minus_spd,observed_events_only,1,1,0.0676,0.0676,0.0676,0.0676,0.0676,0.0676,0,0,1,Latin America,Temperate_Dry_Winter
climate_zone_within_continent,unique_adjusted_r2_pure_climate,events_minus_spd,as_coded,1,1,0.08781166444665978,0.08781166444665978,0.08781166444665978,0.08781166444665978,0.08781166444665978,0.08781166444665978,0,0,1,Latin America,Temperate_Dry_Winter
climate_zone_within_continent,unique_adjusted_r2_pure_climate,events_minus_spd,observed_events_only,1,1,0.08781166444665978,0.08781166444665978,0.08781166444665978,0.08781166444665978,0.08781166444665978,0.08781166444665978,0,0,1,Latin America,Temperate_Dry_Winter
climate_zone_within_continent,unique_adjusted_r2_pure_climate,spd_events_minus_spd,as_coded,1,1,0.060264173411278876,0.060264173411278876,0.060264173411278876,0.060264173411278876,0.060264173411278876,0.060264173411278876,0,0,1,Latin America,Temperate_Dry_Winter
climate_zone_within_continent,unique_adjusted_r2_pure_climate,spd_events_minus_spd,observed_events_only,1,1,0.060264173411278876,0.060264173411278876,0.060264173411278876,0.060264173411278876,0.060264173411278876,0.060264173411278876,0,0,1,Latin America,Temperate_Dry_Winter
climate_zone_within_continent,unique_adjusted_r2_pure_human,events_minus_spd,as_coded,1,1,0.09588387269478238,0.09588387269478238,0.09588387269478238,0.09588387269478238,0.09588387269478238,0.09588387269478238,0,0,1,Latin America,Temperate_Dry_Winter
climate_zone_within_continent,unique_adjusted_r2_pure_human,events_minus_spd,observed_events_only,1,1,0.09588387269478238,0.09588387269478238,0.09588387269478238,0.09588387269478238,0.09588387269478238,0.09588387269478238,0,0,1,Latin America,Temperate_Dry_Winter
climate_zone_within_continent,unique_adjusted_r2_pure_human,spd_events_minus_spd,as_coded,1,1,0.16700366027975933,0.16700366027975933,0.16700366027975933,0.16700366027975933,0.16700366027975933,0.16700366027975933,0,0,1,Latin America,Temperate_Dry_Winter
