analysis_scope,cohort,dataset_id,region,climatezone,status__events,status__spd,status__spd_events,total_adjusted_r_squared__events,total_adjusted_r_squared__spd,total_adjusted_r_squared__spd_events,human__events,human__spd,human__spd_events,climate__events,climate__spd,climate__spd_events,time__events,time__spd,time__spd_events,signed_difference__events,signed_difference__spd,signed_difference__spd_events,signed_balance__events,signed_balance__spd,signed_balance__spd_events,zero_balance__events,zero_balance__spd,zero_balance__spd_events,unique_adjusted_r2_pure_human__events,unique_adjusted_r2_pure_human__spd,unique_adjusted_r2_pure_human__spd_events,unique_adjusted_r2_pure_climate__events,unique_adjusted_r2_pure_climate__spd,unique_adjusted_r2_pure_climate__spd_events,unique_adjusted_r2_pure_time__events,unique_adjusted_r2_pure_time__spd,unique_adjusted_r2_pure_time__spd_events,signed_ranking__events,signed_ranking__spd,signed_ranking__spd_events,zero_ranking__events,zero_ranking__spd,zero_ranking__spd_events,total_adjusted_r_squared__spd_events_minus_spd,total_adjusted_r_squared__events_minus_spd,human__spd_events_minus_spd,human__events_minus_spd,climate__spd_events_minus_spd,climate__events_minus_spd,time__spd_events_minus_spd,time__events_minus_spd,signed_difference__spd_events_minus_spd,signed_difference__events_minus_spd,signed_balance__spd_events_minus_spd,signed_balance__events_minus_spd,zero_balance__spd_events_minus_spd,zero_balance__events_minus_spd,unique_adjusted_r2_pure_human__spd_events_minus_spd,unique_adjusted_r2_pure_human__events_minus_spd,unique_adjusted_r2_pure_climate__spd_events_minus_spd,unique_adjusted_r2_pure_climate__events_minus_spd,unique_adjusted_r2_pure_time__spd_events_minus_spd,unique_adjusted_r2_pure_time__events_minus_spd,signed_ranking__spd_events_vs_spd_reversal,signed_ranking__events_vs_spd_reversal,zero_ranking__spd_events_vs_spd_reversal,zero_ranking__events_vs_spd_reversal,estimable__spd,estimable__spd_events,estimable__events,three_way_estimable,estimability_change__spd_events_vs_spd,estimability_change__events_vs_spd,age,human_climate_only_balance__events,human_climate_only_balance__spd,human_climate_only_balance__spd_events,controlled_human__events,controlled_human__spd,controlled_human__spd_events,controlled_climate__events,controlled_climate__spd,controlled_climate__spd_events,controlled_balance__events,controlled_balance__spd,controlled_balance__spd_events,zero_allocation_human__events,zero_allocation_human__spd,zero_allocation_human__spd_events,zero_allocation_climate__events,zero_allocation_climate__spd,zero_allocation_climate__spd_events,zero_allocation_space__events,zero_allocation_space__spd,zero_allocation_space__spd_events,unique_adjusted_r2_pure_space__events,unique_adjusted_r2_pure_space__spd,unique_adjusted_r2_pure_space__spd_events,controlled_ranking__events,controlled_ranking__spd,controlled_ranking__spd_events,human_climate_only_ranking__events,human_climate_only_ranking__spd,human_climate_only_ranking__spd_events,human_climate_only_balance__spd_events_minus_spd,human_climate_only_balance__events_minus_spd,controlled_human__spd_events_minus_spd,controlled_human__events_minus_spd,controlled_climate__spd_events_minus_spd,controlled_climate__events_minus_spd,controlled_balance__spd_events_minus_spd,controlled_balance__events_minus_spd,zero_allocation_human__spd_events_minus_spd,zero_allocation_human__events_minus_spd,zero_allocation_climate__spd_events_minus_spd,zero_allocation_climate__events_minus_spd,zero_allocation_space__spd_events_minus_spd,zero_allocation_space__events_minus_spd,unique_adjusted_r2_pure_space__spd_events_minus_spd,unique_adjusted_r2_pure_space__events_minus_spd,controlled_ranking__spd_events_vs_spd_reversal,controlled_ranking__events_vs_spd_reversal,human_climate_only_ranking__spd_events_vs_spd_reversal,human_climate_only_ranking__events_vs_spd_reversal,aggregation_level,profile,adjusted_balance__spd,adjusted_balance__spd_events,adjusted_balance__events,n_records__spd,n_records__spd_events,n_records__events,weight_sum__spd,weight_sum__spd_events,weight_sum__events,ranking__spd,ranking__spd_events,ranking__events,adjusted_balance__spd_events_minus_spd,adjusted_balance__events_minus_spd,n_records__spd_events_minus_spd,n_records__events_minus_spd,weight_sum__spd_events_minus_spd,weight_sum__events_minus_spd,ranking__spd_events_vs_spd_reversal,ranking__events_vs_spd_reversal
dataset,as_coded,15394,Latin America,Tropical,estimated,estimated,insufficient_residual_df,0.467,0.531,NA,0.0258,0.096,NA,0.2233,0.2268,NA,0.2177,0.2085,NA,-0.1975,-0.1308,NA,-0.4229122055674518,-0.2463276836158192,NA,-0.7928542753914092,-0.4052044609665428,NA,-0.07674191777130401,-0.01218741182994254,NA,-0.02793828633393325,-0.03199125339679176,NA,-0.00516008630730358,-0.03461877818871284,NA,climate,climate,NA,climate,climate,NA,NA,-0.064,NA,-0.0702,NA,-0.003500000000000003,NA,0.009200000000000014,NA,-0.06670000000000001,NA,-0.1765845219516326,NA,-0.3876498144248664,NA,-0.06455450594136147,NA,0.004052967062858515,NA,0.02945869188140926,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,1766,North America,Arid,estimated,estimated,estimated,0.155,0.301,0.201,-0.0508,0.136,0.0712,0.045,0.05,0.0242,0.1604,0.1153,0.1054,-0.0958,0.08600000000000001,0.047,-0.6180645161290322,0.28571428571428575,0.23383084577114427,-1,0.4623655913978495,0.49266247379454925,-0.0790123503375012,0.0676874495442853,-0.032859722112719036,-0.06551563202269273,-0.07172513706094008,-0.13777353279669935,0.058893801077607666,-0.04747191828720465,-0.08186141794342794,climate,human,human,climate,human,human,-0.09999999999999998,-0.146,-0.06480000000000001,-0.18680000000000002,-0.025800000000000003,-0.0050000000000000044,-0.009900000000000006,0.04509999999999999,-0.03900000000000001,-0.18180000000000002,-0.051883439943141485,-0.9037788018433179,0.030296882396699754,-1.4623655913978495,-0.10054717165700433,-0.1466997998817865,-0.06604839573575927,0.006209505038247354,-0.03438949965622329,0.10636571936481232,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,22851,Europe,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated_residual_temporal_dependence,estimated_residual_temporal_dependence,NA,0.59,0.59,NA,0.0801,0.0801,NA,0.2016,0.2016,NA,0.3086,0.3086,NA,-0.1215,-0.1215,NA,-0.2059322033898305,-0.2059322033898305,NA,-0.43130990415335463,-0.43130990415335463,NA,0.0032214428432542075,0.0032214428432542075,NA,0.04185190317047449,0.04185190317047449,NA,0.20912835573196475,0.20912835573196475,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,17368,Latin America,Polar,missing_predictor_group,estimated,estimated,NA,0.414,0.414,NA,0.0716,0.0716,NA,0.0564,0.0564,NA,0.2864,0.2864,NA,0.015199999999999998,0.015199999999999998,NA,0.03671497584541063,0.03671497584541063,NA,0.11874999999999998,0.11874999999999998,NA,0.0394235150346367,0.0394235150346367,NA,-0.08492209461756439,-0.08492209461756439,NA,0.12137535777996034,0.12137535777996034,NA,human,human,NA,human,human,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,4120,Europe,Cold_Without_dry_season_Warm_Summer,rank_deficient,estimated,rank_deficient,NA,0.684,NA,NA,0.0127,NA,NA,0.238,NA,NA,0.4337,NA,NA,-0.2253,NA,NA,-0.32938596491228067,NA,NA,-0.8986836856800958,NA,NA,0.0025275668278945673,NA,NA,0.04882371408620356,NA,NA,0.29145060152180224,NA,NA,climate,NA,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,18123,Latin America,Arid,missing_predictor_group,estimated,estimated,NA,0.447,0.447,NA,-0.0286,-0.0286,NA,0.2511,0.2511,NA,0.2246,0.2246,NA,-0.2797,-0.2797,NA,-0.6257270693512305,-0.6257270693512305,NA,-1,-1,NA,-0.04943595482579932,-0.04943595482579932,NA,0.18322042991803034,0.18322042991803034,NA,0.17369986573499774,0.17369986573499774,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,15259,Latin America,Polar,missing_predictor_group,estimated,estimated,NA,0.572,0.572,NA,0.0654,0.0654,NA,0.2502,0.2502,NA,0.2568,0.2568,NA,-0.18479999999999996,-0.18479999999999996,NA,-0.32307692307692304,-0.32307692307692304,NA,-0.585551330798479,-0.585551330798479,NA,0.054105180931510066,0.054105180931510066,NA,0.12318359139631596,0.12318359139631596,NA,0.07559352855176893,0.07559352855176893,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,15682,North America,Cold_Without_dry_season_Warm_Summer,estimated,estimated,estimated,0.585,0.493,0.563,0.1544,0.1538,0.2673,0.1976,0.175,0.1653,0.2325,0.1642,0.13,-0.04319999999999999,-0.021199999999999997,0.10199999999999998,-0.07384615384615383,-0.043002028397565915,0.1811722912966252,-0.1227272727272727,-0.06447688564476885,0.23578363384188622,0.1724261301610831,0.08094405328742693,0.15060622781426092,0.15681397630694494,0.030299085872592335,0.04824518938343203,0.21196136696580214,-0.006031762091189274,-0.036851010404888807,climate,climate,human,climate,climate,human,0.06999999999999995,0.09199999999999997,0.11349999999999999,6.000000000000172e-4,-0.009699999999999986,0.02260000000000001,-0.03420000000000001,0.0683,0.12319999999999998,-0.021999999999999992,0.22417431969419113,-0.03084412544858791,0.30026051948665505,-0.05825038708250385,0.06966217452683399,0.09148207687365617,0.017946103510839695,0.1265148904343526,-0.030819248313699532,0.21799312905699142,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,24461,Europe,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,estimated,NA,0.673,0.673,NA,0.0279,0.0279,NA,0.4382,0.4382,NA,0.2066,0.2066,NA,-0.4103,-0.4103,NA,-0.6096582466567607,-0.6096582466567607,NA,-0.880283201029822,-0.880283201029822,NA,0.01750994779739612,0.01750994779739612,NA,0.28151764228465803,0.28151764228465803,NA,0.08119263587037429,0.08119263587037429,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,19995,North America,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,estimated,estimated,NA,0.382,0.382,NA,0.0495,0.0495,NA,0.2193,0.2193,NA,0.1129,0.1129,NA,-0.1698,-0.1698,NA,-0.4445026178010471,-0.4445026178010471,NA,-0.6316964285714286,-0.6316964285714286,NA,0.056717369783885085,0.056717369783885085,NA,0.17596616796363695,0.17596616796363695,NA,0.03817634914098278,0.03817634914098278,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,48782,Europe,Temperate_Without_dry_season,estimated,estimated,estimated,0.425,0.366,0.36,0.0588,0.0188,0.1342,0.1398,0.1159,0.0887,0.226,0.2313,0.1373,-0.08100000000000002,-0.0971,0.04550000000000001,-0.1905882352941177,-0.2653005464480874,0.12638888888888894,-0.4078549848942599,-0.7208611729769858,0.20412741139524454,0.0347309438151312,-0.02378150100368559,-0.02961668440816545,0.20673720297890075,0.09621311978558467,0.04930131133752591,0.23979595068468584,0.18754496140110055,0.007132691726824403,climate,climate,human,climate,climate,human,-0.006000000000000005,0.059,0.11540000000000002,0.039999999999999994,-0.027200000000000002,0.023900000000000005,-0.094,-0.005299999999999999,0.1426,0.01609999999999999,0.39168943533697637,0.07471231115396973,0.9249885843722303,0.3130061880827259,-0.00583518340447986,0.05851244481881679,-0.046911808448058756,0.11052408319331608,-0.18041226967427615,0.05225098928358529,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,1970,North America,Arid,missing_predictor_group,estimated,estimated,NA,0.235,0.235,NA,0.0764,0.0764,NA,0.0345,0.0345,NA,0.124,0.124,NA,0.04189999999999999,0.04189999999999999,NA,0.17829787234042552,0.17829787234042552,NA,0.3778178539224526,0.3778178539224526,NA,-0.004097799631171406,-0.004097799631171406,NA,-0.11405009249534215,-0.11405009249534215,NA,-0.02281379130037453,-0.02281379130037453,NA,human,human,NA,human,human,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,41835,Europe,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,estimated,estimated,NA,0.572,0.572,NA,0.0417,0.0417,NA,0.2258,0.2258,NA,0.3042,0.3042,NA,-0.18409999999999999,-0.18409999999999999,NA,-0.32185314685314687,-0.32185314685314687,NA,-0.6882242990654205,-0.6882242990654205,NA,0.006305880502416872,0.006305880502416872,NA,0.052616113680541754,0.052616113680541754,NA,0.11401519887989375,0.11401519887989375,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,4436,Europe,Temperate_Without_dry_season,missing_predictor_group,estimated,estimated,NA,0.56,0.56,NA,0.1077,0.1077,NA,0.302,0.302,NA,0.1501,0.1501,NA,-0.19429999999999997,-0.19429999999999997,NA,-0.3469642857142856,-0.3469642857142856,NA,-0.4742494508176714,-0.4742494508176714,NA,0.17525224600628864,0.17525224600628864,NA,0.39906635164749515,0.39906635164749515,NA,0.25002882100427437,0.25002882100427437,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,16073,North America,Temperate_Dry_Summer,missing_predictor_group,estimated,estimated,NA,0.592,0.592,NA,0.0488,0.0488,NA,0.2903,0.2903,NA,0.2524,0.2524,NA,-0.2415,-0.2415,NA,-0.4079391891891892,-0.4079391891891892,NA,-0.7121792981421409,-0.7121792981421409,NA,0.08775344322961531,0.08775344322961531,NA,0.2210448581548976,0.2210448581548976,NA,0.2252584153731596,0.2252584153731596,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,16236,North America,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,estimated,estimated,NA,0.58,0.58,NA,0.015,0.015,NA,0.376,0.376,NA,0.1885,0.1885,NA,-0.361,-0.361,NA,-0.6224137931034482,-0.6224137931034482,NA,-0.9232736572890025,-0.9232736572890025,NA,-0.012861026185439606,-0.012861026185439606,NA,0.16693694704094508,0.16693694704094508,NA,-0.02677322510275082,-0.02677322510275082,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,2880,North America,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,estimated,estimated,NA,0.215,0.215,NA,0.0392,0.0392,NA,0.0748,0.0748,NA,0.1014,0.1014,NA,-0.03560000000000001,-0.03560000000000001,NA,-0.16558139534883723,-0.16558139534883723,NA,-0.312280701754386,-0.312280701754386,NA,-0.011801394594287529,-0.011801394594287529,NA,-0.061330974372094116,-0.061330974372094116,NA,-0.041890530240379475,-0.041890530240379475,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,513,North America,Cold_Without_dry_season_Hot_Summer,missing_predictor_group,estimated,estimated,NA,0.596,0.596,NA,0.1316,0.1316,NA,0.2788,0.2788,NA,0.1856,0.1856,NA,-0.1472,-0.1472,NA,-0.24697986577181208,-0.24697986577181208,NA,-0.3586744639376218,-0.3586744639376218,NA,0.05195145206057039,0.05195145206057039,NA,0.16548809057805935,0.16548809057805935,NA,0.05563000224094938,0.05563000224094938,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,1856,North America,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,estimated,estimated,NA,0.175,0.175,NA,0.0372,0.0372,NA,0.0241,0.0241,NA,0.1138,0.1138,NA,0.013099999999999997,0.013099999999999997,NA,0.07485714285714284,0.07485714285714284,NA,0.21370309951060357,0.21370309951060357,NA,0.038346704418693256,0.038346704418693256,NA,-0.10957535905329596,-0.10957535905329596,NA,-0.006637688213836923,-0.006637688213836923,NA,human,human,NA,human,human,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,40844,North America,Cold_Without_dry_season_Hot_Summer,missing_predictor_group,estimated,estimated,NA,0.304,0.304,NA,-0.0191,-0.0191,NA,0.2987,0.2987,NA,0.0241,0.0241,NA,-0.3178,-0.3178,NA,-1.0453947368421055,-1.0453947368421055,NA,-1,-1,NA,-0.060237523234563994,-0.060237523234563994,NA,0.2954189060543846,0.2954189060543846,NA,0.03847515822372849,0.03847515822372849,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
