cohort,aggregation_level,profile,region,climatezone,status__spd,status__spd_events,status__events,adjusted_balance__spd,adjusted_balance__spd_events,adjusted_balance__events,n_records__spd,n_records__spd_events,n_records__events,weight_sum__spd,weight_sum__spd_events,weight_sum__events,ranking__spd,ranking__spd_events,ranking__events,adjusted_balance__spd_events_minus_spd,adjusted_balance__events_minus_spd,n_records__spd_events_minus_spd,n_records__events_minus_spd,weight_sum__spd_events_minus_spd,weight_sum__events_minus_spd,ranking__spd_events_vs_spd_reversal,ranking__events_vs_spd_reversal,estimable__spd,estimable__spd_events,estimable__events,three_way_estimable,estimability_change__spd_events_vs_spd,estimability_change__events_vs_spd
observed_events_only,region_climatezone,zero_truncated,Asia,Cold_Without_dry_season_Cold_Summer,selected,selected,no_spatial_signal,-0.80630291210496,-0.7055997653012579,-0.37228182081762834,8,10,3,2.2561,2.7269,0.6898,climate,climate,climate,0.10070314680370207,0.43402109128733163,2,-5,0.4708000000000001,-1.5663,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Asia,Cold_Without_dry_season_Hot_Summer,selected,selected,no_spatial_signal,0.2971830985915493,-0.06542655548428469,-0.3686690223792696,1,2,1,0.14200000000000002,0.3118,0.1698,human,climate,climate,-0.362609654075834,-0.6658521209708188,1,0,0.1698,0.02779999999999999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Asia,Cold_Without_dry_season_Warm_Summer,selected,selected,no_spatial_signal,-0.7443992213767475,-0.5659455252918286,-0.23938062356141449,13,13,4,2.8255,3.2125,0.9558,climate,climate,climate,0.1784536960849189,0.505018597815333,0,-9,0.387,-1.8697,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Asia,Polar,selected,selected,no_spatial_signal,-0.5398557258791703,-0.1306238633668064,-0.007707641196013326,10,11,6,2.218,2.5294,1.505,climate,climate,climate,0.4092318625123639,0.532148084683157,1,-4,0.3113999999999999,-0.7130000000000001,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Asia,Temperate_Dry_Summer,selected,NA,NA,-0.7178378378378377,NA,NA,4,NA,NA,0.74,NA,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
observed_events_only,region_climatezone,zero_truncated,Asia,Temperate_Dry_Winter,selected,selected,no_spatial_signal,-0.07145414556800163,-0.13510543887081106,-0.43774319066147865,7,8,1,1.9551,2.3663,0.41119999999999995,climate,climate,climate,-0.06365129330280943,-0.36628904509347704,1,-6,0.4111999999999998,-1.5439,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Asia,Temperate_Without_dry_season,selected,selected,no_spatial_signal,-0.6169011675148612,-0.34107851679736667,-0.37889833940866763,8,7,4,2.3383,2.0658,0.9875999999999999,climate,climate,climate,0.27582265071749457,0.2380028281061936,-1,-4,-0.27249999999999996,-1.3506999999999998,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Europe,Arid,selected,selected,no_spatial_signal,-0.8889049148739591,-0.24741497914462532,0.07892258429082695,6,2,4,1.2003000000000001,0.8432,1.5927,climate,climate,human,0.6414899357293338,0.967827499164786,-4,-2,-0.3571000000000002,0.39239999999999986,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Europe,Cold_Without_dry_season_Cold_Summer,selected,selected,no_spatial_signal,-0.6286705985965013,-0.5259818486278841,-0.3440136505829937,34,24,17,8.3011,7.0626,5.2745,climate,climate,climate,0.10268874996861721,0.2846569480135076,-10,-17,-1.2385000000000002,-3.0266,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Europe,Cold_Without_dry_season_Warm_Summer,selected,selected,no_spatial_signal,-0.4805745426080628,0.06424080185915221,0.14211209849778605,52,29,31,11.679,9.5323,9.7789,climate,human,human,0.544815344467215,0.6226866411058489,-23,-21,-2.146700000000001,-1.9001000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Europe,Polar,selected,selected,no_spatial_signal,-0.5684031571422146,0.19067230160434442,0.2892245912611149,8,4,4,1.3967,0.8139,1.0459,climate,human,human,0.759075458746559,0.8576277484033294,-4,-4,-0.5828000000000001,-0.3508,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Europe,Temperate_Dry_Summer,selected,selected,no_spatial_signal,-0.5914547480310914,0.9596855835073838,0.2753408417308832,7,1,2,1.9163,0.2414,0.6748,climate,human,human,1.551140331538475,0.8667955897619746,-6,-5,-1.6748999999999998,-1.2414999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Europe,Temperate_Without_dry_season,selected,selected,no_spatial_signal,-0.53248818481355,0.07234332951454715,-0.13134487666034156,33,13,21,9.0158,4.5704,6.7456000000000005,climate,human,climate,0.6048315143280971,0.4011433081532084,-20,-12,-4.4454,-2.2702,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Latin America,Arid,selected,selected,NA,-0.3797336115763258,-0.3386961622255739,NA,5,5,NA,1.1934,1.1934,NA,climate,climate,NA,0.041037449350751876,NA,0,NA,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
observed_events_only,region_climatezone,zero_truncated,Latin America,Cold_Dry_Summer,selected,selected,no_spatial_signal,-0.5713899243468948,-0.11932059447983002,1.0000000000000002,2,2,1,0.3416,0.47100000000000003,0.157,climate,climate,human,0.45206932986706483,1.571389924346895,0,-1,0.12940000000000002,-0.18460000000000001,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Latin America,Polar,selected,selected,no_spatial_signal,-0.6009722833057789,-0.5342188695747239,-0.5486968449931415,23,24,7,6.8527,7.3176,1.7496,climate,climate,climate,0.06675341373105503,0.05227543831263737,1,-16,0.4649000000000001,-5.1030999999999995,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Latin America,Temperate_Dry_Summer,selected,selected,no_spatial_signal,-0.788371356130266,-0.7427306570077471,-0.6880381303813036,8,8,5,1.9222000000000001,1.9878,1.3008,climate,climate,climate,0.04564069912251889,0.10033322574896242,0,-3,0.06559999999999988,-0.6214000000000002,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Latin America,Temperate_Dry_Winter,selected,selected,no_spatial_signal,-0.38705236258638653,-0.19732441471571907,-0.6720647773279353,2,2,1,0.5662,0.7176,0.1976,climate,climate,climate,0.18972794787066746,-0.2850124147415488,0,-1,0.15139999999999998,-0.36860000000000004,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Latin America,Temperate_Without_dry_season,selected,selected,no_spatial_signal,-0.6290023277019335,-0.4497841726618705,-0.5246683250414593,15,15,8,3.5342,3.8225,1.9296,climate,climate,climate,0.17921815504006305,0.10433400266047421,0,-7,0.2883,-1.6045999999999998,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Latin America,Tropical,selected,selected,no_spatial_signal,-0.3011642884304085,-0.2180110872270618,-0.2969815825375171,15,14,9,4.5586,4.4195,2.3456,climate,climate,climate,0.08315320120334668,0.004182705892891381,-1,-6,-0.1391,-2.213,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,North America,Arid,selected,selected,no_spatial_signal,-0.299070007433073,-0.34935677335317,-1,17,16,1,2.9775,2.7239,0.045,climate,climate,climate,-0.05028676592009701,-0.700929992566927,-1,-16,-0.25360000000000005,-2.9325,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,North America,Cold_Dry_Summer,selected,selected,NA,-0.33810101652113944,-0.3495064844039364,NA,48,48,NA,10.758,10.758,NA,climate,climate,NA,-0.011405467882796949,NA,0,NA,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
observed_events_only,region_climatezone,zero_truncated,North America,Cold_Without_dry_season_Cold_Summer,selected,selected,NA,-0.4598889570676908,-0.46450360111287403,NA,135,135,NA,35.6126,35.6126,NA,climate,climate,NA,-0.004614644045183247,NA,0,NA,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
observed_events_only,region_climatezone,zero_truncated,North America,Cold_Without_dry_season_Hot_Summer,selected,selected,no_spatial_signal,-0.5203538499368863,-0.44521579362884695,-0.6023429179978699,52,51,5,13.3334,12.9961,1.8780000000000001,climate,climate,climate,0.07513805630803932,-0.0819890680609836,-1,-47,-0.33729999999999905,-11.4554,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,North America,Cold_Without_dry_season_Warm_Summer,selected,selected,no_spatial_signal,-0.37912787037312945,-0.3564744156636016,-0.34628501827040187,189,188,17,54.9256,55.7027,4.926,climate,climate,climate,0.022653454709527843,0.03284285210272758,-1,-172,0.7770999999999972,-49.9996,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,North America,Polar,selected,selected,NA,-0.6402497583865956,-0.6471535120936275,NA,36,36,NA,8.9222,8.9222,NA,climate,climate,NA,-0.00690375370703189,NA,0,NA,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
observed_events_only,region_climatezone,zero_truncated,North America,Temperate_Dry_Summer,selected,selected,no_spatial_signal,-0.08048082767586603,-0.0585500694048838,1,17,17,1,4.1437,4.1689,0.0207,climate,climate,human,0.02193075827098223,1.080480827675866,0,-16,0.02519999999999989,-4.123,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,North America,Temperate_Without_dry_season,selected,selected,no_spatial_signal,-0.3213904565473224,-0.31227331823028637,-0.5683453237410071,39,37,1,9.1986,8.8118,0.34750000000000003,climate,climate,climate,0.009117138317036033,-0.2469548671936847,-2,-38,-0.3868000000000009,-8.8511,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Oceania,Arid,selected,selected,no_spatial_signal,-0.2835017913195239,-0.16794950814565104,-0.18170347003154563,1,1,1,0.24609999999999999,0.3356,0.317,climate,climate,climate,0.11555228317387287,0.10179832128797828,0,0,0.08950000000000002,0.07090000000000002,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Oceania,Cold_Without_dry_season_Cold_Summer,selected,selected,no_spatial_signal,-0.7018859374247703,0.6935440031494834,0.29633867276887865,1,1,1,0.0341,0.1565,0.1748,climate,human,human,1.3954299405742536,0.9982246101936489,0,0,0.12240000000000001,0.14070000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Oceania,Cold_Without_dry_season_Warm_Summer,selected,selected,no_spatial_signal,-0.017029462622095964,0.13221051687570146,-0.9999999999999998,2,2,1,0.48649999999999993,0.42089999999999994,0.1031,climate,human,climate,0.1492399794977974,-0.9829705373779039,0,-1,-0.06559999999999999,-0.38339999999999996,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Oceania,Temperate_Dry_Summer,selected,selected,no_spatial_signal,-0.670944880545805,0.24631884931424836,0.38282504012841095,1,1,1,0.14539999999999997,0.2721,0.2492,climate,human,human,0.9172637298600534,1.053769920674216,0,0,0.12670000000000003,0.10380000000000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Oceania,Temperate_Dry_Winter,selected,selected,no_spatial_signal,0.8980534971791556,-0.030881696042019378,-0.6528791565287915,1,1,1,0.1756,0.10189999999999999,0.1233,human,climate,climate,-0.928935193221175,-1.550932653707947,0,0,-0.07370000000000002,-0.0523,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Oceania,Temperate_Without_dry_season,selected,selected,no_spatial_signal,-0.41242840165975697,-0.09293185374439798,-0.08959954984525932,22,22,13,6.7173,8.3711,5.3315,climate,climate,climate,0.319496547915359,0.32282885181449766,0,-9,1.6538000000000004,-1.3857999999999997,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,zero_truncated,Oceania,Tropical,selected,selected,no_spatial_signal,-0.678254392587192,-0.46845598042903897,-0.31713967034328905,4,5,2,0.9384,1.5758999999999999,0.8069,climate,climate,climate,0.20979841215815304,0.36111472224390295,1,-2,0.6374999999999998,-0.13150000000000006,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
observed_events_only,region_climatezone,signed,Oceania,Polar,NA,selected,no_spatial_signal,NA,-0.24204157471681992,-0.15169999999999997,NA,1,1,NA,0.373,0.373,NA,climate,climate,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
observed_events_only,region_climatezone,zero_truncated,Oceania,Polar,NA,selected,no_spatial_signal,NA,-1.0162696815619296,-0.8276050190943807,NA,1,1,NA,0.18330000000000002,0.18330000000000002,NA,climate,climate,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
