region,climate_zone,long,lat,dataset_id,filter_out,total_variance,human_predictor_unique,human_predictor_avg_share,human_predictor_total,climate_predictor_unique,climate_predictor_avg_share,climate_predictor_total,time_predictor_unique,time_predictor_avg_share,time_predictor_total,human_predictor_unique_percent,human_predictor_avg_share_percent,human_predictor_total_percent,climate_predictor_unique_percent,climate_predictor_avg_share_percent,climate_predictor_total_percent,time_predictor_unique_percent,time_predictor_avg_share_percent,time_predictor_total_percent
Latin America,Temperate_Without_dry_season,-49.15,-27.7,294,FALSE,0.625,0,0.0389,0.022,0.1162,0.1292,0.2454,0.2745,0.08279999999999998,0.3573,0,6.223999999999999,3.5199999999999996,18.592,20.672,39.263999999999996,43.92,13.248,57.168
Latin America,Temperate_Without_dry_season,-79.11214,-4.25547,46998,FALSE,0.132,0.0789,0,0.0592,0.0786,0,0.0473,0.0322,0,0.0253,59.772727272727266,0,44.84848484848485,59.54545454545455,0,35.833333333333336,24.393939393939394,0,19.166666666666664
Latin America,Temperate_Without_dry_season,-79.15958,-4.04586,47011,FALSE,0.564,0.0414,0.0807,0.1221,0.2199,5.999999999999894e-4,0.2205,0.1231,0.09860000000000001,0.2217,7.340425531914894,14.308510638297872,21.648936170212767,38.98936170212767,0.1063829787234024,39.09574468085107,21.826241134751776,17.482269503546103,39.308510638297875
Latin America,Temperate_Without_dry_season,-79.14519,-3.98978,47502,FALSE,0.594,0.026,0.2422,0.2682,0.0109,0.0274,0.0383,0.0224,0.26530000000000004,0.2877,4.377104377104377,40.774410774410775,45.151515151515156,1.8350168350168352,4.6127946127946124,6.447811447811448,3.7710437710437716,44.66329966329967,48.43434343434344
Latin America,Temperate_Without_dry_season,-79.11153,-4.37461,48614,FALSE,0.245,0.0107,0,0,0.2011,0,0.1768,0.079,0,0.0688,4.36734693877551,0,0,82.08163265306123,0,72.16326530612245,32.244897959183675,0,28.081632653061224
Latin America,Temperate_Without_dry_season,-72.97522,-47.64356,48621,TRUE,0.064,0,0.0415,0,0,0.0674,0.0243,0.0061,0.0507,0.0568,0,64.84375,0,0,105.31250000000001,37.96874999999999,9.53125,79.21875,88.75
Latin America,Temperate_Without_dry_season,-79.11153,-4.37461,48633,FALSE,0.671,0.2828,0,0.1381,0.5198,0,0.2522,0.5462,0,0.2805,42.14605067064083,0,20.581222056631894,77.46646795827124,0,37.58569299552906,81.40089418777943,0,41.80327868852459
Latin America,Temperate_Without_dry_season,-91.554,16,48697,FALSE,0.603,0.331,0,0.2923,0.0849,0.015,0.0999,0.1434,0.06720000000000001,0.2106,54.8922056384743,0,48.4742951907131,14.079601990049753,2.4875621890547266,16.56716417910448,23.781094527363184,11.144278606965177,34.92537313432836
Latin America,Temperate_Without_dry_season,-50.21667,-24.66667,872,FALSE,0.728,0.0651,0,0.056,0.1645,0.0693,0.2338,0.4074,0.030700000000000005,0.4381,8.942307692307693,0,7.6923076923076925,22.59615384615385,9.51923076923077,32.11538461538462,55.96153846153846,4.217032967032968,60.17857142857142
Latin America,Tropical,-63.71168,-13.26535,14264,FALSE,0.624,0.2369,0,0.0626,0.4548,0,0.3347,0.3371,0,0.227,37.96474358974359,0,10.032051282051283,72.88461538461539,0,53.63782051282051,54.0224358974359,0,36.37820512820513
Latin America,Tropical,-78.69181,22.16,15394,FALSE,0.414,0.0021,0.049300000000000004,0.0514,0.0474,0.1554,0.2028,0.0062,0.15309999999999999,0.1593,0.5072463768115941,11.908212560386474,12.41545893719807,11.44927536231884,37.536231884057976,48.98550724637681,1.497584541062802,36.98067632850241,38.47826086956522
Latin America,Tropical,-42.21667,-17.95,1621,FALSE,0.396,0.013,0,0.0026,0.06,0.12029999999999999,0.1803,0.1072,0.10590000000000001,0.2131,3.2828282828282824,0,0.6565656565656566,15.151515151515149,30.37878787878788,45.530303030303024,27.070707070707073,26.742424242424246,53.813131313131315
Latin America,Tropical,-67.88831,10.09484,18100,FALSE,0.299,0.1274,0,0.113,0.0256,0.049100000000000005,0.0747,0.0477,0.06340000000000001,0.1111,42.608695652173914,0,37.79264214046823,8.561872909698998,16.42140468227425,24.983277591973245,15.953177257525084,21.204013377926426,37.15719063545151
Latin America,Tropical,-67.92396,-14.43169,21537,TRUE,0.043,0,0.0537,0.0281,0,0.0901,0.0083,0,0.0494,0.007,0,124.88372093023257,65.34883720930233,0,209.53488372093022,19.302325581395348,0,114.88372093023256,16.27906976744186
Latin America,Tropical,-76.43842,-0.68774,21539,FALSE,0.583,0,0.1396,0.119,0.2454,0.08589999999999998,0.3313,0.048,0.08439999999999999,0.1324,0,23.945111492281303,20.411663807890225,42.0926243567753,14.73413379073756,56.82675814751287,8.233276157804461,14.476843910806176,22.710120068610635
Latin America,Tropical,-67.88893,-14.50063,21580,FALSE,0.317,0.131,0,0.0946,0.044,0.04390000000000001,0.0879,0.1129,0.021999999999999992,0.1349,41.32492113564668,0,29.842271293375394,13.880126182965299,13.848580441640381,27.72870662460568,35.61514195583596,6.940063091482647,42.55520504731861
Latin America,Tropical,-76.5333,3.0833,21675,FALSE,0.671,0,0.1835,0.1591,0,0.2005,0.1845,0.1017,0.2253,0.327,0,27.34724292101341,23.710879284649774,0,29.880774962742173,27.496274217585693,15.156482861400894,33.57675111773472,48.73323397913561
Latin America,Tropical,-89.99202,16.91211,21807,FALSE,0.673,4e-4,0.11460000000000001,0.115,0.0168,0.2741,0.2909,0,0.2756,0.2671,0.05943536404160475,17.028231797919762,17.087667161961367,2.4962852897473997,40.728083209509656,43.224368499257054,0,40.95096582466567,39.687964338781576
Latin America,Tropical,-77.1432,2.0024,21895,FALSE,0.152,0,0.07830000000000001,0.0203,0,0.13929999999999998,0.0803,0,0.076,0.0515,0,51.51315789473685,13.355263157894736,0,91.64473684210526,52.828947368421055,0,50,33.88157894736842
Latin America,Tropical,-77.1432,2.0024,21903,FALSE,0.172,0,0.054000000000000006,0.0267,0.0306,0.08,0.1106,0,0.0766,0.0344,0,31.39534883720931,15.52325581395349,17.790697674418603,46.51162790697675,64.30232558139537,0,44.53488372093023,20
Latin America,Tropical,-76.78055,2.43268,21913,FALSE,0.532,0.0361,0.1049,0.141,0.2214,0,0.1882,0.1699,0.03320000000000001,0.2031,6.785714285714286,19.718045112781954,26.503759398496236,41.616541353383454,0,35.37593984962406,31.936090225563905,6.240601503759399,38.17669172932331
Latin America,Tropical,-76.52225,3.10116,21915,FALSE,0.696,0.0783,0.060399999999999995,0.1387,0.3612,0.029299999999999993,0.3905,0.2067,0,0.1672,11.25,8.67816091954023,19.92816091954023,51.89655172413794,4.209770114942528,56.106321839080465,29.698275862068968,0,24.022988505747126
Latin America,Tropical,-90.13333,20.86667,2395,FALSE,0.388,0,0.16049999999999998,0.0972,0,0.09090000000000001,0.0733,0.114,0.1032,0.2172,0,41.36597938144329,25.051546391752577,0,23.427835051546396,18.891752577319586,29.381443298969074,26.5979381443299,55.97938144329897
Latin America,Tropical,-88.3681,17.93554,25786,FALSE,0.41,0.0517,0.0565,0.1082,0.0086,0.1552,0.1638,0,0.1438,0.1378,12.609756097560975,13.78048780487805,26.390243902439025,2.097560975609756,37.85365853658537,39.951219512195124,0,35.07317073170732,33.609756097560975
Latin America,Tropical,-47.85,-0.76667,3074,TRUE,-0.011,0,0,0,0,0.0444,0,0,0.0445,0.0246,-0,-0,-0,-0,-403.6363636363637,-0,-0,-404.54545454545456,-223.63636363636363
Latin America,Tropical,-65.98614,-12.99739,47564,FALSE,0.742,0.0485,0.05109999999999999,0.0996,0.0111,0.1709,0.182,0.2582,0.20180000000000003,0.46,6.536388140161725,6.886792452830187,13.423180592991912,1.4959568733153639,23.032345013477087,24.528301886792452,34.79784366576819,27.196765498652297,61.99460916442049
Latin America,Tropical,-66.67672,0.28602,48837,TRUE,0.07,0,0,0,0,0.0579,0.0441,0,0.05790000000000001,0.0263,0,0,0,0,82.71428571428571,62.999999999999986,0,82.71428571428572,37.57142857142857
Latin America,Tropical,-66.68333,0.26667,547,FALSE,0.22,0,0,0,0,0.0793,0.0237,0.1171,0.0793,0.1964,0,0,0,0,36.04545454545454,10.772727272727273,53.22727272727272,36.04545454545454,89.27272727272727
North America,Arid,-113.44306,45.83801,14923,FALSE,0.472,0.0124,0.07150000000000001,0.0839,0.0129,0.0456,0.0585,0.2369,0.09289999999999998,0.3298,2.6271186440677967,15.148305084745765,17.77542372881356,2.7330508474576276,9.661016949152543,12.394067796610171,50.190677966101696,19.682203389830505,69.87288135593221
North America,Arid,-135.76982,60.84984,15333,FALSE,0.29,0.0499,0.0704,0.1203,0.0758,0.008299999999999988,0.0841,0.0265,0.0596,0.0861,17.20689655172414,24.27586206896552,41.48275862068966,26.137931034482765,2.862068965517237,28.999999999999996,9.137931034482758,20.551724137931036,29.689655172413794
North America,Arid,-114.04118,40.49611,15368,TRUE,0.088,0,0.017099999999999997,0,0,0.0711,0.0458,0,0.0645,0.0444,0,19.43181818181818,0,0,80.79545454545455,52.04545454545455,0,73.29545454545455,50.45454545454546
North America,Arid,-119.96,35.935,15876,FALSE,0.311,0.0175,0.0266,0.0441,0.1563,0.03720000000000001,0.1935,0.0238,0.0498,0.0736,5.627009646302252,8.55305466237942,14.180064308681672,50.257234726688104,11.961414790996788,62.21864951768489,7.652733118971061,16.012861736334404,23.665594855305468
North America,Arid,-120.2745,40.5619,16016,TRUE,-0.072,0.0207,0.0052,0.0259,0,0.030600000000000002,0,0,0.0291,0.0033,-28.750000000000004,-7.222222222222223,-35.97222222222222,-0,-42.50000000000001,-0,-0,-40.41666666666667,-4.583333333333334
North America,Arid,-115.518,41.1294,16133,TRUE,0.063,0,0.0626,0.0065,0,0.1129,0,0,0.11249999999999999,0.06,0,99.36507936507937,10.317460317460316,0,179.20634920634922,0,0,178.57142857142856,95.23809523809523
North America,Arid,-111.7528,34.6488,1766,FALSE,0.212,0,0.0395,0.0116,0.0127,0.0721,0.0848,0.0394,0.0763,0.1157,0,18.632075471698116,5.471698113207546,5.990566037735849,34.009433962264154,40,18.584905660377355,35.99056603773585,54.57547169811321
North America,Arid,-111.69798,37.93564,1970,FALSE,0.138,0.0151,0.008099999999999998,0.0232,0,0.056,0.0471,0.0236,0.0442,0.0678,10.942028985507246,5.869565217391302,16.811594202898547,0,40.57971014492753,34.130434782608695,17.101449275362317,32.028985507246375,49.13043478260869
North America,Arid,-103.62565,48.60626,20194,FALSE,0.251,0.0445,0,0.0308,0.042,0.0769,0.1189,0.0462,0.0549,0.1011,17.729083665338642,0,12.270916334661356,16.73306772908367,30.637450199203187,47.37051792828685,18.406374501992033,21.872509960159363,40.278884462151396
North America,Arid,-135.34404,60.81122,20281,FALSE,0.256,0.062,0.04580000000000001,0.10780000000000001,0,0,0,0.1772,0.021100000000000008,0.1983,24.21875,17.890625,42.10937500000001,0,0,0,69.21875,8.242187500000004,77.4609375
North America,Arid,-110.82347,45.25707,20306,FALSE,0.257,0.2554,0,0.1838,0,0.0042,0.0038,0.0253,0.04429999999999999,0.0696,99.37743190661479,0,71.51750972762645,0,1.6342412451361865,1.4785992217898831,9.844357976653697,17.23735408560311,27.08171206225681
North America,Arid,-105.45,43.5,210,FALSE,0.465,0.1459,0,0.1306,0.0575,0.061900000000000004,0.1194,0.1518,0.0635,0.2153,31.3763440860215,0,28.08602150537634,12.365591397849462,13.311827956989248,25.677419354838708,32.64516129032258,13.655913978494624,46.3010752688172
North America,Arid,-102.51851,41.71443,2620,FALSE,0.282,7e-4,0.0484,0.0491,0,0.1335,0.1303,0,0.1109,0.1025,0.24822695035460995,17.163120567375888,17.411347517730498,0,47.340425531914896,46.20567375886525,0,39.326241134751776,36.347517730496456
North America,Arid,-112.39556,46.53111,2634,FALSE,0.493,0.0195,0.0742,0.0937,0.0558,0.128,0.1838,0.1183,0.0972,0.2155,3.9553752535496955,15.050709939148074,19.006085192697768,11.3184584178499,25.963488843813387,37.281947261663284,23.995943204868155,19.71602434077079,43.71196754563895
North America,Arid,-105.74761,37.70644,3054,FALSE,0.466,0,0.1412,0.1382,0.0103,0.1582,0.1685,0.0104,0.14930000000000002,0.1597,0,30.300429184549355,29.656652360515018,2.210300429184549,33.94849785407725,36.1587982832618,2.2317596566523603,32.03862660944206,34.27038626609442
North America,Arid,-111.99647,42.29063,47687,FALSE,0.189,0.0689,0.030399999999999996,0.0993,0,0.045899999999999996,0.0341,0,0.0718,0.0556,36.455026455026456,16.084656084656082,52.539682539682545,0,24.28571428571428,18.04232804232804,0,37.98941798941799,29.417989417989414
North America,Arid,-112.71667,48.55,991,FALSE,0.257,0,0.0474,0.0341,0.0833,0,0.0684,0.1248,0.029600000000000015,0.1544,0,18.443579766536963,13.268482490272374,32.4124513618677,0,26.6147859922179,48.56031128404668,11.517509727626466,60.07782101167315
North America,Cold_Dry_Summer,-129.01667,60.03333,1001,FALSE,0.324,0,0.0862,0.0584,0.0709,0.049699999999999994,0.1206,0.0725,0.0724,0.1449,0,26.60493827160494,18.02469135802469,21.882716049382715,15.339506172839505,37.22222222222222,22.37654320987654,22.34567901234568,44.72222222222222
North America,Cold_Dry_Summer,-138.38333,68.38333,1003,FALSE,0.399,0.0576,0.021199999999999997,0.0788,0.0492,0.09510000000000002,0.1443,0.0619,0.11390000000000002,0.1758,14.436090225563907,5.313283208020049,19.74937343358396,12.330827067669173,23.834586466165415,36.16541353383459,15.51378446115288,28.54636591478697,44.06015037593985
North America,Cold_Dry_Summer,-150.32555,60.46562,1104,FALSE,0.338,0.0197,0.0518,0.0715,0,0.13390000000000002,0.08,0.0701,0.11610000000000001,0.1862,5.828402366863904,15.325443786982248,21.15384615384615,0,39.61538461538462,23.668639053254438,20.739644970414197,34.349112426035504,55.08875739644971
North America,Cold_Dry_Summer,-161.41667,68.15,1432,FALSE,0.445,0.0311,0.03559999999999999,0.0667,0.1141,0.131,0.2451,0.0126,0.12029999999999999,0.1329,6.98876404494382,7.999999999999999,14.988764044943819,25.640449438202246,29.438202247191015,55.07865168539327,2.8314606741573036,27.033707865168537,29.865168539325843
North America,Cold_Dry_Summer,-112.79315,37.6709,14549,FALSE,0.209,0,0.076,0.0564,0.0275,0.0489,0.0764,0.0449,0.03149999999999999,0.0764,0,36.36363636363637,26.985645933014357,13.157894736842104,23.39712918660287,36.55502392344497,21.48325358851675,15.071770334928228,36.55502392344497
North America,Cold_Dry_Summer,-119.66075,37.84969,14799,TRUE,0.015,0,0.039,0,0,0.050300000000000004,3e-4,0,0.053599999999999995,0.0149,0,260,0,0,335.33333333333337,2,0,357.3333333333333,99.33333333333334
North America,Cold_Dry_Summer,-112.23885,36.63046,14944,FALSE,0.441,0.0014,0.175,0.1764,0,0.1611,0.1483,0.0039,0.112,0.1159,0.31746031746031744,39.682539682539684,40,0,36.53061224489796,33.62811791383219,0.8843537414965985,25.396825396825395,26.281179138321995
North America,Cold_Dry_Summer,-112.14744,36.3709,14951,FALSE,0.478,0.0186,0.0313,0.0499,0.1228,0.13989999999999997,0.2627,0.0233,0.1422,0.1655,3.8912133891213387,6.548117154811715,10.439330543933055,25.69037656903766,29.26778242677824,54.9581589958159,4.874476987447699,29.748953974895397,34.6234309623431
North America,Cold_Dry_Summer,-150.76444,60.62067,15413,FALSE,0.274,0,0.0584,0.0473,0.015,0.0313,0.0463,0.1111,0.0696,0.1807,0,21.313868613138684,17.262773722627735,5.474452554744525,11.423357664233576,16.8978102189781,40.54744525547445,25.401459854014597,65.94890510948905
North America,Cold_Dry_Summer,-130.84004,57.481,15417,FALSE,0.205,0.0032,0.047099999999999996,0.0503,0,0.08929999999999999,0.0736,0.0531,0.0279,0.081,1.5609756097560978,22.97560975609756,24.536585365853657,0,43.5609756097561,35.90243902439025,25.902439024390244,13.609756097560977,39.51219512195122
North America,Cold_Dry_Summer,-116.0839,44.8993,15586,FALSE,0.447,0.0722,0.07429999999999999,0.1465,0.0845,0,0.0841,0.1584,0.05779999999999999,0.2162,16.152125279642057,16.62192393736018,32.77404921700223,18.90380313199105,0,18.814317673378074,35.43624161073826,12.930648769574942,48.3668903803132
North America,Cold_Dry_Summer,-116.66502,33.76797,15594,FALSE,0.303,0.0416,0.044399999999999995,0.086,0.0674,0.0596,0.127,0.0423,0.047400000000000005,0.0897,13.72937293729373,14.653465346534652,28.38283828382838,22.244224422442247,19.66996699669967,41.914191419141915,13.960396039603959,15.643564356435647,29.603960396039607
North America,Cold_Dry_Summer,-122.5609,41.34563,15646,FALSE,0.361,0.1069,0.0993,0.2062,0,0.077,0.052,0,0.10679999999999999,0.1026,29.612188365650972,27.506925207756233,57.1191135734072,0,21.329639889196677,14.404432132963988,0,29.584487534626035,28.421052631578945
North America,Cold_Dry_Summer,-120.38753,39.05223,15680,FALSE,0.225,0.0959,0,0.0726,0,0.10950000000000001,0.0627,0.0032,0.08650000000000001,0.0897,42.62222222222222,0,32.266666666666666,0,48.66666666666667,27.866666666666667,1.4222222222222223,38.44444444444445,39.86666666666667
North America,Cold_Dry_Summer,-120.78,42.556,15715,FALSE,0.27,7e-4,0.028,0.0287,0,0.1048,0.0449,0.1135,0.0833,0.1968,0.25925925925925924,10.37037037037037,10.62962962962963,0,38.81481481481481,16.62962962962963,42.03703703703703,30.851851851851848,72.88888888888889
North America,Cold_Dry_Summer,-120.66752,39.69878,15734,FALSE,0.507,0.2495,0.08979999999999999,0.3393,0.0146,0.060200000000000004,0.0748,4e-4,0.09230000000000001,0.0927,49.21104536489152,17.7120315581854,66.92307692307692,2.8796844181459567,11.873767258382644,14.7534516765286,0.07889546351084813,18.205128205128208,18.284023668639055
North America,Cold_Dry_Summer,-120.21177,41.97585,15762,FALSE,0.194,0.0114,0.0445,0.0559,0.0892,0.007900000000000004,0.0971,0,0.0503,0.041,5.876288659793814,22.938144329896907,28.81443298969072,45.97938144329897,4.072164948453611,50.05154639175258,0,25.92783505154639,21.1340206185567
North America,Cold_Dry_Summer,-119.149,37.9419,15778,FALSE,0.334,0,0.0869,0.079,0.1053,0.0746,0.1799,0.0265,0.048100000000000004,0.0746,0,26.017964071856287,23.65269461077844,31.526946107784433,22.335329341317365,53.862275449101794,7.934131736526945,14.40119760479042,22.335329341317365
North America,Cold_Dry_Summer,-111.52408,34.77379,15967,FALSE,0.415,0.0329,0.1025,0.1354,0.0618,0.0467,0.1085,0.1185,0.0524,0.1709,7.927710843373494,24.69879518072289,32.626506024096386,14.891566265060241,11.253012048192772,26.144578313253014,28.55421686746988,12.626506024096388,41.18072289156627
North America,Cold_Dry_Summer,-121.39227,40.40972,16054,FALSE,0.482,0.1074,0.008800000000000002,0.1162,0.0985,0.1313,0.2298,0.0039,0.13210000000000002,0.136,22.282157676348547,1.8257261410788386,24.107883817427386,20.435684647302907,27.24066390041494,47.67634854771784,0.8091286307053943,27.406639004149387,28.215767634854778
North America,Cold_Dry_Summer,-122.4984,41.20586,16061,FALSE,0.598,0.0954,0,0.0726,0.1343,0.0305,0.1648,0.3844,0,0.3608,15.953177257525084,0,12.14046822742475,22.45819397993311,5.1003344481605355,27.55852842809365,64.2809364548495,0,60.334448160535125
North America,Cold_Dry_Summer,-122.1965,41.6343,16075,FALSE,0.392,0.0844,0.05579999999999999,0.1402,0.0649,0.06680000000000001,0.1317,0.0549,0.0653,0.1202,21.53061224489796,14.234693877551017,35.765306122448976,16.55612244897959,17.040816326530614,33.5969387755102,14.005102040816325,16.658163265306122,30.66326530612245
North America,Cold_Dry_Summer,-115.4879,41.7816,16131,TRUE,0.064,0.0295,0,0.0237,0,0.1041,0,0,0.08610000000000001,0.0679,46.09374999999999,0,37.03125,0,162.65625,0,0,134.53125,106.09375000000001
North America,Cold_Dry_Summer,-135.4,59.2,1632,FALSE,0.245,0.0151,0,0.013,0.0807,0.003500000000000003,0.0842,0.1613,0,0.1477,6.163265306122449,0,5.3061224489795915,32.93877551020408,1.42857142857143,34.36734693877551,65.83673469387755,0,60.285714285714285
North America,Cold_Dry_Summer,-150.91979,60.4918,17377,FALSE,0.411,0.0072,0.053,0.0602,0.0498,0.0706,0.1204,0.1813,0.049100000000000005,0.2304,1.7518248175182483,12.895377128953772,14.647201946472018,12.116788321167883,17.177615571776155,29.294403892944036,44.11192214111922,11.946472019464723,56.058394160583944
North America,Cold_Dry_Summer,-121.49568,49.98997,17393,FALSE,0.278,0.0418,0.0059000000000000025,0.0477,0,0.11249999999999999,0.0822,0.074,0.074,0.148,15.03597122302158,2.1223021582733823,17.15827338129496,0,40.46762589928057,29.568345323741003,26.618705035971217,26.618705035971217,53.237410071942435
North America,Cold_Dry_Summer,-121.43286,49.49253,1902,FALSE,0.375,0.1214,0,0.0915,0.0703,0.0031999999999999945,0.0735,0.2005,0.009599999999999997,0.2101,32.373333333333335,0,24.4,18.746666666666666,0.8533333333333318,19.599999999999998,53.466666666666676,2.5599999999999996,56.02666666666667
North America,Cold_Dry_Summer,-104.94659,66.34697,19323,FALSE,0.378,0.0095,0.0626,0.0721,0.0354,0.11289999999999999,0.1483,0.0554,0.1026,0.158,2.513227513227513,16.560846560846564,19.074074074074073,9.365079365079366,29.867724867724867,39.23280423280423,14.656084656084655,27.142857142857142,41.7989417989418
North America,Cold_Dry_Summer,-138.75904,68.82343,19814,FALSE,0.218,0.0401,0,0.0276,0.1171,0,0.0869,0.1098,0,0.1038,18.394495412844037,0,12.660550458715598,53.715596330275226,0,39.862385321100916,50.36697247706422,0,47.61467889908257
North America,Cold_Dry_Summer,-133.56345,60.44414,20295,FALSE,0.184,0.0178,6.999999999999992e-4,0.0185,0.1118,0,0.10780000000000001,0.0869,0,0.0579,9.67391304347826,0.38043478260869523,10.054347826086957,60.76086956521739,0,58.58695652173913,47.22826086956522,0,31.467391304347824
North America,Cold_Dry_Summer,-150.84949,60.7794,20372,FALSE,0.314,0.0512,0,0.0458,0.0066,0.14980000000000002,0.1564,0.0196,0.0923,0.1119,16.305732484076437,0,14.585987261146496,2.1019108280254777,47.70700636942676,49.80891719745223,6.24203821656051,29.394904458598724,35.63694267515923
North America,Cold_Dry_Summer,-120.223,41.38,20678,FALSE,0.35,0,0.0511,0.0429,0,0.16660000000000003,0.1574,0,0.1512,0.1496,0,14.600000000000001,12.257142857142858,0,47.60000000000001,44.97142857142858,0,43.2,42.74285714285715
North America,Cold_Dry_Summer,-114.68645,46.51545,20883,FALSE,0.622,0.0597,0.19699999999999998,0.2567,0.0433,0,0.0348,0.1358,0.1944,0.3302,9.59807073954984,31.672025723472665,41.270096463022504,6.961414790996784,0,5.594855305466238,21.832797427652732,31.2540192926045,53.08681672025723
North America,Cold_Dry_Summer,-121.78506,44.76171,22407,FALSE,0.259,0.0154,0.026699999999999998,0.0421,0.0207,0.1013,0.122,0.0104,0.0847,0.0951,5.9459459459459465,10.308880308880308,16.254826254826256,7.992277992277992,39.11196911196912,47.10424710424711,4.015444015444015,32.7027027027027,36.71814671814671
North America,Cold_Dry_Summer,-119.00833,37.59583,234,FALSE,0.405,0.0103,0.0557,0.066,0.075,0.1166,0.1916,0.0582,0.0892,0.1474,2.5432098765432096,13.753086419753085,16.296296296296294,18.51851851851852,28.790123456790116,47.30864197530863,14.37037037037037,22.02469135802469,36.39506172839506
North America,Cold_Dry_Summer,-119.0675,37.6625,2599,TRUE,0.064,0,0.048100000000000004,0.0257,0,0.068,0,0,0.0609,0.0497,0,75.15625,40.15625,0,106.25,0,0,95.15625,77.65625
North America,Cold_Dry_Summer,-137.95778,60.95,2611,FALSE,0.302,0.0226,0,0.0145,0.1632,0,0.1054,0.2696,0,0.1824,7.48344370860927,0,4.801324503311259,54.03973509933775,0,34.90066225165563,89.27152317880795,0,60.397350993377486
North America,Cold_Dry_Summer,-145.7,63.06667,2637,FALSE,0.164,0,0.0361,0.0166,0.0081,0.0816,0.0897,0,0.0609,0.0577,0,22.01219512195122,10.121951219512194,4.939024390243902,49.75609756097561,54.69512195121952,0,37.13414634146341,35.18292682926829
North America,Cold_Dry_Summer,-143.15,66.58333,2642,FALSE,0.733,0.0061,0.12760000000000002,0.1337,0.1043,0.24369999999999997,0.348,0.0217,0.2298,0.2515,0.8321964529331516,17.40791268758527,18.24010914051842,14.229195088676672,33.246930422919505,47.47612551159618,2.96043656207367,31.350613915416098,34.31105047748977
North America,Cold_Dry_Summer,-119.25833,37.90833,2644,FALSE,0.491,0.1279,0,0.0769,0.026,0.13520000000000001,0.1612,0.1808,0.07220000000000001,0.253,26.04887983706721,0,15.661914460285132,5.295315682281059,27.535641547861513,32.83095723014257,36.82281059063136,14.704684317718945,51.5274949083503
North America,Cold_Dry_Summer,-120.88056,45.91806,343,FALSE,0.169,0,0.0241,0.0014,0.0404,0.029699999999999997,0.0701,0.0878,0.009999999999999995,0.0978,0,14.260355029585797,0.8284023668639052,23.905325443786978,17.573964497041416,41.479289940828394,51.952662721893496,5.917159763313606,57.8698224852071
North America,Cold_Dry_Summer,-149.91417,60.25387,41183,FALSE,0.417,0.0472,0.11750000000000002,0.1647,0.0601,0.12780000000000002,0.1879,0,0.0709,0.0639,11.318944844124701,28.17745803357315,39.49640287769785,14.412470023980816,30.647482014388494,45.05995203836931,0,17.002398081534775,15.323741007194243
North America,Cold_Dry_Summer,-140.90574,67.90308,41499,FALSE,0.37,0.0093,0.05789999999999999,0.0672,0.0928,0.1086,0.2014,0,0.1197,0.1019,2.513513513513513,15.648648648648647,18.16216216216216,25.08108108108108,29.35135135135135,54.432432432432435,0,32.351351351351354,27.540540540540544
North America,Cold_Dry_Summer,-150.89721,60.5885,48361,FALSE,0.367,0.0051,0.0412,0.0463,0.0382,0.14490000000000003,0.1831,0.0463,0.0912,0.1375,1.3896457765667576,11.22615803814714,12.615803814713896,10.408719346049047,39.482288828337886,49.891008174386926,12.615803814713896,24.850136239782017,37.46594005449592
North America,Cold_Dry_Summer,-151.1123,59.94242,48363,FALSE,0.459,0.0214,0.0938,0.1152,0.0282,0.0258,0.054,0.2247,0.06479999999999997,0.2895,4.662309368191721,20.435729847494553,25.098039215686274,6.143790849673202,5.620915032679738,11.76470588235294,48.95424836601307,14.11764705882352,63.0718954248366
North America,Cold_Dry_Summer,-114.10713,64.0537,48721,FALSE,0.323,0.0384,0.024,0.0624,0.0206,0.11659999999999998,0.1372,0.043,0.08070000000000001,0.1237,11.888544891640866,7.430340557275541,19.318885448916408,6.377708978328172,36.099071207430335,42.476780185758514,13.31269349845201,24.984520123839012,38.29721362229102
North America,Cold_Dry_Summer,-112.14974,36.52923,517,FALSE,0.405,0.128,0.031700000000000006,0.1597,0.1115,0.046,0.1575,0.0117,0.0761,0.0878,31.604938271604937,7.827160493827161,39.4320987654321,27.530864197530864,11.358024691358024,38.888888888888886,2.888888888888889,18.790123456790123,21.67901234567901
North America,Cold_Dry_Summer,-146.48333,68.33333,527,FALSE,0.363,0,0.0865,0.0603,0.011,0.1364,0.1474,0.0251,0.1304,0.1555,0,23.829201101928373,16.611570247933884,3.0303030303030303,37.57575757575757,40.60606060606061,6.914600550964188,35.9228650137741,42.837465564738295
North America,Cold_Dry_Summer,-156.03333,68.13333,811,FALSE,0.478,0,0.115,0.1057,0.0181,0.1759,0.194,0.0043,0.1744,0.1787,0,24.058577405857744,22.112970711297073,3.7866108786610884,36.79916317991632,40.58577405857741,0.8995815899581591,36.48535564853557,37.38493723849373
North America,Cold_Dry_Summer,-122.04167,43.65,966,FALSE,0.516,0.0083,0.1349,0.1432,0,0.1329,0.1079,0.1058,0.15899999999999997,0.2648,1.6085271317829455,26.143410852713178,27.751937984496124,0,25.75581395348837,20.910852713178294,20.50387596899225,30.813953488372086,51.31782945736434
North America,Cold_Without_dry_season_Cold_Summer,-146.9075,64.44444,1006,FALSE,0.586,0.0544,0.1063,0.1607,0.0308,0.16440000000000002,0.1952,0.0307,0.1998,0.2305,9.283276450511945,18.139931740614337,27.42320819112628,5.255972696245735,28.054607508532424,33.31058020477816,5.238907849829352,34.09556313993175,39.334470989761094
