sensitivity_type,omitted_group,distance_km,repetition,aggregation_level,profile,importance_balance,n_records,n_strata,weight_sum,region,climatezone,ranking,baseline_balance,absolute_deviation
thinning,NA,250,14,region_climatezone,signed,-0.6820143884892086,1,1,0.139,Oceania,Temperate_Dry_Summer,climate,-0.6820143884892086,0
thinning,NA,250,14,region_climatezone,signed,-0.31022727272727274,1,1,0.264,Oceania,Temperate_Dry_Winter,climate,-0.31022727272727274,0
thinning,NA,250,14,region_climatezone,signed,-0.46110891089108913,16,1,7.575,Oceania,Temperate_Without_dry_season,climate,-0.3824903066619669,0.07861860422912226
thinning,NA,250,14,region_climatezone,signed,-0.34243818286371475,4,1,1.7389999999999999,Oceania,Tropical,climate,-0.34243818286371475,0
thinning,NA,250,14,overall,zero_truncated,-0.5229191582446382,750,38,277.8527,All,All,climate,-0.5124720067291967,0.01044715151544151
thinning,NA,250,14,region,zero_truncated,-0.6845625094832793,93,10,34.9299,Asia,All,climate,-0.6912613828177492,0.006698873334469835
thinning,NA,250,14,region,zero_truncated,-0.5632621573793906,215,7,76.7394,Europe,All,climate,-0.5570673848516587,0.006194772527731818
thinning,NA,250,14,region,zero_truncated,-0.5416543033180319,61,7,22.9172,Latin America,All,climate,-0.5415668934998014,8.740981823052163e-5
thinning,NA,250,14,region,zero_truncated,-0.4617713227023092,357,8,132.9944,North America,All,climate,-0.45752601614291005,0.004245306559399142
thinning,NA,250,14,region,zero_truncated,-0.4217566541404623,24,6,10.271799999999999,Oceania,All,climate,-0.36356574499800554,0.05819090914245678
thinning,NA,250,14,region_climatezone,zero_truncated,-0.5529708181614233,18,1,5.7947,Asia,Arid,climate,-0.5570161025303976,0.004045284368974222
thinning,NA,250,14,region_climatezone,zero_truncated,-1,4,1,1.4558,Asia,Cold_Dry_Summer,climate,-1,0
thinning,NA,250,14,region_climatezone,zero_truncated,-0.7519464658287109,20,1,7.8604,Asia,Cold_Dry_Winter,climate,-0.7403908278577612,0.011555637970949717
thinning,NA,250,14,region_climatezone,zero_truncated,-0.8109825987287694,9,1,3.8388,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.8109825987287694,0
thinning,NA,250,14,region_climatezone,zero_truncated,0.009276437847866362,1,1,0.21560000000000001,Asia,Cold_Without_dry_season_Hot_Summer,human,0.009276437847866362,0
thinning,NA,250,14,region_climatezone,zero_truncated,-0.7763268744734625,15,1,5.6975999999999996,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.7848278656693738,0.0085009911959113
thinning,NA,250,14,region_climatezone,zero_truncated,-0.5990478875003915,9,1,3.1929,Asia,Polar,climate,-0.6312894213876328,0.03224153388724127
thinning,NA,250,14,region_climatezone,zero_truncated,-0.9209767154337524,5,1,1.9412,Asia,Temperate_Dry_Summer,climate,-0.9209767154337524,0
thinning,NA,250,14,region_climatezone,zero_truncated,0.007591504744690476,6,1,2.213,Asia,Temperate_Dry_Winter,human,0.007591504744690476,0
thinning,NA,250,14,region_climatezone,zero_truncated,-0.7805066362733925,6,1,2.7199,Asia,Temperate_Without_dry_season,climate,-0.8170899843745213,0.03658334810112884
thinning,NA,250,14,region_climatezone,zero_truncated,-0.9838213881248988,7,1,2.4724,Europe,Arid,climate,-0.9838213881248988,0
thinning,NA,250,14,region_climatezone,zero_truncated,-0.6401194940570774,3,1,1.5733000000000001,Europe,Cold_Dry_Summer,climate,-0.6401194940570774,0
thinning,NA,250,14,region_climatezone,zero_truncated,-0.58903850473477,49,1,16.9174,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.6171081785201237,0.028069673785353633
thinning,NA,250,14,region_climatezone,zero_truncated,-0.6388131230477668,76,1,24.7473,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.6210554945342329,0.017757628513533907
thinning,NA,250,14,region_climatezone,zero_truncated,-0.6825863648956801,12,1,4.6923,Europe,Polar,climate,-0.663897788468093,0.018688576427587145
thinning,NA,250,14,region_climatezone,zero_truncated,-0.6998226664517169,12,1,3.7218,Europe,Temperate_Dry_Summer,climate,-0.6694046988164635,0.030417967635253396
thinning,NA,250,14,region_climatezone,zero_truncated,-0.36274756908056194,56,1,22.6149,Europe,Temperate_Without_dry_season,climate,-0.3337292229334277,0.029018346147134222
thinning,NA,250,14,region_climatezone,zero_truncated,-0.42961165048543687,5,1,1.4832,Latin America,Arid,climate,-0.42961165048543687,0
thinning,NA,250,14,region_climatezone,zero_truncated,-0.8991546789262939,2,1,0.6743,Latin America,Cold_Dry_Summer,climate,-0.8991546789262939,0
thinning,NA,250,14,region_climatezone,zero_truncated,-0.588252181185017,19,1,8.0117,Latin America,Polar,climate,-0.6210712323158315,0.032819051130814514
thinning,NA,250,14,region_climatezone,zero_truncated,-0.8032070747429546,6,1,1.8771,Latin America,Temperate_Dry_Summer,climate,-0.8561358414144956,0.052928766671541005
thinning,NA,250,14,region_climatezone,zero_truncated,-0.47918061320123173,2,1,0.7469,Latin America,Temperate_Dry_Winter,climate,-0.47918061320123173,0
thinning,NA,250,14,region_climatezone,zero_truncated,-0.5898360299706809,14,1,4.6045,Latin America,Temperate_Without_dry_season,climate,-0.4435307588216925,0.14630527114898834
thinning,NA,250,14,region_climatezone,zero_truncated,-0.3397590361445783,13,1,5.5195,Latin America,Tropical,climate,-0.38438050133200397,0.04462146518742566
thinning,NA,250,14,region_climatezone,zero_truncated,-0.34628549845376644,14,1,4.2360999999999995,North America,Arid,climate,-0.27049545535555164,0.0757900430982148
thinning,NA,250,14,region_climatezone,zero_truncated,-0.37893194500732613,35,1,12.8308,North America,Cold_Dry_Summer,climate,-0.39664950443308206,0.017717559425755924
thinning,NA,250,14,region_climatezone,zero_truncated,-0.6000262559296744,101,1,39.6101,North America,Cold_Without_dry_season_Cold_Summer,climate,-0.5846148555971161,0.015411400332558278
thinning,NA,250,14,region_climatezone,zero_truncated,-0.4023103489341432,31,1,12.5955,North America,Cold_Without_dry_season_Hot_Summer,climate,-0.4288192331101643,0.026508884176021097
thinning,NA,250,14,region_climatezone,zero_truncated,-0.38260629574392424,98,1,37.6826,North America,Cold_Without_dry_season_Warm_Summer,climate,-0.40324746733790584,0.0206411715939816
thinning,NA,250,14,region_climatezone,zero_truncated,-0.6966495005825796,32,1,11.2431,North America,Polar,climate,-0.7125939819745354,0.01594448139195581
thinning,NA,250,14,region_climatezone,zero_truncated,-0.5180989650378457,13,1,3.8842,North America,Temperate_Dry_Summer,climate,-0.4251882789416391,0.09291068609620662
thinning,NA,250,14,region_climatezone,zero_truncated,-0.18211143695014662,33,1,10.912,North America,Temperate_Without_dry_season,climate,-0.23019527652467106,0.048083839574524445
thinning,NA,250,14,region_climatezone,zero_truncated,-0.5152041702867072,1,1,0.3453,Oceania,Arid,climate,-0.5152041702867072,0
thinning,NA,250,14,region_climatezone,zero_truncated,-1,1,1,0.0375,Oceania,Cold_Without_dry_season_Cold_Summer,climate,-1,0
thinning,NA,250,14,region_climatezone,zero_truncated,-0.6839826839826839,1,1,0.1386,Oceania,Temperate_Dry_Summer,climate,-0.6839826839826839,0
thinning,NA,250,14,region_climatezone,zero_truncated,-0.3098751418842225,1,1,0.2643,Oceania,Temperate_Dry_Winter,climate,-0.3098751418842225,0
thinning,NA,250,14,region_climatezone,zero_truncated,-0.4378605410871002,16,1,7.7141,Oceania,Temperate_Without_dry_season,climate,-0.37249783923941227,0.06536270184768794
thinning,NA,250,14,region_climatezone,zero_truncated,-0.31738148984198644,4,1,1.772,Oceania,Tropical,climate,-0.31738148984198644,0
thinning,NA,250,15,overall,signed,-0.5338509984069943,732,38,269.93,All,All,climate,-0.5285855289613305,0.005265469445663862
thinning,NA,250,15,region,signed,-0.7150477004129289,95,10,35.115,Asia,All,climate,-0.7139507847316411,0.00109691568128778
thinning,NA,250,15,region,signed,-0.5751000789550234,203,7,72.193,Europe,All,climate,-0.5782751009177085,0.003175021962685154
thinning,NA,250,15,region,signed,-0.5518323711781056,61,7,23.385,Latin America,All,climate,-0.5761872224120259,0.024354851233920338
thinning,NA,250,15,region,signed,-0.462985643699179,346,8,128.51500000000001,North America,All,climate,-0.4670971615124708,0.004111517813291832
thinning,NA,250,15,region,signed,-0.4728688677485544,27,6,10.722,Oceania,All,climate,-0.37655536529680367,0.09631350245175074
thinning,NA,250,15,region_climatezone,signed,-0.5741052631578948,18,1,5.7,Asia,Arid,climate,-0.5800100033344447,0.005904740176549961
thinning,NA,250,15,region_climatezone,signed,-1.126734842951059,4,1,1.369,Asia,Cold_Dry_Summer,climate,-1.126734842951059,0
thinning,NA,250,15,region_climatezone,signed,-0.7646891607959462,21,1,8.091,Asia,Cold_Dry_Winter,climate,-0.7646891607959462,0
thinning,NA,250,15,region_climatezone,signed,-0.8612533097969991,8,1,3.399,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.8277339642481598,0.033519345548839286
thinning,NA,250,15,region_climatezone,signed,0.009259259259259203,1,1,0.216,Asia,Cold_Without_dry_season_Hot_Summer,human,0.009259259259259203,0
thinning,NA,250,15,region_climatezone,signed,-0.7877854846895619,16,1,5.911,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.7877854846895619,0
thinning,NA,250,15,region_climatezone,signed,-0.6596424384525206,10,1,3.412,Asia,Polar,climate,-0.6596424384525206,0
thinning,NA,250,15,region_climatezone,signed,-1.0125202374527793,5,1,1.853,Asia,Temperate_Dry_Summer,climate,-1.0125202374527793,0
thinning,NA,250,15,region_climatezone,signed,0.007591504744690476,6,1,2.213,Asia,Temperate_Dry_Winter,human,0.007591504744690476,0
thinning,NA,250,15,region_climatezone,signed,-0.8182988817350051,6,1,2.951,Asia,Temperate_Without_dry_season,climate,-0.8193251533742331,0.0010262716392279714
thinning,NA,250,15,region_climatezone,signed,-1.0812532366649406,6,1,1.931,Europe,Arid,climate,-1.0722855935783693,0.008967643086571275
thinning,NA,250,15,region_climatezone,signed,-0.6625,3,1,1.552,Europe,Cold_Dry_Summer,climate,-0.6625,0
thinning,NA,250,15,region_climatezone,signed,-0.6128692740102858,49,1,16.722,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.6500885065681189,0.037219232557833104
thinning,NA,250,15,region_climatezone,signed,-0.6348839179800034,71,1,23.604,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.6510013065175951,0.016117388537591704
thinning,NA,250,15,region_climatezone,signed,-0.7320356676816008,11,1,4.598,Europe,Polar,climate,-0.6662854349951124,0.06575023268648839
thinning,NA,250,15,region_climatezone,signed,-0.5987534626038781,12,1,3.61,Europe,Temperate_Dry_Summer,climate,-0.6676690029391815,0.06891554033530345
thinning,NA,250,15,region_climatezone,signed,-0.37869250594766063,51,1,20.176,Europe,Temperate_Without_dry_season,climate,-0.33982598208132325,0.03886652386633738
thinning,NA,250,15,region_climatezone,signed,-0.4712699514226232,5,1,1.441,Latin America,Arid,climate,-0.4712699514226232,0
thinning,NA,250,15,region_climatezone,signed,-0.8982222222222221,2,1,0.675,Latin America,Cold_Dry_Summer,climate,-0.8982222222222221,0
thinning,NA,250,15,region_climatezone,signed,-0.6235387254255179,17,1,7.579,Latin America,Polar,climate,-0.6357290420789389,0.012190316653420963
thinning,NA,250,15,region_climatezone,signed,-0.9435351882160393,6,1,1.833,Latin America,Temperate_Dry_Summer,climate,-1.0068210526315788,0.06328586441553952
thinning,NA,250,15,region_climatezone,signed,-0.47911646586345374,2,1,0.7470000000000001,Latin America,Temperate_Dry_Winter,climate,-0.47911646586345374,0
thinning,NA,250,15,region_climatezone,signed,-0.501666042680644,16,1,5.342,Latin America,Temperate_Without_dry_season,climate,-0.48046263345195733,0.02120340922868663
thinning,NA,250,15,region_climatezone,signed,-0.36860263522884884,13,1,5.768,Latin America,Tropical,climate,-0.4130089058524173,0.044406270623568445
thinning,NA,250,15,region_climatezone,signed,-0.3349653808110782,14,1,4.044,North America,Arid,climate,-0.267926267281106,0.06703911352997216
thinning,NA,250,15,region_climatezone,signed,-0.37919157202630005,37,1,13.384,North America,Cold_Dry_Summer,climate,-0.4033738838616887,0.02418231183538866
thinning,NA,250,15,region_climatezone,signed,-0.6137268034044928,94,1,35.835,North America,Cold_Without_dry_season_Cold_Summer,climate,-0.6006827527348902,0.01304405066960257
thinning,NA,250,15,region_climatezone,signed,-0.39273391145595615,28,1,10.955,North America,Cold_Without_dry_season_Hot_Summer,climate,-0.44745168770935323,0.05471777625339708
thinning,NA,250,15,region_climatezone,signed,-0.3780519814719506,98,1,38.86,North America,Cold_Without_dry_season_Warm_Summer,climate,-0.40774893935612677,0.029696957884176145
thinning,NA,250,15,region_climatezone,signed,-0.7885222814606176,29,1,9.941,North America,Polar,climate,-0.7375564516129032,0.05096582984771447
thinning,NA,250,15,region_climatezone,signed,-0.42141377524598655,12,1,3.862,North America,Temperate_Dry_Summer,climate,-0.4226583407671722,0.0012445655211856255
thinning,NA,250,15,region_climatezone,signed,-0.22505587072374075,34,1,11.634,North America,Temperate_Without_dry_season,climate,-0.22972326341813543,0.004667392694394673
thinning,NA,250,15,region_climatezone,signed,-0.5156521739130435,1,1,0.345,Oceania,Arid,climate,-0.5156521739130435,0
thinning,NA,250,15,region_climatezone,signed,-2.968421052631579,1,1,0.019,Oceania,Cold_Without_dry_season_Cold_Summer,climate,-2.968421052631579,0
thinning,NA,250,15,region_climatezone,signed,-0.6820143884892086,1,1,0.139,Oceania,Temperate_Dry_Summer,climate,-0.6820143884892086,0
thinning,NA,250,15,region_climatezone,signed,-0.31022727272727274,1,1,0.264,Oceania,Temperate_Dry_Winter,climate,-0.31022727272727274,0
thinning,NA,250,15,region_climatezone,signed,-0.4945959104186953,19,1,8.216,Oceania,Temperate_Without_dry_season,climate,-0.3824903066619669,0.1121056037567284
thinning,NA,250,15,region_climatezone,signed,-0.34243818286371475,4,1,1.7389999999999999,Oceania,Tropical,climate,-0.34243818286371475,0
thinning,NA,250,15,overall,zero_truncated,-0.5159206671552407,732,38,274.1311,All,All,climate,-0.5124720067291967,0.00344866042604397
thinning,NA,250,15,region,zero_truncated,-0.691690589484447,95,10,35.6006,Asia,All,climate,-0.6912613828177492,4.2920666669776786e-4
thinning,NA,250,15,region,zero_truncated,-0.5529783007376605,203,7,73.3942,Europe,All,climate,-0.5570673848516587,0.00408908411399822
thinning,NA,250,15,region,zero_truncated,-0.518426469849877,61,7,23.9004,Latin America,All,climate,-0.5415668934998014,0.023140423649924413
thinning,NA,250,15,region,zero_truncated,-0.45215170758507234,346,8,130.3244,North America,All,climate,-0.45752601614291005,0.005374308557837715
thinning,NA,250,15,region,zero_truncated,-0.44933327223571456,27,6,10.9115,Oceania,All,climate,-0.36356574499800554,0.08576752723770903
thinning,NA,250,15,region_climatezone,zero_truncated,-0.54996976764274,18,1,5.7885,Asia,Arid,climate,-0.5570161025303976,0.0070463348876576015
thinning,NA,250,15,region_climatezone,zero_truncated,-1,4,1,1.4558,Asia,Cold_Dry_Summer,climate,-1,0
thinning,NA,250,15,region_climatezone,zero_truncated,-0.7403908278577612,21,1,8.2031,Asia,Cold_Dry_Winter,climate,-0.7403908278577612,0
thinning,NA,250,15,region_climatezone,zero_truncated,-0.8421619732665483,8,1,3.4339,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.8109825987287694,0.03117937453777886
thinning,NA,250,15,region_climatezone,zero_truncated,0.009276437847866362,1,1,0.21560000000000001,Asia,Cold_Without_dry_season_Hot_Summer,human,0.009276437847866362,0
thinning,NA,250,15,region_climatezone,zero_truncated,-0.7848278656693738,16,1,5.9227,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.7848278656693738,0
thinning,NA,250,15,region_climatezone,zero_truncated,-0.6312894213876328,10,1,3.4721,Asia,Polar,climate,-0.6312894213876328,0
thinning,NA,250,15,region_climatezone,zero_truncated,-0.9209767154337524,5,1,1.9412,Asia,Temperate_Dry_Summer,climate,-0.9209767154337524,0
thinning,NA,250,15,region_climatezone,zero_truncated,0.007591504744690476,6,1,2.213,Asia,Temperate_Dry_Winter,human,0.007591504744690476,0
thinning,NA,250,15,region_climatezone,zero_truncated,-0.8158865536264257,6,1,2.9547,Asia,Temperate_Without_dry_season,climate,-0.8170899843745213,0.0012034307480955908
thinning,NA,250,15,region_climatezone,zero_truncated,-0.9802887695264376,6,1,2.0293,Europe,Arid,climate,-0.9838213881248988,0.0035326185984612124
thinning,NA,250,15,region_climatezone,zero_truncated,-0.6401194940570774,3,1,1.5733000000000001,Europe,Cold_Dry_Summer,climate,-0.6401194940570774,0
thinning,NA,250,15,region_climatezone,zero_truncated,-0.5727056957411695,49,1,17.1479,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.6171081785201237,0.0444024827789542
thinning,NA,250,15,region_climatezone,zero_truncated,-0.6094670614051525,71,1,24.0159,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.6210554945342329,0.011588433129080422
thinning,NA,250,15,region_climatezone,zero_truncated,-0.73127839488729,11,1,4.6003,Europe,Polar,climate,-0.663897788468093,0.06738060641919696
thinning,NA,250,15,region_climatezone,zero_truncated,-0.6029926260832124,12,1,3.7157999999999998,Europe,Temperate_Dry_Summer,climate,-0.6694046988164635,0.06641207273325112
thinning,NA,250,15,region_climatezone,zero_truncated,-0.37055982512542035,51,1,20.3117,Europe,Temperate_Without_dry_season,climate,-0.3337292229334277,0.036830602191992634
thinning,NA,250,15,region_climatezone,zero_truncated,-0.42961165048543687,5,1,1.4832,Latin America,Arid,climate,-0.42961165048543687,0
