dataset_id,analysis,fraction,adjusted_r_squared
16009,spatial_spd,shared,0.3809907422825429
16009,spatial_spd,total_explained,0.2802404272325608
16009,spatial_spd,unexplained,0.7197595727674392
48358,spatial_spd,pure_human,0.04547264148267971
48358,spatial_spd,pure_climate,-0.005554796731517042
48358,spatial_spd,pure_time,0.09038167241830253
48358,spatial_spd,shared,0.42290763962398836
48358,spatial_spd,total_explained,0.5532071567934536
48358,spatial_spd,unexplained,0.44679284320654644
1028,spatial_spd,pure_human,-0.020850552079182405
1028,spatial_spd,pure_climate,0.3587454916952183
1028,spatial_spd,pure_time,0.17488738321633313
1028,spatial_spd,shared,0.15187826065935728
1028,spatial_spd,total_explained,0.6646605834917263
1028,spatial_spd,unexplained,0.3353394165082737
1715,spatial_spd,pure_human,-0.05076454337420677
1715,spatial_spd,pure_climate,0.04000416997493361
1715,spatial_spd,pure_time,-0.026507885822206534
1715,spatial_spd,shared,0.438620732569199
1715,spatial_spd,total_explained,0.4013524733477193
1715,spatial_spd,unexplained,0.5986475266522807
258,spatial_spd,pure_human,-0.007390131384692911
258,spatial_spd,pure_climate,0.2530904454914188
258,spatial_spd,pure_time,0.04985822371579818
258,spatial_spd,shared,0.3819308366088081
258,spatial_spd,total_explained,0.6774893744313322
258,spatial_spd,unexplained,0.32251062556866783
43533,spatial_spd,pure_human,0.024178016098840738
43533,spatial_spd,pure_climate,0.4313701989201537
43533,spatial_spd,pure_time,0.3921376731589026
43533,spatial_spd,shared,-0.2528115099167807
43533,spatial_spd,total_explained,0.5948743782611163
43533,spatial_spd,unexplained,0.40512562173888367
47502,spatial_spd,pure_human,0.04911585049041389
47502,spatial_spd,pure_climate,-0.026105985202203197
47502,spatial_spd,pure_time,0.18975092587268827
47502,spatial_spd,shared,0.4584650097745404
47502,spatial_spd,total_explained,0.6712258009354394
47502,spatial_spd,unexplained,0.3287741990645606
2266,spatial_spd,pure_human,0.10910469418201008
2266,spatial_spd,pure_climate,-0.12108232916134865
2266,spatial_spd,pure_time,0.10390766301186194
2266,spatial_spd,shared,0.2922045007281824
2266,spatial_spd,total_explained,0.38413452876070575
2266,spatial_spd,unexplained,0.6158654712392942
24055,spatial_spd,pure_human,0.08428496724192258
24055,spatial_spd,pure_climate,0.1750212975988058
24055,spatial_spd,pure_time,0.022878561979331358
24055,spatial_spd,shared,0.1645168799727439
24055,spatial_spd,total_explained,0.44670170679280363
24055,spatial_spd,unexplained,0.5532982932071964
287,spatial_spd,pure_human,0.028469824890679174
287,spatial_spd,pure_climate,0.19534926045818302
287,spatial_spd,pure_time,0.0656142781860426
287,spatial_spd,shared,0.3050270082103871
287,spatial_spd,total_explained,0.5944603717452919
287,spatial_spd,unexplained,0.40553962825470813
329,spatial_spd,pure_human,-0.07667638789010622
329,spatial_spd,pure_climate,-0.002980572278442839
329,spatial_spd,pure_time,-0.021144371513987625
329,spatial_spd,shared,0.4295029250433936
329,spatial_spd,total_explained,0.3287015933608569
329,spatial_spd,unexplained,0.6712984066391431
1548,spatial_spd,pure_human,0.0373036773196187
1548,spatial_spd,pure_climate,0.10009240573032885
1548,spatial_spd,pure_time,-0.014242327436083446
1548,spatial_spd,shared,0.23118295283872214
1548,spatial_spd,total_explained,0.35433670845258625
1548,spatial_spd,unexplained,0.6456632915474138
285,spatial_spd,pure_human,-0.014035246118535571
285,spatial_spd,pure_climate,-0.018641559585633072
285,spatial_spd,pure_time,0.1192874934194793
285,spatial_spd,shared,0.051273118601091294
285,spatial_spd,total_explained,0.13788380631640196
285,spatial_spd,unexplained,0.862116193683598
40914,spatial_spd,pure_human,-0.03247434300727525
40914,spatial_spd,pure_climate,0.05847117356594311
40914,spatial_spd,pure_time,0.04844891165686882
40914,spatial_spd,shared,0.35370963272847245
40914,spatial_spd,total_explained,0.4281553749440091
40914,spatial_spd,unexplained,0.5718446250559909
45395,spatial_spd,pure_human,-0.039985487483548576
45395,spatial_spd,pure_climate,0.2790606027288822
45395,spatial_spd,pure_time,0.1822269403705783
45395,spatial_spd,shared,0.1586284180087113
45395,spatial_spd,total_explained,0.5799304736246232
45395,spatial_spd,unexplained,0.42006952637537676
46630,spatial_spd,pure_human,0.35774915108376537
46630,spatial_spd,pure_climate,-0.02787632759874148
46630,spatial_spd,pure_time,0.34677661867073173
46630,spatial_spd,shared,-0.31007102098140304
46630,spatial_spd,total_explained,0.3665784211743526
46630,spatial_spd,unexplained,0.6334215788256474
1694,spatial_spd,pure_human,-0.06984011978681615
1694,spatial_spd,pure_climate,-0.19579406122212673
1694,spatial_spd,pure_time,-0.03857905708859888
1694,spatial_spd,shared,0.23082733449386028
1694,spatial_spd,total_explained,-0.07338590360368147
1694,spatial_spd,unexplained,1.0733859036036815
4549,spatial_spd,pure_human,-0.003377743934992572
4549,spatial_spd,pure_climate,0.04230612450996085
4549,spatial_spd,pure_time,-0.016741541337790378
4549,spatial_spd,shared,0.08457032775011919
4549,spatial_spd,total_explained,0.10675716698729709
4549,spatial_spd,unexplained,0.8932428330127029
18100,spatial_spd,pure_human,0.1049655960508521
18100,spatial_spd,pure_climate,0.06352523933066634
18100,spatial_spd,pure_time,0.03247858181284191
18100,spatial_spd,shared,0.06855421083820357
18100,spatial_spd,total_explained,0.2695236280325639
18100,spatial_spd,unexplained,0.7304763719674361
15366,spatial_spd,pure_human,0.04043798890558081
15366,spatial_spd,pure_climate,0.07164346897260265
15366,spatial_spd,pure_time,-0.016779215159208105
15366,spatial_spd,shared,0.36969540941916945
15366,spatial_spd,total_explained,0.4649976521381448
15366,spatial_spd,unexplained,0.5350023478618552
15203,spatial_spd,pure_human,-0.03783177159172979
15203,spatial_spd,pure_climate,0.1521169435875216
15203,spatial_spd,pure_time,-0.017668052358423947
15203,spatial_spd,shared,0.18160084234714768
15203,spatial_spd,total_explained,0.27821796198451554
15203,spatial_spd,unexplained,0.7217820380154845
15594,spatial_spd,pure_human,0.3041621416551472
15594,spatial_spd,pure_climate,0.0507684003539538
15594,spatial_spd,pure_time,0.04922110036907745
15594,spatial_spd,shared,0.13787473468678335
15594,spatial_spd,total_explained,0.5420263770649618
15594,spatial_spd,unexplained,0.4579736229350382
15724,spatial_spd,pure_human,0.02158269574985916
15724,spatial_spd,pure_climate,0.1730462264875936
15724,spatial_spd,pure_time,0.11703452949948923
15724,spatial_spd,shared,0.31358572700304566
15724,spatial_spd,total_explained,0.6252491787399876
15724,spatial_spd,unexplained,0.37475082126001236
14923,spatial_spd,pure_human,-0.01984538850045625
14923,spatial_spd,pure_climate,0.03645555555378488
14923,spatial_spd,pure_time,0.5624050483335385
14923,spatial_spd,shared,-0.03880848047976426
14923,spatial_spd,total_explained,0.5402067349071029
14923,spatial_spd,unexplained,0.4597932650928971
17404,spatial_spd,pure_human,0.02626706775793597
17404,spatial_spd,pure_climate,-0.021145191223117088
17404,spatial_spd,pure_time,0.01523430772660972
17404,spatial_spd,shared,0.6264082400380193
17404,spatial_spd,total_explained,0.6467644242994479
17404,spatial_spd,unexplained,0.3532355757005521
16131,spatial_spd,pure_human,-0.025874120674031165
16131,spatial_spd,pure_climate,-0.311360876501658
16131,spatial_spd,pure_time,-0.14992121900732114
16131,spatial_spd,shared,0.39485562160060117
16131,spatial_spd,total_explained,-0.09230059458240913
16131,spatial_spd,unexplained,1.0923005945824091
3471,spatial_spd,pure_human,7.410003890087058e-4
3471,spatial_spd,pure_climate,0.20005409469412483
3471,spatial_spd,pure_time,0.025137725834253888
3471,spatial_spd,shared,0.25535210469710745
3471,spatial_spd,total_explained,0.4812849256144949
3471,spatial_spd,unexplained,0.5187150743855051
1631,spatial_spd,pure_human,-0.0236635268467853
1631,spatial_spd,pure_climate,0.17476010619182858
1631,spatial_spd,pure_time,0.04845515584300408
1631,spatial_spd,shared,0.5024447125171061
1631,spatial_spd,total_explained,0.7019964477051535
1631,spatial_spd,unexplained,0.29800355229484654
3130,spatial_spd,pure_human,0.052315553968730444
3130,spatial_spd,pure_climate,0.10410949280745574
3130,spatial_spd,pure_time,0.045776121010573934
3130,spatial_spd,shared,0.20553001111787306
3130,spatial_spd,total_explained,0.4077311789046332
3130,spatial_spd,unexplained,0.5922688210953668
22791,spatial_spd,pure_human,0.24525743648111342
22791,spatial_spd,pure_climate,0.3165312905970701
22791,spatial_spd,pure_time,0.2300332749846934
22791,spatial_spd,shared,-0.33070897901728147
22791,spatial_spd,total_explained,0.4611130230455954
22791,spatial_spd,unexplained,0.5388869769544046
4259,spatial_spd,pure_human,-3.626298352665813e-4
4259,spatial_spd,pure_climate,0.11712116887749702
4259,spatial_spd,pure_time,0.059199748969990584
4259,spatial_spd,shared,0.3232490468095164
4259,spatial_spd,total_explained,0.4992073348217374
4259,spatial_spd,unexplained,0.5007926651782626
24863,spatial_spd,pure_human,0.04908090093718176
24863,spatial_spd,pure_climate,0.1993202586606787
24863,spatial_spd,pure_time,0.13497757878890015
24863,spatial_spd,shared,0.1270734551806163
24863,spatial_spd,total_explained,0.5104521935673769
24863,spatial_spd,unexplained,0.4895478064326231
4425,spatial_spd,pure_human,-0.04935872362228022
4425,spatial_spd,pure_climate,0.01622756417061877
4425,spatial_spd,pure_time,-0.0485661438859325
4425,spatial_spd,shared,0.3994447620533079
4425,spatial_spd,total_explained,0.31774745871571397
4425,spatial_spd,unexplained,0.682252541284286
1633,spatial_spd,pure_human,-0.011625244676440216
1633,spatial_spd,pure_climate,-0.01706230487803717
1633,spatial_spd,pure_time,0.08588748146853442
1633,spatial_spd,shared,0.45737548125435146
1633,spatial_spd,total_explained,0.5145754131684085
1633,spatial_spd,unexplained,0.4854245868315915
15392,spatial_spd,pure_human,0.005690114586706985
15392,spatial_spd,pure_climate,0.3858217350228029
15392,spatial_spd,pure_time,0.03861234121537027
15392,spatial_spd,shared,0.1178849848703466
15392,spatial_spd,total_explained,0.5480091756952268
15392,spatial_spd,unexplained,0.4519908243047732
22344,spatial_spd,pure_human,-0.08661246064995931
22344,spatial_spd,pure_climate,-0.028024940753609506
22344,spatial_spd,pure_time,-0.04525235828461338
22344,spatial_spd,shared,0.26491414469379704
22344,spatial_spd,total_explained,0.10502438500561484
22344,spatial_spd,unexplained,0.8949756149943852
1755,spatial_spd,pure_human,0.024329850849389323
1755,spatial_spd,pure_climate,0.24961875800453137
1755,spatial_spd,pure_time,0.18922027223907478
1755,spatial_spd,shared,0.18680429064469495
1755,spatial_spd,total_explained,0.6499731717376904
1755,spatial_spd,unexplained,0.3500268282623096
45281,spatial_spd,pure_human,0.04821592575231948
45281,spatial_spd,pure_climate,0.14976889601001897
45281,spatial_spd,pure_time,0.0878198248838471
45281,spatial_spd,shared,0.010551863217586943
45281,spatial_spd,total_explained,0.2963565098637725
45281,spatial_spd,unexplained,0.7036434901362275
2352,spatial_spd,pure_human,0.05043242780844248
2352,spatial_spd,pure_climate,0.17366199284791817
2352,spatial_spd,pure_time,0.02855055715797472
2352,spatial_spd,shared,0.4860187991716042
2352,spatial_spd,total_explained,0.7386637769859395
2352,spatial_spd,unexplained,0.26133622301406045
32426,spatial_spd,pure_human,0.04602436017001721
32426,spatial_spd,pure_climate,0.2217334225616585
32426,spatial_spd,pure_time,0.004739478013772169
32426,spatial_spd,shared,0.20496826648033983
32426,spatial_spd,total_explained,0.4774655272257877
32426,spatial_spd,unexplained,0.5225344727742123
4393,spatial_spd,pure_human,0.022075985328387393
4393,spatial_spd,pure_climate,-0.024140654381262894
4393,spatial_spd,pure_time,0.10769415764292689
4393,spatial_spd,shared,0.24803390822604954
4393,spatial_spd,total_explained,0.35366339681610093
4393,spatial_spd,unexplained,0.6463366031838991
22788,spatial_spd,pure_human,-0.10185296304181557
22788,spatial_spd,pure_climate,-0.2097230391126671
22788,spatial_spd,pure_time,0.2670124069266051
22788,spatial_spd,shared,0.07882284496770797
22788,spatial_spd,total_explained,0.03425924973983041
22788,spatial_spd,unexplained,0.9657407502601696
4421,spatial_spd,pure_human,0.02974289601560931
4421,spatial_spd,pure_climate,0.06978890069821364
4421,spatial_spd,pure_time,0.2242931974731046
4421,spatial_spd,shared,0.10538157485191357
4421,spatial_spd,total_explained,0.42920656903884113
4421,spatial_spd,unexplained,0.5707934309611589
22960,spatial_spd,pure_human,0.041466370147393294
22960,spatial_spd,pure_climate,0.28372497904272576
22960,spatial_spd,pure_time,0.18246994251081405
22960,spatial_spd,shared,0.024321424191257934
22960,spatial_spd,total_explained,0.531982715892191
22960,spatial_spd,unexplained,0.46801728410780896
4377,spatial_spd,pure_human,-0.01082196179571071
4377,spatial_spd,pure_climate,-0.07349806868943254
4377,spatial_spd,pure_time,0.15059673901953163
4377,spatial_spd,shared,0.3234162118116717
4377,spatial_spd,total_explained,0.38969292034606007
4377,spatial_spd,unexplained,0.6103070796539399
3048,spatial_spd,pure_human,0.06153768501776413
3048,spatial_spd,pure_climate,0.0483916823946996
3048,spatial_spd,pure_time,0.2632146548735612
3048,spatial_spd,shared,0.009065282096806238
3048,spatial_spd,total_explained,0.3822093043828312
3048,spatial_spd,unexplained,0.6177906956171688
857,spatial_spd,pure_human,0.07688312201499758
857,spatial_spd,pure_climate,0.18222847436030742
857,spatial_spd,pure_time,0.06957840375767077
857,spatial_spd,shared,0.2312438654667448
857,spatial_spd,total_explained,0.5599338655997206
857,spatial_spd,unexplained,0.4400661344002794
699,spatial_spd,pure_human,-0.09793086125334882
699,spatial_spd,pure_climate,0.06902156907070178
699,spatial_spd,pure_time,0.050968775432837954
699,spatial_spd,shared,0.14893083755648018
699,spatial_spd,total_explained,0.1709903208066711
699,spatial_spd,unexplained,0.8290096791933289
1621,spatial_spd,pure_human,-0.013866270108932821
1621,spatial_spd,pure_climate,0.07161955876299231
1621,spatial_spd,pure_time,0.07358042577157475
1621,spatial_spd,shared,0.34833145813856425
1621,spatial_spd,total_explained,0.4796651725641985
1621,spatial_spd,unexplained,0.5203348274358015
20833,spatial_spd,pure_human,-0.03859870110444019
20833,spatial_spd,pure_climate,-0.07212413682482
20833,spatial_spd,pure_time,-0.010826265373292454
20833,spatial_spd,shared,0.44774324550493305
20833,spatial_spd,total_explained,0.3261941422023804
20833,spatial_spd,unexplained,0.6738058577976196
15904,spatial_spd,pure_human,-0.09453205194035663
15904,spatial_spd,pure_climate,-0.06306472973865718
15904,spatial_spd,pure_time,0.04615125389348895
15904,spatial_spd,shared,0.2022147148673077
15904,spatial_spd,total_explained,0.09076918708178283
15904,spatial_spd,unexplained,0.9092308129182172
2049,spatial_spd,pure_human,0.024746197628727207
2049,spatial_spd,pure_climate,0.14051962573300736
2049,spatial_spd,pure_time,0.1077922915277949
2049,spatial_spd,shared,0.24650421520553722
2049,spatial_spd,total_explained,0.5195623300950667
2049,spatial_spd,unexplained,0.4804376699049333
324,spatial_spd,pure_human,0.23602936909374173
324,spatial_spd,pure_climate,0.2832737349523464
324,spatial_spd,pure_time,0.2548335109471008
324,spatial_spd,shared,-0.2873649187061048
324,spatial_spd,total_explained,0.48677169628708417
324,spatial_spd,unexplained,0.5132283037129158
40111,spatial_spd,pure_human,0.08787515935220158
40111,spatial_spd,pure_climate,0.22281687799317484
40111,spatial_spd,pure_time,0.3619018784347353
40111,spatial_spd,shared,-0.09941161641724672
40111,spatial_spd,total_explained,0.573182299362865
40111,spatial_spd,unexplained,0.426817700637135
2381,spatial_spd,pure_human,-0.04915245211421193
2381,spatial_spd,pure_climate,0.021453983995531112
2381,spatial_spd,pure_time,-0.01982079197217046
2381,spatial_spd,shared,0.28967728012737415
2381,spatial_spd,total_explained,0.24215802003652287
2381,spatial_spd,unexplained,0.7578419799634771
17385,spatial_spd,pure_human,-0.028874917660396404
17385,spatial_spd,pure_climate,0.0031692967094135716
17385,spatial_spd,pure_time,-0.0266743010519781
17385,spatial_spd,shared,0.5090712388976699
17385,spatial_spd,total_explained,0.456691316894709
17385,spatial_spd,unexplained,0.543308683105291
1769,spatial_spd,pure_human,0.07045472240531492
1769,spatial_spd,pure_climate,0.12317168436873671
1769,spatial_spd,pure_time,0.2198474749313214
1769,spatial_spd,shared,0.32590436949049173
1769,spatial_spd,total_explained,0.7393782511958648
1769,spatial_spd,unexplained,0.26062174880413524
1142,spatial_spd,pure_human,-0.02406455311697253
1142,spatial_spd,pure_climate,0.021746040511924525
1142,spatial_spd,pure_time,0.09300853360587369
1142,spatial_spd,shared,0.4058160708402401
1142,spatial_spd,total_explained,0.49650609184106576
1142,spatial_spd,unexplained,0.5034939081589342
796,spatial_spd,pure_human,0.2287246342227669
796,spatial_spd,pure_climate,-0.04683876972526768
796,spatial_spd,pure_time,-0.01759170396756915
796,spatial_spd,shared,0.11446689986027136
796,spatial_spd,total_explained,0.27876106039020143
796,spatial_spd,unexplained,0.7212389396097986
510,spatial_spd,pure_human,-0.00460453233963265
510,spatial_spd,pure_climate,0.011382414570035304
510,spatial_spd,pure_time,0.058913619481802515
510,spatial_spd,shared,0.48973028062077484
510,spatial_spd,total_explained,0.55542178233298
510,spatial_spd,unexplained,0.44457821766702
22942,spatial_spd,pure_human,0.08652653566530111
22942,spatial_spd,pure_climate,0.15378601735474418
22942,spatial_spd,pure_time,0.2446589951764757
22942,spatial_spd,shared,0.1826589716704523
22942,spatial_spd,total_explained,0.6676305198669733
22942,spatial_spd,unexplained,0.3323694801330267
16133,spatial_spd,pure_human,0.08090469200438899
16133,spatial_spd,pure_climate,-0.14607189593245473
16133,spatial_spd,pure_time,-0.044230667822418024
16133,spatial_spd,shared,0.12075536262196263
16133,spatial_spd,total_explained,0.01135749087147886
16133,spatial_spd,unexplained,0.9886425091285211
44896,spatial_spd,pure_human,-0.047697087783187264
44896,spatial_spd,pure_climate,0.3357873260962174
44896,spatial_spd,pure_time,0.2364266244965848
44896,spatial_spd,shared,-0.03186307761203433
44896,spatial_spd,total_explained,0.49265378519758063
44896,spatial_spd,unexplained,0.5073462148024194
16219,spatial_spd,pure_human,-0.0017854195824889008
16219,spatial_spd,pure_climate,0.32530080792649196
16219,spatial_spd,pure_time,0.3300498124671808
16219,spatial_spd,shared,0.07615954031415606
16219,spatial_spd,total_explained,0.7297247411253399
16219,spatial_spd,unexplained,0.2702752588746601
24952,spatial_spd,pure_human,-0.035982704428845325
24952,spatial_spd,pure_climate,0.06452023553335029
24952,spatial_spd,pure_time,0.06637051613732659
24952,spatial_spd,shared,0.27316797076685984
24952,spatial_spd,total_explained,0.3680760180086914
24952,spatial_spd,unexplained,0.6319239819913086
41909,spatial_spd,pure_human,0.055660612170109536
41909,spatial_spd,pure_climate,0.09015324302594219
41909,spatial_spd,pure_time,0.15822120111921223
41909,spatial_spd,shared,0.2080304572313727
41909,spatial_spd,total_explained,0.5120655135466367
41909,spatial_spd,unexplained,0.48793448645336335
1762,spatial_spd,pure_human,0.04134086440525686
1762,spatial_spd,pure_climate,3.695719057669189e-4
1762,spatial_spd,pure_time,0.13044844805525457
1762,spatial_spd,shared,0.19137427027305098
1762,spatial_spd,total_explained,0.36353315463932934
1762,spatial_spd,unexplained,0.6364668453606707
1639,spatial_spd,pure_human,0.027491860336418372
1639,spatial_spd,pure_climate,-6.39523110986584e-4
1639,spatial_spd,pure_time,0.03818932106932438
1639,spatial_spd,shared,0.66893069219674
1639,spatial_spd,total_explained,0.7339723504914961
1639,spatial_spd,unexplained,0.2660276495085039
4473,spatial_spd,pure_human,0.053741661798927254
4473,spatial_spd,pure_climate,0.020733228232655554
4473,spatial_spd,pure_time,0.26489590707530386
4473,spatial_spd,shared,0.08288886093349235
4473,spatial_spd,total_explained,0.422259658040379
4473,spatial_spd,unexplained,0.577740341959621
15955,spatial_spd,pure_human,0.06277441341369328
15955,spatial_spd,pure_climate,0.026711807730971815
15955,spatial_spd,pure_time,0.13040116704751026
15955,spatial_spd,shared,0.05976062113472114
15955,spatial_spd,total_explained,0.2796480093268965
15955,spatial_spd,unexplained,0.7203519906731035
1661,spatial_spd,pure_human,-0.013947971606243614
1661,spatial_spd,pure_climate,0.37344997063124286
1661,spatial_spd,pure_time,0.005464050404262566
1661,spatial_spd,shared,0.2390081095678097
1661,spatial_spd,total_explained,0.6039741589970715
1661,spatial_spd,unexplained,0.3960258410029285
48769,spatial_spd,pure_human,0.10605733727512623
48769,spatial_spd,pure_climate,0.15798768407501873
48769,spatial_spd,pure_time,0.29468897332093047
48769,spatial_spd,shared,-0.02902713553437064
48769,spatial_spd,total_explained,0.5297068591367048
48769,spatial_spd,unexplained,0.4702931408632952
22407,spatial_spd,pure_human,-0.01163461307961211
22407,spatial_spd,pure_climate,-0.008842877713710506
22407,spatial_spd,pure_time,-0.0031778261913029127
22407,spatial_spd,shared,0.14147435270368347
22407,spatial_spd,total_explained,0.11781903571905794
22407,spatial_spd,unexplained,0.8821809642809421
24032,spatial_spd,pure_human,-0.030671376496745673
24032,spatial_spd,pure_climate,-0.09331851176210593
24032,spatial_spd,pure_time,-0.041629574447079376
24032,spatial_spd,shared,0.545641092026536
24032,spatial_spd,total_explained,0.380021629320605
24032,spatial_spd,unexplained,0.619978370679395
40642,spatial_spd,pure_human,-0.0064388797363647
40642,spatial_spd,pure_climate,-0.10760426953062852
40642,spatial_spd,pure_time,-0.009035384037677563
40642,spatial_spd,shared,0.1534502795274797
40642,spatial_spd,total_explained,0.030371746222808915
40642,spatial_spd,unexplained,0.9696282537771911
41589,spatial_spd,pure_human,0.15825020782064558
41589,spatial_spd,pure_climate,0.08452053250814728
41589,spatial_spd,pure_time,0.0829461858695989
41589,spatial_spd,shared,0.019167523503344386
41589,spatial_spd,total_explained,0.34488444970173615
41589,spatial_spd,unexplained,0.6551155502982638
40958,spatial_spd,pure_human,-0.027006312215310024
40958,spatial_spd,pure_climate,-0.1091064172694668
40958,spatial_spd,pure_time,0.027428100684106838
40958,spatial_spd,shared,0.2629944556471202
40958,spatial_spd,total_explained,0.15430982684645023
40958,spatial_spd,unexplained,0.8456901731535498
2654,spatial_spd,pure_human,-0.038823827653411525
2654,spatial_spd,pure_climate,-0.06201815751494821
2654,spatial_spd,pure_time,-0.05436851964936218
2654,spatial_spd,shared,0.50203978417749
2654,spatial_spd,total_explained,0.34682927935976804
2654,spatial_spd,unexplained,0.653170720640232
1160,spatial_spd,pure_human,-0.06793181560146233
1160,spatial_spd,pure_climate,-0.051201315883438236
1160,spatial_spd,pure_time,-0.09971988206509297
1160,spatial_spd,shared,0.4589292410428967
1160,spatial_spd,total_explained,0.24007622749290314
1160,spatial_spd,unexplained,0.7599237725070969
823,spatial_spd,pure_human,-0.013027231559843644
823,spatial_spd,pure_climate,0.2319324619206926
823,spatial_spd,pure_time,-0.008217808629922385
823,spatial_spd,shared,0.3643999552568463
823,spatial_spd,total_explained,0.5750873769877729
823,spatial_spd,unexplained,0.4249126230122271
342,spatial_spd,pure_human,-0.012695757029322685
342,spatial_spd,pure_climate,0.06480335077784183
342,spatial_spd,pure_time,-0.02942352517723512
342,spatial_spd,shared,0.4710466711452168
342,spatial_spd,total_explained,0.49373073971650083
342,spatial_spd,unexplained,0.5062692602834992
21903,spatial_spd,pure_human,-0.04106823555840933
21903,spatial_spd,pure_climate,0.062412745155324356
21903,spatial_spd,pure_time,-0.0431791651803366
21903,spatial_spd,shared,0.26541692541040773
21903,spatial_spd,total_explained,0.24358226982698616
21903,spatial_spd,unexplained,0.7564177301730138
1443,spatial_spd,pure_human,0.1054588311769874
1443,spatial_spd,pure_climate,0.23371761377652467
1443,spatial_spd,pure_time,0.07890772104877275
1443,spatial_spd,shared,0.19593856587757574
1443,spatial_spd,total_explained,0.6140227318798606
1443,spatial_spd,unexplained,0.38597726812013944
20029,spatial_spd,pure_human,0.015222782644569333
20029,spatial_spd,pure_climate,0.08037618478275077
20029,spatial_spd,pure_time,0.17333367290324508
20029,spatial_spd,shared,0.32429330696424574
20029,spatial_spd,total_explained,0.5932259472948109
20029,spatial_spd,unexplained,0.40677405270518907
17393,spatial_spd,pure_human,0.18226073725762215
17393,spatial_spd,pure_climate,-0.024910838585721184
17393,spatial_spd,pure_time,0.2550015134349404
17393,spatial_spd,shared,0.035318610555597374
17393,spatial_spd,total_explained,0.4476700226624387
17393,spatial_spd,unexplained,0.5523299773375613
22976,spatial_spd,pure_human,0.04799358476582305
22976,spatial_spd,pure_climate,-0.1088346375864051
22976,spatial_spd,pure_time,-0.09244705123163655
22976,spatial_spd,shared,0.09880280327809932
22976,spatial_spd,total_explained,-0.05448530077411928
22976,spatial_spd,unexplained,1.0544853007741193
22709,spatial_spd,pure_human,6.742856257441199e-4
22709,spatial_spd,pure_climate,0.06272177316877381
22709,spatial_spd,pure_time,0.10943058083940549
22709,spatial_spd,shared,0.3863475501985246
22709,spatial_spd,total_explained,0.559174189832448
22709,spatial_spd,unexplained,0.44082581016755196
15902,spatial_spd,pure_human,-0.019601543630400897
15902,spatial_spd,pure_climate,0.09961827420367397
15902,spatial_spd,pure_time,0.43228056458734376
15902,spatial_spd,shared,0.19461129809196553
15902,spatial_spd,total_explained,0.7069085932525824
15902,spatial_spd,unexplained,0.2930914067474176
20295,spatial_spd,pure_human,0.09448262960128051
20295,spatial_spd,pure_climate,0.18296233376894455
20295,spatial_spd,pure_time,0.03668623153252348
20295,spatial_spd,shared,0.08774108972499495
20295,spatial_spd,total_explained,0.4018722846277435
20295,spatial_spd,unexplained,0.5981277153722565
4192,spatial_spd,pure_human,0.084183187382467
4192,spatial_spd,pure_climate,-0.028064465533979344
4192,spatial_spd,pure_time,0.5155667580718618
4192,spatial_spd,shared,-0.12472410977386883
4192,spatial_spd,total_explained,0.44696137014648063
4192,spatial_spd,unexplained,0.5530386298535194
44723,spatial_spd,pure_human,0.12982907632455443
44723,spatial_spd,pure_climate,0.012129577806204828
44723,spatial_spd,pure_time,0.13379315214063803
44723,spatial_spd,shared,0.16573655168249735
44723,spatial_spd,total_explained,0.44148835795389463
44723,spatial_spd,unexplained,0.5585116420461054
316,spatial_spd,pure_human,0.3036343929208337
316,spatial_spd,pure_climate,0.06807866011023589
316,spatial_spd,pure_time,0.18438421842052677
316,spatial_spd,shared,-0.1266795472865464
316,spatial_spd,total_explained,0.42941772416505
316,spatial_spd,unexplained,0.57058227583495
22049,spatial_spd,pure_human,-0.07277152243617191
22049,spatial_spd,pure_climate,0.05310381702396172
22049,spatial_spd,pure_time,-0.06754318226655076
22049,spatial_spd,shared,0.1518858531955165
22049,spatial_spd,total_explained,0.06467496551675556
22049,spatial_spd,unexplained,0.9353250344832444
318,spatial_spd,pure_human,0.2035960143854334
318,spatial_spd,pure_climate,0.2431146576576695
318,spatial_spd,pure_time,-0.007426734439110572
318,spatial_spd,shared,0.1313217359426948
318,spatial_spd,total_explained,0.5706056735466871
318,spatial_spd,unexplained,0.4293943264533129
3492,spatial_spd,pure_human,0.0011513640140672354
3492,spatial_spd,pure_climate,0.1471337863654858
3492,spatial_spd,pure_time,-0.059637521321407094
3492,spatial_spd,shared,0.2809801519713885
3492,spatial_spd,total_explained,0.3696277810295344
3492,spatial_spd,unexplained,0.6303722189704656
678,spatial_spd,pure_human,-0.028501129714947226
678,spatial_spd,pure_climate,0.06427645473027699
678,spatial_spd,pure_time,0.09887193523419302
678,spatial_spd,shared,0.45685922868780104
678,spatial_spd,total_explained,0.5915064889373238
678,spatial_spd,unexplained,0.4084935110626762
2637,spatial_spd,pure_human,-0.03323730539903147
2637,spatial_spd,pure_climate,-0.004672940082765642
2637,spatial_spd,pure_time,-0.05394325566023572
2637,spatial_spd,shared,0.4321062881714729
2637,spatial_spd,total_explained,0.34025278702944006
2637,spatial_spd,unexplained,0.6597472129705599
1704,spatial_spd,pure_human,-0.004277204393318912
1704,spatial_spd,pure_climate,0.31125549549976794
1704,spatial_spd,pure_time,0.40716513458753845
1704,spatial_spd,shared,-0.21196013536616964
1704,spatial_spd,total_explained,0.5021832903278178
1704,spatial_spd,unexplained,0.49781670967218217
