sensitivity_type,omitted_group,distance_km,repetition,aggregation_level,profile,importance_balance,n_records,n_strata,weight_sum,region,climatezone,ranking,unthinned_balance,absolute_deviation
thinning,NA,500,52,region_climatezone,signed,-0.10114122681883027,4,1,2.1029999999999998,Oceania,Temperate_Without_dry_season,climate,-0.2920142568153357,0.19087302999650546
thinning,NA,500,52,region_climatezone,signed,-0.17731343283582088,3,1,1.34,Oceania,Tropical,climate,-0.2593905817174515,0.08207714888163062
thinning,NA,500,52,overall,zero_truncated,-0.5212243483137753,216,39,51.3514,All,All,climate,-0.4767035948531674,0.04452075346060791
thinning,NA,500,52,region,zero_truncated,-0.6581887055003672,44,10,10.3484,Asia,All,climate,-0.6007264841916491,0.05746222130871814
thinning,NA,500,52,region,zero_truncated,-0.547467388428743,43,7,9.8278,Europe,All,climate,-0.5205549299021911,0.026912458526551886
thinning,NA,500,52,region,zero_truncated,-0.46501380829739036,28,7,6.4454,Latin America,All,climate,-0.540289631976551,0.07527582367916064
thinning,NA,500,52,region,zero_truncated,-0.49059836850020505,89,8,21.943,North America,All,climate,-0.42431683537940396,0.0662815331208011
thinning,NA,500,52,region,zero_truncated,-0.2912300846849433,12,7,2.7868,Oceania,All,climate,-0.42363382665782195,0.13240374197287863
thinning,NA,500,52,region_climatezone,zero_truncated,-0.5484899477459925,8,1,2.2582,Asia,Arid,climate,-0.5609479064484485,0.012457958702456029
thinning,NA,500,52,region_climatezone,zero_truncated,-1,2,1,0.7312,Asia,Cold_Dry_Summer,climate,-1,0
thinning,NA,500,52,region_climatezone,zero_truncated,-0.5681915348439505,8,1,1.6373,Asia,Cold_Dry_Winter,climate,-0.6212127798304716,0.053021244986521165
thinning,NA,500,52,region_climatezone,zero_truncated,-0.761428185014877,4,1,1.1091,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.8063029121049599,0.04487472709008289
thinning,NA,500,52,region_climatezone,zero_truncated,0.2971830985915493,1,1,0.14200000000000002,Asia,Cold_Without_dry_season_Hot_Summer,human,0.2971830985915493,0
thinning,NA,500,52,region_climatezone,zero_truncated,-0.8117234788149091,8,1,1.8834,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.7443992213767475,0.06732425743816162
thinning,NA,500,52,region_climatezone,zero_truncated,-0.9605093190625575,3,1,0.5419,Asia,Polar,climate,-0.5398557258791704,0.42065359318338713
thinning,NA,500,52,region_climatezone,zero_truncated,-0.7901042822276458,3,1,0.4507,Asia,Temperate_Dry_Summer,climate,-0.7178378378378378,0.072266444389808
thinning,NA,500,52,region_climatezone,zero_truncated,-0.2461355529131985,3,1,0.6728000000000001,Asia,Temperate_Dry_Winter,climate,-0.07145414556800161,0.17468140734519688
thinning,NA,500,52,region_climatezone,zero_truncated,-0.5834237361683662,4,1,0.9218,Asia,Temperate_Without_dry_season,climate,-0.6169011675148613,0.03347743134649517
thinning,NA,500,52,region_climatezone,zero_truncated,-0.8724727838258165,3,1,0.5787,Europe,Arid,climate,-0.9195247860830209,0.047052002257204406
thinning,NA,500,52,region_climatezone,zero_truncated,-1,1,1,0.2842,Europe,Cold_Dry_Summer,climate,-1,0
thinning,NA,500,52,region_climatezone,zero_truncated,-0.7172528585902447,12,1,2.7636,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.5773569313408167,0.139895927249428
thinning,NA,500,52,region_climatezone,zero_truncated,-0.6677076104557019,8,1,1.7292,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.558407071598112,0.10930053885758995
thinning,NA,500,52,region_climatezone,zero_truncated,-0.4579451779371356,6,1,1.4921,Europe,Polar,climate,-0.5515808153925186,0.093635637455383
thinning,NA,500,52,region_climatezone,zero_truncated,-0.6705002875215642,4,1,0.6956,Europe,Temperate_Dry_Summer,climate,-0.5984064769003405,0.07209381062122366
thinning,NA,500,52,region_climatezone,zero_truncated,-0.1334267203642094,9,1,2.2843999999999998,Europe,Temperate_Without_dry_season,climate,-0.3707139376017049,0.2372872172374955
thinning,NA,500,52,region_climatezone,zero_truncated,-0.4283655825442569,4,1,0.9716,Latin America,Arid,climate,-0.33869616222557397,0.08966942031868291
thinning,NA,500,52,region_climatezone,zero_truncated,-0.6697892271662763,2,1,0.3416,Latin America,Cold_Dry_Summer,climate,-0.6697892271662763,0
thinning,NA,500,52,region_climatezone,zero_truncated,-0.5856473133790119,6,1,1.6638,Latin America,Polar,climate,-0.6065492433639297,0.0209019299849178
thinning,NA,500,52,region_climatezone,zero_truncated,-0.49432069626788616,3,1,0.6779,Latin America,Temperate_Dry_Summer,climate,-0.8191655394860056,0.3248448432181194
thinning,NA,500,52,region_climatezone,zero_truncated,-0.3694807488519958,2,1,0.5662,Latin America,Temperate_Dry_Winter,climate,-0.3694807488519958,0
thinning,NA,500,52,region_climatezone,zero_truncated,-0.7761692650334076,5,1,0.898,Latin America,Temperate_Without_dry_season,climate,-0.6112840246731934,0.16488524036021412
thinning,NA,500,52,region_climatezone,zero_truncated,-0.10291789187966521,6,1,1.3263,Latin America,Tropical,climate,-0.3323388759706927,0.2294209840910275
thinning,NA,500,52,region_climatezone,zero_truncated,-0.39169498358578586,9,1,1.7363,North America,Arid,climate,-0.2069857262804366,0.18470925730534926
thinning,NA,500,52,region_climatezone,zero_truncated,-0.31602860416419737,12,1,2.5311,North America,Cold_Dry_Summer,climate,-0.33555022950181745,0.019521625337620085
thinning,NA,500,52,region_climatezone,zero_truncated,-0.5836660499237187,23,1,6.1613999999999995,North America,Cold_Without_dry_season_Cold_Summer,climate,-0.5480167937244503,0.0356492561992684
thinning,NA,500,52,region_climatezone,zero_truncated,-0.07456638028853946,5,1,1.2338,North America,Cold_Without_dry_season_Hot_Summer,climate,-0.41807790961045194,0.3435115293219125
thinning,NA,500,52,region_climatezone,zero_truncated,-0.5199404884903087,16,1,4.8393999999999995,North America,Cold_Without_dry_season_Warm_Summer,climate,-0.375860025439408,0.14408046305090072
thinning,NA,500,52,region_climatezone,zero_truncated,-0.8277488210474064,14,1,3.2232,North America,Polar,climate,-0.7392123018986348,0.08853651914877159
thinning,NA,500,52,region_climatezone,zero_truncated,-0.3186490455212922,2,1,0.6129,North America,Temperate_Dry_Summer,climate,-0.0406641407437797,0.2779849047775125
thinning,NA,500,52,region_climatezone,zero_truncated,-0.13552246245872018,8,1,1.6049,North America,Temperate_Without_dry_season,climate,-0.2849129215315374,0.14939045907281723
thinning,NA,500,52,region_climatezone,zero_truncated,-0.41405932547744817,1,1,0.24609999999999999,Oceania,Arid,climate,-0.41405932547744817,0
thinning,NA,500,52,region_climatezone,zero_truncated,-0.7595307917888563,1,1,0.0341,Oceania,Cold_Without_dry_season_Cold_Summer,climate,-0.7595307917888563,0
thinning,NA,500,52,region_climatezone,zero_truncated,-0.3751263902932255,1,1,0.29669999999999996,Oceania,Cold_Without_dry_season_Warm_Summer,climate,-0.07461459403905447,0.300511796254171
thinning,NA,500,52,region_climatezone,zero_truncated,-0.7936726272352133,1,1,0.14539999999999997,Oceania,Temperate_Dry_Summer,climate,-0.7936726272352133,0
thinning,NA,500,52,region_climatezone,zero_truncated,-0.02277904328018225,1,1,0.1756,Oceania,Temperate_Dry_Winter,climate,-0.02277904328018225,0
thinning,NA,500,52,region_climatezone,zero_truncated,-0.17107697257299126,4,1,1.2433,Oceania,Temperate_Without_dry_season,climate,-0.4390901106099177,0.26801313803692645
thinning,NA,500,52,region_climatezone,zero_truncated,-0.372366790582404,3,1,0.6456,Oceania,Tropical,climate,-0.5019181585677749,0.12955136798537087
thinning,NA,500,53,overall,signed,-0.3032137054121547,216,39,91.70100000000001,All,All,climate,-0.2831586544625833,0.020055050949571385
thinning,NA,500,53,region,signed,-0.35245206275421265,43,10,17.21,Asia,All,climate,-0.36401346480067853,0.011561402046465885
thinning,NA,500,53,region,signed,-0.35475268582647107,41,7,18.337,Europe,All,climate,-0.2917575194770737,0.06299516634939739
thinning,NA,500,53,region,signed,-0.30560854635635254,29,7,13.105,Latin America,All,climate,-0.33702578705900965,0.03141724070265711
thinning,NA,500,53,region,signed,-0.2503847153626202,92,8,38.47,North America,All,climate,-0.25809641479910733,0.0077116994364871405
thinning,NA,500,53,region,signed,-0.34874426730727237,11,7,4.579,Oceania,All,climate,-0.26128185648180124,0.08746241082547113
thinning,NA,500,53,region_climatezone,signed,-0.3333459931636916,8,1,2.633,Asia,Arid,climate,-0.3649708360337006,0.031624842870008996
thinning,NA,500,53,region_climatezone,signed,-0.40019665683382505,2,1,1.017,Asia,Cold_Dry_Summer,climate,-0.5931665649786455,0.19296990814482046
thinning,NA,500,53,region_climatezone,signed,-0.3807232267037552,9,1,3.595,Asia,Cold_Dry_Winter,climate,-0.3860237682594702,0.0053005415557150215
thinning,NA,500,53,region_climatezone,signed,-0.41941470378301215,3,1,1.401,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.5073347662547018,0.0879200624716896
thinning,NA,500,53,region_climatezone,signed,0.16045627376425856,1,1,0.263,Asia,Cold_Without_dry_season_Hot_Summer,human,0.16045627376425856,0
thinning,NA,500,53,region_climatezone,signed,-0.43133625042073376,8,1,2.971,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.41254848719937937,0.018787763221354392
thinning,NA,500,53,region_climatezone,signed,-0.34366078925272886,3,1,1.1909999999999998,Asia,Polar,climate,-0.3160415610745058,0.027619228178223043
thinning,NA,500,53,region_climatezone,signed,-0.38176291793313066,3,1,0.9870000000000001,Asia,Temperate_Dry_Summer,climate,-0.3458020050125313,0.035960912920599386
thinning,NA,500,53,region_climatezone,signed,-0.08710907704042714,2,1,1.311,Asia,Temperate_Dry_Winter,climate,-0.044285714285714275,0.042823362754712865
thinning,NA,500,53,region_climatezone,signed,-0.3721347093970668,4,1,1.841,Asia,Temperate_Without_dry_season,climate,-0.3691213180229655,0.003013391374101282
thinning,NA,500,53,region_climatezone,signed,-0.5088774761555392,3,1,1.363,Europe,Arid,climate,-0.5403057419835944,0.031428265828055135
thinning,NA,500,53,region_climatezone,signed,-0.5421245421245421,1,1,0.546,Europe,Cold_Dry_Summer,climate,-0.5421245421245421,0
thinning,NA,500,53,region_climatezone,signed,-0.3639054612207435,10,1,4.358,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.3158885412303826,0.048016919990360896
thinning,NA,500,53,region_climatezone,signed,-0.39926854754440955,9,1,4.785,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.30475901206937894,0.0945095354750306
thinning,NA,500,53,region_climatezone,signed,-0.3312648221343873,6,1,2.5300000000000002,Europe,Polar,climate,-0.2810317833098481,0.05023303882453917
thinning,NA,500,53,region_climatezone,signed,-0.3397014925373134,4,1,1.34,Europe,Temperate_Dry_Summer,climate,-0.3462449255751015,0.006543433037788093
thinning,NA,500,53,region_climatezone,signed,-0.21253294289897512,8,1,3.415,Europe,Temperate_Without_dry_season,climate,-0.2235543675511305,0.011021424652155387
thinning,NA,500,53,region_climatezone,signed,-0.2733866011063307,4,1,1.627,Latin America,Arid,climate,-0.20252690687880207,0.07085969422752861
thinning,NA,500,53,region_climatezone,signed,-0.31910739191073917,2,1,0.717,Latin America,Cold_Dry_Summer,climate,-0.31910739191073917,0
thinning,NA,500,53,region_climatezone,signed,-0.4167394014962593,7,1,3.208,Latin America,Polar,climate,-0.4060151802656547,0.010724221230604625
thinning,NA,500,53,region_climatezone,signed,-0.6619732785200412,3,1,0.973,Latin America,Temperate_Dry_Summer,climate,-0.5460759493670886,0.11589732915295259
thinning,NA,500,53,region_climatezone,signed,-0.21195542046605878,2,1,0.987,Latin America,Temperate_Dry_Winter,climate,-0.21195542046605878,0
thinning,NA,500,53,region_climatezone,signed,-0.22498321020819337,5,1,2.978,Latin America,Temperate_Without_dry_season,climate,-0.34384168704156487,0.1188584768333715
thinning,NA,500,53,region_climatezone,signed,-0.1801912045889101,6,1,2.615,Latin America,Tropical,climate,-0.20289893617021273,0.022707731581302626
thinning,NA,500,53,region_climatezone,signed,-0.23524865591397848,9,1,2.976,North America,Arid,climate,-0.09695403359793242,0.13829462231604606
thinning,NA,500,53,region_climatezone,signed,-0.21337693222354343,11,1,5.046,North America,Cold_Dry_Summer,climate,-0.19629223562244594,0.017084696601097488
thinning,NA,500,53,region_climatezone,signed,-0.34472264000707775,25,1,11.303,North America,Cold_Without_dry_season_Cold_Summer,climate,-0.3209002701449831,0.023822369862094628
thinning,NA,500,53,region_climatezone,signed,-0.13666530110610406,5,1,2.441,North America,Cold_Without_dry_season_Hot_Summer,climate,-0.258062029563798,0.12139672845769392
thinning,NA,500,53,region_climatezone,signed,-0.23051436205744819,18,1,7.485,North America,Cold_Without_dry_season_Warm_Summer,climate,-0.24718482540730438,0.016670463349856196
thinning,NA,500,53,region_climatezone,signed,-0.40175226586102725,14,1,4.965,North America,Polar,climate,-0.4256883067336428,0.023936040872615527
thinning,NA,500,53,region_climatezone,signed,-0.020959332638164734,2,1,0.959,North America,Temperate_Dry_Summer,climate,0.013522825150732137,0.03448215778889687
thinning,NA,500,53,region_climatezone,signed,0.03481031866464339,8,1,3.295,North America,Temperate_Without_dry_season,human,-0.1578478914738199,0.1926582101384633
thinning,NA,500,53,region_climatezone,signed,-0.23106575963718817,1,1,0.441,Oceania,Arid,climate,-0.23106575963718817,0
thinning,NA,500,53,region_climatezone,signed,-0.18768115942028984,1,1,0.138,Oceania,Cold_Without_dry_season_Cold_Summer,climate,-0.18768115942028984,0
thinning,NA,500,53,region_climatezone,signed,0.13786764705882348,1,1,0.544,Oceania,Cold_Without_dry_season_Warm_Summer,human,-0.030684699915469144,0.16855234697429264
thinning,NA,500,53,region_climatezone,signed,-0.5269406392694064,1,1,0.219,Oceania,Temperate_Dry_Summer,climate,-0.5269406392694064,0
thinning,NA,500,53,region_climatezone,signed,-0.012820512820512832,1,1,0.312,Oceania,Temperate_Dry_Winter,climate,-0.012820512820512832,0
thinning,NA,500,53,region_climatezone,signed,-0.5642807983482451,3,1,1.4529999999999998,Oceania,Temperate_Without_dry_season,climate,-0.2920142568153357,0.27226654153290936
thinning,NA,500,53,region_climatezone,signed,-0.4108695652173913,3,1,1.472,Oceania,Tropical,climate,-0.2593905817174515,0.15147898349993982
thinning,NA,500,53,overall,zero_truncated,-0.5101954634362638,216,39,52.0967,All,All,climate,-0.4767035948531674,0.033491868583096385
thinning,NA,500,53,region,zero_truncated,-0.5945598273751479,43,10,9.6394,Asia,All,climate,-0.6007264841916491,0.006166656816501193
thinning,NA,500,53,region,zero_truncated,-0.5905556039784228,41,7,10.3257,Europe,All,climate,-0.5205549299021911,0.07000067407623167
thinning,NA,500,53,region,zero_truncated,-0.5034519104084322,29,7,7.59,Latin America,All,climate,-0.540289631976551,0.03683772156811882
thinning,NA,500,53,region,zero_truncated,-0.4264738618656272,92,8,22.0119,North America,All,climate,-0.42431683537940396,0.0021570264862232347
thinning,NA,500,53,region,zero_truncated,-0.6094398545282049,11,7,2.5297,Oceania,All,climate,-0.42363382665782195,0.18580602787038297
thinning,NA,500,53,region_climatezone,zero_truncated,-0.4609756097560975,8,1,1.804,Asia,Arid,climate,-0.5609479064484485,0.09997229669235097
thinning,NA,500,53,region_climatezone,zero_truncated,-1,2,1,0.3812,Asia,Cold_Dry_Summer,climate,-1,0
thinning,NA,500,53,region_climatezone,zero_truncated,-0.6240822320117474,9,1,1.9068,Asia,Cold_Dry_Winter,climate,-0.6212127798304716,0.0028694521812757667
thinning,NA,500,53,region_climatezone,zero_truncated,-0.7194558521560575,3,1,0.7792,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.8063029121049599,0.0868470599489024
thinning,NA,500,53,region_climatezone,zero_truncated,0.2971830985915493,1,1,0.14200000000000002,Asia,Cold_Without_dry_season_Hot_Summer,human,0.2971830985915493,0
thinning,NA,500,53,region_climatezone,zero_truncated,-0.7280009089359769,8,1,1.7603,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.7443992213767475,0.016398312440770613
thinning,NA,500,53,region_climatezone,zero_truncated,-0.5663484156634842,3,1,0.7227,Asia,Polar,climate,-0.5398557258791704,0.02649268978431374
thinning,NA,500,53,region_climatezone,zero_truncated,-0.7901042822276458,3,1,0.4507,Asia,Temperate_Dry_Summer,climate,-0.7178378378378378,0.072266444389808
thinning,NA,500,53,region_climatezone,zero_truncated,-0.16613325574629031,2,1,0.6874,Asia,Temperate_Dry_Winter,climate,-0.07145414556800161,0.0946791101782887
thinning,NA,500,53,region_climatezone,zero_truncated,-0.6456074022485325,4,1,1.0050999999999999,Asia,Temperate_Without_dry_season,climate,-0.6169011675148613,0.028706234733671177
thinning,NA,500,53,region_climatezone,zero_truncated,-0.8859908577574617,3,1,0.7438,Europe,Arid,climate,-0.9195247860830209,0.03353392832555924
thinning,NA,500,53,region_climatezone,zero_truncated,-1,1,1,0.2842,Europe,Cold_Dry_Summer,climate,-1,0
thinning,NA,500,53,region_climatezone,zero_truncated,-0.6145984193321472,10,1,2.4167,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.5773569313408167,0.037241487991330535
thinning,NA,500,53,region_climatezone,zero_truncated,-0.6480503584542752,9,1,2.8595,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.558407071598112,0.08964328685616318
thinning,NA,500,53,region_climatezone,zero_truncated,-0.5433387358184765,6,1,1.5425,Europe,Polar,climate,-0.5515808153925186,0.008242079574042105
thinning,NA,500,53,region_climatezone,zero_truncated,-0.3954356250897086,4,1,0.6967,Europe,Temperate_Dry_Summer,climate,-0.5984064769003405,0.20297085181063196
thinning,NA,500,53,region_climatezone,zero_truncated,-0.3942658362789654,8,1,1.7823,Europe,Temperate_Without_dry_season,climate,-0.3707139376017049,0.023551898677260485
thinning,NA,500,53,region_climatezone,zero_truncated,-0.4283655825442569,4,1,0.9716,Latin America,Arid,climate,-0.33869616222557397,0.08966942031868291
thinning,NA,500,53,region_climatezone,zero_truncated,-0.6697892271662763,2,1,0.3416,Latin America,Cold_Dry_Summer,climate,-0.6697892271662763,0
thinning,NA,500,53,region_climatezone,zero_truncated,-0.6617926222359038,7,1,1.9490999999999998,Latin America,Polar,climate,-0.6065492433639297,0.05524337887197417
thinning,NA,500,53,region_climatezone,zero_truncated,-0.80362056480811,3,1,0.6905,Latin America,Temperate_Dry_Summer,climate,-0.8191655394860056,0.015544974677895618
thinning,NA,500,53,region_climatezone,zero_truncated,-0.3694807488519958,2,1,0.5662,Latin America,Temperate_Dry_Winter,climate,-0.3694807488519958,0
thinning,NA,500,53,region_climatezone,zero_truncated,-0.43457943925233644,5,1,1.498,Latin America,Temperate_Without_dry_season,climate,-0.6112840246731934,0.17670458542085699
thinning,NA,500,53,region_climatezone,zero_truncated,-0.2995549904640814,6,1,1.573,Latin America,Tropical,climate,-0.3323388759706927,0.03278388550661132
thinning,NA,500,53,region_climatezone,zero_truncated,-0.40582873282834764,9,1,1.5578,North America,Arid,climate,-0.2069857262804366,0.19884300654791104
thinning,NA,500,53,region_climatezone,zero_truncated,-0.26632988306779243,11,1,2.8307,North America,Cold_Dry_Summer,climate,-0.33555022950181745,0.06922034643402503
thinning,NA,500,53,region_climatezone,zero_truncated,-0.5895382492764055,25,1,6.6681,North America,Cold_Without_dry_season_Cold_Summer,climate,-0.5480167937244503,0.04152145555195519
thinning,NA,500,53,region_climatezone,zero_truncated,-0.24943921040825484,5,1,1.3374,North America,Cold_Without_dry_season_Hot_Summer,climate,-0.41807790961045194,0.1686386992021971
thinning,NA,500,53,region_climatezone,zero_truncated,-0.35664025484384765,18,1,4.9599,North America,Cold_Without_dry_season_Warm_Summer,climate,-0.375860025439408,0.019219770595560348
thinning,NA,500,53,region_climatezone,zero_truncated,-0.7862331644873758,14,1,2.5467,North America,Polar,climate,-0.7392123018986348,0.04702086258874094
thinning,NA,500,53,region_climatezone,zero_truncated,-0.1232346682143547,2,1,0.5169,North America,Temperate_Dry_Summer,climate,-0.0406641407437797,0.082570527470575
thinning,NA,500,53,region_climatezone,zero_truncated,0.06159056698444554,8,1,1.5944,North America,Temperate_Without_dry_season,human,-0.2849129215315374,0.34650348851598295
thinning,NA,500,53,region_climatezone,zero_truncated,-0.41405932547744817,1,1,0.24609999999999999,Oceania,Arid,climate,-0.41405932547744817,0
thinning,NA,500,53,region_climatezone,zero_truncated,-0.7595307917888563,1,1,0.0341,Oceania,Cold_Without_dry_season_Cold_Summer,climate,-0.7595307917888563,0
thinning,NA,500,53,region_climatezone,zero_truncated,0.3951527924130663,1,1,0.1898,Oceania,Cold_Without_dry_season_Warm_Summer,human,-0.07461459403905447,0.46976738645212074
thinning,NA,500,53,region_climatezone,zero_truncated,-0.7936726272352133,1,1,0.14539999999999997,Oceania,Temperate_Dry_Summer,climate,-0.7936726272352133,0
thinning,NA,500,53,region_climatezone,zero_truncated,-0.02277904328018225,1,1,0.1756,Oceania,Temperate_Dry_Winter,climate,-0.02277904328018225,0
thinning,NA,500,53,region_climatezone,zero_truncated,-0.7633503656948202,3,1,0.9981,Oceania,Temperate_Without_dry_season,climate,-0.4390901106099177,0.32426025508490247
thinning,NA,500,53,region_climatezone,zero_truncated,-0.8204158790170132,3,1,0.7406,Oceania,Tropical,climate,-0.5019181585677749,0.3184977204492383
thinning,NA,500,54,overall,signed,-0.33902250075156676,209,39,86.486,All,All,climate,-0.2831586544625833,0.05586384628898344
thinning,NA,500,54,region,signed,-0.41749218840411995,43,10,17.282,Asia,All,climate,-0.36401346480067853,0.053478723603441414
thinning,NA,500,54,region,signed,-0.3719482023477391,44,7,18.997,Europe,All,climate,-0.2917575194770737,0.08019068287066544
thinning,NA,500,54,region,signed,-0.29970021802325586,28,7,11.008,Latin America,All,climate,-0.33702578705900965,0.03732556903575379
thinning,NA,500,54,region,signed,-0.30702458605117916,82,8,33.881,North America,All,climate,-0.25809641479910733,0.04892817125207183
thinning,NA,500,54,region,signed,-0.2516547574276044,12,7,5.318,Oceania,All,climate,-0.26128185648180124,0.009627099054196842
thinning,NA,500,54,region_climatezone,signed,-0.436121144762434,9,1,3.599,Asia,Arid,climate,-0.3649708360337006,0.0711503087287334
thinning,NA,500,54,region_climatezone,signed,-0.7028414298808433,2,1,1.091,Asia,Cold_Dry_Summer,climate,-0.5931665649786455,0.1096748649021978
thinning,NA,500,54,region_climatezone,signed,-0.383428775948461,8,1,2.794,Asia,Cold_Dry_Winter,climate,-0.3860237682594702,0.0025949923110092366
thinning,NA,500,54,region_climatezone,signed,-0.4686973428386261,3,1,1.5430000000000001,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.5073347662547018,0.03863742341607568
thinning,NA,500,54,region_climatezone,signed,0.16045627376425856,1,1,0.263,Asia,Cold_Without_dry_season_Hot_Summer,human,0.16045627376425856,0
thinning,NA,500,54,region_climatezone,signed,-0.43133625042073376,8,1,2.971,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.41254848719937937,0.018787763221354392
thinning,NA,500,54,region_climatezone,signed,-0.34366078925272886,3,1,1.1909999999999998,Asia,Polar,climate,-0.3160415610745058,0.027619228178223043
thinning,NA,500,54,region_climatezone,signed,-0.38176291793313066,3,1,0.9870000000000001,Asia,Temperate_Dry_Summer,climate,-0.3458020050125313,0.035960912920599386
thinning,NA,500,54,region_climatezone,signed,-0.15745614035087716,2,1,0.912,Asia,Temperate_Dry_Winter,climate,-0.044285714285714275,0.11317042606516288
thinning,NA,500,54,region_climatezone,signed,-0.4739513205592957,4,1,1.931,Asia,Temperate_Without_dry_season,climate,-0.3691213180229655,0.10483000253633018
thinning,NA,500,54,region_climatezone,signed,-0.5121926229508197,3,1,0.976,Europe,Arid,climate,-0.5403057419835944,0.02811311903277469
thinning,NA,500,54,region_climatezone,signed,-0.5421245421245421,1,1,0.546,Europe,Cold_Dry_Summer,climate,-0.5421245421245421,0
thinning,NA,500,54,region_climatezone,signed,-0.40145243282498183,13,1,5.508,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.3158885412303826,0.0855638915945992
thinning,NA,500,54,region_climatezone,signed,-0.30395748530076894,9,1,4.422,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.30475901206937894,8.015267686100058e-4
thinning,NA,500,54,region_climatezone,signed,-0.3055401662049862,5,1,2.166,Europe,Polar,climate,-0.2810317833098481,0.02450838289513807
thinning,NA,500,54,region_climatezone,signed,-0.5495944380069525,4,1,1.726,Europe,Temperate_Dry_Summer,climate,-0.3462449255751015,0.203349512431851
thinning,NA,500,54,region_climatezone,signed,-0.3022994798795511,9,1,3.653,Europe,Temperate_Without_dry_season,climate,-0.2235543675511305,0.07874511232842057
thinning,NA,500,54,region_climatezone,signed,-0.22098009188361406,4,1,1.306,Latin America,Arid,climate,-0.20252690687880207,0.018453185004811995
thinning,NA,500,54,region_climatezone,signed,-0.31910739191073917,2,1,0.717,Latin America,Cold_Dry_Summer,climate,-0.31910739191073917,0
thinning,NA,500,54,region_climatezone,signed,-0.2672284644194757,6,1,2.67,Latin America,Polar,climate,-0.4060151802656547,0.13878671584617902
thinning,NA,500,54,region_climatezone,signed,-0.6106255355612683,3,1,1.167,Latin America,Temperate_Dry_Summer,climate,-0.5460759493670886,0.06454958619417972
thinning,NA,500,54,region_climatezone,signed,-0.21195542046605878,2,1,0.987,Latin America,Temperate_Dry_Winter,climate,-0.21195542046605878,0
thinning,NA,500,54,region_climatezone,signed,-0.34176201372997717,5,1,1.748,Latin America,Temperate_Without_dry_season,climate,-0.34384168704156487,0.002079673311587704
thinning,NA,500,54,region_climatezone,signed,-0.2275176129299627,6,1,2.4130000000000003,Latin America,Tropical,climate,-0.20289893617021273,0.024618676759749963
thinning,NA,500,54,region_climatezone,signed,-0.17722395292488746,9,1,2.8890000000000002,North America,Arid,climate,-0.09695403359793242,0.08026991932695504
thinning,NA,500,54,region_climatezone,signed,-0.2880841121495327,10,1,5.136,North America,Cold_Dry_Summer,climate,-0.19629223562244594,0.09179187652708679
thinning,NA,500,54,region_climatezone,signed,-0.370016,22,1,9.375,North America,Cold_Without_dry_season_Cold_Summer,climate,-0.3209002701449831,0.04911572985501689
thinning,NA,500,54,region_climatezone,signed,-0.44352617079889817,4,1,1.089,North America,Cold_Without_dry_season_Hot_Summer,climate,-0.258062029563798,0.1854641412351002
thinning,NA,500,54,region_climatezone,signed,-0.24266412610427857,13,1,5.773,North America,Cold_Without_dry_season_Warm_Summer,climate,-0.24718482540730438,0.004520699303025816
thinning,NA,500,54,region_climatezone,signed,-0.4565389696169088,14,1,5.299,North America,Polar,climate,-0.4256883067336428,0.030850662883266045
thinning,NA,500,54,region_climatezone,signed,0.07595220313666917,3,1,1.339,North America,Temperate_Dry_Summer,human,0.013522825150732137,0.062429377985937035
thinning,NA,500,54,region_climatezone,signed,-0.24837302918483734,7,1,2.981,North America,Temperate_Without_dry_season,climate,-0.1578478914738199,0.09052513771101744
thinning,NA,500,54,region_climatezone,signed,-0.23106575963718817,1,1,0.441,Oceania,Arid,climate,-0.23106575963718817,0
thinning,NA,500,54,region_climatezone,signed,-0.18768115942028984,1,1,0.138,Oceania,Cold_Without_dry_season_Cold_Summer,climate,-0.18768115942028984,0
thinning,NA,500,54,region_climatezone,signed,-0.17417840375586852,1,1,0.639,Oceania,Cold_Without_dry_season_Warm_Summer,climate,-0.030684699915469144,0.14349370384039936
thinning,NA,500,54,region_climatezone,signed,-0.5269406392694064,1,1,0.219,Oceania,Temperate_Dry_Summer,climate,-0.5269406392694064,0
thinning,NA,500,54,region_climatezone,signed,-0.012820512820512832,1,1,0.312,Oceania,Temperate_Dry_Winter,climate,-0.012820512820512832,0
thinning,NA,500,54,region_climatezone,signed,-0.17882689556509299,4,1,2.097,Oceania,Temperate_Without_dry_season,climate,-0.2920142568153357,0.11318736125024273
thinning,NA,500,54,region_climatezone,signed,-0.4108695652173913,3,1,1.472,Oceania,Tropical,climate,-0.2593905817174515,0.15147898349993982
