dataset_id,model_id,total_adjusted_r_squared,human,climate,signed_weight,signed_balance,zero_human,zero_climate,zero_weight,zero_balance,signed_ranking,zero_ranking,long,lat,region,climatezone
4355,analysis=spatial_spd_sensitivity|dataset_id=4355|region=Europe|climatezone=Polar,0.42,0.0398,0.3806,0.42,-0.8114285714285714,0.0398,0.3806,0.4204,-0.8106565176022835,climate,climate,23.50822,41.70757,Europe,Polar
40582,analysis=spatial_spd_sensitivity|dataset_id=40582|region=Europe|climatezone=Polar,0.055,0.0763,-0.0209,0.055,1.7672727272727273,0.0763,0,0.0763,1,human,human,8.02556,46.38972,Europe,Polar
15130,analysis=spatial_spd_sensitivity|dataset_id=15130|region=Latin America|climatezone=Temperate_Without_dry_season,0.26,0.0191,0.2414,0.26,-0.855,0.0191,0.2414,0.2605,-0.853358925143954,climate,climate,-71.56608,-43.44371,Latin America,Temperate_Without_dry_season
4041,analysis=spatial_spd_sensitivity|dataset_id=4041|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.605,0.2589,0.346,0.605,-0.14396694214876027,0.2589,0.346,0.6049,-0.14399074227144976,climate,climate,6.16444,59.69702,Europe,Cold_Without_dry_season_Cold_Summer
22812,analysis=spatial_spd_sensitivity|dataset_id=22812|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.3,0.0319,0.2684,0.3,-0.7883333333333336,0.0319,0.2684,0.3003,-0.7875457875457876,climate,climate,25.89735,46.12662,Europe,Cold_Without_dry_season_Warm_Summer
363,analysis=spatial_spd_sensitivity|dataset_id=363|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.309,0.1064,0.2023,0.309,-0.3103559870550162,0.1064,0.2023,0.3087,-0.31065759637188217,climate,climate,26.43333,53.41667,Europe,Cold_Without_dry_season_Warm_Summer
1646,analysis=spatial_spd_sensitivity|dataset_id=1646|region=Latin America|climatezone=Polar,0.471,0.1365,0.3344,0.471,-0.4201698513800424,0.1365,0.3344,0.4709,-0.42025907836058607,climate,climate,-75.21667,-11.78333,Latin America,Polar
1679,analysis=spatial_spd_sensitivity|dataset_id=1679|region=Latin America|climatezone=Polar,0.549,0.1737,0.3749,0.549,-0.36648451730418946,0.1737,0.3749,0.5486,-0.3667517316806417,climate,climate,-75,-11.66667,Latin America,Polar
1829,analysis=spatial_spd_sensitivity|dataset_id=1829|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.338,0.0746,0.2632,0.338,-0.5579881656804733,0.0746,0.2632,0.3378,-0.5583185316755477,climate,climate,-89.32389,48.42222,North America,Cold_Without_dry_season_Warm_Summer
3558,analysis=spatial_spd_sensitivity|dataset_id=3558|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,0.427,0.1417,0.2853,0.427,-0.33629976580796256,0.1417,0.2853,0.427,-0.33629976580796256,climate,climate,-93.63376,45.03387,North America,Cold_Without_dry_season_Hot_Summer
14948,analysis=spatial_spd_sensitivity|dataset_id=14948|region=North America|climatezone=Polar,0.398,0.0265,0.3716,0.398,-0.8670854271356783,0.0265,0.3716,0.3981,-0.8668676212007033,climate,climate,-61.65087,66.62137,North America,Polar
41399,analysis=spatial_spd_sensitivity|dataset_id=41399|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.571,-0.0113,0.5824,0.571,-1.0397548161120842,0,0.5824,0.5824,-1,climate,climate,10.30419,51.67243,Europe,Cold_Without_dry_season_Warm_Summer
1670,analysis=spatial_spd_sensitivity|dataset_id=1670|region=North America|climatezone=Temperate_Without_dry_season,0.18,0.1529,0.0267,0.18,0.7011111111111111,0.1529,0.0267,0.1796,0.7026726057906458,human,human,-131.76501,52.94582,North America,Temperate_Without_dry_season
1393,analysis=spatial_spd_sensitivity|dataset_id=1393|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.674,-0.0353,0.7093,0.674,-1.1047477744807122,0,0.7093,0.7093,-1,climate,climate,-71.16278,47.25778,North America,Cold_Without_dry_season_Cold_Summer
42570,analysis=spatial_spd_sensitivity|dataset_id=42570|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.514,0.1221,0.3917,0.514,-0.5245136186770428,0.1221,0.3917,0.5138,-0.5247177890229661,climate,climate,8.63721,48.72783,Europe,Cold_Without_dry_season_Warm_Summer
46611,analysis=spatial_spd_sensitivity|dataset_id=46611|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.443,0.1818,0.2609,0.443,-0.1785553047404064,0.1818,0.2609,0.4427,-0.17867630449514352,climate,climate,-106.33846,41.43222,North America,Cold_Without_dry_season_Cold_Summer
1763,analysis=spatial_spd_sensitivity|dataset_id=1763|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.21,0.1275,0.0825,0.21,0.21428571428571427,0.1275,0.0825,0.21000000000000002,0.21428571428571425,human,human,-69.3,43.76667,North America,Cold_Without_dry_season_Warm_Summer
19901,analysis=spatial_spd_sensitivity|dataset_id=19901|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.035,-0.0142,0.0491,0.035,-1.8085714285714283,0,0.0491,0.0491,-1,climate,climate,14.44777,52.13391,Europe,Cold_Without_dry_season_Warm_Summer
1980,analysis=spatial_spd_sensitivity|dataset_id=1980|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.386,0.0583,0.3275,0.386,-0.6974093264248704,0.0583,0.3275,0.38580000000000003,-0.6977708657335406,climate,climate,-78.46667,42.62222,North America,Cold_Without_dry_season_Warm_Summer
20001,analysis=spatial_spd_sensitivity|dataset_id=20001|region=North America|climatezone=Temperate_Dry_Summer,0.34,0.0236,0.316,0.34,-0.8599999999999999,0.0236,0.316,0.3396,-0.8610129564193167,climate,climate,-122.8844,47.93322,North America,Temperate_Dry_Summer
973,analysis=spatial_spd_sensitivity|dataset_id=973|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.63,0.2363,0.394,0.63,-0.2503174603174603,0.2363,0.394,0.6303000000000001,-0.25019831826114547,climate,climate,-77.35,45.18333,North America,Cold_Without_dry_season_Warm_Summer
1658,analysis=spatial_spd_sensitivity|dataset_id=1658|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.207,0.0145,0.1928,0.207,-0.8613526570048309,0.0145,0.1928,0.2073,-0.8601061263868788,climate,climate,-71.70111,44.14,North America,Cold_Without_dry_season_Warm_Summer
22367,analysis=spatial_spd_sensitivity|dataset_id=22367|region=Europe|climatezone=Polar,0.516,0.0339,0.4818,0.516,-0.8680232558139535,0.0339,0.4818,0.5157,-0.8685282140779522,climate,climate,20.078,49.15199,Europe,Polar
4545,analysis=spatial_spd_sensitivity|dataset_id=4545|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.398,-0.0072,0.4053,0.398,-1.03643216080402,0,0.4053,0.4053,-1,climate,climate,14.34266,49.07111,Europe,Cold_Without_dry_season_Warm_Summer
15247,analysis=spatial_spd_sensitivity|dataset_id=15247|region=Latin America|climatezone=Temperate_Dry_Winter,0.279,0.035,0.244,0.279,-0.7491039426523296,0.035,0.244,0.279,-0.7491039426523296,climate,climate,-73.33754,-13.62495,Latin America,Temperate_Dry_Winter
15356,analysis=spatial_spd_sensitivity|dataset_id=15356|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.121,0.0517,0.0697,0.121,-0.14876033057851237,0.0517,0.0697,0.12140000000000001,-0.14827018121911034,climate,climate,-105.722,35.832,North America,Cold_Without_dry_season_Cold_Summer
14556,analysis=spatial_spd_sensitivity|dataset_id=14556|region=Europe|climatezone=Temperate_Without_dry_season,0.421,0.3505,0.0707,0.421,0.6646080760095012,0.3505,0.0707,0.42119999999999996,0.664292497625831,human,human,-9.48283,52.03879,Europe,Temperate_Without_dry_season
48777,analysis=spatial_spd_sensitivity|dataset_id=48777|region=Europe|climatezone=Temperate_Without_dry_season,0.319,0.0609,0.2582,0.319,-0.6184952978056425,0.0609,0.2582,0.3191,-0.6183014728925101,climate,climate,8.77929,53.65498,Europe,Temperate_Without_dry_season
3054,analysis=spatial_spd_sensitivity|dataset_id=3054|region=North America|climatezone=Arid,0.478,0.1707,0.3074,0.478,-0.28598326359832643,0.1707,0.3074,0.47809999999999997,-0.2859234469776198,climate,climate,-105.74761,37.70644,North America,Arid
776,analysis=spatial_spd_sensitivity|dataset_id=776|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.428,0.3069,0.1212,0.428,0.43387850467289724,0.3069,0.1212,0.42810000000000004,0.43377715487035734,human,human,-71.66667,44.16667,North America,Cold_Without_dry_season_Warm_Summer
1880,analysis=spatial_spd_sensitivity|dataset_id=1880|region=Latin America|climatezone=Temperate_Without_dry_season,0.528,-0.0127,0.5403,0.528,-1.0473484848484849,0,0.5403,0.5403,-1,climate,climate,-74.41667,-49.13333,Latin America,Temperate_Without_dry_season
4311,analysis=spatial_spd_sensitivity|dataset_id=4311|region=Europe|climatezone=Temperate_Without_dry_season,0.474,0.1073,0.3662,0.474,-0.5462025316455696,0.1073,0.3662,0.47350000000000003,-0.546779303062302,climate,climate,2.62278,45.45194,Europe,Temperate_Without_dry_season
48976,analysis=spatial_spd_sensitivity|dataset_id=48976|region=Europe|climatezone=Temperate_Without_dry_season,0.579,0.151,0.4275,0.579,-0.47754749568221067,0.151,0.4275,0.5785,-0.4779602420051858,climate,climate,2.62278,45.45194,Europe,Temperate_Without_dry_season
3482,analysis=spatial_spd_sensitivity|dataset_id=3482|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.684,0.1628,0.521,0.684,-0.5236842105263158,0.1628,0.521,0.6838,-0.5238373793506874,climate,climate,-91.11546,48.13873,North America,Cold_Without_dry_season_Warm_Summer
15185,analysis=spatial_spd_sensitivity|dataset_id=15185|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.575,0.1026,0.4723,0.575,-0.6429565217391305,0.1026,0.4723,0.5749,-0.6430683597147331,climate,climate,-154.24697,67.06911,North America,Cold_Without_dry_season_Cold_Summer
21580,analysis=spatial_spd_sensitivity|dataset_id=21580|region=Latin America|climatezone=Tropical,0.278,0.0635,0.2145,0.278,-0.5431654676258992,0.0635,0.2145,0.278,-0.5431654676258992,climate,climate,-67.88893,-14.50063,Latin America,Tropical
42681,analysis=spatial_spd_sensitivity|dataset_id=42681|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.5,0.0139,0.4857,0.5,-0.9436,0.0139,0.4857,0.49960000000000004,-0.9443554843875099,climate,climate,8.34727,48.57351,Europe,Cold_Without_dry_season_Warm_Summer
24319,analysis=spatial_spd_sensitivity|dataset_id=24319|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.356,-0.0157,0.3715,0.356,-1.0876404494382024,0,0.3715,0.3715,-1,climate,climate,7.845,46.19556,Europe,Cold_Without_dry_season_Cold_Summer
15734,analysis=spatial_spd_sensitivity|dataset_id=15734|region=North America|climatezone=Cold_Dry_Summer,0.354,0.1296,0.224,0.354,-0.2666666666666667,0.1296,0.224,0.3536,-0.2669683257918552,climate,climate,-120.66752,39.69878,North America,Cold_Dry_Summer
691,analysis=spatial_spd_sensitivity|dataset_id=691|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.642,0.1016,0.5401,0.642,-0.6830218068535825,0.1016,0.5401,0.6417,-0.6833411251363565,climate,climate,-66.125,48.91083,North America,Cold_Without_dry_season_Cold_Summer
860,analysis=spatial_spd_sensitivity|dataset_id=860|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.216,0.0051,0.2113,0.216,-0.9546296296296296,0.0051,0.2113,0.21639999999999998,-0.9528650646950093,climate,climate,-87.73333,44.05,North America,Cold_Without_dry_season_Warm_Summer
22745,analysis=spatial_spd_sensitivity|dataset_id=22745|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.181,0.0866,0.0941,0.181,-0.04143646408839783,0.0866,0.0941,0.1807,-0.0415052573325955,climate,climate,-3.8,57.08333,Europe,Cold_Without_dry_season_Cold_Summer
24321,analysis=spatial_spd_sensitivity|dataset_id=24321|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.546,0.1431,0.4028,0.546,-0.47564102564102556,0.1431,0.4028,0.5459,-0.4757281553398058,climate,climate,7.99167,46.34111,Europe,Cold_Without_dry_season_Warm_Summer
1604,analysis=spatial_spd_sensitivity|dataset_id=1604|region=North America|climatezone=Polar,0.387,-0.0209,0.4081,0.387,-1.1085271317829457,0,0.4081,0.4081,-1,climate,climate,-98.53889,73.59139,North America,Polar
45349,analysis=spatial_spd_sensitivity|dataset_id=45349|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.348,0.0699,0.2781,0.348,-0.5982758620689655,0.0699,0.2781,0.34800000000000003,-0.5982758620689654,climate,climate,9.87667,61.64917,Europe,Cold_Without_dry_season_Cold_Summer
294,analysis=spatial_spd_sensitivity|dataset_id=294|region=Latin America|climatezone=Temperate_Without_dry_season,0.398,0.0128,0.3848,0.398,-0.9346733668341708,0.0128,0.3848,0.39759999999999995,-0.9356136820925555,climate,climate,-49.15,-27.7,Latin America,Temperate_Without_dry_season
21917,analysis=spatial_spd_sensitivity|dataset_id=21917|region=Latin America|climatezone=Polar,0.14,-0.0308,0.1711,0.14,-1.442142857142857,0,0.1711,0.1711,-1,climate,climate,-74.16112,3.97973,Latin America,Polar
24042,analysis=spatial_spd_sensitivity|dataset_id=24042|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.048,-0.0059,0.0536,0.048,-1.2395833333333335,0,0.0536,0.0536,-1,climate,climate,12.54137,49.60793,Europe,Cold_Without_dry_season_Warm_Summer
48984,analysis=spatial_spd_sensitivity|dataset_id=48984|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.495,-0.0245,0.5194,0.495,-1.0987878787878786,0,0.5194,0.5194,-1,climate,climate,6.59417,44.91889,Europe,Cold_Without_dry_season_Warm_Summer
672,analysis=spatial_spd_sensitivity|dataset_id=672|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.683,0.2607,0.4219,0.683,-0.23601756954612005,0.2607,0.4219,0.6826,-0.23615587459712864,climate,climate,-80.36667,43.23333,North America,Cold_Without_dry_season_Warm_Summer
15732,analysis=spatial_spd_sensitivity|dataset_id=15732|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.218,0.0146,0.2037,0.218,-0.8674311926605505,0.0146,0.2037,0.2183,-0.8662391204764086,climate,climate,-75.88531,44.33091,North America,Cold_Without_dry_season_Warm_Summer
45713,analysis=spatial_spd_sensitivity|dataset_id=45713|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.467,0.1861,0.2814,0.467,-0.20406852248394003,0.1861,0.2814,0.46749999999999997,-0.20385026737967915,climate,climate,7.2514,59.79573,Europe,Cold_Without_dry_season_Cold_Summer
1390,analysis=spatial_spd_sensitivity|dataset_id=1390|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.43,0.0065,0.4238,0.43,-0.9704651162790698,0.0065,0.4238,0.4303,-0.9697885196374623,climate,climate,-157.21667,66.76667,North America,Cold_Without_dry_season_Cold_Summer
2671,analysis=spatial_spd_sensitivity|dataset_id=2671|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.271,0.0609,0.2104,0.271,-0.551660516605166,0.0609,0.2104,0.2713,-0.5510504976041283,climate,climate,-65.76278,49.15778,North America,Cold_Without_dry_season_Cold_Summer
16075,analysis=spatial_spd_sensitivity|dataset_id=16075|region=North America|climatezone=Cold_Dry_Summer,0.247,-0.0038,0.2506,0.247,-1.0299595141700406,0,0.2506,0.2506,-1,climate,climate,-122.1965,41.6343,North America,Cold_Dry_Summer
4367,analysis=spatial_spd_sensitivity|dataset_id=4367|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.188,-0.0022,0.1904,0.188,-1.024468085106383,0,0.1904,0.1904,-1,climate,climate,-3.01667,42.03333,Europe,Cold_Without_dry_season_Warm_Summer
19820,analysis=spatial_spd_sensitivity|dataset_id=19820|region=North America|climatezone=Temperate_Dry_Summer,0.261,0.0185,0.2424,0.261,-0.8578544061302682,0.0185,0.2424,0.2609,-0.8581832119586048,climate,climate,-122.90448,48.60335,North America,Temperate_Dry_Summer
22894,analysis=spatial_spd_sensitivity|dataset_id=22894|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.214,0.0027,0.2108,0.214,-0.972429906542056,0.0027,0.2108,0.2135,-0.9747072599531615,climate,climate,23.53957,47.80747,Europe,Cold_Without_dry_season_Cold_Summer
2645,analysis=spatial_spd_sensitivity|dataset_id=2645|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,0.389,0.1599,0.2291,0.389,-0.17789203084832908,0.1599,0.2291,0.389,-0.17789203084832908,climate,climate,-71.03333,41.95,North America,Cold_Without_dry_season_Hot_Summer
22890,analysis=spatial_spd_sensitivity|dataset_id=22890|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.301,0.0241,0.2765,0.301,-0.8385382059800666,0.0241,0.2765,0.30060000000000003,-0.8396540252827678,climate,climate,7.68611,46.85083,Europe,Cold_Without_dry_season_Warm_Summer
253,analysis=spatial_spd_sensitivity|dataset_id=253|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.327,-0.0195,0.3469,0.327,-1.1204892966360855,0,0.3469,0.3469,-1,climate,climate,-127.48333,65.01667,North America,Cold_Without_dry_season_Cold_Summer
2647,analysis=spatial_spd_sensitivity|dataset_id=2647|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.411,0.0534,0.3575,0.411,-0.7399026763990267,0.0534,0.3575,0.4109,-0.7400827451934777,climate,climate,-114.60076,50.81468,North America,Cold_Without_dry_season_Cold_Summer
13097,analysis=spatial_spd_sensitivity|dataset_id=13097|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.275,0.1259,0.1491,0.275,-0.08436363636363635,0.1259,0.1491,0.275,-0.08436363636363635,climate,climate,-89.32331,46.21253,North America,Cold_Without_dry_season_Warm_Summer
15789,analysis=spatial_spd_sensitivity|dataset_id=15789|region=North America|climatezone=Polar,0.123,0.0638,0.0593,0.123,0.036585365853658514,0.0638,0.0593,0.12309999999999999,0.0365556458164094,human,human,-120.453,73.4658,North America,Polar
221,analysis=spatial_spd_sensitivity|dataset_id=221|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.369,0.1829,0.1857,0.369,-0.0075880758807588,0.1829,0.1857,0.36860000000000004,-0.007596310363537701,climate,climate,-79.51,45.38,North America,Cold_Without_dry_season_Warm_Summer
15132,analysis=spatial_spd_sensitivity|dataset_id=15132|region=Latin America|climatezone=Temperate_Without_dry_season,0.032,-0.0195,0.0514,0.032,-2.215625,0,0.0514,0.0514,-1,climate,climate,-71.49835,-41.07352,Latin America,Temperate_Without_dry_season
1814,analysis=spatial_spd_sensitivity|dataset_id=1814|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.483,0.1887,0.2938,0.483,-0.2175983436853002,0.1887,0.2938,0.48250000000000004,-0.21782383419689116,climate,climate,-70.20833,41.28333,North America,Cold_Without_dry_season_Warm_Summer
22936,analysis=spatial_spd_sensitivity|dataset_id=22936|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.294,0.0405,0.2539,0.294,-0.7258503401360545,0.0405,0.2539,0.2944,-0.7248641304347826,climate,climate,17.17028,46.77444,Europe,Cold_Without_dry_season_Warm_Summer
3041,analysis=spatial_spd_sensitivity|dataset_id=3041|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.734,0.2809,0.4532,0.734,-0.23474114441416896,0.2809,0.4532,0.7341,-0.23470916768832586,climate,climate,-80.4,43.9,North America,Cold_Without_dry_season_Warm_Summer
24057,analysis=spatial_spd_sensitivity|dataset_id=24057|region=Europe|climatezone=Polar,0.2,0.0427,0.1571,0.2,-0.572,0.0427,0.1571,0.19979999999999998,-0.5725725725725725,climate,climate,11.43005,46.66528,Europe,Polar
1630,analysis=spatial_spd_sensitivity|dataset_id=1630|region=Oceania|climatezone=Temperate_Without_dry_season,0.271,0.1747,0.0963,0.271,0.28929889298892986,0.1747,0.0963,0.271,0.28929889298892986,human,human,149.37407,-35.19934,Oceania,Temperate_Without_dry_season
2622,analysis=spatial_spd_sensitivity|dataset_id=2622|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.288,0.0874,0.2004,0.288,-0.3923611111111111,0.0874,0.2004,0.2878,-0.3926337734537873,climate,climate,-132.01667,67.65,North America,Cold_Without_dry_season_Cold_Summer
40875,analysis=spatial_spd_sensitivity|dataset_id=40875|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.485,0.1944,0.2906,0.485,-0.1983505154639176,0.1944,0.2906,0.485,-0.1983505154639176,climate,climate,-73.439,42.1062,North America,Cold_Without_dry_season_Warm_Summer
2888,analysis=spatial_spd_sensitivity|dataset_id=2888|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.476,-0.0187,0.4944,0.476,-1.0779411764705882,0,0.4944,0.4944,-1,climate,climate,-95.30694,46.18444,North America,Cold_Without_dry_season_Warm_Summer
17400,analysis=spatial_spd_sensitivity|dataset_id=17400|region=North America|climatezone=Polar,0.285,0.0673,0.2174,0.285,-0.5266666666666667,0.0673,0.2174,0.2847,-0.5272216368106779,climate,climate,-121.44339,69.07635,North America,Polar
24190,analysis=spatial_spd_sensitivity|dataset_id=24190|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.214,-0.0055,0.2198,0.214,-1.052803738317757,0,0.2198,0.2198,-1,climate,climate,8.02306,46.2525,Europe,Cold_Without_dry_season_Cold_Summer
20034,analysis=spatial_spd_sensitivity|dataset_id=20034|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.129,0.0137,0.115,0.129,-0.7852713178294574,0.0137,0.115,0.1287,-0.787101787101787,climate,climate,20.71667,69.16667,Europe,Cold_Without_dry_season_Cold_Summer
1030,analysis=spatial_spd_sensitivity|dataset_id=1030|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.234,0.0073,0.2268,0.234,-0.938034188034188,0.0073,0.2268,0.2341,-0.9376334899615549,climate,climate,-110.6,43.75,North America,Cold_Without_dry_season_Cold_Summer
1961,analysis=spatial_spd_sensitivity|dataset_id=1961|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.364,0.1073,0.257,0.364,-0.4112637362637363,0.1073,0.257,0.3643,-0.4109250617622838,climate,climate,-70.35,44.03333,North America,Cold_Without_dry_season_Warm_Summer
41025,analysis=spatial_spd_sensitivity|dataset_id=41025|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,0.106,-0.0312,0.1373,0.106,-1.589622641509434,0,0.1373,0.1373,-1,climate,climate,-70.883,42.4819,North America,Cold_Without_dry_season_Hot_Summer
2644,analysis=spatial_spd_sensitivity|dataset_id=2644|region=North America|climatezone=Cold_Dry_Summer,0.25,0.0154,0.2348,0.25,-0.8776,0.0154,0.2348,0.25020000000000003,-0.8768984812150279,climate,climate,-119.25833,37.90833,North America,Cold_Dry_Summer
1897,analysis=spatial_spd_sensitivity|dataset_id=1897|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,0.289,-0.0525,0.3418,0.289,-1.3643598615916956,0,0.3418,0.3418,-1,climate,climate,-93.9,42.16,North America,Cold_Without_dry_season_Hot_Summer
2378,analysis=spatial_spd_sensitivity|dataset_id=2378|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.461,0.1701,0.2907,0.461,-0.2616052060737527,0.1701,0.2907,0.4608,-0.26171875000000006,climate,climate,-72.58472,45.35889,North America,Cold_Without_dry_season_Warm_Summer
1650,analysis=spatial_spd_sensitivity|dataset_id=1650|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.45,0.0603,0.3892,0.45,-0.7308888888888888,0.0603,0.3892,0.4495,-0.7317018909899888,climate,climate,-56.43333,52.45,North America,Cold_Without_dry_season_Cold_Summer
15309,analysis=spatial_spd_sensitivity|dataset_id=15309|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.154,0.0219,0.1322,0.154,-0.7162337662337663,0.0219,0.1322,0.15410000000000001,-0.7157689811810513,climate,climate,-84.85905,46.34522,North America,Cold_Without_dry_season_Warm_Summer
355,analysis=spatial_spd_sensitivity|dataset_id=355|region=Latin America|climatezone=Polar,0.213,0.0795,0.1338,0.213,-0.2549295774647887,0.0795,0.1338,0.2133,-0.2545710267229255,climate,climate,-68.15,-16.36667,Latin America,Polar
2351,analysis=spatial_spd_sensitivity|dataset_id=2351|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.489,0.0721,0.4171,0.489,-0.7055214723926381,0.0721,0.4171,0.4892,-0.705233033524121,climate,climate,-151.41667,67.58333,North America,Cold_Without_dry_season_Cold_Summer
46457,analysis=spatial_spd_sensitivity|dataset_id=46457|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.338,0.0195,0.3186,0.338,-0.8849112426035501,0.0195,0.3186,0.3381,-0.8846495119787045,climate,climate,29.14831,60.68702,Europe,Cold_Without_dry_season_Cold_Summer
1656,analysis=spatial_spd_sensitivity|dataset_id=1656|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.37,0.2378,0.1322,0.37,0.28540540540540543,0.2378,0.1322,0.37,0.28540540540540543,human,human,-112.48083,54.72528,North America,Cold_Without_dry_season_Cold_Summer
3031,analysis=spatial_spd_sensitivity|dataset_id=3031|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,0.436,0.1172,0.3185,0.436,-0.461697247706422,0.1172,0.3185,0.4357,-0.4620151480376406,climate,climate,-93.57713,45.00181,North America,Cold_Without_dry_season_Hot_Summer
41222,analysis=spatial_spd_sensitivity|dataset_id=41222|region=Europe|climatezone=Temperate_Without_dry_season,0.285,0.0366,0.2487,0.285,-0.7442105263157895,0.0366,0.2487,0.2853,-0.7434279705573081,climate,climate,-1.72583,50.82778,Europe,Temperate_Without_dry_season
23008,analysis=spatial_spd_sensitivity|dataset_id=23008|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.284,-0.0196,0.3033,0.284,-1.1369718309859156,0,0.3033,0.3033,-1,climate,climate,24.63324,50.3413,Europe,Cold_Without_dry_season_Warm_Summer
20306,analysis=spatial_spd_sensitivity|dataset_id=20306|region=North America|climatezone=Arid,0.083,0.0865,-0.0038,0.083,1.0879518072289156,0.0865,0,0.0865,1,human,human,-110.82347,45.25707,North America,Arid
543,analysis=spatial_spd_sensitivity|dataset_id=543|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.273,0.1434,0.1299,0.273,0.04945054945054949,0.1434,0.1299,0.2733,0.04939626783754121,human,human,-110.6,44.65,North America,Cold_Without_dry_season_Cold_Summer
4147,analysis=spatial_spd_sensitivity|dataset_id=4147|region=Europe|climatezone=Temperate_Without_dry_season,0.262,0.0643,0.1976,0.262,-0.5087786259541984,0.0643,0.1976,0.2619,-0.5089728904161893,climate,climate,21.56513,40.59702,Europe,Temperate_Without_dry_season
17406,analysis=spatial_spd_sensitivity|dataset_id=17406|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.391,0.1458,0.245,0.391,-0.25370843989769815,0.1458,0.245,0.39080000000000004,-0.25383828045035817,climate,climate,-88.86157,46.61375,North America,Cold_Without_dry_season_Warm_Summer
48935,analysis=spatial_spd_sensitivity|dataset_id=48935|region=Europe|climatezone=Arid,0.436,-0.0071,0.4431,0.436,-1.0325688073394494,0,0.4431,0.4431,-1,climate,climate,-3.93936,41.95209,Europe,Arid
