dataset_id,analysis,predictor,Unique,Average.share,Individual,I.perc(%),model_profile,total_adjusted_r_squared
22367,spatial_spd,time,0.0683,0.1967,0.265,45.38,human_climate_time,0.584
4545,spatial_spd,human,-0.0159,0.008700000000000001,-0.0072,-1.81,human_climate,0.398
4545,spatial_spd,climate,0.3966,0.008699999999999986,0.4053,101.83,human_climate,0.398
4545,spatial_spd,human,-0.0373,0.0309,-0.0064,-1.97,human_climate_time,0.325
4545,spatial_spd,climate,-0.0065,0.2218,0.2153,66.25,human_climate_time,0.325
4545,spatial_spd,time,-0.0735,0.18919999999999998,0.1157,35.6,human_climate_time,0.325
15247,spatial_spd,human,-0.0423,0.07730000000000001,0.035,12.54,human_climate,0.279
15247,spatial_spd,climate,0.1666,0.0774,0.244,87.46,human_climate,0.279
15247,spatial_spd,human,-0.0388,0.056900000000000006,0.0181,6.49,human_climate_time,0.279
15247,spatial_spd,climate,-0.0839,0.1839,0.1,35.84,human_climate_time,0.279
15247,spatial_spd,time,1e-4,0.1608,0.1609,57.67,human_climate_time,0.279
15356,spatial_spd,human,-0.0159,0.06760000000000001,0.0517,42.73,human_climate,0.121
15356,spatial_spd,climate,0.0021,0.0676,0.0697,57.6,human_climate,0.121
15356,spatial_spd,human,0.0828,-0.017699999999999994,0.0651,27.24,human_climate_time,0.239
15356,spatial_spd,climate,0.0016,0.031900000000000005,0.0335,14.02,human_climate_time,0.239
15356,spatial_spd,time,0.1176,0.0228,0.1404,58.74,human_climate_time,0.239
14556,spatial_spd,human,0.2972,0.05329999999999996,0.3505,83.25,human_climate,0.421
14556,spatial_spd,climate,0.0175,0.0532,0.0707,16.79,human_climate,0.421
14556,spatial_spd,human,0.0881,0.13440000000000002,0.2225,45.97,human_climate_time,0.484
14556,spatial_spd,climate,0.0373,0.0199,0.0572,11.82,human_climate_time,0.484
14556,spatial_spd,time,0.0626,0.14150000000000001,0.2041,42.17,human_climate_time,0.484
48777,spatial_spd,human,0.0797,-0.01879999999999999,0.0609,19.09,human_climate,0.319
48777,spatial_spd,climate,0.277,-0.01880000000000004,0.2582,80.94,human_climate,0.319
48777,spatial_spd,human,0.018,0.026600000000000002,0.0446,10.47,human_climate_time,0.426
48777,spatial_spd,climate,0.0908,0.08889999999999999,0.1797,42.18,human_climate_time,0.426
48777,spatial_spd,time,0.1071,0.09490000000000001,0.202,47.42,human_climate_time,0.426
3054,spatial_spd,human,0.0409,0.1298,0.1707,35.71,human_climate,0.478
3054,spatial_spd,climate,0.1777,0.1297,0.3074,64.31,human_climate,0.478
3054,spatial_spd,human,0.0155,0.112,0.1275,26.84,human_climate_time,0.475
3054,spatial_spd,climate,-0.0638,0.2201,0.1563,32.91,human_climate_time,0.475
3054,spatial_spd,time,-0.0036,0.1944,0.1908,40.17,human_climate_time,0.475
776,spatial_spd,human,0.3225,-0.015600000000000003,0.3069,71.71,human_climate,0.428
776,spatial_spd,climate,0.1369,-0.015699999999999992,0.1212,28.32,human_climate,0.428
776,spatial_spd,human,0.0627,0.12969999999999998,0.1924,45.16,human_climate_time,0.426
776,spatial_spd,climate,0.037,0.0496,0.0866,20.33,human_climate_time,0.426
776,spatial_spd,time,-0.0024,0.1491,0.1467,34.44,human_climate_time,0.426
1880,spatial_spd,human,0.0019,-0.0146,-0.0127,-2.41,human_climate,0.528
1880,spatial_spd,climate,0.555,-0.014700000000000046,0.5403,102.33,human_climate,0.528
1880,spatial_spd,human,0.0129,-0.0169,-0.004,-0.56,human_climate_time,0.718
1880,spatial_spd,climate,0.241,0.1456,0.3866,53.84,human_climate_time,0.718
1880,spatial_spd,time,0.1906,0.14500000000000002,0.3356,46.74,human_climate_time,0.718
4311,spatial_spd,human,0.0936,0.013700000000000004,0.1073,22.64,human_climate,0.474
4311,spatial_spd,climate,0.3524,0.013800000000000034,0.3662,77.26,human_climate,0.474
4311,spatial_spd,human,0.0962,0.022500000000000006,0.1187,23.05,human_climate_time,0.515
4311,spatial_spd,climate,0.0065,0.19669999999999999,0.2032,39.46,human_climate_time,0.515
4311,spatial_spd,time,0.0411,0.1516,0.1927,37.42,human_climate_time,0.515
48976,spatial_spd,human,0.1872,-0.03620000000000001,0.151,26.08,human_climate,0.579
48976,spatial_spd,climate,0.4637,-0.03620000000000001,0.4275,73.83,human_climate,0.579
48976,spatial_spd,human,0.1376,0.0067000000000000115,0.1443,24.17,human_climate_time,0.597
48976,spatial_spd,climate,0.0447,0.19140000000000001,0.2361,39.55,human_climate_time,0.597
48976,spatial_spd,time,0.0182,0.1981,0.2163,36.23,human_climate_time,0.597
3482,spatial_spd,human,0.0437,0.0653,0.109,18.73,human_climate,0.582
3482,spatial_spd,climate,0.4073,0.06519999999999998,0.4725,81.19,human_climate,0.582
3482,spatial_spd,human,0.0029,0.0658,0.0687,12.18,human_climate_time,0.564
3482,spatial_spd,climate,0.3088,0.09459999999999996,0.4034,71.52,human_climate_time,0.564
3482,spatial_spd,time,-0.0177,0.1094,0.0917,16.26,human_climate_time,0.564
15185,spatial_spd,human,0.004,0.0986,0.1026,17.84,human_climate,0.575
15185,spatial_spd,climate,0.3738,0.09849999999999998,0.4723,82.14,human_climate,0.575
15185,spatial_spd,human,0.0153,0.0632,0.0785,11.89,human_climate_time,0.66
15185,spatial_spd,climate,0.0624,0.22449999999999998,0.2869,43.47,human_climate_time,0.66
15185,spatial_spd,time,0.0852,0.20950000000000002,0.2947,44.65,human_climate_time,0.66
21580,spatial_spd,human,0.0465,0.017,0.0635,22.84,human_climate,0.278
21580,spatial_spd,climate,0.1975,0.016999999999999987,0.2145,77.16,human_climate,0.278
21580,spatial_spd,human,0.1539,-0.04840000000000001,0.1055,27.26,human_climate_time,0.387
21580,spatial_spd,climate,0.0568,0.07559999999999999,0.1324,34.21,human_climate_time,0.387
21580,spatial_spd,time,0.1087,0.04009999999999998,0.1488,38.45,human_climate_time,0.387
42681,spatial_spd,human,0.0388,-0.024900000000000002,0.0139,2.78,human_climate,0.5
42681,spatial_spd,climate,0.5106,-0.024900000000000033,0.4857,97.14,human_climate,0.5
42681,spatial_spd,human,0.0326,-0.015099999999999995,0.0175,2.73,human_climate_time,0.642
42681,spatial_spd,climate,0.0828,0.19570000000000004,0.2785,43.38,human_climate_time,0.642
42681,spatial_spd,time,0.1429,0.2035,0.3464,53.96,human_climate_time,0.642
24319,spatial_spd,human,-0.0041,-0.0116,-0.0157,-4.41,human_climate,0.356
24319,spatial_spd,climate,0.3831,-0.0116,0.3715,104.35,human_climate,0.356
24319,spatial_spd,human,-0.015,-0.0051,-0.0201,-4.81,human_climate_time,0.418
24319,spatial_spd,climate,0.1328,0.11460000000000001,0.2474,59.19,human_climate_time,0.418
24319,spatial_spd,time,0.0622,0.1285,0.1907,45.62,human_climate_time,0.418
15734,spatial_spd,human,0.0333,0.0963,0.1296,36.61,human_climate,0.354
15734,spatial_spd,climate,0.1277,0.0963,0.224,63.28,human_climate,0.354
15734,spatial_spd,human,-0.035,0.10740000000000001,0.0724,22.14,human_climate_time,0.327
15734,spatial_spd,climate,-0.0598,0.167,0.1072,32.78,human_climate_time,0.327
15734,spatial_spd,time,-0.0264,0.17400000000000002,0.1476,45.14,human_climate_time,0.327
691,spatial_spd,human,0.0093,0.0923,0.1016,15.83,human_climate,0.642
691,spatial_spd,climate,0.4479,0.0922,0.5401,84.13,human_climate,0.642
691,spatial_spd,human,0.0071,0.0717,0.0788,11.37,human_climate_time,0.693
691,spatial_spd,climate,0.1723,0.20839999999999997,0.3807,54.94,human_climate_time,0.693
691,spatial_spd,time,0.051,0.1821,0.2331,33.64,human_climate_time,0.693
860,spatial_spd,human,-0.0029,0.008,0.0051,2.36,human_climate,0.216
860,spatial_spd,climate,0.2033,0.00799999999999998,0.2113,97.82,human_climate,0.216
860,spatial_spd,human,0.0562,-0.0273,0.0289,10.86,human_climate_time,0.266
860,spatial_spd,climate,0.0315,0.0881,0.1196,44.96,human_climate_time,0.266
860,spatial_spd,time,0.0491,0.06790000000000002,0.117,43.98,human_climate_time,0.266
22745,spatial_spd,human,0.0452,0.0414,0.0866,47.85,human_climate,0.181
22745,spatial_spd,climate,0.0527,0.041400000000000006,0.0941,51.99,human_climate,0.181
22745,spatial_spd,human,0.0382,0.023600000000000003,0.0618,16.44,human_climate_time,0.376
22745,spatial_spd,climate,0.1345,-0.020800000000000013,0.1137,30.24,human_climate_time,0.376
22745,spatial_spd,time,0.1957,0.005199999999999982,0.2009,53.43,human_climate_time,0.376
24321,spatial_spd,human,0.1493,-0.006199999999999983,0.1431,26.21,human_climate,0.546
24321,spatial_spd,climate,0.4089,-0.006099999999999994,0.4028,73.77,human_climate,0.546
24321,spatial_spd,human,0.141,0.006200000000000011,0.1472,21.36,human_climate_time,0.689
24321,spatial_spd,climate,0.3199,0.046499999999999986,0.3664,53.18,human_climate_time,0.689
24321,spatial_spd,time,0.143,0.03230000000000002,0.1753,25.44,human_climate_time,0.689
1604,spatial_spd,human,-0.0048,-0.0161,-0.0209,-5.4,human_climate,0.387
1604,spatial_spd,climate,0.4243,-0.016199999999999992,0.4081,105.45,human_climate,0.387
1604,spatial_spd,human,0.0191,-0.0241,-0.005,-1.2,human_climate_time,0.415
1604,spatial_spd,climate,0.1007,0.1496,0.2503,60.31,human_climate_time,0.415
1604,spatial_spd,time,0.0275,0.1419,0.1694,40.82,human_climate_time,0.415
45349,spatial_spd,human,0.0882,-0.018299999999999997,0.0699,20.09,human_climate,0.348
45349,spatial_spd,climate,0.2965,-0.018399999999999972,0.2781,79.91,human_climate,0.348
45349,spatial_spd,human,0.0577,0.003999999999999997,0.0617,17.43,human_climate_time,0.354
45349,spatial_spd,climate,0.107,0.0835,0.1905,53.81,human_climate_time,0.354
45349,spatial_spd,time,0.0058,0.09570000000000001,0.1015,28.67,human_climate_time,0.354
294,spatial_spd,human,-0.0579,0.0707,0.0128,3.22,human_climate,0.398
294,spatial_spd,climate,0.3141,0.07069999999999999,0.3848,96.68,human_climate,0.398
294,spatial_spd,human,-0.0407,0.0439,0.0032,0.53,human_climate_time,0.599
294,spatial_spd,climate,0.2044,0.10729999999999998,0.3117,52.04,human_climate_time,0.599
294,spatial_spd,time,0.2015,0.0827,0.2842,47.45,human_climate_time,0.599
21917,spatial_spd,human,-0.0905,0.059699999999999996,-0.0308,-22,human_climate,0.14
21917,spatial_spd,climate,0.1114,0.0597,0.1711,122.21,human_climate,0.14
21917,spatial_spd,human,-0.0903,0.04530000000000001,-0.045,-22.84,human_climate_time,0.197
21917,spatial_spd,climate,-0.0393,0.1208,0.0815,41.37,human_climate_time,0.197
21917,spatial_spd,time,0.0562,0.10389999999999999,0.1601,81.27,human_climate_time,0.197
24042,spatial_spd,human,-0.0426,0.036699999999999997,-0.0059,-12.29,human_climate,0.048
24042,spatial_spd,climate,0.017,0.0366,0.0536,111.67,human_climate,0.048
24042,spatial_spd,human,0.04,-0.0216,0.0184,5.04,human_climate_time,0.365
24042,spatial_spd,climate,-0.0731,0.0647,-0.0084,-2.3,human_climate_time,0.365
24042,spatial_spd,time,0.3172,0.03760000000000002,0.3548,97.21,human_climate_time,0.365
48984,spatial_spd,human,-0.0429,0.0184,-0.0245,-4.95,human_climate,0.495
48984,spatial_spd,climate,0.501,0.018399999999999972,0.5194,104.93,human_climate,0.495
48984,spatial_spd,human,5e-4,0.003,0.0035,0.55,human_climate_time,0.637
48984,spatial_spd,climate,0.0493,0.2505,0.2998,47.06,human_climate_time,0.637
48984,spatial_spd,time,0.1422,0.1916,0.3338,52.4,human_climate_time,0.637
672,spatial_spd,human,-0.0185,0.2792,0.2607,38.17,human_climate,0.683
672,spatial_spd,climate,0.1426,0.2793,0.4219,61.77,human_climate,0.683
672,spatial_spd,human,-0.0229,0.1921,0.1692,22.53,human_climate_time,0.751
672,spatial_spd,climate,0.0585,0.23199999999999998,0.2905,38.68,human_climate_time,0.751
672,spatial_spd,time,0.0685,0.22299999999999998,0.2915,38.81,human_climate_time,0.751
15732,spatial_spd,human,-0.0113,0.0259,0.0146,6.7,human_climate,0.218
15732,spatial_spd,climate,0.1778,0.02589999999999998,0.2037,93.44,human_climate,0.218
15732,spatial_spd,human,0.0262,-0.016900000000000002,0.0093,5.47,human_climate_time,0.17
15732,spatial_spd,climate,0.165,0.008300000000000002,0.1733,101.94,human_climate_time,0.17
15732,spatial_spd,time,-0.0482,0.0358,-0.0124,-7.29,human_climate_time,0.17
45713,spatial_spd,human,0.1551,0.031,0.1861,39.85,human_climate,0.467
45713,spatial_spd,climate,0.2504,0.030999999999999972,0.2814,60.26,human_climate,0.467
45713,spatial_spd,human,-0.0059,0.0979,0.092,17.9,human_climate_time,0.514
45713,spatial_spd,climate,0.2087,0.03820000000000001,0.2469,48.04,human_climate_time,0.514
45713,spatial_spd,time,0.0469,0.1285,0.1754,34.12,human_climate_time,0.514
22820,spatial_spd,human,-0.0353,0.0052,-0.0301,79.21,human_climate,-0.038
22820,spatial_spd,climate,-0.0134,0.0052,-0.0082,21.58,human_climate,-0.038
22820,spatial_spd,human,-0.0438,0.018799999999999997,-0.025,-5.85,human_climate_time,0.427
22820,spatial_spd,climate,-0.0568,0.0363,-0.0205,-4.8,human_climate_time,0.427
22820,spatial_spd,time,0.4651,0.007099999999999995,0.4722,110.59,human_climate_time,0.427
1390,spatial_spd,human,-0.0355,0.041999999999999996,0.0065,1.51,human_climate,0.43
1390,spatial_spd,climate,0.3818,0.04200000000000004,0.4238,98.56,human_climate,0.43
1390,spatial_spd,human,-0.0422,0.0334,-0.0088,-2.12,human_climate_time,0.416
1390,spatial_spd,climate,0.1495,0.1463,0.2958,71.11,human_climate_time,0.416
1390,spatial_spd,time,-0.0141,0.1433,0.1292,31.06,human_climate_time,0.416
2671,spatial_spd,human,-0.0295,0.09040000000000001,0.0609,22.47,human_climate,0.271
2671,spatial_spd,climate,0.1199,0.0905,0.2104,77.64,human_climate,0.271
2671,spatial_spd,human,-0.0453,0.0737,0.0284,12.24,human_climate_time,0.232
2671,spatial_spd,climate,-0.0562,0.15389999999999998,0.0977,42.11,human_climate_time,0.232
2671,spatial_spd,time,-0.039,0.1452,0.1062,45.78,human_climate_time,0.232
16075,spatial_spd,human,7e-4,-0.0045,-0.0038,-1.54,human_climate,0.247
16075,spatial_spd,climate,0.2551,-0.004500000000000004,0.2506,101.46,human_climate,0.247
16075,spatial_spd,human,-0.0051,0.0019000000000000002,-0.0032,-1.01,human_climate_time,0.318
16075,spatial_spd,climate,0.0511,0.101,0.1521,47.83,human_climate_time,0.318
16075,spatial_spd,time,0.071,0.0979,0.1689,53.11,human_climate_time,0.318
4367,spatial_spd,human,-0.0031,8.999999999999998e-4,-0.0022,-1.17,human_climate,0.188
4367,spatial_spd,climate,0.1895,9.000000000000119e-4,0.1904,101.28,human_climate,0.188
4367,spatial_spd,human,0.0187,-0.003400000000000002,0.0153,2.66,human_climate_time,0.576
4367,spatial_spd,climate,0.1595,0.022499999999999992,0.182,31.6,human_climate_time,0.576
4367,spatial_spd,time,0.3874,-0.009000000000000008,0.3784,65.69,human_climate_time,0.576
19820,spatial_spd,human,-0.0465,0.065,0.0185,7.09,human_climate,0.261
19820,spatial_spd,climate,0.1775,0.06490000000000001,0.2424,92.87,human_climate,0.261
19820,spatial_spd,human,0.1093,-0.03359999999999999,0.0757,16.71,human_climate_time,0.453
19820,spatial_spd,climate,0.0325,0.11679999999999999,0.1493,32.96,human_climate_time,0.453
19820,spatial_spd,time,0.192,0.03589999999999999,0.2279,50.31,human_climate_time,0.453
22894,spatial_spd,human,0.0088,-0.0061,0.0027,1.26,human_climate,0.214
22894,spatial_spd,climate,0.2169,-0.006100000000000022,0.2108,98.5,human_climate,0.214
22894,spatial_spd,human,-0.0325,0.0159,-0.0166,-5.16,human_climate_time,0.322
22894,spatial_spd,climate,0.2371,-0.014800000000000008,0.2223,69.04,human_climate_time,0.322
22894,spatial_spd,time,0.1084,0.007800000000000001,0.1162,36.09,human_climate_time,0.322
2645,spatial_spd,human,0.035,0.12489999999999998,0.1599,41.11,human_climate,0.389
2645,spatial_spd,climate,0.1042,0.1249,0.2291,58.89,human_climate,0.389
2645,spatial_spd,human,0.0345,0.09240000000000001,0.1269,30.73,human_climate_time,0.413
2645,spatial_spd,climate,0.0635,0.11249999999999999,0.176,42.62,human_climate_time,0.413
2645,spatial_spd,time,0.0243,0.0861,0.1104,26.73,human_climate_time,0.413
22890,spatial_spd,human,0.0782,-0.05410000000000001,0.0241,8.01,human_climate,0.301
22890,spatial_spd,climate,0.3306,-0.05409999999999998,0.2765,91.86,human_climate,0.301
22890,spatial_spd,human,0.1019,-0.0685,0.0334,7.54,human_climate_time,0.443
22890,spatial_spd,climate,0.1167,0.05030000000000001,0.167,37.7,human_climate_time,0.443
22890,spatial_spd,time,0.1422,0.1001,0.2423,54.7,human_climate_time,0.443
253,spatial_spd,human,-0.0282,0.0087,-0.0195,-5.96,human_climate,0.327
253,spatial_spd,climate,0.3381,0.008799999999999975,0.3469,106.09,human_climate,0.327
253,spatial_spd,human,4e-4,4e-4,8e-4,0.13,human_climate_time,0.604
253,spatial_spd,climate,0.1654,0.10110000000000002,0.2665,44.12,human_climate_time,0.604
253,spatial_spd,time,0.2764,0.06010000000000004,0.3365,55.71,human_climate_time,0.604
2647,spatial_spd,human,0.1288,-0.0754,0.0534,12.99,human_climate,0.411
2647,spatial_spd,climate,0.4329,-0.07540000000000002,0.3575,86.98,human_climate,0.411
2647,spatial_spd,human,-0.072,0.07079999999999999,-0.0012,-0.28,human_climate_time,0.436
2647,spatial_spd,climate,-0.0332,0.2034,0.1702,39.04,human_climate_time,0.436
2647,spatial_spd,time,0.0251,0.2419,0.267,61.24,human_climate_time,0.436
13097,spatial_spd,human,0.0368,0.08910000000000001,0.1259,45.78,human_climate,0.275
13097,spatial_spd,climate,0.06,0.08910000000000001,0.1491,54.22,human_climate,0.275
13097,spatial_spd,human,-0.0398,0.1116,0.0718,30.95,human_climate_time,0.232
13097,spatial_spd,climate,-0.0398,0.1232,0.0834,35.95,human_climate_time,0.232
13097,spatial_spd,time,-0.0426,0.1197,0.0771,33.23,human_climate_time,0.232
15789,spatial_spd,human,-0.0112,0.075,0.0638,51.87,human_climate,0.123
15789,spatial_spd,climate,-0.0157,0.075,0.0593,48.21,human_climate,0.123
15789,spatial_spd,human,-0.0518,0.0795,0.0277,13.99,human_climate_time,0.198
15789,spatial_spd,climate,0.0582,0.022199999999999998,0.0804,40.61,human_climate_time,0.198
15789,spatial_spd,time,0.0754,0.01490000000000001,0.0903,45.61,human_climate_time,0.198
221,spatial_spd,human,-0.0405,0.22340000000000002,0.1829,49.57,human_climate,0.369
221,spatial_spd,climate,-0.0377,0.2234,0.1857,50.33,human_climate,0.369
221,spatial_spd,human,-0.0533,0.15889999999999999,0.1056,32.8,human_climate_time,0.322
221,spatial_spd,climate,-0.1527,0.21,0.0573,17.8,human_climate_time,0.322
221,spatial_spd,time,-0.0466,0.2058,0.1592,49.44,human_climate_time,0.322
15132,spatial_spd,human,-0.0261,0.006600000000000002,-0.0195,-60.94,human_climate,0.032
15132,spatial_spd,climate,0.0448,0.006600000000000002,0.0514,160.63,human_climate,0.032
15132,spatial_spd,human,0.0364,-0.032600000000000004,0.0038,5.28,human_climate_time,0.072
15132,spatial_spd,climate,-0.113,0.0776,-0.0354,-49.17,human_climate_time,0.072
15132,spatial_spd,time,0.0401,0.0635,0.1036,143.89,human_climate_time,0.072
15331,spatial_spd,human,-0.0528,0.0259,-0.0269,15.64,human_climate,-0.172
15331,spatial_spd,climate,-0.1705,0.025800000000000017,-0.1447,84.13,human_climate,-0.172
15331,spatial_spd,human,-0.0931,0.0519,-0.0412,14.41,human_climate_time,-0.286
15331,spatial_spd,climate,-0.3214,0.10720000000000002,-0.2142,74.9,human_climate_time,-0.286
15331,spatial_spd,time,-0.1142,0.0837,-0.0305,10.66,human_climate_time,-0.286
1814,spatial_spd,human,0.1043,0.0844,0.1887,39.07,human_climate,0.483
1814,spatial_spd,climate,0.2095,0.08430000000000001,0.2938,60.83,human_climate,0.483
1814,spatial_spd,human,0.0633,0.06640000000000001,0.1297,25.14,human_climate_time,0.516
1814,spatial_spd,climate,0.2137,0.043800000000000006,0.2575,49.9,human_climate_time,0.516
1814,spatial_spd,time,0.034,0.0953,0.1293,25.06,human_climate_time,0.516
22936,spatial_spd,human,0.0345,0.005999999999999998,0.0405,13.78,human_climate,0.294
22936,spatial_spd,climate,0.248,0.005900000000000016,0.2539,86.36,human_climate,0.294
22936,spatial_spd,human,-0.0236,0.0393,0.0157,2.59,human_climate_time,0.606
22936,spatial_spd,climate,-0.0295,0.1489,0.1194,19.7,human_climate_time,0.606
22936,spatial_spd,time,0.312,0.1593,0.4713,77.77,human_climate_time,0.606
3041,spatial_spd,human,0.0696,0.2113,0.2809,38.27,human_climate,0.734
3041,spatial_spd,climate,0.2419,0.2113,0.4532,61.74,human_climate,0.734
