dataset_id,analysis,total_adjusted_r_squared,human,climate,time,human_climate_only_total_adjusted_r_squared,human_climate_only_human,human_climate_only_climate,model_id,signed_difference,signed_balance,zero_human,zero_climate,zero_time,human_climate_total,three_group_total,zero_balance,human_allocation,climate_allocation,time_allocation,signed_weight,zero_weight,human_climate_only_signed_weight,human_climate_only_signed_balance,human_climate_only_zero_human,human_climate_only_zero_climate,human_climate_only_zero_weight,human_climate_only_zero_balance,signed_ranking,zero_ranking,status,long,lat,region,climatezone
48950,spatial_events,0.449,0.1952,0.1952,0.0588,0.364,0.1839,0.1796,spatial_events|48950,0,0,0.1952,0.1952,0.0588,0.3904,0.44920000000000004,0,0.43455031166518254,0.43455031166518254,0.1308993766696349,0.449,0.3904,0.364,0.01181318681318681,0.1839,0.1796,0.36350000000000005,0.011829436038514437,tie,tie,estimated,5.99556,44.555,Europe,Cold_Without_dry_season_Warm_Summer
4200,spatial_events,0.561,0.0838,0.2253,0.2516,0.384,0.1848,0.199,spatial_events|4200,-0.14150000000000001,-0.2522281639928699,0.0838,0.2253,0.2516,0.3091,0.5607,-0.4577806535101909,0.14945603709648653,0.4018191546281434,0.4487248082753701,0.561,0.3091,0.384,-0.036979166666666716,0.1848,0.199,0.38380000000000003,-0.036998436685773885,climate,climate,estimated,14.62333,59.80167,Europe,Cold_Without_dry_season_Cold_Summer
3488,spatial_events,0.718,0.0344,0.342,0.3414,0.629,0.0574,0.5714,spatial_events|3488,-0.30760000000000004,-0.42841225626740953,0.0344,0.342,0.3414,0.3764,0.7178,-0.8172157279489906,0.04792421287266648,0.4764558372805796,0.47561994984675393,0.718,0.3764,0.629,-0.8171701112877584,0.0574,0.5714,0.6288,-0.8174300254452926,climate,climate,estimated,-89.41667,43.1,North America,Cold_Without_dry_season_Hot_Summer
4118,spatial_events,0.301,0.1299,0.0786,0.0921,0.262,0.1132,0.1488,spatial_events|4118,0.051299999999999985,0.1704318936877076,0.1299,0.0786,0.0921,0.2085,0.3006,0.24604316546762584,0.43213572854291415,0.26147704590818366,0.30638722554890224,0.301,0.2085,0.262,-0.1358778625954198,0.1132,0.1488,0.262,-0.1358778625954198,human,human,estimated,19.67778,49.04167,Europe,Cold_Without_dry_season_Warm_Summer
4375,spatial_events,0.5,0.0653,0.3252,0.1091,0.454,0.0412,0.4126,spatial_events|4375,-0.2599,-0.5198,0.0653,0.3252,0.1091,0.39049999999999996,0.49959999999999993,-0.6655569782330347,0.13070456365092076,0.6509207365892715,0.2183746997598079,0.5,0.39049999999999996,0.454,-0.8180616740088106,0.0412,0.4126,0.45380000000000004,-0.8184222124283825,climate,climate,estimated,5.60833,45.425,Europe,Temperate_Without_dry_season
3972,spatial_events,0.587,0.2223,0.186,0.1783,0.452,0.2426,0.2099,spatial_events|3972,0.0363,0.06183986371379898,0.2223,0.186,0.1783,0.4083,0.5866,0.08890521675238795,0.378963518581657,0.3170814865325605,0.3039549948857824,0.587,0.4083,0.452,0.07234513274336285,0.2426,0.2099,0.4525,0.07226519337016576,human,human,estimated,-1.80028,47.25444,Europe,Temperate_Without_dry_season
285,spatial_events,0.241,0.1133,0.0615,0.0664,0.216,0.1278,0.0878,spatial_events|285,0.0518,0.2149377593360996,0.1133,0.0615,0.0664,0.1748,0.24120000000000003,0.2963386727688787,0.46973466003316744,0.25497512437810943,0.275290215588723,0.241,0.1748,0.216,0.18518518518518515,0.1278,0.0878,0.21560000000000001,0.18552875695732834,human,human,estimated,148.31667,-36.41667,Oceania,Cold_Without_dry_season_Cold_Summer
22791,spatial_events,0.232,0.0204,0.1646,0.047,0.191,0.0101,0.1809,spatial_events|22791,-0.1442,-0.621551724137931,0.0204,0.1646,0.047,0.185,0.23199999999999998,-0.7794594594594595,0.08793103448275863,0.7094827586206897,0.20258620689655174,0.232,0.185,0.191,-0.8942408376963351,0.0101,0.1809,0.191,-0.8942408376963351,climate,climate,estimated,8.06643,47.92904,Europe,Cold_Without_dry_season_Warm_Summer
22344,spatial_events,0.438,0.1549,0.1991,0.0843,0.38,0.1247,0.2553,spatial_events|22344,-0.04419999999999999,-0.10091324200913239,0.1549,0.1991,0.0843,0.354,0.43829999999999997,-0.12485875706214687,0.3534109057723021,0.45425507643166785,0.19233401779603013,0.438,0.354,0.38,-0.34368421052631587,0.1247,0.2553,0.38,-0.34368421052631587,climate,climate,estimated,13.32283,49.15026,Europe,Cold_Without_dry_season_Warm_Summer
45281,spatial_events,0.454,0.2738,0.1164,0.0641,0.47,0.3196,0.1499,spatial_events|45281,0.15739999999999998,0.3466960352422907,0.2738,0.1164,0.0641,0.3902,0.4543,0.4033828805740646,0.6026854501430773,0.2562183579132732,0.14109619194364958,0.454,0.3902,0.47,0.36106382978723406,0.3196,0.1499,0.46950000000000003,0.3614483493077742,human,human,estimated,25.27361,47.1125,Europe,Cold_Without_dry_season_Cold_Summer
32426,spatial_events,0.457,0.0394,0.3217,0.0964,0.47,0.048,0.4218,spatial_events|32426,-0.2823,-0.6177242888402625,0.0394,0.3217,0.0964,0.3611,0.45749999999999996,-0.781777900858488,0.08612021857923498,0.7031693989071038,0.21071038251366123,0.457,0.3611,0.47,-0.7953191489361703,0.048,0.4218,0.4698,-0.7956577266922095,climate,climate,estimated,145.96036,-41.45226,Oceania,Temperate_Without_dry_season
4393,spatial_events,0.383,0.1649,0.0591,0.1588,0.26,0.1854,0.0745,spatial_events|4393,0.10579999999999999,0.27624020887728457,0.1649,0.0591,0.1588,0.22399999999999998,0.3828,0.47232142857142856,0.43077324973876696,0.15438871473354232,0.4148380355276907,0.383,0.22399999999999998,0.26,0.4265384615384616,0.1854,0.0745,0.2599,0.42670257791458255,human,human,estimated,24.17439,60.43763,Europe,Cold_Without_dry_season_Cold_Summer
324,spatial_events,0.217,0.0132,0.1478,0.0557,0.105,0.0118,0.0934,spatial_events|324,-0.1346,-0.6202764976958526,0.0132,0.1478,0.0557,0.16099999999999998,0.21669999999999998,-0.836024844720497,0.060913705583756354,0.6820489155514536,0.25703737886479006,0.217,0.16099999999999998,0.105,-0.7771428571428571,0.0118,0.0934,0.1052,-0.7756653992395436,climate,climate,estimated,-73.5711,42.5862,North America,Cold_Without_dry_season_Warm_Summer
510,spatial_events,0.531,0.0378,0.2098,0.2831,0.445,0.0512,0.3942,spatial_events|510,-0.172,-0.32391713747645945,0.0378,0.2098,0.2831,0.2476,0.5307,-0.6946688206785138,0.07122668174109667,0.39532692670058417,0.5334463915583193,0.531,0.2476,0.445,-0.7707865168539325,0.0512,0.3942,0.4454,-0.770094297260889,climate,climate,estimated,-73.34194,45.96083,North America,Cold_Without_dry_season_Warm_Summer
14941,spatial_events,0.373,0.0158,0.1675,0.1895,0.4,0.0254,0.3748,spatial_events|14941,-0.1517,-0.40670241286863273,0.0158,0.1675,0.1895,0.18330000000000002,0.3728,-0.8276050190943807,0.04238197424892704,0.44930257510729615,0.5083154506437768,0.373,0.18330000000000002,0.4,-0.8735,0.0254,0.3748,0.4002,-0.8730634682658672,climate,climate,estimated,137.21538,-4.02326,Oceania,Polar
1661,spatial_events,0.68,0.0704,0.439,0.1709,0.658,0.0152,0.6429,spatial_events|1661,-0.3686,-0.5420588235294117,0.0704,0.439,0.1709,0.5094,0.6802999999999999,-0.723596387907342,0.10348375716595622,0.6453035425547553,0.2512127002792886,0.68,0.5094,0.658,-0.9539513677811551,0.0152,0.6429,0.6581,-0.9538064123993314,climate,climate,estimated,-75.66667,40.48333,North America,Cold_Without_dry_season_Hot_Summer
48769,spatial_events,0.419,0.0218,0.2318,0.1652,0.189,0.0615,0.1278,spatial_events|48769,-0.21000000000000002,-0.5011933174224344,0.0218,0.2318,0.1652,0.2536,0.4188,-0.8280757097791799,0.05205348615090735,0.5534861509073543,0.3944603629417383,0.419,0.2536,0.189,-0.35079365079365077,0.0615,0.1278,0.1893,-0.3502377179080824,climate,climate,estimated,8.76777,53.65389,Europe,Temperate_Without_dry_season
21903,spatial_events,0.306,0.0464,0.1699,0.0893,0.294,0.0337,0.2602,spatial_events|21903,-0.1235,-0.4035947712418301,0.0464,0.1699,0.0893,0.2163,0.3056,-0.5709662505779011,0.1518324607329843,0.555955497382199,0.2922120418848168,0.306,0.2163,0.294,-0.7704081632653061,0.0337,0.2602,0.2939,-0.770670296019054,climate,climate,estimated,-77.1432,2.0024,Latin America,Tropical
22976,spatial_events,0.265,0.2298,0.0103,0.0249,0.195,0.1705,0.0243,spatial_events|22976,0.2195,0.8283018867924528,0.2298,0.0103,0.0249,0.2401,0.265,0.9142024156601416,0.8671698113207547,0.038867924528301886,0.09396226415094339,0.265,0.2401,0.195,0.7497435897435898,0.1705,0.0243,0.1948,0.7505133470225874,human,human,estimated,10.89211,42.98735,Europe,Temperate_Dry_Summer
4192,spatial_events,0.571,0.3246,-0.0521,0.2985,0.36,0.4379,-0.078,spatial_events|4192,0.3767,0.6597197898423818,0.3246,0,0.2985,0.3246,0.6231,1,0.5209436687530091,0,0.4790563312469908,0.571,0.3246,0.36,1.4330555555555557,0.4379,0,0.4379,1,human,human,estimated,17.38084,52.54901,Europe,Cold_Without_dry_season_Warm_Summer
22049,spatial_events,0.118,0.0152,0.0934,0.0097,0.159,0.0153,0.1434,spatial_events|22049,-0.07819999999999999,-0.6627118644067796,0.0152,0.0934,0.0097,0.1086,0.1183,-0.720073664825046,0.12848689771766694,0.7895181741335587,0.08199492814877431,0.118,0.1086,0.159,-0.8056603773584905,0.0153,0.1434,0.1587,-0.8071833648393194,climate,climate,estimated,-74.15686,4.99445,Latin America,Temperate_Without_dry_season
4213,spatial_events,0.665,0.4084,0.0607,0.1963,0.51,0.5333,-0.0231,spatial_events|4213,0.3477,0.5228571428571428,0.4084,0.0607,0.1963,0.46909999999999996,0.6654,0.7412065657642295,0.613766155695822,0.09122332431620078,0.29501051998797717,0.665,0.46909999999999996,0.51,1.0909803921568628,0.5333,0,0.5333,1,human,human,estimated,7.29917,47.03194,Europe,Cold_Without_dry_season_Warm_Summer
18104,spatial_events,0.507,-0.0397,0.3379,0.2084,0.239,-0.0616,0.3008,spatial_events|18104,-0.3776,-0.7447731755424063,0,0.3379,0.2084,0.3379,0.5463,-1,0,0.6185246201720666,0.3814753798279334,0.507,0.3379,0.239,-1.5163179916317993,0,0.3008,0.3008,-1,climate,climate,estimated,-71.05064,-36.86011,Latin America,Temperate_Dry_Summer
22101,spatial_events,0.51,0.0432,0.249,0.2179,0.374,0.0159,0.3582,spatial_events|22101,-0.20579999999999998,-0.40352941176470586,0.0432,0.249,0.2179,0.2922,0.5101,-0.704312114989733,0.08468927661242893,0.4881395804744168,0.4271711429131543,0.51,0.2922,0.374,-0.91524064171123,0.0159,0.3582,0.37410000000000004,-0.9149959903769045,climate,climate,estimated,-76.09258,6.47451,Latin America,Polar
4479,spatial_events,0.608,0.2136,0.188,0.2064,0.564,0.3304,0.2338,spatial_events|4479,0.02560000000000001,0.04210526315789476,0.2136,0.188,0.2064,0.4016,0.608,0.06374501992031875,0.35131578947368425,0.3092105263157895,0.3394736842105263,0.608,0.4016,0.564,0.1712765957446809,0.3304,0.2338,0.5642,0.17121588089330028,human,human,estimated,21.56259,49.73807,Europe,Cold_Without_dry_season_Warm_Summer
21708,spatial_events,0.413,0.1388,0.1596,0.1146,0.416,0.1626,0.2539,spatial_events|21708,-0.020799999999999985,-0.05036319612590796,0.1388,0.1596,0.1146,0.2984,0.413,-0.06970509383378011,0.33607748184019376,0.3864406779661017,0.2774818401937046,0.413,0.2984,0.416,-0.2194711538461539,0.1626,0.2539,0.4165,-0.21920768307322935,climate,climate,estimated,-73.77985,5.42453,Latin America,Temperate_Dry_Summer
22047,spatial_events,0.504,0.0305,0.144,0.3296,0.296,0.0529,0.2436,spatial_events|22047,-0.11349999999999999,-0.22519841269841268,0.0305,0.144,0.3296,0.1745,0.5041,-0.6504297994269341,0.06050386828010315,0.28565760761753617,0.6538385241023607,0.504,0.1745,0.296,-0.6442567567567569,0.0529,0.2436,0.2965,-0.6431703204047218,climate,climate,estimated,-74.15686,4.99445,Latin America,Temperate_Without_dry_season
4555,spatial_events,0.314,0.0569,0.0875,0.1695,0.176,0.0753,0.1012,spatial_events|4555,-0.030599999999999995,-0.09745222929936304,0.0569,0.0875,0.1695,0.1444,0.3139,-0.2119113573407202,0.18126791971965595,0.27875119464797704,0.539980885632367,0.314,0.1444,0.176,-0.14715909090909088,0.0753,0.1012,0.1765,-0.14674220963172802,climate,climate,estimated,6.74944,45.88472,Europe,Cold_Without_dry_season_Cold_Summer
24048,spatial_events,0.069,0.0312,0.0096,0.0281,0.122,0.0328,0.0896,spatial_events|24048,0.0216,0.31304347826086953,0.0312,0.0096,0.0281,0.040799999999999996,0.06889999999999999,0.5294117647058825,0.45283018867924535,0.1393323657474601,0.4078374455732947,0.069,0.040799999999999996,0.122,-0.46557377049180326,0.0328,0.0896,0.12240000000000001,-0.4640522875816993,human,human,estimated,8.25556,46.54722,Europe,Polar
24080,spatial_events,0.463,0.0593,0.2254,0.1781,0.404,0.078,0.3263,spatial_events|24080,-0.1661,-0.3587473002159827,0.0593,0.2254,0.1781,0.2847,0.4628,-0.5834211450649807,0.12813310285220397,0.4870354364736387,0.38483146067415736,0.463,0.2847,0.404,-0.6146039603960395,0.078,0.3263,0.4043,-0.6141479099678456,climate,climate,estimated,10.33554,46.46957,Europe,Cold_Without_dry_season_Cold_Summer
1771,spatial_events,0.276,-0.0495,0.1037,0.2217,0.007,-0.0508,0.0577,spatial_events|1771,-0.1532,-0.5550724637681159,0,0.1037,0.2217,0.1037,0.3254,-1,0,0.3186846957590657,0.6813153042409342,0.276,0.1037,0.007,-15.5,0,0.0577,0.0577,-1,climate,climate,estimated,-73,-50.46667,Latin America,Polar
15061,spatial_events,0.408,-0.0389,0.2692,0.1776,0.317,-0.0401,0.3573,spatial_events|15061,-0.3081,-0.7551470588235294,0,0.2692,0.1776,0.2692,0.4468,-1,0,0.6025067144136079,0.3974932855863922,0.408,0.2692,0.317,-1.2536277602523658,0,0.3573,0.3573,-1,climate,climate,estimated,-71.29522,-42.35994,Latin America,Temperate_Dry_Summer
24867,spatial_events,0.496,0.1332,0.2594,0.1032,0.443,0.2218,0.2211,spatial_events|24867,-0.1262,-0.25443548387096776,0.1332,0.2594,0.1032,0.39260000000000006,0.4958000000000001,-0.3214467651553744,0.26865671641791045,0.5231948366276724,0.20814844695441706,0.496,0.39260000000000006,0.443,0.0015801354401806008,0.2218,0.2211,0.44289999999999996,0.0015804922104312627,climate,climate,estimated,-1.50278,47.40278,Europe,Temperate_Without_dry_season
21926,spatial_events,0.257,-0.0234,0.2182,0.0624,0.214,-0.0146,0.2286,spatial_events|21926,-0.2416,-0.9400778210116731,0,0.2182,0.0624,0.2182,0.2806,-1,0,0.7776193870277975,0.2223806129722024,0.257,0.2182,0.214,-1.1364485981308412,0,0.2286,0.2286,-1,climate,climate,estimated,-74.10008,5.07352,Latin America,Polar
16193,spatial_events,0.658,0.1455,0.4238,0.0883,0.682,0.1638,0.5183,spatial_events|16193,-0.2783,-0.4229483282674772,0.1455,0.4238,0.0883,0.5693,0.6576000000000001,-0.48884595116810114,0.2212591240875912,0.6444647201946472,0.13427615571776155,0.658,0.5693,0.682,-0.5197947214076246,0.1638,0.5183,0.6820999999999999,-0.5197185163465767,climate,climate,estimated,-78.32909,44.08857,North America,Cold_Without_dry_season_Warm_Summer
42720,spatial_events,0.577,0.2584,0.101,0.2178,0.566,0.3844,0.1814,spatial_events|42720,0.1574,0.2727902946273831,0.2584,0.101,0.2178,0.35940000000000005,0.5772,0.43795214245965497,0.44767844767844767,0.17498267498267497,0.3773388773388773,0.577,0.35940000000000005,0.566,0.35865724381625447,0.3844,0.1814,0.5658000000000001,0.3587840226228349,human,human,estimated,6.75027,50.0978,Europe,Cold_Without_dry_season_Warm_Summer
3830,spatial_events,0.604,0.1942,0.2084,0.2013,0.457,0.1803,0.2766,spatial_events|3830,-0.01419999999999999,-0.023509933774834423,0.1942,0.2084,0.2013,0.4026,0.6039,-0.03527074018877295,0.3215764199370757,0.345090246729591,0.33333333333333337,0.604,0.4026,0.457,-0.2107221006564552,0.1803,0.2766,0.4569,-0.21076822061720296,climate,climate,estimated,-74.05822,44.14671,North America,Cold_Without_dry_season_Warm_Summer
45101,spatial_events,0.531,0.2896,0.19,0.0517,0.588,0.3355,0.2529,spatial_events|45101,0.09960000000000002,0.18757062146892658,0.2896,0.19,0.0517,0.4796,0.5313,0.2076730608840701,0.5450781102955017,0.35761340109166195,0.09730848861283645,0.531,0.4796,0.588,0.1404761904761905,0.3355,0.2529,0.5884,0.14038069340584636,human,human,estimated,21.91667,40.81667,Europe,Arid
4288,spatial_events,0.591,0.0333,0.3354,0.222,0.564,0.0228,0.5411,spatial_events|4288,-0.3021,-0.5111675126903553,0.0333,0.3354,0.222,0.36869999999999997,0.5907,-0.8193653376729048,0.05637379380396141,0.5678009141696292,0.37582529202640935,0.591,0.36869999999999997,0.564,-0.9189716312056738,0.0228,0.5411,0.5639000000000001,-0.9191345983330377,climate,climate,estimated,33.5,61.80556,Europe,Cold_Without_dry_season_Cold_Summer
40454,spatial_events,0.481,0.1936,0.0603,0.2267,0.473,0.2958,0.1768,spatial_events|40454,0.1333,0.2771309771309771,0.1936,0.0603,0.2267,0.2539,0.4806,0.525009846396219,0.402829796088223,0.1254681647940075,0.4717020391177695,0.481,0.2539,0.473,0.25158562367864695,0.2958,0.1768,0.4726,0.2517985611510791,human,human,estimated,7.12361,46.935,Europe,Temperate_Without_dry_season
22817,spatial_events,0.728,0.2813,0.0514,0.3957,0.501,0.4058,0.0954,spatial_events|22817,0.2299,0.3157967032967033,0.2813,0.0514,0.3957,0.3327,0.7283999999999999,0.6910129245566576,0.3861889071938496,0.07056562328390995,0.5432454695222406,0.728,0.3327,0.501,0.619560878243513,0.4058,0.0954,0.5012,0.6193136472466082,human,human,estimated,13.25694,52.58583,Europe,Cold_Without_dry_season_Warm_Summer
3928,spatial_events,0.552,0.1633,0.2643,0.1249,0.543,0.2326,0.31,spatial_events|3928,-0.10099999999999998,-0.18297101449275358,0.1633,0.2643,0.1249,0.4276,0.5525,-0.23620205799812904,0.2955656108597285,0.47837104072398184,0.22606334841628958,0.552,0.4276,0.543,-0.14254143646408837,0.2326,0.31,0.5426,-0.1426465167711021,climate,climate,estimated,32.76667,62.03333,Europe,Cold_Without_dry_season_Cold_Summer
48798,spatial_events,0.47,0.1216,0.1867,0.1619,0.473,0.2507,0.2224,spatial_events|48798,-0.0651,-0.13851063829787236,0.1216,0.1867,0.1619,0.3083,0.4702,-0.21115796302302953,0.25861335601871543,0.3970650786899192,0.3443215652913654,0.47,0.3083,0.473,0.05983086680761098,0.2507,0.2224,0.47309999999999997,0.05981822024941871,climate,climate,estimated,8.72184,53.67137,Europe,Temperate_Without_dry_season
21978,spatial_events,0.674,0.1861,0.3207,0.1674,0.61,0.1807,0.4288,spatial_events|21978,-0.1346,-0.19970326409495548,0.1861,0.3207,0.1674,0.5067999999999999,0.6741999999999999,-0.265588003157064,0.27603085137941263,0.47567487392465146,0.24829427469593596,0.674,0.5067999999999999,0.61,-0.40672131147540985,0.1807,0.4288,0.6095,-0.40705496308449546,climate,climate,estimated,-74.15686,4.99445,Latin America,Temperate_Without_dry_season
22793,spatial_events,0.623,0.095,0.2429,0.2849,0.55,0.163,0.3874,spatial_events|22793,-0.1479,-0.2373996789727127,0.095,0.2429,0.2849,0.3379,0.6228,-0.43770346256288845,0.1525369299935774,0.39001284521515733,0.45745022479126524,0.623,0.3379,0.55,-0.408,0.163,0.3874,0.5504,-0.407703488372093,climate,climate,estimated,10.47806,46.86278,Europe,Cold_Without_dry_season_Cold_Summer
15766,spatial_events,0.041,0.0207,-0.0131,0.0338,0.11,0.0178,0.0918,spatial_events|15766,0.0338,0.8243902439024389,0.0207,0,0.0338,0.0207,0.05449999999999999,1,0.3798165137614679,0,0.6201834862385321,0.041,0.0207,0.11,-0.6727272727272728,0.0178,0.0918,0.1096,-0.6751824817518249,human,human,estimated,-118.99583,36.98158,North America,Temperate_Dry_Summer
47520,spatial_events,0.479,0.0585,0.2243,0.1961,0.437,0.0463,0.3907,spatial_events|47520,-0.1658,-0.34613778705636744,0.0585,0.2243,0.1961,0.2828,0.4789,-0.5862800565770863,0.12215493840050115,0.46836500313217794,0.40948005846732094,0.479,0.2828,0.437,-0.7881006864988558,0.0463,0.3907,0.437,-0.7881006864988558,climate,climate,estimated,13.39869,49.07402,Europe,Cold_Without_dry_season_Cold_Summer
4183,spatial_events,0.473,0.1274,0.2101,0.1355,0.487,0.1327,0.3544,spatial_events|4183,-0.0827,-0.1748414376321353,0.1274,0.2101,0.1355,0.3375,0.47300000000000003,-0.245037037037037,0.26934460887949263,0.4441860465116279,0.2864693446088795,0.473,0.3375,0.487,-0.4552361396303901,0.1327,0.3544,0.4871,-0.45514268117429685,climate,climate,estimated,30.53333,64.56667,Europe,Cold_Without_dry_season_Cold_Summer
3468,spatial_events,0.685,0.1203,0.2957,0.2693,0.644,0.195,0.4486,spatial_events|3468,-0.1754,-0.2560583941605839,0.1203,0.2957,0.2693,0.41600000000000004,0.6853,-0.42163461538461533,0.1755435575660295,0.4314898584561506,0.3929665839778199,0.685,0.41600000000000004,0.644,-0.39378881987577635,0.195,0.4486,0.6436,-0.3940335612181479,climate,climate,estimated,-93.69945,45.41613,North America,Cold_Without_dry_season_Hot_Summer
22908,spatial_events,0.384,0.0866,0.1291,0.1681,0.262,0.1674,0.0947,spatial_events|22908,-0.042499999999999996,-0.11067708333333331,0.0866,0.1291,0.1681,0.2157,0.38380000000000003,-0.19703291608715806,0.22563835330901508,0.33637311099531003,0.4379885356956748,0.384,0.2157,0.262,0.27748091603053426,0.1674,0.0947,0.2621,0.27737504769172067,climate,climate,estimated,7.38985,45.05242,Europe,Temperate_Without_dry_season
15394,spatial_events,0.467,0.0258,0.2233,0.2177,0.472,0.0629,0.4091,spatial_events|15394,-0.1975,-0.4229122055674518,0.0258,0.2233,0.2177,0.2491,0.4668,-0.7928542753914092,0.055269922879177376,0.47836332476435306,0.46636675235646957,0.467,0.2491,0.472,-0.7334745762711865,0.0629,0.4091,0.47200000000000003,-0.7334745762711864,climate,climate,estimated,-78.69181,22.16,Latin America,Tropical
1766,spatial_events,0.155,-0.0508,0.045,0.1604,0.096,-0.0412,0.137,spatial_events|1766,-0.0958,-0.6180645161290322,0,0.045,0.1604,0.045,0.20539999999999997,-1,0,0.21908471275559885,0.7809152872444012,0.155,0.045,0.096,-1.8562500000000002,0,0.137,0.137,-1,climate,climate,estimated,-111.7528,34.6488,North America,Arid
48925,spatial_events,0.471,0.0272,0.3141,0.1295,0.513,0.028,0.4854,spatial_events|48925,-0.2869,-0.6091295116772824,0.0272,0.3141,0.1295,0.3413,0.4708,-0.8406094345150894,0.05777400169923534,0.6671622769753611,0.2750637213254036,0.471,0.3413,0.513,-0.8916179337231968,0.028,0.4854,0.5134,-0.8909232567199065,climate,climate,estimated,-69.04601,46.40468,North America,Cold_Without_dry_season_Warm_Summer
43295,spatial_events,0.215,0.157,-0.059,0.1168,0.24,0.1908,0.0494,spatial_events|43295,0.216,1.0046511627906978,0.157,0,0.1168,0.157,0.2738,1,0.5734112490869248,0,0.42658875091307524,0.215,0.157,0.24,0.5891666666666667,0.1908,0.0494,0.2402,0.5886761032472939,human,human,estimated,-71.56444,-44.90858,Latin America,Cold_Dry_Summer
15682,spatial_events,0.585,0.1544,0.1976,0.2325,0.372,0.1352,0.2373,spatial_events|15682,-0.04319999999999999,-0.07384615384615383,0.1544,0.1976,0.2325,0.352,0.5845,-0.1227272727272727,0.26415739948674083,0.3380667236954662,0.397775876817793,0.585,0.352,0.372,-0.2744623655913979,0.1352,0.2373,0.3725,-0.2740939597315437,climate,climate,estimated,-87.923,46.83146,North America,Cold_Without_dry_season_Warm_Summer
48782,spatial_events,0.425,0.0588,0.1398,0.226,0.185,0.0974,0.0874,spatial_events|48782,-0.08100000000000002,-0.1905882352941177,0.0588,0.1398,0.226,0.1986,0.4246,-0.4078549848942599,0.13848327837965144,0.32925105982100805,0.5322656617993407,0.425,0.1986,0.185,0.05405405405405403,0.0974,0.0874,0.18480000000000002,0.05411255411255408,climate,climate,estimated,8.71572,53.67106,Europe,Temperate_Without_dry_season
369,spatial_events,0.396,0.1575,0.154,0.0849,0.411,0.2251,0.1859,spatial_events|369,0.003500000000000003,0.008838383838383845,0.1575,0.154,0.0849,0.3115,0.3964,0.011235955056179785,0.39732593340060546,0.38849646821392536,0.21417759838546924,0.396,0.3115,0.411,0.09537712895377126,0.2251,0.1859,0.41100000000000003,0.09537712895377125,human,human,estimated,-83.24111,43.12389,North America,Cold_Without_dry_season_Warm_Summer
21838,spatial_events,0.368,-0.0279,0.2551,0.1413,0.248,-0.0228,0.2712,spatial_events|21838,-0.283,-0.7690217391304347,0,0.2551,0.1413,0.2551,0.3964,-1,0,0.6435418768920282,0.3564581231079718,0.368,0.2551,0.248,-1.1854838709677418,0,0.2712,0.2712,-1,climate,climate,estimated,-72.34629,6.38712,Latin America,Polar
PVT_Daihai_Lake_2004,spatial_events,0.451,0.0627,0.1934,0.1948,0.279,0.0441,0.2351,spatial_events|PVT_Daihai_Lake_2004,-0.13069999999999998,-0.28980044345898,0.0627,0.1934,0.1948,0.2561,0.45089999999999997,-0.5103475204998047,0.13905522288755823,0.42891993790197386,0.43202483921046797,0.451,0.2561,0.279,-0.6845878136200716,0.0441,0.2351,0.2792,-0.6840974212034384,climate,climate,estimated,112.67,40.58,Asia,Arid
PVT_Dalianhai_Lake,spatial_events,0.091,0.0888,-0.0361,0.0381,0.153,0.0959,0.0567,spatial_events|PVT_Dalianhai_Lake,0.12490000000000001,1.3725274725274728,0.0888,0,0.0381,0.0888,0.1269,1,0.6997635933806147,0,0.30023640661938533,0.091,0.0888,0.153,0.25620915032679736,0.0959,0.0567,0.1526,0.2568807339449541,human,human,estimated,100.41,36.25,Asia,Arid
PVT_Manas_Lake_LM1,spatial_events,0.223,0.0106,0.1165,0.0961,0.173,0.035,0.1383,spatial_events|PVT_Manas_Lake_LM1,-0.10590000000000001,-0.47488789237668166,0.0106,0.1165,0.0961,0.12710000000000002,0.2232,-0.8332022029897718,0.047491039426523295,0.5219534050179212,0.4305555555555556,0.223,0.12710000000000002,0.173,-0.5971098265895954,0.035,0.1383,0.1733,-0.5960761684939411,climate,climate,estimated,85.92,45.83,Asia,Arid
PVT_Qidong,spatial_events,0.338,0.0938,0.1516,0.0921,0.344,0.1348,0.2096,spatial_events|PVT_Qidong,-0.05780000000000002,-0.17100591715976335,0.0938,0.1516,0.0921,0.2454,0.3375,-0.2355338223308884,0.2779259259259259,0.4491851851851852,0.27288888888888885,0.338,0.2454,0.344,-0.21744186046511632,0.1348,0.2096,0.34440000000000004,-0.21718931475029035,climate,climate,estimated,121.7,31.9,Asia,Temperate_Without_dry_season
PVT_Ximen_Co,spatial_events,0.418,0.0668,0.1984,0.1532,0.435,0.0666,0.3688,spatial_events|PVT_Ximen_Co,-0.1316,-0.31483253588516746,0.0668,0.1984,0.1532,0.2652,0.4184,-0.4962292609351433,0.15965583173996176,0.47418738049713194,0.36615678776290633,0.418,0.2652,0.435,-0.694712643678161,0.0666,0.3688,0.4354,-0.6940744143316491,climate,climate,estimated,101.47,33.38,Asia,Polar
