dataset_id,long,lat,depositionalenvironment,region,ecozone_koppen_5,pollen_percentage,n_taxa_harmonised_per_sequence,n_sample_filtered_per_sequence,n_chron_control_filtered_per_sequence,max_pol_counts_per_sequence,min_pol_counts_per_sequence,mean_pol_counts_per_sequence,max_chronology_age_per_sequence,min_chronology_age_per_sequence,mean_chronology_age_per_sequence,max_chronology_age_error_per_sequence,min_chronology_age_error_per_sequence,mean_chronology_age_error_per_sequence,max_calibrated_age_per_sequence,min_calibrated_age_per_sequence,mean_calibrated_age_per_sequence,calibrated_age_range_per_sequence,max_calibrated_age_uncertainty_per_sequence,min_calibrated_age_uncertainty_per_sequence,mean_calibrated_age_uncertainty_per_sequence
22330,42.4969444444444,41.6838888888889,Fen,Asia,Cold,FALSE,118,92,12,1311,385,672,9960,-63,4895.17,50,3,36.5,11731,-63,5147.82,11794,1153.09,6.01,303.28
15704,131.586111111111,34.4902777777778,Marsh,Asia,Temperate,FALSE,34,18,3,778,311,449,15500,0,7366.67,350,1,167,11483.5,0,6099.08,11483.5,3961,2,2473.85
15709,140.9,40.6166666666667,Bog,Asia,Cold,FALSE,53,30,8,938,292,484,6860,0,2651.25,280,1,95.12,8570.5,442.5,4325.62,8128,1299.86,23.5,636.99
15665,132.3875,34.7305555555556,Bog,Asia,Cold,FALSE,32,19,4,2166,459,1184,7920,0,3745,260,1,162.75,10125,0,5232.97,10125,3900.2,2,1347.27
15678,134.566666666667,35.4083333333333,Fen,Asia,Cold,FALSE,37,17,7,900,343,551,18500,0,9448.57,560,1,247.29,10630,73,4274.41,10557,1746.22,106.67,830.81
46523,64.25,53.766667,Fen,Asia,Arid,FALSE,41,33,5,372,161,308,5100,0,2264,280,30,170,6120,1,2371.64,6119,1369.45,58,524.02
3927,31.5,37.541667,Lake,Asia,Temperate,FALSE,97,39,3,1692,276,878,6090,0,3118.33,250,35,120,7167,193,3518.55,6974,1846.11,247.16,836.67
4137,30.8,38.425,Marsh,Asia,Arid,FALSE,92,29,3,1932,294,959,20130,0,8883.33,290,1,120.33,11639,19,4837.52,11620,5193.17,201.06,2491.1
4442,29.898333,36.9975,Drained Lake,Asia,Cold,FALSE,94,39,4,1478,179,752,9180,0,3920,95,1,48.25,11924,71,4166.88,11853,3361.01,130.01,1322.3
4509,43,38.5,Tectonic Origin Lake,Asia,Cold,FALSE,138,79,9,1675,387,1182,12700,0,7380,100,1,12,11836,39,5560.37,11797,835.51,2,495.34
24161,31.283333,40.6,Palustrine,Asia,Cold,FALSE,120,56,6,1343,263,533,10320,0,4646.67,250,60,106.67,11990,320,5192.62,11670,2438.85,165.56,1108.44
24166,30.05,37.466667,Palustrine,Asia,Temperate,FALSE,80,21,3,3137,230,942,6550,0,2640,600,70,306.67,9340.5,667.5,3629.76,8673,5440.74,245.05,1872.42
24175,33.733333,37.5,Palustrine,Asia,Arid,FALSE,91,18,4,1137,168,527,13080,0,8010,140,1,85.25,11977.5,203,7777.5,11774.5,2739.43,630.44,1658.68
pg_711911,36.016667,40.916667,Lake,Asia,Arid,FALSE,139,42,5,3152,369,958,12120,0,5150,110,1,66.2,11178,223,3549.07,10955,1674.96,123.52,757.82
pg_858056,29.53333,40.43333,Lake,Asia,Temperate,FALSE,96,60,15,661,501,532,27400,804,8818.67,460,10,115.07,11388,402,4477.82,10986,3001.8,106.02,596.54
pg_874340,35.39417,31.46528,Coastal,Asia,Arid,FALSE,66,58,20,826,390,585,8644,160,4288.95,88,29,39.5,9746.5,-31,5175.13,9777.5,367.07,32,206.52
pg_884740,35.58881,32.82328,Coastal,Asia,Arid,FALSE,57,73,43,628,476,541,9855,0,4891.86,104,25,39.91,11059,464.5,5738,10594.5,641.55,49.5,188.57
pg_907390,55.3908,37.2121,Lake,Asia,Arid,FALSE,75,53,9,375,293,306,5285,845,3336.11,35,30,31.67,6161,594,3394.48,5567,997.6,60.5,345.63
pg_711930,47.716667,33.083333,Lake,Asia,Temperate,FALSE,72,39,4,1230,222,498,7970,0,3180,100,50,65,9328,41,4148.23,9287,1601.76,139.05,1010.29
pg_738918,46.116667,35.533333,Lake,Asia,Cold,FALSE,120,42,9,1585,255,573,37350,0,14471.11,1400,70,438.89,11828,123,5676.35,11705,1498.71,237.74,969.48
002__Latin_America,-61.36393,12.11011,Lake,Latin America,Tropical,FALSE,63,35,5,208,147,184,8050,1290,4714,50,30,41,9983.5,686.5,4214.97,9297,2341.57,100.02,807.54
003__Latin_America,-62.22615,5.322689,Bog,Latin America,Temperate,FALSE,69,67,10,355,185,282,7765,0,3800.5,50,15,38.5,8187,-6.5,3147.3,8193.5,566.53,77.01,281.81
005__Latin_America,-64.338611,-40.845,Ephemeral Lake,Latin America,Arid,FALSE,35,57,5,781,75,244,6821,1097,3521.4,68,35,49.6,6844,567,3925.65,6277,1164.06,183.64,626.3
008__Latin_America,-67.345694,-54.929083,Peat bog,Latin America,Polar,FALSE,40,96,11,474,287,329,13260,-68,7096.18,50,10,29.36,11938,120,5728.76,11818,782.54,45.52,400.76
009__Latin_America,-62.6820278,9.5022778,Palm swamp,Latin America,Tropical,FALSE,90,50,6,1478,130,521,5290,-62,3409.67,30,5,25.83,6138,-5,2951.58,6143,694.6,84.54,462.07
010__Latin_America,-72.586178,-51.561236,Peat bog,Latin America,Arid,FALSE,42,69,6,5645,298,580,12050,-66,6230.67,40,1,26.83,11973,-66,5784.49,12039,1059.91,2,765.97
011__Latin_America,-80.75,-33.75,Peat bog,Latin America,Temperate,FALSE,15,26,4,669,38,190,7990,330,4292.5,60,60,60,10145,68,4114.52,10077,4416.86,224.07,1121.22
012__Latin_America,-69.55347222222223,-52.13147222222222,Peat bog,Latin America,Arid,FALSE,42,71,12,373,298,318,13687,-53,6777.33,52,1,35.83,11925,124,5390.59,11801,1124.02,99.56,466.93
013__Latin_America,-73.26666667,-13.83333333,Peatbog,Latin America,Polar,FALSE,43,108,50,782,106,389,7281,96,2047.9,35,18,26.68,6397,-47,2280.64,6444,565.54,14.5,106.22
015__Latin_America,-62.166667,5.316667,Bog,Latin America,Temperate,FALSE,32,13,3,584,193,282,5740,105.01,2431.67,100,1,53.67,6882.5,-72,2565.08,6954.5,1928.16,18.51,908.7
018__Latin_America,-73.116667,-41.75,Lacustrine,Latin America,Temperate,FALSE,49,306,22,419,156,324,12330,-58,6213.95,140,1,59.36,11986.5,-44,3895.34,12030.5,550.52,26.02,234.08
019__Latin_America,-44.68028,-22.38444,Peat,Latin America,Temperate,FALSE,80,5,4,732,315,436,13750,900,6445,160,75,116.25,8885.5,243,2793.7,8642.5,1749.92,398.56,962.15
020__Latin_America,-79.06,-3.86,Swamp,Latin America,Temperate,FALSE,61,34,7,302,296,299,14928,-60,5188.71,123,41,70.43,9389.5,-20,2007.4,9409.5,1764.61,93.01,414.28
021__Latin_America,-72.97,-38.05,Bog,Latin America,Temperate,FALSE,77,29,7,650,216,462,21300,-57,8787.14,990,1,221,11044,-57,3801.95,11101,1607.32,2,729.87
023__Latin_America,-61.11,4.6,Mire,Latin America,Tropical,FALSE,49,25,7,987,353,553,6530,655,3764.29,40,20,33.57,7461,289,3536.76,7172,1269.03,75.54,329.67
027__Latin_America,-68.2765277777777,-15.845,Bog,Latin America,Polar,FALSE,23,31,7,960,86,265,6640,-50,3295.71,35,10,28.57,7547,-72,4103.5,7619,611.55,13,339.86
028__Latin_America,-69.5057638888889,-52.398738888888886,Peat bog,Latin America,Arid,FALSE,43,66,9,637,277,407,13890,-45,7526.44,50,5,35.67,11970,15,3813.02,11955,1103.58,112.74,591.57
030__Latin_America,-65.576174,-12.972876,Swamp,Latin America,Tropical,FALSE,163,74,15,807,29,260,7770,-50,2270.33,40,10,30.33,7648,-49,1503.01,7697,942.56,2,146.85
032__Latin_America,-63.683333,5.833333,Bog,Latin America,Tropical,FALSE,24,16,3,241,115,206,6000,0,2116.67,80,50,63.33,8616.5,-1.5,3868.75,8618,3350.71,74.01,1624.8
034__Latin_America,-77.7,0.6,Mire,Latin America,Polar,FALSE,60,82,9,1040,314,522,6135,103.2,2527.68,50,1,25.78,6895,-72,2598.15,6967,785.1,0.5,338.44
035__Latin_America,-75.90143,5.322778,Lacustrine,Latin America,Temperate,FALSE,57,61,8,342,123,230,5820,100,3647.5,25,15,17.5,6606,-44,4099,6650,850.65,2,222.52
037__Latin_America,-52.673716,-3.816119,Lake,Latin America,Tropical,FALSE,53,39,7,426,194,306,7929,103,5088.71,100,30,40.57,8921,-60,4123.27,8981,1656.57,25,555.73
039__Latin_America,-71.877119,-46.869983,Peat bog,Latin America,Polar,FALSE,50,41,8,910,148,430,7241,-60,4685.75,38,1,27.25,7578,364,4183.72,7214,1262.59,56.5,534.3
040__Latin_America,-72.36,-49.18,wetland,Latin America,Arid,FALSE,30,48,6,3586,253,1185,8900,0,5361,350,37,115.67,10958.5,3.5,5370.96,10955,2356.14,78.04,977.63
041__Latin_America,-42.118889,-17.987778,Lacustrine,Latin America,Tropical,FALSE,92,42,6,302,140,227,7960,-43,3554.5,90,5,40.83,9023,-39,3723.29,9062,1221.69,38.51,589.25
042__Latin_America,-72.394067,-47.082648,Lake,Latin America,Temperate,FALSE,42,102,10,427,311,338,16445,0,9678,50,35,39,11962,6,4811.97,11956,2539.92,80.02,1433.03
043__Latin_America,-60.583333,-3.266667,Lacustrine,Latin America,Tropical,FALSE,135,90,8,435,272,334,8330,280,4433.75,50,30,40,9253.5,134.5,4126.14,9119,693.54,94.53,367.97
044__Latin_America,-47.85,-0.766667,Lacustrine,Latin America,Tropical,FALSE,85,40,4,415,101,242,7580,-45,3846.75,80,5,45.25,8457,-44,5709.4,8501,1770.02,9,960.58
045__Latin_America,-90.12083,17.81556,Lake,Latin America,Tropical,FALSE,59,41,11,369,145,280,8700,-53,3628.82,180,5,63.64,9085,-22,3884.82,9107,983.61,7.5,486.75
046__Latin_America,-90.18333,17.53333,Lake,Latin America,Tropical,FALSE,57,69,12,409,222,308,8570,60,5127.92,120,10,58.75,8654.5,75,3204.08,8579.5,779.27,73.56,375.37
047__Latin_America,-101.739861,19.438222,Lake,Latin America,Temperate,FALSE,82,72,10,728,150,415,9130,0,4685.6,50,26,38.9,10577,3,4617.67,10574,1114.31,79.5,481.37
048__Latin_America,-101.7395,19.435889,Lake,Latin America,Temperate,FALSE,32,68,11,920,26,351,13980,0,5550,80,40,48.18,11373,51,3295.01,11322,1397.07,89.5,378.22
050__Latin_America,-39.9449166666667,-19.0430666666667,Lake,Latin America,Tropical,FALSE,97,26,16,1146,328,655,6730,100,3270.09,120,1,49.75,7624.5,-64,2985.98,7688.5,282.64,2,125.17
051__Latin_America,-42.2,-17.966667,Lacustrine,Latin America,Tropical,FALSE,23,45,4,492,374,409,9500,620,4745,120,50,90,11665.5,257,5242.44,11408.5,3999.72,145.55,1068.31
053__Latin_America,-78.1529167,0.3221333,Lake,Latin America,Temperate,FALSE,80,29,9,727,299,359,5785,-58,2313.67,42,5,34.56,6535,-58,2963.69,6593,780.62,9.5,409.45
054__Latin_America,-79.2105333333333,-2.7879583,Lake,Latin America,Polar,FALSE,39,63,4,303,27,271,6490,660,3445,30,30,30,6421,182.5,2871.61,6238.5,1506.65,92.54,778.82
055__Latin_America,-92.751,15.149666666666599,Lacustrine,Latin America,Tropical,FALSE,58,91,5,788,86,359,5220,0,3002,50,30,36,6161.5,235.5,3545.64,5926,841.09,88,437.2
056__Latin_America,-61.066667,-14.476667,Lacustrine,Latin America,Tropical,FALSE,83,27,14,490,298,368,43400,710,19505.71,1900,40,497.14,10079.5,16,2948.5,10063.5,930.55,103.01,387.93
057__Latin_America,-54,-34.9,Lacustrine,Latin America,Temperate,FALSE,40,31,5,381,222,308,5300,-56,2817.6,80,1,36.4,6295,-56,3030.42,6351,1410.64,2,500.32
058__Latin_America,-74.2833333333333,-44.325,Ombrotrophic lake,Latin America,Temperate,FALSE,51,76,7,562,422,496,13230,210,7712.14,140,30,72.14,11875,24,4901.59,11851,1976.07,134.5,1156.9
062__Latin_America,-79.43,-4.73,Peat bog,Latin America,Polar,FALSE,50,43,6,302,291,296,12741,0,6074,66,46,54,11473.5,-5,4121.13,11478.5,2155.65,75.51,1101.83
063__Latin_America,-53.55,-33.93,Lacustrine,Latin America,Temperate,FALSE,35,40,6,1585,217,463,5220,-53,2357.83,100,40,65.83,6144.5,347,2195,5797.5,1103.77,115.51,470.78
064__Latin_America,-73.655556,-44.355556,Lacustrine,Latin America,Temperate,FALSE,47,66,12,570,315,479,13560,120,7825.83,125,30,87.5,11913,-50,5465.13,11963,914.58,32,540.99
065__Latin_America,-78.0833,-0.55,Lake,Latin America,Polar,FALSE,152,40,19,1026,190,324,43425,-63,12673.58,1788,1,228.47,8671,-63,2636.66,8734,451.04,2,202.4
066__Latin_America,-74.411111,-46.4175,Lacustrine,Latin America,Temperate,FALSE,28,64,4,504,427,464,11855,1605,6487.5,120,55,78.75,11927,642,4311.93,11285,3028.71,170.6,1284.18
067__Latin_America,-89.787,13.89,Lacustrine,Latin America,Temperate,FALSE,59,29,6,480,82,250,7110,0,3327.5,50,20,40,7969,60,4507.62,7909,668.06,41,428.15
068__Latin_America,-70.87415,8.852608,Lacustrine,Latin America,Polar,FALSE,64,54,6,33470,26059,30245,12270,0,4793.33,180,40,95,11909,4,6091.89,11905,1775.38,86.51,998.1
070__Latin_America,-53.5955,-1.646903,Lacustrine,Latin America,Tropical,FALSE,80,36,3,278,116,189,7500,0,4420,100,50,80,8856,32,4538.79,8824,2307.4,169.1,1270.8
071__Latin_America,-79.14694,-2.842778,Lake,Latin America,Polar,FALSE,94,264,11,321,292,302,12700,-59,5593.27,50,5,28.18,11986,-58,5904.11,12044,1386.07,9.5,672.79
073__Latin_America,-73.318315,-13.612275,Lacustrine,Latin America,Temperate,FALSE,84,65,19,411,59,315,20660,0,8318.16,110,25,48.16,11914,-7,5668.68,11921,863.69,78.5,477.04
074__Latin_America,-76.22,-6.71,Lacustrine,Latin America,Tropical,FALSE,133,96,12,487,304,345,5665,0,2190.42,50,35,41.25,6848,-54,2664.92,6902,736.1,6.01,260.9
075__Latin_America,-71.183,-44.3,lacustrine,Latin America,Cold,FALSE,41,62,9,1652,387,754,15740,-56,7574.89,100,40,58.89,11941.5,35,5074.38,11906.5,1196.21,101,531.35
077__Latin_America,-88.070139,19.296933,Lacustrine,Latin America,Tropical,FALSE,54,26,3,570,143,342,3590,500,1953.33,100,40,60,6347.5,551.5,3534.85,5796,4241.11,229.09,1544.07
078__Latin_America,-108.5525,28.385,Cienega,Latin America,Temperate,FALSE,59,49,5,704,176,420,10840,1700,8058,60,30,50,11981.5,947.5,7455.2,11034,2274.01,148.59,689.98
080__Latin_America,-71.7,-44.66,Lacustrine,Latin America,Temperate,FALSE,73,107,9,3255,54,584,11100,-61,5221.56,69,1,31.67,11894.5,-59,5834.52,11953.5,1245.89,11.5,630.44
081__Latin_America,-67.77556,-23.725,Lake,Latin America,Arid,FALSE,87,45,5,520,64,276,23800,500,9700,500,250,450,11847.5,486,6568.99,11361.5,1478.34,466.22,1100.59
082__Latin_America,-71.519651,-31.840864,Coastal swamp,Latin America,Arid,FALSE,9,28,6,546,39,318,5340,-50,2668.33,100,35,55,6156,7,2632.23,6149,612.25,124.01,350.86
084__Latin_America,-61.0500833333333,10.5176388888888,Swamp,Latin America,Tropical,FALSE,41,14,5,214,106,170,6160,1750,4058,70,30,38,8236,752,4939.54,7484,3501.2,140.05,1410.69
085__Latin_America,-72.666667,-15.5,Bog,Latin America,Polar,FALSE,27,138,8,7193,320,1077,8675,850,4183.75,50,30,36.88,9627,840,4301.12,8787,925.54,94.04,355.76
086__Latin_America,-72.84,-50.27,Mire,Latin America,Arid,FALSE,47,43,6,720,198,309,7445,-60,2310.67,55,1,32.33,8157,-60,1902.58,8217,1185.99,2,407.69
087__Latin_America,-71.490089,-32.071543,Coastal swamp,Latin America,Arid,FALSE,17,46,11,551,231,300,8466,-52,3241.91,84,1,42,9509,-52,3844.43,9561,671.19,2,295.52
088__Latin_America,-50.393333,-6.351667,Lacustrine,Latin America,Tropical,FALSE,98,26,9,296,85,199,39511,0,11411.33,781,26,138.33,11658.5,6,6511.25,11652.5,2153.86,83.02,827.92
089__Latin_America,-101.25,20.43,Lacustrine,Latin America,Temperate,FALSE,64,186,8,584,32,371,19970,0,9403.75,75,25,52.5,11982,76,6731.37,11906,1365.72,48.52,678.25
090__Latin_America,-43.675178,-18.257522,peatland,Latin America,Temperate,FALSE,132,21,11,814,206,536,9360,108.3,3559.85,40,1,28.27,9320.5,-64,3898.6,9384.5,1418.62,24.01,652.44
091__Latin_America,-61.583333,4.466667,Peat bog,Latin America,Tropical,FALSE,82,43,5,639,182,377,7280,-57,3502.6,40,1,32.2,8193,-57,4173.15,8250,1185.14,2,594.29
092__Latin_America,-72.85,-50.26,peatbog,Latin America,Arid,FALSE,53,62,8,684,254,379,10112,-60,4187.12,69,1,36.75,11662,-60,3650.24,11722,953.64,2,348.93
093__Latin_America,-108.25,28.27,Cienega,Latin America,Temperate,FALSE,77,73,4,1244,323,743,5660,0,3280,50,40,42.5,6671,75.5,3069.95,6595.5,1564.44,156.01,939.73
096__Latin_America,-70.951786,-53.154664,Peat bog,Latin America,Arid,FALSE,50,106,9,4387,289,592,13050,-68,7035.67,95,1,34,11996,-9,6887.36,12005,733.7,44.51,383.83
097__Latin_America,-67.953164,-54.901561,Peat bog,Latin America,Polar,FALSE,38,72,10,404,303,330,14070,-64,7539.7,70,1,28.9,11989.5,-64,6269.17,12053.5,832.37,2,388.75
098__Latin_America,-69.86111111111111,-52.13861111111111,Peat bog,Latin America,Arid,FALSE,42,52,18,533,227,359,22690,2040,10734.61,97,23,45.5,11961,906.5,6076.04,11054.5,909.5,60.01,455.2
099__Latin_America,-69.4925,-52.33972222222222,Peat bog,Latin America,Arid,FALSE,42,61,9,362,298,314,9425,-53,5289.44,46,1,29.22,11952.5,60,4318.98,11892.5,1725,160.5,574.2
101__Latin_America,-61.63337,5.66724,Peat bog,Latin America,Tropical,FALSE,72,49,5,535,102,287,6005,810,3441,35,25,30,6850,460,3690.22,6390,617.11,74.51,357.66
102__Latin_America,-66.64454,-33.53628,shallow lake,Latin America,Arid,FALSE,47,16,3,1491,314,764,10700,-48,4665.33,170,1,75,11345.5,210,4028.06,11135.5,2973.87,166.51,1563.59
103__Latin_America,-57.38,-37.38,lacustrine,Latin America,Temperate,FALSE,39,82,11,3419,39,371,10104,-61,5396.09,77,1,43,11493,-61,4859.46,11554,851.68,2,332.37
105__Latin_America,-53.6,-1.65,Lacustrine,Latin America,Tropical,FALSE,87,33,7,538,215,345,6770,0,4394.29,50,35,42.86,7602,9,4472.2,7593,1059.06,87.52,537.95
107__Latin_America,-55.217222,-29.586667,Peat bog,Latin America,Temperate,FALSE,64,34,5,313,283,299,20814,0,7226.4,211,39,80.6,11804,4,4188.72,11800,2845.6,85.02,1225.56
108__Latin_America,-45.111395,-17.079317,Palm swamp,Latin America,Tropical,FALSE,120,15,5,642,338,437,13100,107.4,7273.48,50,1,32.2,11026.5,-6,5352.37,11032.5,2144.18,3,1053.79
109__Latin_America,-53.6,-1.65,Lacustrine,Latin America,Tropical,FALSE,98,45,7,365,285,328,7690,0,3822.14,75,25,41.43,8492.5,21,4516.73,8471.5,965.11,104.51,489.08
110__Latin_America,-43.028056,-22.458333,Bog,Latin America,Temperate,FALSE,99,71,8,333,289,301,10450,0,6670,70,40,51.25,11998.5,6,6252.15,11992.5,1805.3,76.51,745.23
111__Latin_America,-48.983333,-25.916667,Bog,Latin America,Temperate,FALSE,70,20,4,477,342,435,12185,0,5486.25,515,14,206,11956.5,1,5251.48,11955.5,2828.61,81.51,1476.7
112__Latin_America,-44.669806,-22.385333,Peat bog,Latin America,Temperate,FALSE,81,44,5,387,246,311,6621,-48,3016.8,39,3,15.2,7438,-48,3084.65,7486,1171.69,10.5,596.57
115__Latin_America,-73.48015,-42.867861,lacustrine,Latin America,Temperate,FALSE,53,63,12,315,123,251,14050,400,7435,330,35,123.75,11564.5,383,4533.26,11181.5,522.76,156.05,371.91
116__Latin_America,-79.233333,-3.033333,Volcanic basin,Latin America,Polar,FALSE,79,58,5,311,91,282,7611,1143,3988.6,53,40,44,7726,156.5,1585.16,7569.5,1661.54,93.53,533.33
117__Latin_America,-88.1,16.833333,Mangrove peat,Latin America,Tropical,FALSE,27,13,6,308,100,173,6990,0,3562.5,55,30,45,7988.5,13,5182.12,7975.5,1149.5,85.5,356.19
119__Latin_America,-72.76543,-50.936213,Bog,Latin America,Arid,FALSE,40,167,13,4637,246,868,10555,0,6558.08,60,30,41.92,11990.5,267,6168.22,11723.5,1016.66,76.01,462.77
120__Latin_America,-61.30103,15.98603,Sedge wetland,Latin America,Tropical,FALSE,47,36,7,201,144,174,5730,230,2367.14,70,30,40.71,6538.5,145,3519.58,6393.5,641.06,97.52,430.8
122__Latin_America,-108.379722,28.4275,Wetland,Latin America,Temperate,FALSE,78,101,4,841,150,444,5830,1115,2722.5,35,30,32.5,6744,318,2396.87,6426,1589.9,79.53,659.16
ippd_12,170.2167,-43.2333,"terrestrial, mire, bog,	blanket bog",Oceania,Temperate,TRUE,81,17,8,175,128,150,26500,9640,16564.38,150,27,88.12,11994.5,6703,9922.53,5291.5,4730.51,371.52,1446.8
ippd_14,169.2922,-46.4192,"terrestrial, mire, bog",Oceania,Temperate,TRUE,101,50,6,498,128,207,10700,661,5561.83,100,48,69.33,11767,257,4488.26,11510,1164.15,78.01,735.88
ippd_23,170.1139,-45.7181,"terrestrial, mire, bog",Oceania,Temperate,TRUE,112,26,8,146,107,122,13170,442,5573.5,130,38,70.88,10839,113.5,4088.9,10725.5,1877.49,104.51,513.64
ippd_31,167.8089,-45.32,"terrestrial, mire, bog",Oceania,Temperate,FALSE,88,61,6,2189,219,340,8020,277,3371.17,75,60,66.67,9096,75,3714.16,9021,1404.72,161.56,658.05
ippd_69,175.18,-37.56,"lacustrine, natural open-water",Oceania,Temperate,FALSE,64,33,10,401,233,340,21800,1718,10755.3,500,20,184.4,11265.5,559.5,4861.95,10706,1534.9,252.54,795.44
ippd_648,148.5,-36.3667,"terrestrial, mire, bog",Oceania,Cold,FALSE,48,7,5,551,193,354,10400,920,6722,210,80,152,10760,-72,4930.86,10832,2251.07,320.52,1174.98
ippd_975,151.4667,-32.05,"terrestrial, mire,swamp (forested wetland or peatland)",Oceania,Temperate,FALSE,53,9,3,212,168,189,8600,1755,5450,130,70,93.33,10652.5,623,5442.56,10029.5,4479.41,530.54,1307.43
ippd_978,150.1,-36.5833,coastal,Oceania,Temperate,TRUE,42,80,5,182,4,73,6940,460,3788,190,110,150,8526,170,4205.07,8356,2465.56,224.53,705.43
ippd_991,149.52,-34.75,"terrestrial, mire,swamp (forested wetland or peatland)",Oceania,Temperate,TRUE,51,22,10,138,52,93,9300,660,4189,1450,110,358,11724.5,157,4613.59,11567.5,2292.6,167.52,793.66
ippd_1016,148.8167,-35.9667,"terrestrial, mire,swamp (forested wetland or peatland)",Oceania,Temperate,FALSE,36,12,4,439,230,344,9040,100.8,3740.2,140,3,83.25,7167.5,-72,2898.58,7239.5,2336.39,19,1091.68
ippd_1070,142.95,-5.85,"terrestrial, mire, fen",Oceania,Tropical,FALSE,61,40,11,952,148,515,28560,890,13302.73,1475,80,283.18,11749.5,187.5,3974.84,11562,1376.12,318.19,776.69
ippd_1443,142.3,-10.2,coastal,Oceania,Tropical,FALSE,33,51,4,506,104,234,6789,136,4230.5,57,41,49.75,7683,-52.5,5650.27,7735.5,1157.44,32.5,455.13
ippd_1444,142.15,-10.0667,coastal,Oceania,Tropical,FALSE,16,28,4,234,189,202,6320,0,2980,50,1,32.75,7111,-72,3152.96,7183,1030.66,25,611.92
ippd_1999,145.45,-14.67,"terrestrial, mire, bog",Oceania,Tropical,FALSE,59,43,8,378,270,312,7250,189,4673.12,45,30,38.38,8302.5,-47,5706.09,8349.5,1272.66,3,343.25
ippd_2000,145.633,-17.1667,"lacustrine, volcanic lake",Oceania,Temperate,TRUE,105,93,22,170,105,124,19130,570,9093.64,160,40,66.82,11262,127.5,3266.75,11134.5,904.62,73.01,377.19
ippd_2008,142.6,-38.35,"lacustrine, drained lake",Oceania,Temperate,TRUE,119,28,5,163,109,132,23350,2340,8778,250,90,142,11589,358.5,3215.52,11230.5,2888.35,238.69,1248.05
ippd_2009,153.41,-27.68,terrestrial,Oceania,Temperate,FALSE,74,21,19,604,331,436,35757,540,14001.74,1147,36,197,11348.5,463,5593.02,10885.5,1943.8,230.55,787.87
ippd_2094,151.3667,-31.9167,"terrestrial, mire,swamp (forested wetland or peatland)",Oceania,Temperate,TRUE,24,18,6,464,96,225,11020,300,6957.5,350,80,196.67,11046,-72,5400.83,11118,1736.51,36,1176.13
ippd_2113,153.45,-27.44,lacustrine,Oceania,Temperate,FALSE,60,30,11,428,124,324,29096,1803,13187.91,250,26,71.09,10786,834.5,5105.35,9951.5,965.55,94,695.43
ippd_2122,150.38,-33.76,"terrestrial, mire (i.e. peatland, >30cm peat)",Oceania,Temperate,TRUE,28,21,4,235,191,214,9040,1.04,3165.26,80,1,55.25,11743.5,-72,4690.45,11815.5,3590.3,30.51,1478.67
ippd_2133,140.581,-37.6094,lacustrine,Oceania,Temperate,TRUE,75,86,6,371,214,244,9470,1360,5368.33,160,80,120,11944,613.5,4026.28,11330.5,2759.05,258.04,812.16
ippd_2160,148.9567,-35.7522,"terrestrial, mire, bog",Oceania,Temperate,FALSE,60,16,4,502,26,192,9650,2510,4977.5,60,30,42.5,10872,488,3425,10384,2106.2,118.5,939.36
ippd_2163,149.5,-36.5167,"terrestrial, mire, bog",Oceania,Temperate,FALSE,97,397,67,2085,88,685,13500,0,3752.97,480,2,151.49,11987,-72,5212.9,12059,459.07,0,246.92
ippd_2179,136.81667,-13.8667,lacustrine,Oceania,Tropical,FALSE,31,32,7,794,78,467,10000,980,6361.43,230,75,147.86,11475.5,410.5,5950.92,11065,1230.8,172.51,641.95
ippd_2216,153.167,-25.23,lacustrine,Oceania,Temperate,TRUE,79,59,16,145,104,120,45900,623,15201.12,2400,31,467.19,11055,197,2450.48,10858,943.3,53.02,244.41
ippd_2264,145.8854,-42.2713,lacustrine,Oceania,Temperate,TRUE,111,26,3,818,175,311,11530,4590,7690,240,175,196.67,11625.5,1590.5,5682.6,10035,2634.51,421.67,1858.46
ippd_2268,153.0613,-25.2171,"terrestrial, mire, bog",Oceania,Temperate,FALSE,53,16,5,360,303,320,31178,209,9242.8,163,25,57,10319,-72,2781.22,10391,3162.12,98.51,1078.41
ippd_2270,150.22,-33.38,terrestrial,Oceania,Temperate,TRUE,25,19,5,118,103,111,9820,1090,5826,100,70,82,11123,221,5209.37,10902,1974.72,301.59,864.7
ippd_2271,150.41,-33.81,"terrestrial, mire (i.e. peatland, >30cm peat)",Oceania,Temperate,TRUE,24,12,3,122,107,114,5630,1.01,2677,70,1,47,6584,-72,2687.75,6656,1935.17,2.5,822.17
ippd_2283,148.8642,-35.5655,"terrestrial, mire, bog",Oceania,Temperate,FALSE,79,25,3,547,306,421,7130,250,4280,70,60,66.67,6110,-65,2080.92,6175,1996.89,173.06,1011.24
ippd_2284,151.26,-33.63,"terrestrial, mire, bog",Oceania,Temperate,TRUE,48,25,5,114,100,103,5000,0,1910,100,1,80.2,6294,-72,2303.8,6366,2022.26,26.01,539.1
ippd_2287,141.570299,-34.052551,"lacustrine, playa",Oceania,Arid,TRUE,36,52,8,108,75,102,9340,2240,5222.5,80,40,51.25,11939,543.5,5737.26,11395.5,3043,145.51,1031.43
